timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[ 0.02053958 -0.14318784],"[[ 0.06210152  0.00080232  0.14600362  0.08858794]
 [ 0.00204379  0.00247232  0.          0.        ]]",[ 1.23881826 -0.85893647],"[ 1.08304271  1.86293007  0.09434111  0.63358917  1.27981876  0.77646413
 -0.31951258  0.3406313   0.17992876 -0.54138986  0.        ]",-0.730009,-0.0986835435694,[ 0.43804169 -1.32300496]
1,[ 0.02053958 -0.14318784],"[[ 0.10184575 -0.03328786  0.14600362  0.08858794]
 [ 3.9592003  -3.40014481  0.          0.        ]]",[-0.86426366 -0.59744931],"[ 1.07853122  1.8621863   0.15466626  0.53920401  1.27980455  0.77645889
 -0.07990994 -0.13355341  0.1773954  -0.5060124   0.        ]",-0.619715,-0.0949830955698,[ 0.44163507 -1.32295978]
2,[ 0.02053958 -0.14318784],"[[ 0.14594992 -0.12433707  0.14600362  0.08858794]
 [ 0.46284969 -5.69712662  0.          0.        ]]",[ 1.77105405 -0.98608751],"[ 1.07098216  1.85297867  0.22131875  0.28794668  1.27979035  0.77645366
 -0.29161041 -0.45365749  0.17523106 -0.51200373  0.        ]",-0.601776,-0.0953570076761,[ 0.44885963 -1.31549156]
3,[ 0.02053958 -0.14318784],"[[ 0.19482032 -0.2763383   0.14600362  0.08858794]
 [ 4.41104509 -9.49034217  0.          0.        ]]",[ 0.51666524  0.21634884],"[ 1.05951043  1.8142628   0.29466567 -0.12414744  1.27977614  0.77644842
 -0.05254855 -0.98227199  0.16715272 -0.56239815  0.        ]",-0.638156,-0.0996247647788,[ 0.47413844 -1.29667127]
4,[ 0.02053958 -0.14318784],"[[ 0.30266923 -0.45567193  0.14600362  0.08858794]
 [ 6.36735791 -8.44648362  0.          0.        ]]",[ 0.86400562 -1.38637275],"[ 1.02278939  1.73218691  0.45379344 -0.5872294   1.27976194  0.77644318
  0.06590562 -0.83679383  0.14242725 -0.54200384  0.        ]",-0.392118,-0.0953453790683,[ 0.48004639 -1.29214013]
5,[ 0.02053958 -0.14318784],"[[  0.46306231  -0.66266231   0.14600362   0.08858794]
 [  9.66101621 -12.2398663    0.           0.        ]]",[ 0.72693535 -0.3377122 ],"[ 0.93997949  1.59185772  0.68015192 -1.0722407   1.27974773  0.77643795
  0.26533578 -1.36542404  0.09480242 -0.46616514  0.        ]",-0.424074,-0.083368641713,[ 0.48949942 -1.28395557]
6,[ 0.02053958 -0.14318784],"[[  0.68322776  -0.9184505    0.14600362   0.08858794]
 [ 12.34666151 -13.33523422   0.           0.        ]]",[-0.13718022 -0.56741165],"[ 0.7751457   1.35976146  0.96132142 -1.56912358  1.27973353  0.77643271
  0.42795039 -1.51805309  0.00652254 -0.35311787  0.        ]",-0.261364,-0.0639900891805,[ 0.49994206 -1.27313459]
7,[ 0.02053958 -0.14318784],"[[  0.92227531  -1.20504069   0.14600362   0.08858794]
 [ 11.56067051 -15.31718537   0.           0.        ]]",[ 1.51630558 -1.04682704],"[ 0.5378513   1.0405118   1.21365231 -1.95452323  1.27971933  0.77642747
  0.38035637 -1.79422388 -0.12141646 -0.2641588   0.        ]",-0.286366,-0.0443592254563,[ 0.5261572  -1.24805927]
8,[ 0.02053958 -0.14318784],"[[  1.19091175  -1.54807121   0.14600362   0.08858794]
 [ 15.2906738  -18.97355219   0.           0.        ]]",[-0.67997843 -1.09829262],"[ 0.21525293  0.61177926  1.41427017 -2.13692306  1.27970513  0.77642224
  0.60620744 -2.30370544 -0.30054246 -0.22240766  0.        ]",-0.121635,-0.034674539675,[ 0.58140326 -1.20184565]
9,[ 0.02053958 -0.14318784],"[[  1.46670016  -1.96348794   0.14600362   0.08858794]
 [ 12.29786252 -22.55629497   0.           0.        ]]",[-0.86504834 -1.06143897],"[-0.15397896  0.0928463   1.51458902 -1.92682648  1.27969092  0.776417
  0.42498783 -2.80287457 -0.5291728  -0.27939676  0.        ]",-0.192938,-0.0569263165566,[ 0.6419102  -1.14809942]
10,[ 0.02053958 -0.14318784],"[[  1.67585918  -2.44985434   0.14600362   0.08858794]
 [  8.62996545 -26.06875955   0.           0.        ]]",[ 2.14650716 -0.54582259],"[-0.44279833 -0.40312496  1.51441434 -1.13486145  1.27967672  0.77641177
  0.2028916  -3.29217641 -0.79840922 -0.46845097  0.        ]",-0.50199,-0.102061121744,[ 0.69061124 -1.10025656]
11,[ 0.02053958 -0.14318784],"[[  1.88646283  -2.98773299   0.14600362   0.08858794]
 [ 12.41792332 -27.71361027   0.           0.        ]]",[ 0.87425991 -0.89349394],"[-0.7271928  -0.68223637  1.44753852  0.20706688  1.27966252  0.77640653
  0.43225553 -3.52118018 -1.14052084 -0.66618775  0.        ]",-0.548676,-0.156826585381,[ 0.72729564 -1.07577813]
12,[ 0.02053958 -0.14318784],"[[  2.16709868  -3.23233935   0.14600362   0.08858794]
 [ 15.63477843  -0.19899846   0.           0.        ]]",[ 0.89017689 -1.91277113],"[-1.07460526 -0.69208652  1.25992677  0.88235768  1.27964832  0.77640129
  0.62703754  0.31266739 -1.29911101 -0.75250935  0.        ]",-0.680578,-0.182012383714,[ 0.69955045 -1.0843147 ]
13,[ 0.02053958 -0.14318784],"[[  2.51205412  -3.17324696   0.14600362   0.08858794]
 [ 18.84996887   4.18362418   0.           0.        ]]",[ 0.80480331 -2.33972509],"[-1.41588886 -0.69670795  0.89644889  0.71905473  1.27963412  0.77639606
  0.82171713  0.92333126 -1.23009863 -0.71180071  0.        ]",-0.630526,-0.170810909159,[ 0.73221922 -1.05491471]
14,[ 0.02053958 -0.14318784],"[[  2.9172799   -3.09770307   0.14600362   0.08858794]
 [ 21.66321306   3.10755013   0.           0.        ]]",[ 1.16619377 -0.38244365],"[-1.64640254 -0.69611216  0.33849768  0.50992214  1.27961992  0.77639082
  0.99205592  0.77338668 -1.19594305 -0.62377489  0.        ]",-0.618536,-0.160386409989,[ 0.76779407 -1.02531815]
15,[ 0.02053958 -0.14318784],"[[  3.38596531  -3.04942367   0.14600362   0.08858794]
 [ 25.19356323   1.76695844   0.           0.        ]]",[ 0.00999505 -0.57566572],"[-1.63993343 -0.69190722 -0.36878642  0.37655487  1.27960572  0.77638559
  1.20581264  0.58658598 -1.22298708 -0.5489808   0.        ]",-0.633902,-0.158817969955,[ 0.79590774 -1.00621068]
16,[ 0.02053958 -0.14318784],"[[  3.88522881  -3.02397746   0.14600362   0.08858794]
 [ 24.73432334   0.86611761   0.           0.        ]]",[ 1.38715579 -1.12869014],"[-1.31582542 -0.68849264 -1.03134393  0.30648074  1.27959153  0.77638035
  1.17799304  0.46106057 -1.28348676 -0.52093024  0.        ]",-0.404672,-0.164902552217,[ 0.80177951 -0.99945438]
17,[ 0.02053958 -0.14318784],"[[  4.41472687  -3.01233152   0.14600362   0.08858794]
 [ 28.20392549   0.36739615   0.           0.        ]]",[-0.11809192 -0.81257065],"[-0.70336812 -0.68665289 -1.45634613  0.27447671  1.27957733  0.77637512
  1.38806596  0.39156664 -1.34542567 -0.54348995  0.        ]",-0.929872,-0.17423209739,[ 0.80187392 -0.99854374]
18,[ 0.02053958 -0.14318784],"[[  4.96851203  -3.00723036   0.14600362   0.08858794]
 [ 27.17801071   0.16697561   0.           0.        ]]",[ 1.18024358 -1.78286963],"[ 0.05280695 -0.68579042 -1.47362026  0.26047261  1.27956313  0.77636988
  1.32593002  0.36363814 -1.38441244 -0.60423002  0.        ]",-0.909985,-0.182786302587,[ 0.78072006 -1.0113591 ]
19,[ 0.02053958 -0.14318784],"[[  5.54639878  -3.00514957   0.14600362   0.08858794]
 [ 30.59926447   0.05947037   0.           0.        ]]",[-1.06384571 -1.9915184 ],"[ 0.72692113 -0.68542663 -1.02359806  0.25476234  1.27954893  0.77636465
  1.53306939  0.34865657 -1.38552838 -0.68172131  0.        ]",-1.22082,-0.187729074733,[ 0.75797766 -1.03093255]
20,[ 0.02053958 -0.14318784],"[[  6.11258144e+00  -3.00440859e+00   1.46003622e-01   8.85879386e-02]
 [  2.60342150e+01   2.11718212e-02   0.00000000e+00   0.00000000e+00]]",[ 0.982722   -0.88453475],"[ 1.06563322 -0.68529303 -0.25882061  0.25272854  1.27953474  0.77635941
  1.25663817  0.34331836 -1.34874786 -0.745463    0.        ]",-0.982554,-0.187495779862,[ 0.68756515 -1.0930568 ]
21,[ 0.02053958 -0.14318784],"[[  6.66713318e+00  -3.00402227e+00   1.46003622e-01   8.85879386e-02]
 [  2.94097102e+01   1.60046696e-02   0.00000000e+00   0.00000000e+00]]",[-2.21299288 -1.81040562],"[ 0.98498879 -0.68522107  0.57027029  0.25166773  1.27952054  0.77635418
  1.46100748  0.34259675 -1.28832314 -0.77666255  0.        ]",-0.477615,-0.182542253997,[ 0.63685364 -1.14451373]
22,[ 0.02053958 -0.14318784],"[[  7.20976105e+00  -3.00389881e+00   1.46003622e-01   8.85879386e-02]
 [  2.48682120e+01   4.49084069e-04   0.00000000e+00   0.00000000e+00]]",[ 0.80369094 -1.16680245],"[ 0.53315    -0.68519515  1.21753533  0.25132796  1.27950635  0.77634894
  1.18600591  0.34042759 -1.22361891 -0.76806895  0.        ]",-0.52403,-0.174340416182,[ 0.61875039 -1.15904534]
23,[ 0.02053958 -0.14318784],"[[  7.73411236e+00  -3.00392203e+00   1.46003622e-01   8.85879386e-02]
 [  2.75579548e+01  -1.83067938e-03   0.00000000e+00   0.00000000e+00]]",[ 0.38103073 -1.61755581],"[-0.13224696 -0.68519499  1.51185511  0.25139053  1.27949215  0.77634371
  1.34885465  0.34010833 -1.17363277 -0.72533754  0.        ]",-0.496359,-0.165242867392,[ 0.65268475 -1.13538206]
24,[ 0.02053958 -0.14318784],"[[  8.29493416e+00  -3.00395581e+00   1.46003622e-01   8.85879386e-02]
 [  2.85210162e+01  -1.40920953e-03   0.00000000e+00   0.00000000e+00]]",[ 0.57976831 -1.36559247],"[-0.88810103 -0.68519669  1.37708066  0.25148204  1.27947796  0.77633847
  1.40715047  0.34016546 -1.14901794 -0.65550711  0.        ]",-0.79539,-0.157051369569,[ 0.7052213  -1.09023392]
25,[ 0.02053958 -0.14318784],"[[  8.88272072e+00  -3.00397751e+00   1.46003622e-01   8.85879386e-02]
 [  3.02518721e+01  -7.88126469e-04   0.00000000e+00   0.00000000e+00]]",[ 1.13756366 -2.10546961],"[-1.4827286  -0.68519627  0.78545412  0.25154046  1.27946376  0.77633324
  1.51193262  0.34025041 -1.16292668 -0.57851951  0.        ]",-0.552688,-0.153254595567,[ 0.76679975 -1.03349209]
26,[ 0.02053958 -0.14318784],"[[  9.52147425e+00  -3.00398887e+00   1.46003622e-01   8.85879386e-02]
 [  3.36122821e+01  -3.86098437e-04   0.00000000e+00   0.00000000e+00]]",[ 1.46984495 -1.91752972],"[-1.67454851 -0.68519402 -0.14732861  0.25157049  1.27944957  0.776328
  1.71537537  0.34030483 -1.21825064 -0.51996826  0.        ]",-0.237646,-0.156460240845,[ 0.80696505 -1.00299048]
