timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.7492854 -0.2195504],"[[ -2.40990534e-02  -6.47478429e-02   2.56791679e-02   1.21851876e-02]
 [  2.04450222e-03   8.73025602e-05   0.00000000e+00   0.00000000e+00]]",[ 1.11468431 -5.7508613 ],"[ 0.84237264  2.66066554 -0.44352883  0.54666792  0.21563009  0.09385312
 -0.73327413  0.37009325  1.15213602 -0.12400927  0.        ]",-3.40863,-0.185464039862,[ 2.28239679 -6.42620754]
1,[-0.7492854 -0.2195504],"[[ 0.01564741 -0.10448937  0.02567917  0.01218519]
 [ 3.95942156 -3.96103192  0.          0.        ]]",[ 1.01911411 -5.59900634],"[ 0.84262838  2.65541446 -0.37314238  0.37651314  0.21563002  0.09385308
 -0.63102553 -0.12962609  1.15226015 -0.08903027  0.        ]",-3.31146,-0.185000979439,[ 1.55446076 -6.37414455]
2,[-0.7492854 -0.2195504],"[[ 0.13375598 -0.22266591  0.02567917  0.01218519]
 [ 7.83852631 -7.84366616  0.          0.        ]]",[ 0.39968313 -5.81729928],"[ 0.82918731  2.625378   -0.16467479 -0.12424346  0.21562994  0.09385305
 -0.53079934 -0.61944399  1.14572551  0.01453298  0.        ]",-3.01982,-0.18319619129,[ 0.22113019 -6.30904675]
3,[-0.7492854 -0.2195504],"[[  0.30485015  -0.41771361   0.02567917   0.01218519]
 [  9.26614335 -11.64840345   0.           0.        ]]",[-2.09112917 -5.7415678 ],"[ 0.77246815  2.52967527  0.13071774 -0.9185411   0.21562986  0.09385302
 -0.49391321 -1.09943427  1.11620093  0.13831194  0.        ]",-2.35603,-0.179093165468,[-1.10799575 -6.11654377]
4,[-0.7492854 -0.2195504],"[[  4.48655540e-01  -6.88079379e-01   2.56791679e-02   1.21851876e-02]
 [  5.12804962e+00  -1.53757902e+01   0.00000000e+00   0.00000000e+00]]",[-1.56719965 -7.48774681],"[ 0.69181908  2.30866819  0.367333   -1.9042411   0.21562979  0.09385299
 -0.60083055 -1.56966526  1.05894342  0.13538787  0.        ]",-1.85023,-0.171362468243,[-0.86443043 -5.74451065]
5,[-0.7492854 -0.2195504],"[[  5.10509983e-01  -1.03225517e+00   2.56791679e-02   1.21851876e-02]
 [  1.07062662e+00  -1.90296660e+01   0.00000000e+00   0.00000000e+00]]",[-0.42279254 -5.98482987],"[ 0.6482825   1.90338364  0.46450452 -2.86423729  0.21562971  0.09385295
 -0.70566351 -2.03062046  0.95256849 -0.06930925  0.        ]",-1.79086,-0.157981004268,[-0.21391988 -5.28167343]
6,[-0.7492854 -0.2195504],"[[  5.14918370e-01  -1.44879190e+00   2.56791679e-02   1.21851876e-02]
 [ -6.24435583e-01  -2.26120936e+01   0.00000000e+00   0.00000000e+00]]",[-0.46354001 -4.63192286],"[ 0.6449829   1.29263823  0.47130775 -3.44051199  0.21562963  0.09385292
 -0.74945915 -2.48255905  0.72899912 -0.36183054  0.        ]",-1.52208,-0.13678735995,[ 0.37518299 -4.9954915 ]
7,[-0.7492854 -0.2195504],"[[  4.84126023e-01  -1.93626688e+00   2.56791679e-02   1.21851876e-02]
 [ -2.44901268e+00  -2.61237299e+01   0.00000000e+00   0.00000000e+00]]",[ 1.26744865 -5.57263556],"[ 0.66748505  0.54464419  0.42343907 -3.18863894  0.21562956  0.09385289
 -0.79660107 -2.92556265  0.35152629 -0.56870088  0.        ]",-1.59847,-0.10657734583,[ 0.91467839 -5.15123606]
8,[-0.7492854 -0.2195504],"[[  4.75321162e-01  -2.49328245e+00   2.56791679e-02   1.21851876e-02]
 [  1.55546560e+00  -2.95662910e+01   0.00000000e+00   0.00000000e+00]]",[ 0.63089524 -6.20524194],"[ 0.67368467 -0.14187552  0.40960555 -1.77008157  0.21562948  0.09385286
 -0.69313531 -3.35984638 -0.09458038 -0.48718992  0.        ]",-1.52366,-0.0674541231549,[ 0.80162215 -5.97519207]
9,[-0.7492854 -0.2195504],"[[  5.31167230e-01  -3.11846244e+00   2.56791679e-02   1.21851876e-02]
 [  4.02155502e+00  -2.66923779e+01   0.00000000e+00   0.00000000e+00]]",[ 0.17391527 -7.59123025],"[ 0.63259871 -0.45823287  0.49623661  0.72532288  0.2156294   0.09385283
 -0.6294176  -2.99727774 -0.45525968 -0.08065354  0.        ]",-1.24482,-0.0382838767245,[ 0.27985114 -7.44091225]
