timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.52615744 -0.23875737],"[[ 0.06262835  0.00613643 -0.19208578  0.18892145]
 [-0.00031746 -0.00059295  0.          0.        ]]",[ 3.22230575 -3.17037949],"[ 0.88943666  2.56321152 -0.16772135  0.82426143 -1.65493582  1.62311826
 -0.75281816  0.36924391  2.72988531 -1.44773403  0.        ]",-3.78895,-0.43814159728,[ 2.49536371 -4.33297014]
1,[-0.52615744 -0.23875737],"[[ 0.10232801 -0.0336186  -0.19208578  0.18892145]
 [ 3.95710211 -3.96170293  0.          0.        ]]",[ 3.15261939 -4.45990806],"[ 0.88467486  2.56236794 -0.10104026  0.66217887 -1.65493177  1.6231144
 -0.64335741 -0.13609799  2.72747217 -1.41331847  0.        ]",-3.6395,-0.436278271652,[ 2.37730551 -4.35466766]
2,[-0.52615744 -0.23875737],"[[ 0.22039051 -0.15180858 -0.19208578  0.18892145]
 [ 7.83623453 -7.84434213  0.          0.        ]]",[ 1.31101692 -5.15243161],"[ 0.85707824  2.54572032  0.09525243  0.18258785 -1.65492773  1.62311054
 -0.53606215 -0.63142874  2.71354043 -1.31193664  0.        ]",-3.73049,-0.430087448976,[ 2.10649157 -4.3493166 ]
3,[-0.52615744 -0.23875737],"[[  0.41526641  -0.34687892  -0.19208578   0.18892145]
 [ 11.63872189 -11.64997157   0.           0.        ]]",[ 1.78188513 -3.34231256],"[ 0.76856584  2.47260026  0.40676742 -0.58702439 -1.65492368  1.62310668
 -0.43088692 -1.11693403  2.66887453 -1.15103869  0.        ]",-3.77341,-0.417860417882,[ 2.05208755 -4.36521912]
4,[-0.52615744 -0.23875737],"[[  0.68543999  -0.61730277  -0.19208578   0.18892145]
 [ 15.36630251 -15.37989454   0.           0.        ]]",[ 1.79741249 -3.46364473],"[ 0.56350274  2.28245238  0.79371904 -1.56106996 -1.65491964  1.62310283
 -0.32778361 -1.59277888  2.5654002  -0.95118604  0.        ]",-3.68657,-0.397218276171,[ 1.99179363 -4.38493061]
5,[-0.52615744 -0.23875737],"[[  1.02943134  -0.96157767  -0.19208578   0.18892145]
 [ 19.02080874 -19.03525997   0.           0.        ]]",[ 3.06401411 -4.37890047],"[ 0.18671607  1.91247701  1.17125204 -2.54482685 -1.65491559  1.62309897
 -0.22670153 -2.05910813  2.37527595 -0.75623391  0.        ]",-3.38719,-0.366110834984,[ 2.0667367  -4.29282904]
6,[-0.52615744 -0.23875737],"[[  1.44579731  -1.37822348  -0.19208578   0.18892145]
 [ 22.60405072 -22.61718022   0.           0.        ]]",[ 1.9299084  -4.51674339],"[-0.38192988  1.33315489  1.39911223 -3.20301767 -1.65491154  1.62309511
 -0.1275906  -2.51606158  2.08833932 -0.63867048  0.        ]",-3.28666,-0.324893515653,[ 2.42855406 -4.07913017]
7,[-0.52615744 -0.23875737],"[[  1.93312849  -1.86578415  -0.19208578   0.18892145]
 [ 26.11753607 -26.12701272   0.           0.        ]]",[ 2.79657988 -4.44579344],"[-1.07940088  0.59978622  1.30282683 -3.10224026 -1.6549075   1.62309125
 -0.0304091  -2.96380993  1.73639428 -0.68867025  0.        ]",-2.93143,-0.280554441075,[ 3.32329464 -3.68686199]
8,[-0.52615744 -0.23875737],"[[  2.49003935  -2.4228365   -0.19208578   0.18892145]
 [ 29.56207669 -29.56675423   0.           0.        ]]",[ 4.71430267 -2.90146442],"[-1.72090738 -0.10283066  0.74889285 -1.88565239 -1.65490345  1.6230874
  0.06486542 -3.40260516  1.41268272 -0.97523217  0.        ]",-1.81199,-0.253066607387,[ 4.42660427 -3.31863546]
9,[-0.52615744 -0.23875737],"[[  3.11515127  -3.04800606  -0.19208578   0.18892145]
 [ 32.93781999 -26.98500864   0.           0.        ]]",[ 5.36033434 -3.75691512],"[-2.01860352 -0.47246905 -0.22865754  0.41818928 -1.65489941  1.62308354
  0.15823702 -3.07322161  1.26245361 -1.48076303  0.        ]",-0.716588,-0.269733920413,[ 5.22926998 -3.03596354]
10,[-0.52615744 -0.23875737],"[[  3.80710665  -3.23411739  -0.19208578   0.18892145]
 [ 36.2463047    0.76516376   0.           0.        ]]",[ 3.92886437 -3.00956092],"[-1.70846043 -0.47261876 -1.31393866  1.17598123 -1.65489536  1.62307968
  0.24974828  0.46694762  1.29697827 -1.59633496  0.        ]",-1.63255,-0.282128995086,[ 5.09932184 -2.63228989]
11,[-0.52615744 -0.23875737],"[[  4.56456126  -3.16748696  -0.19208578   0.18892145]
 [ 39.48827848   4.2176702    0.           0.        ]]",[ 5.69999004 -2.02400334],"[-0.77781635 -0.47861496 -1.94030687  0.90481388 -1.65489132  1.62307582
  0.33941984  0.90739298  1.22423212 -1.48636689  0.        ]",-1.23633,-0.266296125107,[ 4.96278191 -2.70553207]
12,[-0.52615744 -0.23875737],"[[  5.38620801  -3.09322095  -0.19208578   0.18892145]
 [ 42.66578157   3.00206398   0.           0.        ]]",[ 4.80988299 -5.25650953],"[ 0.34491414 -0.47734526 -1.59031587  0.60207455 -1.65488727  1.62307197
  0.42730814  0.75231372  1.11501966 -1.52957287  0.        ]",-1.53723,-0.259020319552,[ 4.40995312 -2.93890619]
13,[-0.52615744 -0.23875737],"[[  6.27077284  -3.04755809  -0.19208578   0.18892145]
 [ 45.78032426   1.6394253    0.           0.        ]]",[ 3.64690626 -3.31321847],"[ 0.89218132 -0.47240368 -0.29413167  0.41636695 -1.65488322  1.62306811
  0.51345493  0.5784773   1.11973506 -1.6571857   0.        ]",-1.99934,-0.270079464278,[ 3.50478888 -3.55114841]
14,[-0.52615744 -0.23875737],"[[  7.21701018  -3.0239911   -0.19208578   0.18892145]
 [ 48.83324235   0.80066216   0.           0.        ]]",[ 2.74690973 -2.71882992],"[ 0.30238977 -0.46861699  1.08174185  0.32080949 -1.65487918  1.62306425
  0.59789714  0.47147335  1.22647489 -1.69981828  0.        ]",-2.23399,-0.283599699936,[ 3.19866228 -3.95212364]
15,[-0.52615744 -0.23875737],"[[  8.22369988  -3.01282103  -0.19208578   0.18892145]
 [ 51.82576058   0.36756456   0.           0.        ]]",[ 3.64713029 -4.13405556],"[-1.08942965 -0.4665288   1.29837112  0.27560746 -1.65487513  1.6230604
  0.68066862  0.41622141  1.31147817 -1.59746346  0.        ]",-2.15508,-0.283667665668,[ 3.97332859 -3.51547194]
16,[-0.52615744 -0.23875737],"[[  9.28964582  -3.00778725  -0.19208578   0.18892145]
 [ 54.75906109   0.16223648   0.           0.        ]]",[ 5.57886307 -3.36489879],"[-2.00583263 -0.46552601 -0.04614504  0.25525814 -1.65487109  1.62305654
  0.76180205  0.39002676  1.27070033 -1.45193725  0.        ]",-1.23348,-0.268403134535,[ 5.06090975 -2.74953604]
