timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.66129428 -0.28426236],"[[-0.06297421  0.03106946 -0.17217459  0.09852146]
 [-0.00451233  0.00424957  0.          0.        ]]",[ 3.79325795 -6.44734033],"[ 0.84687625  2.62859142 -0.47449803  0.95096284 -1.4887313   0.84084462
 -0.72641206  0.37088647  2.60465525 -0.8634123   0.        ]",-3.80646,-0.396985135578,[ 3.65602732 -5.81748819]
1,[-0.66129428 -0.28426236],"[[-0.02335762 -0.00858968 -0.17217459  0.09852146]
 [ 3.9529898  -3.95695677  0.          0.        ]]",[ 3.94547526 -5.56789483],"[ 0.84945068  2.62927185 -0.40519097  0.78321429 -1.48872917  0.84084398
 -0.62087458 -0.13104081  2.60590695 -0.82874796  0.        ]",-3.91995,-0.396089907943,[ 3.52348328 -5.7449832 ]
2,[-0.66129428 -0.28426236],"[[ 0.09462341 -0.12668571 -0.17217459  0.09852146]
 [ 7.83219812 -7.83969544  0.          0.        ]]",[ 3.24955952 -5.17162033],"[ 0.84312218  2.61691936 -0.19883505  0.28506576 -1.48872703  0.84084334
 -0.51742506 -0.62302527  2.60279486 -0.72548414  0.        ]",-4.03345,-0.39274369893,[ 3.06760931 -5.66894674]
3,[-0.66129428 -0.28426236],"[[  0.28941924  -0.32166418  -0.17217459   0.09852146]
 [ 11.6347504  -11.64543189   0.           0.        ]]",[ 1.78444499 -6.26538956],"[ 0.78720935  2.54994816  0.13548989 -0.51783758 -1.4887249   0.8408427
 -0.41601982 -1.10525215  2.5753791  -0.55817914  0.        ]",-4.04348,-0.385044815143,[ 2.58609462 -5.62141848]
4,[-0.66129428 -0.28426236],"[[  0.55951393  -0.59199839  -0.17217459   0.09852146]
 [ 15.36238252 -15.37547187   0.           0.        ]]",[ 2.69640663 -6.20356216],"[ 0.62015559  2.36598645  0.56519355 -1.54103546 -1.48872277  0.84084206
 -0.31661255 -1.57788606  2.49348938 -0.34314806  0.        ]",-3.96186,-0.370128907469,[ 2.28910232 -5.53890419]
5,[-0.66129428 -0.28426236],"[[  0.90342731  -0.93618608  -0.17217459   0.09852146]
 [ 19.01692905 -19.0309622    0.           0.        ]]",[ 1.94054065 -4.02557429],"[ 0.27580755  1.99931625  1.01118245 -2.5871025  -1.48872063  0.84084142
 -0.21915431 -2.04107117  2.32470281 -0.11999073  0.        ]",-4.10169,-0.344816114456,[ 2.03296542 -5.31112289]
6,[-0.66129428 -0.28426236],"[[  1.31971606  -1.35274717  -0.17217459   0.09852146]
 [ 22.60021048 -22.6130049    0.           0.        ]]",[ 1.76226068 -6.43197281],"[-0.28226628  1.41667814  1.33198415 -3.3105407  -1.4887185   0.84084078
 -0.12359655 -2.4949457   2.05116425  0.04045802  0.        ]",-3.68264,-0.307006651279,[ 2.08401966 -5.10700417]
7,[-0.66129428 -0.28426236],"[[  1.80697097  -1.84022539  -0.17217459   0.09852146]
 [ 26.11375476 -26.12293715   0.           0.        ]]",[ 1.60458263 -4.55536557],"[-1.00900192  0.67007203  1.338279   -3.25807581 -1.48871636  0.84084014
 -0.02989852 -2.93967744  1.69496105  0.04340298  0.        ]",-3.65789,-0.258764102252,[ 2.63587904 -4.83197021]
8,[-0.66129428 -0.28426236],"[[  2.36380715  -2.39719685  -0.17217459   0.09852146]
 [ 29.55839913 -29.56273041   0.           0.        ]]",[ 4.27184727 -4.68397079],"[-1.72978263 -0.05612387  0.86451791 -2.04654908 -1.48871423  0.8408395
  0.06196211 -3.37551436  1.34167657 -0.19405232  0.        ]",-2.62057,-0.213284963941,[ 3.94032383 -4.42095089]
9,[-0.66129428 -0.28426236],"[[  2.98884705  -3.02228593  -0.17217459   0.09852146]
 [ 32.93429698 -27.0888171    0.           0.        ]]",[ 5.06289899 -2.6872302 ],"[-2.14537175 -0.45440208 -0.09784865  0.31605269 -1.48871209  0.84083886
  0.15198944 -3.06203255  1.13797367 -0.67619468  0.        ]",-1.24453,-0.202870979667,[ 5.58851814 -3.89834046]
10,[-0.66129428 -0.28426236],"[[  3.68073308  -3.21597849  -0.17217459   0.09852146]
 [ 36.24288021   0.29373163   0.           0.        ]]",[ 6.1299758  -3.13246618],"[-1.94922586 -0.46112237 -1.26335168  1.13393044 -1.48870996  0.84083822
  0.24022163  0.40757586  1.15266775 -0.80552459  0.        ]",-1.05223,-0.211358006598,[ 6.0715642  -3.30167556]
11,[-0.66129428 -0.28426236],"[[  4.43811973  -3.15761335  -0.17217459   0.09852146]
 [ 39.48490748   3.88458923   0.           0.        ]]",[ 6.28265998 -4.35270293],"[-1.06451486 -0.46520252 -2.05002372  0.8873186  -1.48870783  0.84083758
  0.32667891  0.86256845  1.09060943 -0.6980364   0.        ]",-1.14507,-0.19820635467,[ 6.30081797 -3.60552835]
