timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.70843863 -0.2369765 ],"[[-0.08427962  0.01960299 -0.09968599  0.12212381]
 [ 0.00199758  0.00219335  0.          0.        ]]",[ 3.18976453 -6.04668887],"[ 0.84044142  2.6405381  -0.52105427  0.89925582 -0.86942763  1.03758875
 -0.72856932  0.36986256  2.07680035 -1.11464879  0.        ]",-3.82056,-0.33836568595,[ 3.69744444 -5.57749939]
1,[-0.70843863 -0.2369765 ],"[[-0.04453412 -0.02009687 -0.09968599  0.12212381]
 [ 3.95937107 -3.95897209  0.          0.        ]]",[ 3.85984577 -5.48088103],"[ 0.84430986  2.64051429 -0.45132972  0.73097747 -0.86942701  1.03758787
 -0.62422647 -0.13088501  2.07868997 -1.07971767  0.        ]",-3.82343,-0.33700542868,[ 3.40987396 -5.53792286]
2,[-0.70843863 -0.2369765 ],"[[ 0.07357329 -0.13823279 -0.09968599  0.12212381]
 [ 7.83845562 -7.84166835  0.          0.        ]]",[ 2.06932905 -5.41953632],"[ 0.84171704  2.62601443 -0.24383567  0.23205398 -0.86942638  1.03758699
 -0.52194789 -0.62171286  2.07741757 -0.9758828   0.        ]",-4.00689,-0.332341851767,[ 2.84596467 -5.49607944]
3,[-0.70843863 -0.2369765 ],"[[  0.26849309  -0.33325027  -0.09968599   0.12212381]
 [ 11.64089102 -11.64735877   0.           0.        ]]",[ 1.97294643 -5.26682401],"[ 0.79161623  2.55542482  0.09330534 -0.57049332 -0.86942576  1.03758612
 -0.42169033 -1.10280555  2.05290702 -0.80721953  0.        ]",-3.98727,-0.32265900756,[ 1.87731552 -5.36359739]
4,[-0.70843863 -0.2369765 ],"[[  0.53870949  -0.60362251  -0.09968599   0.12212381]
 [ 15.3684143  -15.37734791   0.           0.        ]]",[ 1.65495032 -5.15443228],"[ 0.63158717  2.36653733  0.52885734 -1.59003137 -0.86942514  1.03758524
 -0.32340796 -1.57432724  1.97463018 -0.58935186  0.        ]",-3.75806,-0.305409426505,[ 1.51556957 -5.16206026]
5,[-0.70843863 -0.2369765 ],"[[  0.88274247  -0.94784717  -0.09968599   0.12212381]
 [ 19.02285908 -19.03278347   0.           0.        ]]",[ 1.43326032 -3.62369595],"[ 0.29377839  1.99427647  0.98498638 -2.62660549 -0.86942451  1.03758436
 -0.22705245 -2.03642196  1.80940315 -0.36121732  0.        ]",-3.65965,-0.27787277794,[ 1.52587128 -4.91149426]
6,[-0.70843863 -0.2369765 ],"[[  1.29914883  -1.36444415  -0.09968599   0.12212381]
 [ 22.60604111 -22.61477215   0.           0.        ]]",[ 1.88298097 -5.12755164],"[-0.26090003  1.4067677   1.32049986 -3.33290967 -0.86942389  1.03758348
 -0.1325759  -2.48922834  1.53810927 -0.19345399  0.        ]",-3.32615,-0.238573836056,[ 1.74336982 -4.7093153 ]
7,[-0.70843863 -0.2369765 ],"[[  1.78651931  -1.85195724  -0.09968599   0.12212381]
 [ 26.11947889 -26.1246605    0.           0.        ]]",[ 2.59835205 -5.09176093],"[-0.99051486  0.6581293   1.34421723 -3.25637653 -0.86942327  1.0375826
 -0.03993827 -2.93291509  1.18125862 -0.18171301  0.        ]",-3.49816,-0.190688896527,[ 2.32363653 -4.50549459]
8,[-0.70843863 -0.2369765 ],"[[  2.34346876  -2.40896291  -0.09968599   0.12212381]
 [ 29.56399775 -29.56443186   0.           0.        ]]",[ 4.71529495 -3.09222729],"[-1.72258562 -0.0650323   0.88576733 -2.01898188 -0.86942264  1.03758172
  0.05088219 -3.36773128  0.82320828 -0.41123893  0.        ]",-2.53243,-0.151103609634,[ 3.68822098 -4.24071693]
9,[-0.70843863 -0.2369765 ],"[[  2.96861917  -3.03408604  -0.09968599   0.12212381]
 [ 32.93974797 -27.04107208   0.           0.        ]]",[ 6.08915327 -5.25669238],"[-2.15672328 -0.4542936  -0.07048864  0.36132266 -0.86942202  1.03758084
  0.13988946 -3.04873335  0.61087204 -0.88986454  0.        ]",-0.868097,-0.157722544413,[ 5.48918343 -3.74041867]
