timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.79038227 -0.26659155],"[[ 0.05304152 -0.09045011  0.02025426  0.03694814]
 [-0.00336258 -0.00244214  0.          0.        ]]",[ 1.7178414 -6.6451087],"[ 0.84480391  2.66549917 -0.31852766  0.44188134  0.17814682  0.31341017
 -0.73897644  0.37064543  1.18523751 -0.23337579  0.        ]",-3.68289,-0.192872312761,[ 1.79071927 -6.5245924 ]
1,[-0.79038227 -0.26659155],"[[ 0.09268093 -0.1302417   0.02025426  0.03694814]
 [ 3.95412398 -3.96350875  0.          0.        ]]",[ 1.16673618 -5.229602  ],"[ 0.84039351  2.65863765 -0.24852189  0.27052438  0.17814676  0.31341006
 -0.63760524 -0.12907699  1.18309403 -0.19875362  0.        ]",-3.76298,-0.191896642324,[ 1.10017741 -6.41807652]
2,[-0.79038227 -0.26659155],"[[ 0.21068467 -0.24846722  0.02025426  0.03694814]
 [ 7.83334107 -7.84608641  0.          0.        ]]",[-0.60333709 -7.09397494],"[ 0.81315759  2.62383854 -0.04207092 -0.23229707  0.1781467   0.31340995
 -0.53823896 -0.61889728  1.16987701 -0.09638809  0.        ]",-3.03168,-0.188540720069,[-0.21670389 -6.34771347]
3,[-0.79038227 -0.26659155],"[[  0.34186464  -0.44354796   0.02025426   0.03694814]
 [  5.29307358 -11.64932389   0.           0.        ]]",[-0.61557882 -5.41539497],"[ 0.75850849  2.52049456  0.18126315 -1.02622416  0.17814664  0.31340984
 -0.60330761 -1.09870772  1.13973546 -0.04705966  0.        ]",-2.88986,-0.183969732166,[-0.71792603 -6.0115366 ]
4,[-0.79038227 -0.26659155],"[[  0.42225372  -0.71393869   0.02025426   0.03694814]
 [  2.75416917 -15.37734572   0.           0.        ]]",[-0.40855186 -3.87871559],"[ 0.71271347  2.28982464  0.3133225  -2.00404373  0.17814659  0.31340973
 -0.66834131 -1.56902807  1.08729258 -0.16152826  0.        ]",-2.66538,-0.17846294009,[-0.58016384 -5.48848438]
5,[-0.79038227 -0.26659155],"[[  0.46057769  -1.05815339   0.02025426   0.03694814]
 [  1.08358799 -19.03196541   0.           0.        ]]",[-0.61206504 -5.42833044],"[ 0.68769142  1.87477584  0.3746805  -2.9427154   0.17814653  0.31340962
 -0.7111329  -2.03008631  0.96828632 -0.39729094  0.        ]",-2.00248,-0.169241338475,[-0.01020634 -5.06676245]
6,[-0.79038227 -0.26659155],"[[  4.57727412e-01  -1.47473385e+00   2.02542582e-02   3.69481427e-02]
 [ -1.36081251e+00  -2.26141779e+01   0.00000000e+00   0.00000000e+00]]",[-0.10737428 -4.8400662 ],"[ 0.68962172  1.2575132   0.37015565 -3.47972354  0.17814647  0.31340952
 -0.77374582 -2.48200698  0.72394678 -0.67819391  0.        ]",-1.71915,-0.15380646253,[ 0.67526597 -4.87068653]
7,[-0.79038227 -0.26659155],"[[  4.26495756e-01  -1.96225244e+00   2.02542582e-02   3.69481427e-02]
 [ -1.76120495e+00  -2.61259844e+01   0.00000000e+00   0.00000000e+00]]",[ 0.92584987 -6.0540235 ],"[ 0.71004298  0.51059043  0.32016786 -3.1719197   0.17814641  0.31340941
 -0.78400147 -2.92504137  0.33355395 -0.84711835  0.        ]",-1.7896,-0.12924552263,[ 1.19872522 -5.07015896]
8,[-0.79038227 -0.26659155],"[[  4.28367293e-01  -2.51931234e+00   2.02542582e-02   3.69481427e-02]
 [  1.93630080e+00  -2.95684730e+01   0.00000000e+00   0.00000000e+00]]",[ 1.24650901 -4.98511849],"[ 0.70885693 -0.16369243  0.32318384 -1.69236516  0.17814635  0.3134093
 -0.68928952 -3.35932545 -0.10089114 -0.71821925  0.        ]",-2.16341,-0.0922677224324,[ 1.0197916  -6.00026035]
9,[-0.79038227 -0.26659155],"[[  5.06418152e-01  -3.14453505e+00   2.02542582e-02   3.69481427e-02]
 [  5.85637309e+00  -2.65854859e+01   0.00000000e+00   0.00000000e+00]]",[-0.52668189 -7.63482679],"[ 0.65512346 -0.45693041  0.44654662  0.84601677  0.17814629  0.31340919
 -0.58887658 -2.98298983 -0.43593492 -0.28402208  0.        ]",-1.56929,-0.050731073234,[ 0.4190315  -7.64060688]
10,[-0.79038227 -0.26659155],"[[ 0.60147671 -3.30212076  0.02025426  0.03694814]
 [ 3.65643129  2.53449986  0.          0.        ]]",[ 1.14798652 -8.24037785],"[ 0.57872633 -0.43682351  0.5896558   1.52584327  0.17814624  0.31340908
 -0.64522783  0.6907055  -0.50073305 -0.14738331  0.        ]",-2.01894,-0.0459505362268,[ 0.23201913 -8.24056816]
11,[-0.79038227 -0.26659155],"[[ 0.71360631 -3.2044892   0.02025426  0.03694814]
 [ 7.5435041   5.46641735  0.          0.        ]]",[-0.67745209 -7.15338894],"[ 0.47404243 -0.45384349  0.74673933  1.10561348  0.17814618  0.31340897
 -0.54566016  1.06058733 -0.45976981 -0.25191578  0.        ]",-2.2955,-0.0498176258783,[-0.51984119 -7.90189362]
