timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.5316779  -0.23930483],"[[ -3.59331324e-02  -8.19131378e-02   1.72639264e-01  -1.78301641e-01]
 [ -5.68781208e-05   3.67697351e-03   0.00000000e+00   0.00000000e+00]]",[-1.04427006 -5.59263662],"[ 0.88571583  2.56468193 -0.34328412  0.46634256  1.49595666 -1.53505054
 -0.74851105  0.36988063  0.04896657  1.49091717  0.        ]",-0.780984,-0.165849782072,[ 0.13325673 -6.7922945 ]
1,[-0.5316779  -0.23930483],"[[-0.07560945 -0.12155275  0.17263926 -0.17830164]
 [-3.95441899 -3.95445099  0.          0.        ]]",[ 1.02697026 -6.87148564],"[ 0.88248447  2.55853592 -0.41033437  0.30497457  1.4959536  -1.53504728
 -0.85762015 -0.13472988  0.03729585  1.38130945  0.        ]",-0.673518,-0.15324301768,[ 0.64282584 -6.53108883]
2,[-0.5316779  -0.23930483],"[[-0.11420768 -0.2395997   0.17263926 -0.17830164]
 [ 0.08115094 -7.83729666  0.          0.        ]]",[ 1.32898616 -5.86924733],"[  8.77140828e-01   2.52623805e+00  -4.75370478e-01  -1.69978151e-01
   1.49595053e+00  -1.53504402e+00  -7.46268645e-01  -6.29742707e-01
   1.99465531e-04   1.20331748e+00   0.00000000e+00]",-0.596024,-0.132216268842,[ 0.60908055 -6.06806183]
3,[-0.5316779  -0.23930483],"[[ -0.07289573  -0.43453169   0.17263926  -0.17830164]
 [  4.03687422 -11.64319921   0.           0.        ]]",[ 0.6708633  -7.16453317],"[ 0.88277656  2.42815022 -0.40575287 -0.92161787  1.49594747 -1.53504076
 -0.63712043 -1.11494542 -0.0487397   1.10542002  0.        ]",0.0104795,-0.119838462836,[ 0.27521223 -5.68220806]
4,[-0.5316779  -0.23930483],"[[  0.03368163  -0.70481948   0.17263926  -0.17830164]
 [  6.61228695 -15.3731172    0.           0.        ]]",[-0.24768575 -5.10763692],"[ 0.88582631  2.20668295 -0.22547092 -1.8501998   1.4959444  -1.5350375
 -0.56605827 -1.59045903 -0.12065185  1.06790423  0.        ]",0.102505,-0.114057442842,[-0.30103338 -5.36203575]
5,[-0.5316779  -0.23930483],"[[  0.15479235  -1.04895117   0.17263926  -0.17830164]
 [  5.50234006 -19.02788418   0.           0.        ]]",[-0.14021856 -5.50640046],"[ 0.86918894  1.80555658 -0.0215029  -2.74641641  1.49594134 -1.53503424
 -0.59668381 -2.05638813 -0.25584732  1.02163735  0.        ]",0.405327,-0.108069455155,[-0.70273173 -5.19316864]
6,[-0.5316779  -0.23930483],"[[  0.25818126  -1.4654542    0.17263926  -0.17830164]
 [  4.8385719  -22.61049124   0.           0.        ]]",[-1.75982516 -5.40308403],"[ 0.83823906  1.20621804  0.14970813 -3.26838606  1.49593827 -1.53503098
 -0.61499821 -2.513112   -0.49011348  0.96119001  0.        ]",0.736186,-0.107530685664,[-1.03821242 -5.1275754 ]
7,[-0.5316779  -0.23930483],"[[  0.31427175  -1.95289343   0.17263926  -0.17830164]
 [  0.7835549  -26.12181861   0.           0.        ]]",[-0.98512405 -6.14618173],"[ 0.81510903  0.47784893  0.24077701 -2.99593797  1.4959352  -1.53502772
 -0.72688509 -2.96074048 -0.84387928  0.94762998  0.        ]",0.655547,-0.130832391708,[-0.91227782 -5.22455597]
8,[-0.5316779  -0.23930483],"[[  0.29063522  -2.50986654   0.17263926  -0.17830164]
 [ -3.13436048 -29.56407942   0.           0.        ]]",[-1.40457384 -6.02714342],"[ 0.82539198 -0.18367008  0.20258457 -1.61543524  1.49593214 -1.53502446
 -0.83498884 -3.39955303 -1.27203407  1.12040598  0.        ]",0.0652583,-0.186422369153,[-0.51724946 -5.67605686]
9,[-0.5316779  -0.23930483],"[[  0.18882537  -3.13500399   0.17263926  -0.17830164]
 [ -7.03297459 -26.62176617   0.           0.        ]]",[ 0.50891861 -6.8323144 ],"[ 0.86068672 -0.47770402  0.03525273  0.77422132  1.49592907 -1.5350212
 -0.94255981 -3.02443279 -1.55900105  1.61240752  0.        ]",-0.457754,-0.253211622658,[ 0.05902833 -6.72184658]
