timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.75733823 -0.24503991],"[[-0.09886609 -0.08141776 -0.15178231 -0.19446164]
 [ 0.00166604 -0.00338343  0.          0.        ]]",[ 0.18628646 -9.74607289],"[ 0.83926101  2.6632022  -0.58223902  0.4804431  -1.31037058 -1.67836949
 -0.7378452   0.37046851  2.4450634   1.53179257  0.        ]",-3.57075,-0.395511662916,[ 0.89422381 -9.88971901]
1,[-0.75733823 -0.24503991],"[[-0.09142388 -0.12121547 -0.15178231 -0.19446164]
 [ 0.74009    -3.96318936  0.          0.        ]]",[ 1.5694543  -9.93410773],"[ 0.84033944  2.65690405 -0.56912909  0.30924774 -1.31036941 -1.67836739
 -0.71886503 -0.12929617  2.44043591  1.50762088  0.        ]",-3.56474,-0.393805379456,[ 0.98843116 -9.73756027]
2,[-0.75733823 -0.24503991],"[[-0.03706323 -0.2394351  -0.15178231 -0.19446164]
 [ 4.68284726 -7.84582209  0.          0.        ]]",[ 1.22321854 -9.7373388 ],"[ 0.84566388  2.62377676 -0.47314587 -0.19336358 -1.31036824 -1.67836528
 -0.61752349 -0.61932079  2.43041173  1.49537001  0.        ]",-3.4667,-0.392000469157,[ 0.76809382 -9.45295429]
3,[-0.75733823 -0.24503991],"[[  0.09537048  -0.43453512  -0.15178231  -0.19446164]
 [  8.54767634 -11.65146376   0.           0.        ]]",[ 1.13501992 -9.68812828],"[ 0.83977683  2.52310372 -0.23906982 -0.98828279 -1.31036707 -1.67836318
 -0.51818499 -1.09962799  2.41207488  1.55393524  0.        ]",-3.32765,-0.392538831136,[ 0.73935097 -9.25151634]
4,[-0.75733823 -0.24503991],"[[  0.30433578  -0.70498935  -0.15178231  -0.19446164]
 [ 12.33630233 -15.38145486   0.           0.        ]]",[ 0.38123042 -9.16379011],"[ 0.77658612  2.29576518  0.12268357 -1.97000942 -1.3103659  -1.67836107
 -0.42080518 -1.57038635  2.36326964  1.67826323  0.        ]",-3.36866,-0.392920468242,[ 0.75181156 -9.11655235]
5,[-0.75733823 -0.24503991],"[[  0.56376303  -1.04928985  -0.15178231  -0.19446164]
 [ 13.60222302 -19.03635513   0.           0.        ]]",[ 1.45681649 -7.94930574],"[ 0.61056468  1.88402031  0.53801425 -2.91716662 -1.31036473 -1.67835897
 -0.38826687 -2.03166568  2.25299639  1.81053179  0.        ]",-4.03293,-0.387199790841,[ 0.65305853 -9.06515789]
6,[-0.75733823 -0.24503991],"[[  0.87282543  -1.46596393  -0.15178231  -0.19446164]
 [ 17.29187856 -22.61895627   0.           0.        ]]",[ 0.11250006 -8.62475701],"[ 0.30142124  1.2689088   0.94815282 -3.46821479 -1.31036356 -1.67835686
 -0.29343092 -2.48381729  2.05785024  1.92506151  0.        ]",-3.83162,-0.371936621948,[ 0.70051813 -9.14524078]
7,[-0.75733823 -0.24503991],"[[  1.21971381  -1.9535651   -0.15178231  -0.19446164]
 [ 17.3965084  -26.12947087   0.           0.        ]]",[  0.96029079 -10.22712784],"[-0.15446733  0.52159352  1.25402258 -3.17902679 -1.31036239 -1.67835476
 -0.2907415  -2.92686681  1.76588841  1.96993287  0.        ]",-3.91192,-0.34328144641,[ 1.1111052  -9.24582291]
8,[-0.75733823 -0.24503991],"[[  1.60234071  -2.5106815   -0.15178231  -0.19446164]
 [ 20.85471664 -29.57066179   0.           0.        ]]",[ 2.07396676 -9.70551065],"[-0.72740468 -0.15674565  1.36108127 -1.71856104 -1.31036122 -1.67835265
 -0.20185446 -3.36116159  1.38370868  1.90825482  0.        ]",-3.64194,-0.299849967906,[ 1.86796761 -9.40579891]
9,[-0.75733823 -0.24503991],"[[  2.05502255  -3.13593936  -0.15178231  -0.19446164]
 [ 24.40181323 -26.62256444   0.           0.        ]]",[ 4.06183986 -8.13470265],"[-1.38965858 -0.45761185  1.15852623  0.80766785 -1.31036005 -1.67835055
 -0.11068271 -2.98907744  0.94430491  1.71675963  0.        ]",-1.50532,-0.243321278924,[ 3.50483799 -8.94218826]
10,[-0.75733823 -0.24503991],"[[  2.57795223  -3.29607624  -0.15178231  -0.19446164]
 [ 27.87922016   2.37693821   0.           0.        ]]",[ 4.77824595 -8.07089007],"[-1.96921345 -0.43902314  0.53782724  1.49745241 -1.31035888 -1.67834844
 -0.02130221  0.67089093  0.88604339  1.61585016  0.        ]",-1.3434,-0.229485866925,[ 4.86552382 -7.3488903 ]
11,[-0.75733823 -0.24503991],"[[  3.16972749  -3.20120249  -0.15178231  -0.19446164]
 [ 31.28687361   5.35541514   0.           0.        ]]",[ 5.37365441 -9.09084624],"[-2.2046513  -0.45486038 -0.45735897  1.089714   -1.31035771 -1.67834634
  0.0662854   1.04679784  0.9796386   1.73402238  0.        ]",-0.82202,-0.247909395557,[ 5.1794939  -6.67022848]
12,[-0.75733823 -0.24503991],"[[  3.8289753   -3.10965701  -0.15178231  -0.19446164]
 [ 34.62674687   3.62157418   0.           0.        ]]",[ 5.1191412  -7.84163115],"[-1.85871584 -0.45683932 -1.5303809   0.69404259 -1.31035654 -1.67834423
  0.15213084  0.82797278  0.94636015  1.87110943  0.        ]",-0.81086,-0.257151324274,[ 4.89553881 -6.71259212]
13,[-0.75733823 -0.24503991],"[[  4.55435617  -3.05509515  -0.15178231  -0.19446164]
 [ 37.90043202   1.94152706   0.           0.        ]]",[ 4.96231689 -7.26220715],"[-0.91942147 -0.45179274 -2.15506427  0.45855695 -1.31035537 -1.67834213
  0.23627503  0.61593709  0.84726575  1.88844624  0.        ]",-1.02509,-0.25081011026,[ 4.98551464 -7.37535763]
