timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.39594337 -0.22911152],"[[-0.05137758  0.08272637 -0.13704473 -0.01341772]
 [-0.00422624 -0.00031117  0.          0.        ]]",[-0.16763987 -5.43549477],"[ 0.96298383  2.48789746 -0.26577982  1.10323058 -1.18542774 -0.11359423
 -0.80458497  0.36809921  2.31794536  0.16954146  0.        ]",-1.86676,-0.347057013866,[ 0.50555873 -4.92054176]
1,[-0.39594337 -0.22911152],"[[-0.05809955  0.04299495 -0.13704473 -0.01341772]
 [-0.66577238 -3.95963616  0.          0.        ]]",[ 0.04658269 -4.29034428],"[ 0.96246257  2.49160962 -0.27658896  0.9477102  -1.1854252  -0.11359413
 -0.82326485 -0.14114921  2.31796702  0.11952507  0.        ]",-2.06944,-0.346914561266,[ 0.63028765 -4.73539877]
2,[-0.39594337 -0.22911152],"[[-0.06941884 -0.07513984 -0.13704473 -0.01341772]
 [-0.46682879 -7.840908    0.          0.        ]]",[ 0.26868635 -4.173634  ],"[ 0.96144194  2.4887591  -0.2947811   0.48468389 -1.18542266 -0.11359403
 -0.81764575 -0.64035819  2.30914199 -0.01304705  0.        ]",-2.07974,-0.345783559045,[ 0.75055981 -4.42926598]
3,[-0.39594337 -0.22911152],"[[ -0.06798419  -0.2701325   -0.13704473  -0.01341772]
 [  0.60669275 -11.64567423   0.           0.        ]]",[ 0.24690145 -3.82610768],"[ 0.96157944  2.43878688 -0.29247579 -0.26756583 -1.18542012 -0.11359392
 -0.78732989 -1.12972579  2.27210121 -0.19049937  0.        ]",-1.96378,-0.341892727224,[ 0.86528623 -4.06591988]
4,[-0.39594337 -0.22911152],"[[ -4.61589838e-02  -5.40464152e-01  -1.37044729e-01  -1.34177173e-02]
 [  1.57255387e+00  -1.53750565e+01   0.00000000e+00   0.00000000e+00]]",[ 0.75059486 -4.4321108 ],"[ 0.96333665  2.28003453 -0.25738421 -1.23900903 -1.18541757 -0.11359382
 -0.76005427 -1.6093945   2.18418825 -0.38287378  0.        ]",-1.49388,-0.332651679577,[ 0.8233878  -3.82581568]
5,[-0.39594337 -0.22911152],"[[  1.47817736e-02  -8.84648993e-01  -1.37044729e-01  -1.34177173e-02]
 [  4.51171141e+00  -1.90312048e+01   0.00000000e+00   0.00000000e+00]]",[ 1.62933986 -4.27851945],"[ 0.96468554  1.94555204 -0.15926683 -2.25548436 -1.18541503 -0.11359372
 -0.67705569 -2.07963845  2.03395363 -0.53076915  0.        ]",-1.21051,-0.315648653994,[ 0.71869171 -3.56853294]
6,[-0.39594337 -0.22911152],"[[  1.43823073e-01  -1.30123037e+00  -1.37044729e-01  -1.34177173e-02]
 [  8.37960359e+00  -2.26148957e+01   0.00000000e+00   0.00000000e+00]]",[-0.76145938 -3.8628305 ],"[ 0.95025082  1.396956    0.04775623 -3.00144499 -1.18541249 -0.11359362
 -0.5678311  -2.54055455  1.83112523 -0.56377776  0.        ]",-0.490808,-0.289550481988,[ 0.76417488 -3.40872383]
7,[-0.39594337 -0.22911152],"[[  2.79514637e-01  -1.78875534e+00  -1.37044729e-01  -1.34177173e-02]
 [  5.19976653e+00  -2.61259883e+01   0.00000000e+00   0.00000000e+00]]",[ 1.03760554 -3.15325609],"[ 0.91000268  0.67612543  0.26124521 -3.05026522 -1.18540995 -0.11359351
 -0.65762451 -2.99212123  1.53707424 -0.52740639  0.        ]",-0.752018,-0.249597904648,[ 1.04116511 -3.30142903]
8,[-0.39594337 -0.22911152],"[[  4.22179356e-01  -2.34581503e+00  -1.37044729e-01  -1.34177173e-02]
 [  9.05405573e+00  -2.95684148e+01   0.00000000e+00   0.00000000e+00]]",[ 0.53206802 -2.5935667 ],"[ 0.84078316 -0.04611112  0.47682591 -2.02290575 -1.1854074  -0.11359341
 -0.54878397 -3.43484035  1.17429526 -0.35470025  0.        ]",-0.844285,-0.196419982743,[ 1.42313576 -3.31210852]
9,[-0.39594337 -0.22911152],"[[  6.22588474e-01  -2.97103537e+00  -1.37044729e-01  -1.34177173e-02]
 [  1.09805739e+01  -3.29423821e+01   0.00000000e+00   0.00000000e+00]]",[ 1.5039972  -3.90045254],"[ 0.69974081 -0.47297833  0.75606946  0.11341204 -1.18540486 -0.11359331
 -0.49438112 -3.86873432  0.81541068  0.01043074  0.        ]",-0.057657,-0.141262734053,[ 1.43934286 -3.64545584]
10,[-0.39594337 -0.22911152],"[[  8.79759895e-01  -3.26492304e+00  -1.37044729e-01  -1.34177173e-02]
 [  1.47239137e+01  -4.97752450e-01   0.00000000e+00   0.00000000e+00]]",[-0.27843072 -4.602877  ],"[ 0.45243821 -0.48330606  1.05794846  1.26162605 -1.18540232 -0.1135932
 -0.38867374  0.30413955  0.65825583  0.20878978  0.        ]",-0.363471,-0.120685572496,[ 1.34271955 -4.23507452]
11,[-0.39594337 -0.22911152],"[[  1.16025668  -3.19937986  -0.13704473  -0.01341772]
 [ 13.33031513   4.7802028    0.           0.        ]]",[ 1.07709946 -4.19467974],"[ 0.11584754 -0.49215826  1.29359268  1.00565133 -1.18539978 -0.1135931
 -0.4280267   0.98296391  0.71194195  0.12979633  0.        ]",-0.723587,-0.127137391463,[ 1.43434465 -4.09913874]
12,[-0.39594337 -0.22911152],"[[  1.46394003e+00  -3.11253357e+00  -1.37044729e-01  -1.34177173e-02]
 [  1.70256804e+01   3.58729946e+00   0.00000000e+00   0.00000000e+00]]",[ 1.61807975 -2.46861878],"[-0.29734762 -0.49402052  1.41822623  0.66516591 -1.18539723 -0.113593
 -0.32367398  0.82953697  0.80073471  0.09557824  0.        ]",-1.2451,-0.139133117581,[ 1.84527659 -3.6988163 ]
13,[-0.39594337 -0.22911152],"[[  1.84079588e+00  -3.05746018e+00  -1.37044729e-01  -1.34177173e-02]
 [  2.06478347e+01   1.99417704e+00   0.00000000e+00   0.00000000e+00]]",[ 2.39592411 -3.64758331],"[-0.82489    -0.489367    1.36906196  0.44953068 -1.18539469 -0.1135929
 -0.22138868  0.62463612  0.86957776  0.12533982  0.        ]",-1.09078,-0.148672086457,[ 2.23091125 -3.32884407]
14,[-0.39594337 -0.22911152],"[[  2.28937554e+00  -3.02866750e+00  -1.37044729e-01  -1.34177173e-02]
 [  2.41983042e+01   9.82626083e-01   0.00000000e+00   0.00000000e+00]]",[ 3.88017299 -2.25217194],"[-1.37814556 -0.4851357   1.02919916  0.33715174 -1.18539215 -0.11359279
 -0.12112768  0.49453448  0.89865815  0.1942892   0.        ]",-1.00577,-0.15320321732,[ 2.68788028 -2.95345068]
15,[-0.39594337 -0.22911152],"[[  2.80825967e+00  -3.01492394e+00  -1.37044729e-01  -1.34177173e-02]
 [  2.76785148e+01   4.53510107e-01   0.00000000e+00   0.00000000e+00]]",[ 2.2902259  -1.76755896],"[-1.78312583 -0.48268162  0.34385796  0.28363341 -1.18538961 -0.11359269
 -0.0228507   0.42648149  0.88188627  0.27207951  0.        ]",-1.07398,-0.152049182067,[ 3.1807003 -2.5845089]
16,[-0.39594337 -0.22911152],"[[  3.39605696e+00  -3.00870289e+00  -1.37044729e-01  -1.34177173e-02]
 [  3.10898483e+01   2.00878781e-01   0.00000000e+00   0.00000000e+00]]",[ 2.77441351 -3.09477761],"[-1.81539051 -0.48147843 -0.58849045  0.25943824 -1.18538706 -0.11359259
  0.07348127  0.39398874  0.82275887  0.32597596  0.        ]",-0.445606,-0.145204501822,[ 3.34289789 -2.46115112]
17,[-0.39594337 -0.22911152],"[[  4.05140346e+00  -3.00598310e+00  -1.37044729e-01  -1.34177173e-02]
 [  3.44336599e+01   8.65060457e-02   0.00000000e+00   0.00000000e+00]]",[ 2.98084584 -1.43508209],"[-1.31536994 -0.48093411 -1.45438583  0.24886645 -1.18538452 -0.11359249
  0.16790649  0.37927822  0.74030821  0.32462599  0.        ]",-0.406252,-0.13413935376,[ 3.41097069 -2.58441567]
18,[-0.39594337 -0.22911152],"[[  4.77296209e+00  -3.00482277e+00  -1.37044729e-01  -1.34177173e-02]
 [  3.77112809e+01   3.64988155e-02   0.00000000e+00   0.00000000e+00]]",[ 3.80810519 -3.73759752],"[-0.36249006 -0.48069825 -1.79061524  0.24435734 -1.18538198 -0.11359238
  0.26046256  0.37284612  0.67245268  0.25382442  0.        ]",-0.228607,-0.123411473612,[ 3.40359974 -2.89250445]
19,[-0.39594337 -0.22911152],"[[  5.55942215e+00  -3.00433662e+00  -1.37044729e-01  -1.34177173e-02]
 [  4.09240191e+01   1.51643406e-02   0.00000000e+00   0.00000000e+00]]",[ 3.08814481 -4.03942159],"[ 0.61066658 -0.48059854 -1.24955735  0.24246819 -1.18537944 -0.11359228
  0.35118638  0.37010179  0.6639036   0.13791997  0.        ]",-0.725107,-0.12063029433,[ 2.79625845 -3.20660925]
20,[-0.39594337 -0.22911152],"[[  6.40949886e+00  -3.00413571e+00  -1.37044729e-01  -1.34177173e-02]
 [  4.40731577e+01   6.22676647e-03   0.00000000e+00   0.00000000e+00]]",[ 1.31266536 -4.3237991 ],"[ 0.95358728 -0.48055691  0.01980918  0.24168737 -1.18537689 -0.11359218
  0.44011417  0.3689519   0.73468171  0.04494337  0.        ]",-0.827501,-0.130079643185,[ 1.94630742 -3.78751802]
