timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
10,"[ 0.76084587 -0.47893563  0.59908918  1.2810684   1.23796066  1.12509506
 -0.88237638  0.32598359 -1.37910331 -0.97442432  0.        ]",[-0.41578934 -0.22296733],[-0.07076049 -2.92842049],-0.789016,-0.201137167619,"[[ 0.51455498 -3.27247448  0.14399762  0.13209522]
 [-3.25523565 -0.31530145  0.          0.        ]]",[ 0.65306008 -4.22954082]
11,"[ 0.80512351 -0.48888504  0.5021289   1.012624    1.23795807  1.12509295
 -0.8884393   0.99638666 -1.35220925 -1.03872751  0.        ]",[-0.41578934 -0.22296733],[ 1.09816213 -4.52587239],-0.386479,-0.202882320742,"[[ 0.44728914 -3.20359155  0.14399762  0.13209522]
 [-3.47073029  4.91885025  0.          0.        ]]",[ 0.90554821 -4.14712191]
12,"[ 0.82243271 -0.49122121  0.459318    0.66434378  1.23795547  1.12509083
 -0.77508748  0.83574824 -1.32288381 -1.11698365  0.        ]",[-0.41578934 -0.22296733],[ 1.40148893 -3.72879336],-0.595801,-0.20577656427,"[[ 0.41828847 -3.11461222  0.14399762  0.13209522]
 [ 0.55722557  3.66468288  0.          0.        ]]",[ 0.70495361 -4.05295324]
13,"[ 0.79142512 -0.48658016  0.53385939  0.44465592  1.23795287  1.12508872
 -0.66398047  0.62667766 -1.29741148 -1.16752319  0.        ]",[-0.41578934 -0.22296733],[ 0.09321022 -4.08584665],-0.56186,-0.207232355051,"[[ 0.46904646 -3.05842046  0.14399762  0.13209522]
 [ 4.50541817  2.03238069  0.          0.        ]]",[ 0.24466807 -4.02434635]
14,"[ 0.72625584 -0.48228165  0.66527251  0.33036176  1.23795028  1.12508661
 -0.65610574  0.49448179 -1.27425792 -1.19286433  0.        ]",[-0.41578934 -0.22296733],[-1.58185064 -3.2301409 ],-0.776888,-0.207044438716,"[[ 0.56196213 -3.02909322  0.14399762  0.13209522]
 [ 4.78522125  1.00027278  0.          0.        ]]",[-0.06411016 -4.0125165 ]
15,"[ 0.68272061 -0.47977971  0.73964618  0.27598399  1.23794768  1.1250845
 -0.77018998  0.42545129 -1.26048534 -1.20315751  0.        ]",[-0.41578934 -0.22296733],[ 1.09904835 -2.83873381],-0.749462,-0.206579327703,"[[ 0.61699092 -3.01510761  0.14399762  0.13209522]
 [ 0.73117139  0.46132453  0.          0.        ]]",[ 0.07872421 -3.97143555]
16,"[ 0.63640252 -0.47855192  0.81011996  0.25141516  1.23794508  1.12508239
 -0.65917818  0.39252366 -1.25027149 -1.20684988  0.        ]",[-0.41578934 -0.22296733],[-0.09003255 -4.06156014],-0.477398,-0.205921092107,"[[ 0.67119384 -3.0087807   0.14399762  0.13209522]
 [ 4.67597595  0.20424713  0.          0.        ]]",[-0.35151064 -3.99996996]
17,"[ 0.5533026  -0.4779964   0.91931779  0.24068474  1.23794249  1.12508028
 -0.67181381  0.37762401 -1.23751838 -1.20636228  0.        ]",[-0.41578934 -0.22296733],[-0.40466813 -3.70261561],-0.546105,-0.204683647476,"[[ 0.760208   -3.00601579  0.14399762  0.13209522]
 [ 4.22693744  0.08792194  0.          0.        ]]",[-0.51822674 -3.99316788]
18,"[ 0.4846751  -0.47775576  0.99638743  0.23610978  1.23793989  1.12507817
 -0.71925539  0.37111183 -1.22840763 -1.20446451  0.        ]",[-0.41578934 -0.22296733],[-0.5641788  -3.86590236],-0.48835,-0.203674108048,"[[ 0.82783177 -3.00483667  0.14399762  0.13209522]
 [ 2.54105819  0.03708135  0.          0.        ]]",[-0.52260518 -3.97125006]
19,"[ 0.45505475 -0.47765408  1.0266123   0.23419391  1.23793729  1.12507605
 -0.78353009  0.36833421 -1.22466669 -1.20345236  0.        ]",[-0.41578934 -0.22296733],[-0.60744295 -5.49289905],-0.0983711,-0.203241075456,"[[ 0.85573629 -3.00434287  0.14399762  0.13209522]
 [ 0.25700594  0.015398    0.          0.        ]]",[-0.40146005 -3.94774771]
20,"[ 0.47534647 -0.4776117   1.00608675  0.23340261  1.2379347   1.12507394
 -0.85135264  0.3671707  -1.22685706 -1.20444092  0.        ]",[-0.41578934 -0.22296733],[-0.23294805 -3.00275858],-0.663388,-0.203528542155,"[[ 0.83669479 -3.00413894  0.14399762  0.13209522]
 [-2.15312481  0.00631673  0.          0.        ]]",[-0.19229662 -3.93163347]
21,"[ 0.5288672  -0.47759408  0.94795769  0.23307923  1.2379321   1.12507183
 -0.87610667  0.36669013 -1.23321605 -1.20663091  0.        ]",[-0.41578934 -0.22296733],[ 1.67613806 -4.10411739],-0.376452,-0.204305791195,"[[  7.84806128e-01  -3.00405562e+00   1.43997620e-01   1.32095216e-01]
 [ -3.03280953e+00   2.56743540e-03   0.00000000e+00   0.00000000e+00]]",[-0.03305137 -3.93104362]
22,"[ 0.54910393 -0.47758664  0.92433071  0.23294792  1.2379295   1.12506972
 -0.76299725  0.36649402 -1.23573262 -1.20738215  0.        ]",[-0.41578934 -0.22296733],[-0.21407904 -3.81767466],-0.495398,-0.204604274959,"[[  7.64477165e-01  -3.00402182e+00   1.43997620e-01   1.32095216e-01]
 [  9.86518851e-01   1.03897398e-03   0.00000000e+00   0.00000000e+00]]",[-0.28903008 -3.96449471]
23,"[ 0.53817504 -0.47758336  0.93720646  0.23289505  1.23792691  1.12506761
 -0.78739823  0.36641355 -1.23434033 -1.20699632  0.        ]",[-0.41578934 -0.22296733],[ 0.2780017  -4.96981045],-0.201893,-0.204442307788,"[[  7.75507340e-01  -3.00400825e+00   1.43997620e-01   1.32095216e-01]
 [  1.19388340e-01   4.13443611e-04   0.00000000e+00   0.00000000e+00]]",[-0.24718988 -3.95681429]
24,"[ 0.52472432 -0.47758176  0.95267107  0.23287385  1.23792431  1.1250655
 -0.7564891   0.36638143 -1.23266449 -1.20649814  0.        ]",[-0.41578934 -0.22296733],[-0.01548921 -2.94244067],-0.696891,-0.204244508108,"[[  7.88914966e-01  -3.00400283e+00   1.43997620e-01   1.32095216e-01]
 [  1.21771410e+00   1.65322731e-04   0.00000000e+00   0.00000000e+00]]",[-0.35422683 -3.96437931]
25,"[ 0.50071879 -0.47758084  0.97927216  0.23286532  1.23792171  1.12506339
 -0.75889228  0.36636821 -1.22974579 -1.20555786  0.        ]",[-0.41578934 -0.22296733],[-1.0976309  -3.47721475],-0.585362,-0.2038937732,"[[  8.12412074e-01  -3.00400069e+00   1.43997620e-01   1.32095216e-01]
 [  1.13228140e+00   6.48057427e-05   0.00000000e+00   0.00000000e+00]]",[-0.39175677 -3.96107054]
26,"[ 0.5184496  -0.47758019  0.9597419   0.23286204  1.23791912  1.12506128
 -0.87094082  0.36636242 -1.23188499 -1.20625452  0.        ]",[-0.41578934 -0.22296733],[-1.09134452 -3.80275859],-0.493986,-0.204152215467,"[[  7.95107965e-01  -3.00399989e+00   1.43997620e-01   1.32095216e-01]
 [ -2.84942332e+00   2.22436844e-05   0.00000000e+00   0.00000000e+00]]",[-0.06628668 -3.93141937]
27,"[ 0.61139286 -0.47757964  0.84506781  0.23286076  1.23791652  1.12505916
 -0.98077086  0.36636025 -1.24395842 -1.20932798  0.        ]",[-0.41578934 -0.22296733],[ 0.30808882 -4.11403893],-0.386336,-0.20553935343,"[[  6.98960624e-01  -3.00399962e+00   1.43997620e-01   1.32095216e-01]
 [ -6.75230444e+00   8.00039985e-06   0.00000000e+00   0.00000000e+00]]",[ 0.42307729 -3.90402937]
28,"[ 0.71432451 -0.47757912  0.68652123  0.23285993  1.23791392  1.12505705
 -0.94268075  0.36635979 -1.259476   -1.2112193   0.        ]",[-0.41578934 -0.22296733],[ 0.67035757 -4.35442313],-0.363152,-0.207157641851,"[[  5.77494485e-01  -3.00399946e+00   1.43997620e-01   1.32095216e-01]
 [ -5.39881993e+00   7.12973511e-06   0.00000000e+00   0.00000000e+00]]",[ 0.6333524  -3.90114927]
29,"[ 0.77278917 -0.47757861  0.57440824  0.23285923  1.23791133  1.12505494
 -0.86498124  0.36635918 -1.26978663 -1.21123447  0.        ]",[-0.41578934 -0.22296733],[ 0.81412845 -3.6131914 ],-0.584499,-0.208135583688,"[[  4.97220269e-01  -3.00399933e+00   1.43997620e-01   1.32095216e-01]
 [ -2.63780275e+00   5.03761179e-06   0.00000000e+00   0.00000000e+00]]",[ 0.66676217 -3.90284586]
30,"[ 0.78604323 -0.47757811  0.5458265   0.23285872  1.23790873  1.12505283
 -0.77280127  0.36635858 -1.27233709 -1.21108432  0.        ]",[-0.41578934 -0.22296733],[ 1.0300317  -4.86569072],-0.301131,-0.208365902486,"[[  4.77329266e-01  -3.00399925e+00   1.43997620e-01   1.32095216e-01]
 [  6.37786642e-01   3.00569500e-06   0.00000000e+00   0.00000000e+00]]",[ 0.48847854 -3.92223787]
31,"[ 0.75009377 -0.47757761  0.62038835  0.23285831  1.23790614  1.12505072
 -0.66173668  0.36635813 -1.26561138 -1.21134102  0.        ]",[-0.41578934 -0.22296733],[ 0.35988313 -3.33762686],-0.686672,-0.207749419532,"[[  5.29683158e-01  -3.00399920e+00   1.43997620e-01   1.32095216e-01]
 [  4.58445031e+00   2.19371528e-06   0.00000000e+00   0.00000000e+00]]",[ 0.0367952  -3.96899223]
32,"[ 0.66789696 -0.47757713  0.76304027  0.23285808  1.23790354  1.12504861
 -0.62419206  0.36635742 -1.2521256  -1.21059628  0.        ]",[-0.41578934 -0.22296733],[ 0.86628658 -4.2348277 ],-0.413942,-0.206414709164,"[[  6.34757880e-01  -3.00399919e+00   1.43997620e-01   1.32095216e-01]
 [  5.91857598e+00  -6.67624740e-07   0.00000000e+00   0.00000000e+00]]",[-0.35383201 -3.99982882]
33,"[ 0.52728693 -0.47757664  0.94973893  0.23285784  1.23790094  1.1250465
 -0.53096773  0.36635732 -1.2329566  -1.20657529  0.        ]",[-0.41578934 -0.22296733],[-0.51801751 -3.90590602],-0.516843,-0.204282331503,"[[  7.86366922e-01  -3.00399918e+00   1.43997620e-01   1.32095216e-01]
 [  9.23128865e+00   1.23244544e-06   0.00000000e+00   0.00000000e+00]]",[-0.93966746 -4.02838421]
34,"[ 0.35139323 -0.47757616  1.12015716  0.23285779  1.23789835  1.12504439
 -0.59382693  0.36635636 -1.21326328 -1.19851717  0.        ]",[-0.41578934 -0.22296733],[-1.01617519 -4.09175146],-0.445395,-0.201772950515,"[[  9.48580976e-01  -3.00399922e+00   1.43997620e-01   1.32095216e-01]
 [  6.99756058e+00  -3.51911811e-06   0.00000000e+00   0.00000000e+00]]",[-1.02873313 -3.97774792]
35,"[ 0.23322344 -0.4775757   1.20723035  0.23285795  1.23789575  1.12504227
 -0.70914371  0.36635586 -1.20189596 -1.19178812  0.        ]",[-0.41578934 -0.22296733],[-0.37811014 -3.20825968],-0.634122,-0.200152843898,"[[  1.04741746e+00  -3.00399931e+00   1.43997620e-01   1.32095216e-01]
 [  2.89974417e+00  -4.73359801e-06   0.00000000e+00   0.00000000e+00]]",[-0.82220125 -3.90760899]
36,"[ 0.18033328 -0.47757522  1.24041237  0.23285794  1.23789315  1.12504016
 -0.75288698  0.36635598 -1.19720176 -1.18849857  0.        ]",[-0.41578934 -0.22296733],[-0.98570349 -2.81609235],-0.750803,-0.19944134773,"[[  1.08981602e+00  -3.00399936e+00   1.43997620e-01   1.32095216e-01]
 [  1.34529200e+00  -1.15900419e-06   0.00000000e+00   0.00000000e+00]]",[-0.73446357 -3.87520695]
37,"[ 0.19607648 -0.47757474  1.23087897  0.23285789  1.23789056  1.12503805
 -0.86346171  0.36635551 -1.19857164 -1.18949073  0.        ]",[-0.41578934 -0.22296733],[-0.37958726 -4.7137184 ],-0.267217,-0.199652229177,"[[  1.07729774e+00  -3.00399940e+00   1.43997620e-01   1.32095216e-01]
 [ -2.58402554e+00  -2.11846716e-06   0.00000000e+00   0.00000000e+00]]",[-0.43793321 -3.85011625]
38,"[ 0.27757264 -0.47757426  1.17674056  0.23285771  1.23788796  1.12503594
 -0.9043142   0.36635553 -1.20600568 -1.19441142  0.        ]",[-0.41578934 -0.22296733],[-0.28683455 -4.12157733],-0.379274,-0.200755892403,"[[  1.01105144e+00  -3.00399941e+00   1.43997620e-01   1.32095216e-01]
 [ -4.03576691e+00   7.03362747e-07   0.00000000e+00   0.00000000e+00]]",[-0.2815057  -3.86772013]
39,"[ 0.38439473 -0.47757377  1.09226743  0.23285742  1.23788537  1.12503383
 -0.93402339  0.36635525 -1.21666734 -1.20021314  0.        ]",[-0.41578934 -0.22296733],[ 0.45527005 -4.09025986],-0.372403,-0.202233844264,"[[  9.19743247e-01  -3.00399939e+00   1.43997620e-01   1.32095216e-01]
 [ -5.09153411e+00   1.24061966e-06   0.00000000e+00   0.00000000e+00]]",[-0.10180151 -3.88996315]
40,"[ 0.47500288 -0.47757327  1.00639964  0.23285701  1.23788277  1.12503172
 -0.88045966  0.36635515 -1.22667753 -1.20445267  0.        ]",[-0.41578934 -0.22296733],[-0.77710953 -3.27549952],-0.602803,-0.203521703405,"[[  8.37009396e-01  -3.00399933e+00   1.43997620e-01   1.32095216e-01]
 [ -3.18819386e+00   3.09449514e-06   0.00000000e+00   0.00000000e+00]]",[-0.11659265 -3.92313528]
41,"[ 0.57000556 -0.47757279  0.89884714  0.23285682  1.23788017  1.12502961
 -0.96526714  0.36635419 -1.23835957 -1.20805639  0.        ]",[-0.41578934 -0.22296733],[ 0.41683042 -4.54813197],-0.273317,-0.204914834063,"[[  7.43008221e-01  -3.00399933e+00   1.43997620e-01   1.32095216e-01]
 [ -6.20188059e+00  -1.66989340e-06   0.00000000e+00   0.00000000e+00]]",[ 0.28517616 -3.90829611]
42,"[ 0.66620227 -0.4775723   0.76564249  0.23285653  1.23787758  1.1250275
 -0.91536765  0.36635434 -1.25184458 -1.21054147  0.        ]",[-0.41578934 -0.22296733],[ 0.36551138 -4.10462071],-0.417208,-0.20638809053,"[[  6.36760974e-01  -3.00399931e+00   1.43997620e-01   1.32095216e-01]
 [ -4.42875305e+00   2.15655663e-06   0.00000000e+00   0.00000000e+00]]",[ 0.40317792 -3.91804457]
43,"[ 0.72500984 -0.4775718   0.66746314  0.23285619  1.23787498  1.12502539
 -0.87217403  0.3663539  -1.26122343 -1.21125631  0.        ]",[-0.41578934 -0.22296733],[ 0.57227872 -4.76221137],-0.289691,-0.207332520156,"[[  5.63585451e-01  -3.00399928e+00   1.43997620e-01   1.32095216e-01]
 [ -2.89391407e+00   1.45753401e-06   0.00000000e+00   0.00000000e+00]]",[ 0.48808062 -3.91822624]
44,"[ 0.75056961 -0.47757131  0.6194303   0.23285587  1.23787238  1.12502327
 -0.8067977   0.36635354 -1.26566294 -1.21130864  0.        ]",[-0.41578934 -0.22296733],[ 1.07689892 -2.99531204],-0.726756,-0.207757406061,"[[  5.29015651e-01  -3.00399925e+00   1.43997620e-01   1.32095216e-01]
 [ -5.70807690e-01   1.29516204e-06   0.00000000e+00   0.00000000e+00]]",[ 0.41796976 -3.92828178]
45,"[ 0.72965955 -0.47757082  0.6589941   0.23285551  1.23786979  1.12502116
 -0.69505927  0.3663533  -1.26200903 -1.21127453  0.        ]",[-0.41578934 -0.22296733],[ 0.32154327 -4.32159785],-0.436072,-0.207409225176,"[[  5.57437712e-01  -3.00399921e+00   1.43997620e-01   1.32095216e-01]
 [  3.39978185e+00   2.11055068e-06   0.00000000e+00   0.00000000e+00]]",[ 0.04251844 -3.96650171]
46,"[ 0.66554632 -0.47757033  0.7666463   0.23285529  1.23786719  1.12501905
 -0.66112626  0.3663526  -1.25173493 -1.21051973  0.        ]",[-0.41578934 -0.22296733],[ 0.5176755  -3.52431337],-0.590441,-0.206377801612,"[[  6.37531325e-01  -3.00399920e+00   1.43997620e-01   1.32095216e-01]
 [  4.60556118e+00  -6.90423408e-07   0.00000000e+00   0.00000000e+00]]",[-0.26437151 -3.98982096]
47,"[ 0.56392891 -0.47756985  0.9063459   0.23285511  1.2378646   1.12501694
 -0.60601208  0.36635234 -1.23755636 -1.20784204  0.        ]",[-0.41578934 -0.22296733],[-0.92466617 -5.79421584],-0.0760702,-0.204824494502,"[[  7.49292348e-01  -3.00399921e+00   1.43997620e-01   1.32095216e-01]
 [  6.56401464e+00   1.50915480e-08   0.00000000e+00   0.00000000e+00]]",[-0.66883469 -4.00952816]
48,"[ 0.46913943 -0.47756937  1.01239253  0.23285516  1.237862    1.12501483
 -0.71269406  0.36635139 -1.22597573 -1.20417936  0.        ]",[-0.41578934 -0.22296733],[-0.538203   -5.54948355],-0.0945874,-0.203437005544,"[[  8.42536654e-01  -3.00399927e+00   1.43997620e-01   1.32095216e-01]
 [  2.77304934e+00  -4.70763151e-06   0.00000000e+00   0.00000000e+00]]",[-0.56526256 -3.9695878 ]
49,"[ 0.43299619 -0.4775689   1.04799281  0.23285522  1.2378594   1.12501272
 -0.77420436  0.36635135 -1.22188894 -1.20255012  0.        ]",[-0.41578934 -0.22296733],[ 0.12085199 -4.63051702],-0.273259,-0.202920189111,"[[  8.76066819e-01  -3.00399934e+00   1.43997620e-01   1.32095216e-01]
 [  5.87251268e-01  -2.36262321e-06   0.00000000e+00   0.00000000e+00]]",[-0.45792723 -3.94578028]
