timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
19,"[ 0.17265369 -0.46784741  1.19249677  0.23484052  1.55279709  1.07965283
 -0.72945609  0.36947155 -1.4712207  -1.14834547  0.        ]",[-0.51916361 -0.24028808],[-0.6231505  -5.46266329],-0.601415,-0.221349850083,"[[ 1.04998771 -3.00434943  0.17875147  0.12630432]
 [ 1.06610164  0.01569637  0.          0.        ]]",[-0.73792303 -4.77486801]
20,"[ 0.17723394 -0.46780384  1.18945271  0.23401339  1.55279347  1.07965123
 -0.79852173  0.36829048 -1.47147263 -1.14869126  0.        ]",[-0.51916361 -0.24028808],[-1.14645495 -4.04980343],-0.881445,-0.221401835792,"[[ 1.04634343 -3.00414157  0.17875147  0.12630432]
 [-1.42223712  0.0064373   0.          0.        ]]",[-0.50982833 -4.75142288]
21,"[ 0.26073077 -0.4677858   1.12931168  0.23367561  1.55278984  1.07964963
 -0.90763352  0.36780257 -1.4792002  -1.15350531  0.        ]",[-0.51916361 -0.24028808],[ 0.33538152 -5.81756104],-0.509969,-0.222560139083,"[[  9.78456341e-01  -3.00405671e+00   1.78751471e-01   1.26304316e-01]
 [ -5.35337162e+00   2.61357473e-03   0.00000000e+00   0.00000000e+00]]",[-0.08818853 -4.74331379]
22,"[ 0.36862656 -0.46777825  1.03694636  0.2335386   1.55278622  1.07964803
 -0.8678344   0.36760379 -1.49022127 -1.15901779  0.        ]",[-0.51916361 -0.24028808],[ 0.7868496  -4.87189713],-0.731548,-0.224114012626,"[[  8.85775194e-01  -3.00402231e+00   1.78751471e-01   1.26304316e-01]
 [ -3.91952139e+00   1.05709529e-03   0.00000000e+00   0.00000000e+00]]",[-0.08872712 -4.78760815]
23,"[ 0.41969059 -0.46777497  0.98652563  0.23348319  1.5527826   1.07964643
 -0.77920949  0.36752298 -1.4958832  -1.16131092  0.        ]",[-0.51916361 -0.24028808],[-0.40070271 -5.24391779],-0.624146,-0.224873810807,"[[  8.39420751e-01  -3.00400843e+00   1.78751471e-01   1.26304316e-01]
 [ -7.26563395e-01   4.25684831e-04   0.00000000e+00   0.00000000e+00]]",[-0.29632246 -4.82888889]
24,"[ 0.45195577 -0.46777344  0.9521096   0.23346106  1.55277897  1.07964483
 -0.82284433  0.36748964 -1.49962876 -1.16263671  0.        ]",[-0.51916361 -0.24028808],[-0.56292628 -4.17487846],-0.866295,-0.225362952468,"[[  8.09115946e-01  -3.00400291e+00   1.78751471e-01   1.26304316e-01]
 [ -2.29867808e+00   1.66480378e-04   0.00000000e+00   0.00000000e+00]]",[-0.09529734 -4.81774712]
25,"[ 0.52084769 -0.4677726   0.87103999  0.23345234  1.55277535  1.07964323
 -0.88344268  0.36747636 -1.50814546 -1.16511013  0.        ]",[-0.51916361 -0.24028808],[-0.22256677 -5.07196406],-0.660518,-0.226436139384,"[[  7.41236801e-01  -3.00400076e+00   1.78751471e-01   1.26304316e-01]
 [ -4.48196056e+00   6.45891771e-05   0.00000000e+00   0.00000000e+00]]",[ 0.24922568 -4.801651  ]
26,"[ 0.61118264 -0.46777203  0.74547357  0.23344878  1.55277173  1.07964163
 -0.9054377   0.36747118 -1.52059665 -1.16744836  0.        ]",[-0.51916361 -0.24028808],[ 0.79100135 -5.74133293],-0.571386,-0.227915029979,"[[  6.43646387e-01  -3.00399990e+00   1.78751471e-01   1.26304316e-01]
 [ -5.27443998e+00   2.62590970e-05   0.00000000e+00   0.00000000e+00]]",[ 0.57219356 -4.78702068]
27,"[ 0.6715944  -0.46777156  0.64520727  0.23344706  1.5527681   1.07964003
 -0.81561191  0.36746929 -1.53000678 -1.16824602  0.        ]",[-0.51916361 -0.24028808],[ -6.11295836e-04  -5.83997779e+00],-0.55968,-0.228965511877,"[[  5.70627620e-01  -3.00399951e+00   1.78751471e-01   1.26304316e-01]
 [ -2.03822139e+00   1.36372568e-05   0.00000000e+00   0.00000000e+00]]",[ 0.49888164 -4.80141115]
28,"[ 0.70223077 -0.46777114  0.58765082  0.23344627  1.55276448  1.07963843
 -0.81455821  0.36746776 -1.53522016 -1.16833436  0.        ]",[-0.51916361 -0.24028808],[ 1.08193969 -4.94300585],-0.806899,-0.229523456213,"[[  5.30243748e-01  -3.00399936e+00   1.78751471e-01   1.26304316e-01]
 [ -2.00029214e+00   3.84644316e-06   0.00000000e+00   0.00000000e+00]]",[ 0.62619501 -4.78866863]
29,"[ 0.70214473 -0.46777073  0.58781806  0.23344575  1.55276086  1.07963683
 -0.70356383  0.36746751 -1.53520371 -1.16833262  0.        ]",[-0.51916361 -0.24028808],[-0.19695727 -5.21306793],-0.723905,-0.22952209895,"[[  5.30360051e-01  -3.00399927e+00   1.78751471e-01   1.26304316e-01]
 [  1.99859611e+00   4.12495169e-06   0.00000000e+00   0.00000000e+00]]",[ 0.26665622 -4.82618761]
30,"[ 0.6782208  -0.46777034  0.63318688  0.23344554  1.55275724  1.07963524
 -0.72630579  0.36746652 -1.53109418 -1.16828034  0.        ]",[-0.51916361 -0.24028808],[ 0.47834676 -2.61138468],-1.34672,-0.229084371645,"[[  5.62110907e-01  -3.00399926e+00   1.78751471e-01   1.26304316e-01]
 [  1.17922013e+00  -1.33555584e-06   0.00000000e+00   0.00000000e+00]]",[ 0.23665041 -4.82926607]
31,"[ 0.64438755 -0.46776995  0.69229809  0.23344537  1.55275361  1.07963364
 -0.67438532  0.36746649 -1.52562467 -1.16797005  0.        ]",[-0.51916361 -0.24028808],[ 0.30494159 -6.38023051],-0.470982,-0.228485139514,"[[  6.04463336e-01  -3.00399926e+00   1.78751471e-01   1.26304316e-01]
 [  3.04978911e+00   6.57912709e-07   0.00000000e+00   0.00000000e+00]]",[-0.06248832 -4.85829878]
32,"[ 0.58153514 -0.46776956  0.78947828  0.23344518  1.55274999  1.07963204
 -0.64254902  0.36746615 -1.51630321 -1.16680168  0.        ]",[-0.51916361 -0.24028808],[-0.46357984 -4.16291561],-0.92722,-0.227419392159,"[[  6.76967112e-01  -3.00399925e+00   1.78751471e-01   1.26304316e-01]
 [  4.19676620e+00   1.85953675e-07   0.00000000e+00   0.00000000e+00]]",[-0.37104785 -4.88149643]
33,"[ 0.52043445 -0.46776917  0.8715484   0.23344514  1.55274637  1.07963044
 -0.6957993   0.36746552 -1.50806437 -1.16508289  0.        ]",[-0.51916361 -0.24028808],[ 0.25165988 -5.31088264],-0.657794,-0.226429647193,"[[  7.41653223e-01  -3.00399929e+00   1.78751471e-01   1.26304316e-01]
 [  2.27823831e+00  -2.47464278e-06   0.00000000e+00   0.00000000e+00]]",[-0.36096013 -4.86663628]
34,"[ 0.46483991 -0.46776878  0.93775299  0.23344502  1.55274274  1.07962884
 -0.66939437  0.36746561 -1.50113352 -1.16312174  0.        ]",[-0.51916361 -0.24028808],[-0.71795163 -5.710394  ],-0.524626,-0.225560835163,"[[  7.96762624e-01  -3.00399930e+00   1.78751471e-01   1.26304316e-01]
 [  3.22953163e+00   4.47036792e-07   0.00000000e+00   0.00000000e+00]]",[-0.56972182 -4.87364101]
35,"[ 0.42746248 -0.4677684   0.97840868  0.23344498  1.55273912  1.07962724
 -0.75006726  0.36746495 -1.49672583 -1.16162056  0.        ]",[-0.51916361 -0.24028808],[ 0.03499433 -5.03509744],-0.692074,-0.224990476218,"[[  8.32191281e-01  -3.00399933e+00   1.78751471e-01   1.26304316e-01]
 [  3.23019984e-01  -2.49574845e-06   0.00000000e+00   0.00000000e+00]]",[-0.3776679  -4.84048176]
36,"[ 0.41908159 -0.46776801  0.98713652  0.23344486  1.5527355   1.07962564
 -0.74639826  0.36746505 -1.49576272 -1.16126509  0.        ]",[-0.51916361 -0.24028808],[-0.34260858 -5.00127138],-0.68892,-0.224864268955,"[[  8.39977665e-01  -3.00399934e+00   1.78751471e-01   1.26304316e-01]
 [  4.55178027e-01   5.09854376e-07   0.00000000e+00   0.00000000e+00]]",[-0.40442371 -4.84063435]
37,"[ 0.42403609 -0.46776762  0.98199077  0.2334447   1.55273187  1.07962404
 -0.78429843  0.36746464 -1.49632593 -1.16147311  0.        ]",[-0.51916361 -0.24028808],[-0.4456025  -5.00156096],-0.678035,-0.224938846769,"[[  8.35380746e-01  -3.00399935e+00   1.78751471e-01   1.26304316e-01]
 [ -9.10319451e-01  -4.82024312e-07   0.00000000e+00   0.00000000e+00]]",[-0.27203059 -4.82760525]
38,"[ 0.46183558 -0.46776724  0.94112246  0.23344459  1.55272825  1.07962244
 -0.8327667   0.36746433 -1.50075796 -1.16299846  0.        ]",[-0.51916361 -0.24028808],[-0.57970269 -4.54194387],-0.776734,-0.225514457198,"[[  7.99653681e-01  -3.00399936e+00   1.78751471e-01   1.26304316e-01]
 [ -2.65656770e+00  -6.76165848e-07   0.00000000e+00   0.00000000e+00]]",[-0.04381204 -4.8154254 ]
39,"[ 0.53754149 -0.46776685  0.84962479  0.23344448  1.55272463  1.07962084
 -0.89501226  0.36746404 -1.51027902 -1.16560227  0.        ]",[-0.51916361 -0.24028808],[ 0.73666283 -4.96969271],-0.712083,-0.226702756774,"[[  7.24021390e-01  -3.00399937e+00   1.78751471e-01   1.26304316e-01]
 [ -4.89918791e+00  -6.70054149e-07   0.00000000e+00   0.00000000e+00]]",[ 0.32791054 -4.7975626 ]
40,"[ 0.60009115 -0.46776645  0.762273    0.23344412  1.55272101  1.07961924
 -0.81136385  0.36746431 -1.51892897 -1.16720164  0.        ]",[-0.51916361 -0.24028808],[ 0.83160715 -5.10980767],-0.719262,-0.227728544133,"[[  6.56274541e-01  -3.00399932e+00   1.78751471e-01   1.26304316e-01]
 [ -1.88553994e+00   3.70234241e-06   0.00000000e+00   0.00000000e+00]]",[ 0.23200041 -4.82125998]
41,"[ 0.60388643 -0.46776605  0.75656444  0.23344367  1.55271738  1.07961764
 -0.71893762  0.36746394 -1.51947766 -1.16727785  0.        ]",[-0.51916361 -0.24028808],[-0.30922156 -4.61703596],-0.811356,-0.227792315051,"[[  6.51973716e-01  -3.00399925e+00   1.78751471e-01   1.26304316e-01]
 [  1.44436056e+00   2.96923969e-06   0.00000000e+00   0.00000000e+00]]",[-0.05573785 -4.85242176]
42,"[ 0.58937272 -0.46776566  0.77811739  0.23344353  1.55271376  1.07961604
 -0.75371235  0.36746302 -1.51737915 -1.16696461  0.        ]",[-0.51916361 -0.24028808],[-1.31762438 -4.41953644],-0.812788,-0.227549287628,"[[  6.68290265e-01  -3.00399926e+00   1.78751471e-01   1.26304316e-01]
 [  1.91469630e-01  -1.98938108e-06   0.00000000e+00   0.00000000e+00]]",[ 0.01228118 -4.84264183]
43,"[ 0.62092737 -0.46776528  0.73029218  0.23344365  1.55271014  1.07961444
 -0.86371155  0.36746248 -1.52198801 -1.16759356  0.        ]",[-0.51916361 -0.24028808],[ 2.7940063  -3.17543654],-1.23966,-0.228080521232,"[[  6.32356788e-01  -3.00399933e+00   1.78751471e-01   1.26304316e-01]
 [ -3.77161036e+00  -3.95094483e-06   0.00000000e+00   0.00000000e+00]]",[ 0.46904522 -4.79938793]
44,"[ 0.65017626 -0.46776489  0.6825398   0.23344338  1.55270651  1.07961284
 -0.7517433   0.36746317 -1.52649283 -1.16801626  0.        ]",[-0.51916361 -0.24028808],[-0.5305294  -4.51038542],-0.836021,-0.228586480125,"[[  5.97398553e-01  -3.00399931e+00   1.78751471e-01   1.26304316e-01]
 [  2.62343700e-01   3.70398628e-06   0.00000000e+00   0.00000000e+00]]",[ 0.20916986 -4.83045387]
45,"[ 0.66298076 -0.4677645   0.6604638   0.2334432   1.55270289  1.07961125
 -0.8101891   0.3674622  -1.52853557 -1.1681449   0.        ]",[-0.51916361 -0.24028808],[ 0.13820855 -5.3917655 ],-0.66194,-0.228811840984,"[[  5.81518124e-01  -3.00399931e+00   1.78751471e-01   1.26304316e-01]
 [ -1.84336928e+00  -1.66137461e-06   0.00000000e+00   0.00000000e+00]]",[ 0.44732863 -4.8062706 ]
46,"[ 0.68710155 -0.46776411  0.61669225  0.23344306  1.55269927  1.07960965
 -0.79398689  0.36746219 -1.53253965 -1.16828662  0.        ]",[-0.51916361 -0.24028808],[-0.16213045 -4.65672262],-0.824204,-0.229245533082,"[[  5.50507189e-01  -3.00399931e+00   1.78751471e-01   1.26304316e-01]
 [ -1.25966945e+00   4.34549315e-07   0.00000000e+00   0.00000000e+00]]",[ 0.49307704 -4.80261278]
47,"[ 0.71030196 -0.46776372  0.57153817  0.2334429   1.55269565  1.07960805
 -0.81111116  0.36746179 -1.53659159 -1.16827941  0.        ]",[-0.51916361 -0.24028808],[-0.05733773 -4.43883705],-0.889466,-0.229674124698,"[[  5.19123395e-01  -3.00399931e+00   1.78751471e-01   1.26304316e-01]
 [ -1.87665387e+00  -4.07763946e-07   0.00000000e+00   0.00000000e+00]]",[ 0.65231574 -4.78569508]
48,"[ 0.7376953  -0.46776333  0.51364292  0.23344274  1.55269202  1.07960645
 -0.81638019  0.36746156 -1.54168182 -1.16805607  0.        ]",[-0.51916361 -0.24028808],[ 1.35309661 -5.85090444],-0.638793,-0.23019787593,"[[  4.79685334e-01  -3.00399932e+00   1.78751471e-01   1.26304316e-01]
 [ -2.06651948e+00  -2.38535929e-09   0.00000000e+00   0.00000000e+00]]",[ 0.80515635 -4.76740932]
49,"[ 0.73849361 -0.46776293  0.5118689   0.23344238  1.5526884   1.07960485
 -0.70534878  0.3674617  -1.54183471 -1.16804362  0.        ]",[-0.51916361 -0.24028808],[ 0.04248414 -4.28714861],-0.969089,-0.230213709127,"[[  4.78490244e-01  -3.00399927e+00   1.78751471e-01   1.26304316e-01]
 [  1.93367984e+00   3.37579785e-06   0.00000000e+00   0.00000000e+00]]",[ 0.45097071 -4.80424166]
