timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.58676577 -0.25871578],"[[-0.04617482  0.07508914  0.19649658 -0.0390588 ]
 [-0.00288924 -0.00347687  0.          0.        ]]",[ 0.90942738 -7.5605009 ],"[ 0.86413969  2.59142569 -0.40127382  1.12054905  1.70022196 -0.34217698
 -0.73222552  0.36939713 -0.11875139  0.41536977  0.        ]",-1.02065,-0.0399217045403,[ 1.53190064 -5.98755741]
1,[-0.58676577 -0.25871578],"[[-0.01012095  0.03527841  0.19649658 -0.0390588 ]
 [ 3.59628683 -3.96439072  0.          0.        ]]",[ 1.61023241 -5.2581244 ],"[ 0.86564346  2.5947828  -0.33920482  0.95552175  1.70021832 -0.34217677
 -0.63395174 -0.13420964 -0.11792185  0.44330554  0.        ]",-1.45607,-0.0429757888933,[ 1.04203475 -5.8581109 ]
2,[-0.58676577 -0.25871578],"[[ 0.10079674 -0.08296492  0.19649658 -0.0390588 ]
 [ 7.48254175 -7.84699365  0.          0.        ]]",[-0.35730735 -6.50902177],"[ 0.85819196  2.59044992 -0.14846162  0.46501632  1.70021468 -0.34217656
 -0.52783954 -0.6278595  -0.12149366  0.53325197  0.        ]",-0.809474,-0.0527041845244,[ 0.01238    -5.80436945]
3,[-0.58676577 -0.25871578],"[[  0.23479585  -0.27806756   0.19649658  -0.0390588 ]
 [  5.92254743 -11.65059491   0.           0.        ]]",[-0.95285438 -5.78449961],"[ 0.82503044  2.53679145  0.07891796 -0.33059847  1.70021105 -0.34217635
 -0.57043384 -1.11146403 -0.13859588  0.59007054  0.        ]",-0.508574,-0.0585459727931,[-0.54071748 -5.64766502]
4,[-0.58676577 -0.25871578],"[[  0.31426421  -0.54847811   0.19649658  -0.0390588 ]
 [  2.0371102  -15.37806234   0.           0.        ]]",[-2.40964413 -5.38429343],"[ 0.79309185  2.37069925  0.21062886 -1.35565669  1.70020741 -0.34217614
 -0.67652289 -1.58538682 -0.17581959  0.47513861  0.        ]",0.0514634,-0.0447985218603,[-0.40168297 -5.39040089]
5,[-0.58676577 -0.25871578],"[[  0.31491365  -0.8926987    0.19649658  -0.0390588 ]
 [ -1.95913991 -19.03185707   0.           0.        ]]",[ 0.39200235 -5.75993826],"[ 0.79279315  2.0240019   0.2116924  -2.42424853  1.70020377 -0.34217593
 -0.78563749 -2.04993938 -0.28535623  0.1730426   0.        ]",0.234978,-0.0136040679677,[ 0.13665408 -5.08678007]
6,[-0.58676577 -0.25871578],"[[  0.29167465  -1.30928766   0.19649658  -0.0390588 ]
 [ -0.37018568 -22.61507579   0.           0.        ]]",[ 0.7205817  -5.15017129],"[ 0.80308439  1.45830377  0.17349462 -3.20159558  1.70020013 -0.34217572
 -0.74225137 -2.50551364 -0.53325634 -0.13999529  0.        ]",0.388521,-0.0500719031258,[ 0.24490333 -4.94298792]
7,[-0.58676577 -0.25871578],"[[  0.31293957  -1.79683031   0.19649658  -0.0390588 ]
 [  2.48717432 -26.12742713   0.           0.        ]]",[ 0.56636667 -5.15771367],"[ 0.79369566  0.71792058  0.20845833 -3.23712263  1.7001965  -0.34217551
 -0.66423224 -2.95207052 -0.89328108 -0.26228837  0.        ]",0.41046,-0.100037752919,[ 0.0242914  -5.06600523]
8,[-0.58676577 -0.25871578],"[[  0.38466265  -2.35391825   0.19649658  -0.0390588 ]
 [  4.67793442 -29.5698479    0.           0.        ]]",[ 0.05951271 -5.20236985],"[ 0.75735315 -0.0205123   0.32452602 -2.13336283  1.70019286 -0.3421753
 -0.6044143  -3.38972681 -1.29601315 -0.13141348  0.        ]",-0.0123401,-0.148567602875,[-0.43817425 -5.56905746]
9,[-0.58676577 -0.25871578],"[[  0.47964067  -2.97916878   0.19649658  -0.0390588 ]
 [  4.81958187 -32.94396663   0.           0.        ]]",[-1.33784756 -7.60421281],"[ 0.69838697 -0.45208863  0.47301542  0.13769117  1.70018922 -0.34217509
 -0.60054625 -3.81868706 -1.65980369  0.25513583  0.        ]",-0.0892005,-0.196825790698,[-0.76542592 -6.49504519]
