timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
37,"[ 0.54694309 -0.57838059 -1.25297261  0.2314278  -1.46237741 -0.86781185
  1.34893194  0.35332626  0.84978224  0.86655075  0.        ]",[-0.11341208 -0.19713911],[ 0.38901288 -1.81281932],-0.822134,-0.180370640774,"[[  1.79253652e+01  -3.00398928e+00  -1.69589908e-01  -9.88118622e-02]
 [  5.63049105e+01  -2.84135676e-04   0.00000000e+00   0.00000000e+00]]",[ 1.46304297 -1.76942825]
38,"[ 1.06826498 -0.57837957  0.26768093  0.23144054 -1.4623666  -0.86780827
  1.36425296  0.35334348  0.93376402  0.74604766  0.        ]",[-0.11341208 -0.19713911],[ 0.71205216 -1.25391238],-0.937601,-0.18336903063,"[[  1.90557333e+01  -3.00399351e+00  -1.69589908e-01  -9.88118622e-02]
 [  5.67304879e+01  -1.48526856e-04   0.00000000e+00   0.00000000e+00]]",[ 0.81763941 -2.30356312]
39,"[ 0.00516926 -0.57837814  1.43931412  0.23144652 -1.46235579 -0.86780469
  1.42534196  0.35335331  1.06613276  0.78430289  0.        ]",[-0.11341208 -0.19713911],[ 1.23735524 -1.32931254],-1.13281,-0.202066363385,"[[  2.02073612e+01  -3.00399559e+00  -1.69589908e-01  -9.88118622e-02]
 [  5.84266465e+01  -6.81297837e-05   0.00000000e+00   0.00000000e+00]]",[ 1.01202834 -2.25603771]
40,"[-1.44091419 -0.57837649  0.7972597   0.23144875 -1.46234499 -0.86780111
  1.52628704  0.35335805  1.08730565  0.94490614  0.        ]",[-0.11341208 -0.19713911],[-0.04546475 -2.5398482 ],-0.809822,-0.21377332338,"[[  2.14040140e+01  -3.00399648e+00  -1.69589908e-01  -9.88118622e-02]
 [  6.12292960e+01  -2.57237239e-05   0.00000000e+00   0.00000000e+00]]",[ 1.71110332 -1.71974969]
41,"[-1.41225421 -0.57837474 -0.92808253  0.23144933 -1.46233418 -0.86779753
  1.47612881  0.35335881  0.9633651   1.02612015  0.        ]",[-0.11341208 -0.19713911],[ 2.77426832 -1.75622361],0.204138,-0.204368372152,"[[  2.26146323e+01  -3.00399685e+00  -1.69589908e-01  -9.88118622e-02]
 [  5.98371653e+01  -1.30660878e-05   0.00000000e+00   0.00000000e+00]]",[ 1.89566255 -1.4965353 ]
42,"[ 0.09154884 -0.57837295 -1.50115132  0.23144915 -1.46232338 -0.86779394
  1.57606649  0.35335952  0.85316545  0.91935047  0.        ]",[-0.11341208 -0.19713911],[ 1.25442581 -1.37419742],-0.552579,-0.184297380497,"[[  2.38392153e+01  -3.00399697e+00  -1.69589908e-01  -9.88118622e-02]
 [  6.26118916e+01  -7.77672355e-07   0.00000000e+00   0.00000000e+00]]",[ 1.63834238 -1.6486125 ]
43,"[ 1.09747518 -0.57837112 -0.0639679   0.23144841 -1.46231257 -0.86779036
  1.67402309  0.3533594   0.90882189  0.75952324  0.        ]",[-0.11341208 -0.19713911],[ 0.6378974  -2.30341268],-0.680565,-0.181011803223,"[[  2.51187417e+01  -3.00399692e+00  -1.69589908e-01  -9.88118622e-02]
 [  6.53316881e+01   5.28504199e-06   0.00000000e+00   0.00000000e+00]]",[ 0.92771131 -2.22489786]
44,"[ 0.07623381 -0.57836928  1.42032861  0.23144749 -1.46230176 -0.86778678
  1.71839587  0.35335849  1.06147779  0.77884625  0.        ]",[-0.11341208 -0.19713911],[ 1.34511145 -2.05088058],-0.915513,-0.20119651661,"[[  2.64377394e+01  -3.00399681e+00  -1.69589908e-01  -9.88118622e-02]
 [  6.65639733e+01   5.50284999e-06   0.00000000e+00   0.00000000e+00]]",[ 0.99347872 -2.279495  ]
45,"[-1.51710975 -0.57836744  0.65585837  0.23144649 -1.46229096 -0.8677832
  1.81353007  0.35335788  1.08075506  0.95857458  0.        ]",[-0.11341208 -0.19713911],[ 0.83735701 -1.66960379],-0.702725,-0.213818058942,"[[  2.77955225e+01  -3.00399668e+00  -1.69589908e-01  -9.88118622e-02]
 [  6.92055326e+01   7.96347388e-06   0.00000000e+00   0.00000000e+00]]",[ 1.77278674 -1.67896807]
46,"[-1.121527   -0.57836559 -1.25354595  0.2314454  -1.46228015 -0.86777962
  1.88358239  0.35335697  0.92678443  1.01588647  0.        ]",[-0.11341208 -0.19713911],[ 0.67595736 -2.43599046],-0.0404083,-0.199460701196,"[[  2.91991511e+01  -3.00399651e+00  -1.69589908e-01  -9.88118622e-02]
 [  7.11508478e+01   8.17702899e-06   0.00000000e+00   0.00000000e+00]]",[ 1.90621233 -1.49335063]
47,"[ 0.69614898 -0.57836375 -1.11025732  0.23144435 -1.46226935 -0.86777603
  1.92922745  0.35335587  0.85299042  0.84623581  0.        ]",[-0.11341208 -0.19713911],[ 2.06284971 -1.87911631],-0.466403,-0.179444632568,"[[  3.06348881e+01  -3.00399636e+00  -1.69589908e-01  -9.88118622e-02]
 [  7.24186247e+01   6.94650495e-06   0.00000000e+00   0.00000000e+00]]",[ 1.4211092  -1.83634973]
48,"[ 0.77837171 -0.5783619   0.92557768  0.23144328 -1.46225854 -0.86777245
  2.02017925  0.35335517  0.99386351  0.74001249  0.        ]",[-0.11341208 -0.19713911],[ 0.69136817 -2.76176685],-0.561747,-0.190620778127,"[[  3.21086013e+01  -3.00399621e+00  -1.69589908e-01  -9.88118622e-02]
 [  7.49442827e+01   8.70096625e-06   0.00000000e+00   0.00000000e+00]]",[ 0.79571009 -2.38983655]
49,"[-1.10748691 -0.57836005  1.17948819  0.2314422  -1.46224774 -0.86776887
  2.06531234  0.35335407  1.09902556  0.89647096  0.        ]",[-0.11341208 -0.19713911],[ 2.23500316 -1.06524147],-0.807228,-0.21235233047,"[[  3.36200657e+01  -3.00399604e+00  -1.69589908e-01  -9.88118622e-02]
 [  7.61979789e+01   7.45482699e-06   0.00000000e+00   0.00000000e+00]]",[ 1.55843091 -1.88438141]
