timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.52609366 -0.23600049],"[[ 0.0922405   0.06292985  0.14048653 -0.19444367]
 [ 0.00355905  0.00043156  0.          0.        ]]",[-1.06324766 -6.77609932],"[ 0.88199375  2.56465458 -0.12388287  1.05759805  1.21901024 -1.67318006
 -0.74941668  0.3694327   0.27758534  2.00323251  0.        ]",-0.93983,-0.230826653881,[-0.93692183 -7.55556822]
1,[-0.52609366 -0.23600049],"[[ 0.05263589  0.02322598  0.14048653 -0.19444367]
 [-3.95085628 -3.95763261  0.          0.        ]]",[-0.79292594 -6.03116649],"[ 0.88617513  2.56724588 -0.19065923  0.89546896  1.2190083  -1.67317599
 -0.85863237 -0.13528168  0.28707216  1.89327976  0.        ]",-0.93864,-0.219208937145,[-0.3249191  -7.23333788]
2,[-0.52609366 -0.23600049],"[[-0.05705374 -0.09485641  0.14048653 -0.19444367]
 [-7.00794622 -7.83767657  0.          0.        ]]",[ 0.3361137  -5.62610487],"[ 0.88582074  2.56079798 -0.37600943  0.41339744  1.21900636 -1.67317193
 -0.94306474 -0.63004712  0.27991944  1.57980461  0.        ]",-0.756054,-0.185078031665,[ 0.49623626 -6.63238955]
3,[-0.52609366 -0.23600049],"[[ -0.18246796  -0.28978633   0.14048653  -0.19444367]
 [ -5.53841839 -11.64262769   0.           0.        ]]",[ 1.22361015 -6.35109454],"[ 0.86396943  2.50413466 -0.58638066 -0.3674497   1.21900442 -1.67316786
 -0.90247692 -1.11523619  0.18978135  1.18006061  0.        ]",-0.229067,-0.13804607057,[ 1.14449966 -5.82261324]
4,[-0.52609366 -0.23600049],"[[ -0.25243583  -0.56006902   0.14048653  -0.19444367]
 [ -1.47194945 -15.3731923    0.           0.        ]]",[ 1.03330333 -4.72866674],"[ 0.84194608  2.33495055 -0.7018602  -1.37091628  1.21900248 -1.67316379
 -0.79016462 -1.59093776  0.01476957  0.86040939  0.        ]",-0.0241015,-0.0951430316749,[ 1.38040209 -5.13081169]
5,[-0.52609366 -0.23600049],"[[ -0.24188339  -0.90422063   0.14048653  -0.19444367]
 [  2.51390843 -19.0297421    0.           0.        ]]",[ 0.55791549 -4.64444181],"[ 0.84571234  1.98632105 -0.68456155 -2.41198593  1.21900054 -1.67315973
 -0.68007886 -2.05719754 -0.20606003  0.69172502  0.        ]",0.404259,-0.0702870145876,[ 1.20026267 -4.72421503]
6,[-0.52609366 -0.23600049],"[[ -0.16995577  -1.32076895   0.14048653  -0.19444367]
 [  4.67161369 -22.61310464   0.           0.        ]]",[ 0.38403445 -4.29113092],"[ 0.86716725  1.42152357 -0.56555306 -3.15981822  1.21899861 -1.67315566
 -0.62048478 -2.51411897 -0.46356065  0.67097666  0.        ]",0.565099,-0.0755338960571,[ 0.71355617 -4.66852617]
7,[-0.52609366 -0.23600049],"[[ -0.06220948  -1.80826863   0.14048653  -0.19444367]
 [  6.09820319 -26.12512175   0.           0.        ]]",[-0.62358414 -4.56356878],"[ 0.8853676   0.68645427 -0.38470741 -3.17218103  1.21899667 -1.67315159
 -0.58108338 -2.96193451 -0.75756888  0.80393628  0.        ]",0.579095,-0.110732507559,[ 0.07658195 -4.8570075 ]
8,[-0.52609366 -0.23600049],"[[  0.03376315  -2.36530613   0.14048653  -0.19444367]
 [  3.50745289 -29.56722239   0.           0.        ]]",[ 0.22189398 -4.88772321],"[ 0.88735764 -0.04190853 -0.2225319  -2.0632485   1.21899473 -1.67314753
 -0.65263662 -3.40082367 -1.07511979  1.10927576  0.        ]",-0.109256,-0.165839308793,[-0.21197152 -5.36518908]
9,[-0.52609366 -0.23600049],"[[  0.11201297  -2.9905048    0.14048653  -0.19444367]
 [  4.31507295 -32.94139615   0.           0.        ]]",[-0.05130074 -5.98655243],"[ 0.87904351 -0.46083944 -0.09062534  0.18533029  1.21899279 -1.67314346
 -0.63033042 -3.8310372  -1.30243179  1.62262812  0.        ]",-0.481126,-0.230301024251,[-0.68952632 -6.50341654]
10,[-0.52609366 -0.23600049],"[[ 0.19543546 -3.27985054  0.14048653 -0.19444367]
 [ 4.02797098 -0.13876043  0.          0.        ]]",[-0.86848607 -7.70136563],"[ 0.86040847 -0.46365594  0.04870766  1.3638624   1.21899085 -1.67313939
 -0.63825931  0.35169747 -1.3389403   1.90469582  0.        ]",-0.790251,-0.258892882602,[-0.50440061 -7.54363346]
11,[-0.52609366 -0.23600049],"[[ 0.24069773 -3.20771775  0.14048653 -0.19444367]
 [ 0.50987833  5.05427015  0.          0.        ]]",[-0.92692255 -6.67847646],"[ 0.84611987 -0.47485947  0.12341078  1.07062518  1.21898891 -1.67313533
 -0.73542476  1.01387107 -1.33505074  1.81945962  0.        ]",-1.16652,-0.250734295101,[-0.26507652 -7.42854834]
12,[-0.52609366 -0.23600049],"[[ 0.21397161 -3.1166518   0.14048653 -0.19444367]
 [-3.17024214  3.74048842  0.          0.        ]]",[-0.08180413 -7.15287588],"[ 0.85490838 -0.47771372  0.07939056  0.69860665  1.21898697 -1.67313126
 -0.83706509  0.84634691 -1.31954019  1.7333358   0.        ]",-1.00116,-0.241633561812,[ 0.08362508 -7.15884352]
