timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
10,"[ 0.91484611 -0.46707575 -0.15113393  1.39956313 -0.10023655 -1.40981861
 -0.77549014  0.67766387 -0.1998676   1.65970737  0.        ]",[-0.46224806 -0.23106699],[-0.14533487 -5.74621585],-0.679116,-0.179406532495,"[[ 0.05132985 -3.29813421 -0.01164088 -0.16126828]
 [-0.16320227  2.43152183  0.          0.        ]]",[ 0.57795554 -6.35695601]
11,"[ 0.91545142 -0.48276817 -0.16601737  1.02062158 -0.10023647 -1.40981551
 -0.79144956  1.05596335 -0.20503316  1.55869542  0.        ]",[-0.46224806 -0.23106699],[ 0.28911092 -6.79555763],-0.543354,-0.167851219397,"[[ 0.04232694 -3.2023146  -0.01164088 -0.16126828]
 [-0.73525847  5.39321039  0.          0.        ]]",[ 0.73611218 -6.16810846]
12,"[ 0.91563065 -0.48480813 -0.17110201  0.65419076 -0.1002364  -1.40981241
 -0.75910823  0.83227831 -0.20312828  1.46793474  0.        ]",[-0.46224806 -0.23106699],[ 0.303597  -6.8432916],-0.500687,-0.157478232935,"[[ 0.03925205 -3.1101972  -0.01164088 -0.16126828]
 [ 0.42389706  3.64200649  0.          0.        ]]",[ 0.69233215 -5.92852449]
13,"[ 0.91417352 -0.47993502 -0.13729336  0.43629001 -0.10023632 -1.40980931
 -0.72580703  0.61633976 -0.19725639  1.41331494  0.        ]",[-0.46224806 -0.23106699],[ 0.31647387 -6.47485385],-0.534867,-0.151246147329,"[[ 0.05970533 -3.05534245 -0.01164088 -0.16126828]
 [ 1.61745825  1.95144637  0.          0.        ]]",[ 0.56424308 -5.78319407]
14,"[ 0.90891481 -0.47571413 -0.06373479  0.32574614 -0.10023625 -1.40980622
 -0.69174184  0.4876247  -0.18930922  1.38357357  0.        ]",[-0.46224806 -0.23106699],[ 1.60430915 -5.70935226],-0.740265,-0.147869892097,"[[ 0.1043046  -3.02742461 -0.01164088 -0.16126828]
 [ 2.83840412  0.94375077  0.          0.        ]]",[ 0.36042255 -5.71856689]
15,"[ 0.88797982 -0.47332419  0.09313233  0.27387728 -0.10023617 -1.40980312
 -0.58284525  0.42208774 -0.17624122  1.36553662  0.        ]",[-0.46224806 -0.23106699],[ 0.89326558 -5.92972338],-0.6218,-0.145864845709,"[[ 0.2002335  -3.01429565 -0.01164088 -0.16126828]
 [ 6.74148101  0.4306707   0.          0.        ]]",[-0.32592118 -5.78253698]
16,"[ 0.81974873 -0.47216841  0.36121168  0.2506473  -0.1002361  -1.40980002
 -0.48789455  0.39125963 -0.15416608  1.35348705  0.        ]",[-0.46224806 -0.23106699],[-1.5978575  -5.44553549],-0.607689,-0.144633849702,"[[  0.3692088   -3.00840872  -0.01164088  -0.16126828]
 [ 10.14470882   0.18932299   0.           0.        ]]",[-1.18763256 -5.87608004]
17,"[ 0.71901586 -0.47165001  0.601138    0.24056346 -0.10023603 -1.40979692
 -0.60396175  0.37743333 -0.13268606  1.34906715  0.        ]",[-0.46224806 -0.23106699],[ 0.60174748 -5.24720784],-0.808463,-0.144331482251,"[[ 0.53036307 -3.00585187 -0.01164088 -0.16126828]
 [ 5.98458337  0.08108075  0.          0.        ]]",[-1.28057194 -5.84570265]
18,"[ 0.60312008 -0.47142671  0.79528543  0.23628312 -0.10023595 -1.40979383
 -0.54079498  0.37142839 -0.11390459  1.34961522  0.        ]",[-0.46224806 -0.23106699],[-1.69085628 -4.69559186],-0.891698,-0.144618776283,"[[ 0.67277035 -3.00476631 -0.01164088 -0.16126828]
 [ 8.2486001   0.03407111  0.          0.        ]]",[-1.81583309 -5.85862875]
19,"[ 0.48395221 -0.47133274  0.94700624  0.23449676 -0.10023588 -1.40979073
 -0.65581479  0.36887751 -0.09803962  1.3530299   0.        ]",[-0.46224806 -0.23106699],[ 0.00593559 -5.51522105],-0.779168,-0.14523157702,"[[ 0.79637913 -3.00431324 -0.01164088 -0.16126828]
 [ 4.12601638  0.01410301  0.          0.        ]]",[-1.67134142 -5.76941299]
20,"[ 0.39637218 -0.4712937   1.03775948  0.2337609  -0.1002358  -1.40978763
 -0.65743733  0.36781332 -0.08783788  1.35664536  0.        ]",[-0.46224806 -0.23106699],[-1.38398339 -4.7077501 ],-1.0059,-0.145802974871,"[[ 0.87831572 -3.00412663 -0.01164088 -0.16126828]
 [ 4.06783623  0.00577397  0.          0.        ]]",[-1.72085881 -5.7335639 ]
21,"[ 0.35039676 -0.47127753  1.07982095  0.23346097 -0.10023573 -1.40978453
 -0.77014787  0.3673742  -0.08286283  1.35882733  0.        ]",[-0.46224806 -0.23106699],[-0.14561585 -5.19234822],-0.930336,-0.146133701948,"[[  9.19139629e-01  -3.00405059e+00  -1.16408838e-02  -1.61268276e-01]
 [  2.80177708e-02   2.33850476e-03   0.00000000e+00   0.00000000e+00]]",[-1.45839381 -5.65468788]
22,"[ 0.35636901 -0.47127073  1.07455174  0.23333964 -0.10023565 -1.40978144
 -0.78624782  0.36719561 -0.0834694   1.35851123  0.        ]",[-0.46224806 -0.23106699],[-2.06136125 -5.21880661],-0.786869,-0.146087908943,"[[  9.13909852e-01  -3.00401986e+00  -1.16408838e-02  -1.61268276e-01]
 [ -5.49072273e-01   9.42794455e-04   0.00000000e+00   0.00000000e+00]]",[-1.40353894 -5.65075493]
23,"[ 0.41288673 -0.47126776  1.02175879  0.23329092 -0.10023558 -1.40977834
 -0.8964081   0.36712278 -0.08958253  1.3558214   0.        ]",[-0.46224806 -0.23106699],[-1.50730559 -5.81230879],-0.60011,-0.145682066613,"[[  8.63312627e-01  -3.00400755e+00  -1.16408838e-02  -1.61268276e-01]
 [ -4.49749219e+00   3.74989197e-04   0.00000000e+00   0.00000000e+00]]",[-0.99798059 -5.63243341]
24,"[ 0.54561581 -0.47126632  0.87320214  0.23327144 -0.1002355  -1.40977524
 -1.0043873   0.36709361 -0.10560679  1.35068091  0.        ]",[-0.46224806 -0.23106699],[-0.74600502 -5.76978815],-0.593849,-0.144855324586,"[[  7.34531255e-01  -3.00400265e+00  -1.16408838e-02  -1.61268276e-01]
 [ -8.36774741e+00   1.48998555e-04   0.00000000e+00   0.00000000e+00]]",[-0.46753311 -5.64484024]
25,"[ 0.71252882 -0.47126549  0.61371561  0.23326353 -0.10023543 -1.40977214
 -1.08217112  0.36708199 -0.13063101  1.34766012  0.        ]",[-0.46224806 -0.23106699],[-0.48808718 -5.23105523],-0.70083,-0.144196098838,"[[  5.39203415e-01  -3.00400069e+00  -1.16408838e-02  -1.61268276e-01]
 [ -1.11557456e+01   6.04520627e-05   0.00000000e+00   0.00000000e+00]]",[ 0.18791354 -5.64600658]
26,"[ 0.85290995 -0.4712649   0.25131624  0.23326015 -0.10023536 -1.40976905
 -1.12992407  0.36707725 -0.16133782  1.35194606  0.        ]",[-0.46224806 -0.23106699],[ 0.30076851 -7.12416352],-0.193381,-0.144407079366,"[[  2.98915119e-01  -3.00399988e+00  -1.16408838e-02  -1.61268276e-01]
 [ -1.28673800e+01   2.57558014e-05   0.00000000e+00   0.00000000e+00]]",[ 0.91160494 -5.63125467]
27,"[ 0.91446809 -0.4712644  -0.14331095  0.23325847 -0.10023528 -1.40976595
 -1.08959105  0.36707534 -0.19059845  1.36498643  0.        ]",[-0.46224806 -0.23106699],[ 1.92276519 -5.20629911],-0.847008,-0.145745341343,"[[  5.60712732e-02  -3.00399950e+00  -1.16408838e-02  -1.61268276e-01]
 [ -1.14218219e+01   1.31918464e-05   0.00000000e+00   0.00000000e+00]]",[ 1.39007568 -5.60496187]
28,"[ 0.9045148  -0.47126393 -0.45121943  0.23325746 -0.10023521 -1.40976285
 -0.97281642  0.36707432 -0.21077564  1.38047773  0.        ]",[-0.46224806 -0.23106699],[ 1.1926576  -5.80217899],-0.740792,-0.147475961811,"[[ -1.30371676e-01  -3.00399929e+00  -1.16408838e-02  -1.61268276e-01]
 [ -7.23642084e+00   7.62533125e-06   0.00000000e+00   0.00000000e+00]]",[ 1.59178615 -5.55341196]
29,"[ 0.87752406 -0.47126348 -0.61971277  0.23325687 -0.10023513 -1.40975976
 -0.85835377  0.36707344 -0.22083033  1.39092831  0.        ]",[-0.46224806 -0.23106699],[ 1.01344194 -4.37001332],-1.11069,-0.148670095432,"[[ -2.33937926e-01  -3.00399918e+00  -1.16408838e-02  -1.61268276e-01]
 [ -3.13387583e+00   3.10685319e-06   0.00000000e+00   0.00000000e+00]]",[ 1.60655761 -5.51188278]
30,"[ 0.86972443 -0.47126305 -0.65556393  0.23325654 -0.10023506 -1.40975666
 -0.74615728  0.36707286 -0.22287552  1.39333803  0.        ]",[-0.46224806 -0.23106699],[ 1.491199   -5.15843019],-0.937619,-0.148947274932,"[[ -2.56268141e-01  -3.00399915e+00  -1.16408838e-02  -1.61268276e-01]
 [  8.87453351e-01   9.44349958e-07   0.00000000e+00   0.00000000e+00]]",[ 1.41549611 -5.5066762 ]
31,"[ 0.88832981 -0.47126263 -0.56319271  0.23325632 -0.10023498 -1.40975356
 -0.63618202  0.36707247 -0.21753746  1.38725477  0.        ]",[-0.46224806 -0.23106699],[ 1.27401625 -4.95510604],-0.986746,-0.148249728106,"[[ -1.98970505e-01  -3.00399914e+00  -1.16408838e-02  -1.61268276e-01]
 [  4.82917450e+00   3.51060797e-07   0.00000000e+00   0.00000000e+00]]",[ 1.02042878 -5.54388285]
32,"[ 0.9138123  -0.4712622  -0.34128294  0.2332561  -0.10023491 -1.40975046
 -0.52838399  0.3670722  -0.20383432  1.37440672  0.        ]",[-0.46224806 -0.23106699],[-0.36342267 -3.96542498],-1.20283,-0.146791374559,"[[ -6.36213667e-02  -3.00399913e+00  -1.16408838e-02  -1.61268276e-01]
 [  8.69286358e+00   5.71616330e-07   0.00000000e+00   0.00000000e+00]]",[ 0.41882312 -5.61170959]
33,"[ 0.9103592  -0.47126179 -0.08059526  0.23325613 -0.10023483 -1.40974737
 -0.57333014  0.36707131 -0.18620607  1.36237403  0.        ]",[-0.46224806 -0.23106699],[-0.63448503 -5.935117  ],-0.56963,-0.145464535769,"[[  9.40723849e-02  -3.00399918e+00  -1.16408838e-02  -1.61268276e-01]
 [  7.08188017e+00  -3.98138660e-06   0.00000000e+00   0.00000000e+00]]",[ 0.0436641  -5.68355227]
34,"[ 0.88537263 -0.47126138  0.10748999  0.23325629 -0.10023476 -1.40974427
 -0.64732931  0.36707098 -0.1724592   1.35575554  0.        ]",[-0.46224806 -0.23106699],[-0.61364197 -4.05585326],-1.10169,-0.144774007653,"[[  2.09098540e-01  -3.00399927e+00  -1.16408838e-02  -1.61268276e-01]
 [  4.42957412e+00  -4.19193375e-06   0.00000000e+00   0.00000000e+00]]",[-0.15631783 -5.72851181]
35,"[ 0.86363963 -0.47126098  0.20927063  0.23325639 -0.10023469 -1.40974117
 -0.71756101  0.36707086 -0.16464475  1.35292579  0.        ]",[-0.46224806 -0.23106699],[-0.61726441 -5.52856555],-0.613719,-0.144499198949,"[[  2.72433373e-01  -3.00399934e+00  -1.16408838e-02  -1.61268276e-01]
 [  1.91229803e+00  -2.68363434e-06   0.00000000e+00   0.00000000e+00]]",[-0.15925646 -5.73206663]
36,"[ 0.85834701 -0.47126056  0.23050268  0.23325637 -0.10023461 -1.40973808
 -0.7868024   0.36707071 -0.16297983  1.35240279  0.        ]",[-0.46224806 -0.23106699],[ 0.28144928 -5.47839903],-0.674334,-0.144451061339,"[[  2.85778776e-01  -3.00399938e+00  -1.16408838e-02  -1.61268276e-01]
 [ -5.69487231e-01  -1.46615870e-06   0.00000000e+00   0.00000000e+00]]",[ 0.01088405 -5.70972967]
37,"[ 0.8583849  -0.47126013  0.2303499   0.2332561  -0.10023454 -1.40973498
 -0.75539668  0.36707087 -0.1629936   1.35240419  0.        ]",[-0.46224806 -0.23106699],[ 0.56143761 -6.03691674],-0.529291,-0.144451446538,"[[  2.85682673e-01  -3.00399936e+00  -1.16408838e-02  -1.61268276e-01]
 [  5.56125790e-01   2.16697253e-06   0.00000000e+00   0.00000000e+00]]",[-0.08641303 -5.72251081]
38,"[ 0.84410752 -0.4712597   0.28298402  0.23325571 -0.10023446 -1.40973188
 -0.69368384  0.36707063 -0.15881392  1.35121802  0.        ]",[-0.46224806 -0.23106699],[-1.10850626 -5.86883423],-0.484111,-0.144346185341,"[[  3.18997747e-01  -3.00399930e+00  -1.16408838e-02  -1.61268276e-01]
 [  2.76801056e+00   2.71369187e-06   0.00000000e+00   0.00000000e+00]]",[-0.38842821 -5.76126051]
39,"[ 0.83714203 -0.47125928  0.30663144  0.23325564 -0.10023439 -1.40972878
 -0.80567683  0.36706956 -0.15690729  1.35073317  0.        ]",[-0.46224806 -0.23106699],[-0.01287435 -5.95456095],-0.512131,-0.144305523536,"[[  3.34083326e-01  -3.00399933e+00  -1.16408838e-02  -1.61268276e-01]
 [ -1.24607579e+00  -3.31442458e-06   0.00000000e+00   0.00000000e+00]]",[-0.08903444 -5.72103691]
40,"[ 0.8485944  -0.47125886  0.26708497  0.23325553 -0.10023431 -1.40972569
 -0.80640977  0.36706972 -0.16008324  1.35155339  0.        ]",[-0.46224806 -0.23106699],[-0.4430953  -6.48099004],-0.347991,-0.144375809318,"[[  3.08897879e-01  -3.00399935e+00  -1.16408838e-02  -1.61268276e-01]
 [ -1.27238122e+00   3.90629108e-07   0.00000000e+00   0.00000000e+00]]",[ -4.97734547e-03  -5.71130037e+00]
41,"[ 0.86605764 -0.47125844  0.19916673  0.23325537 -0.10023424 -1.40972259
 -0.85465252  0.36706929 -0.16543233  1.35316515  0.        ]",[-0.46224806 -0.23106699],[-0.1440737  -5.26080209],-0.710239,-0.144523252133,"[[  2.66101091e-01  -3.00399936e+00  -1.16408838e-02  -1.61268276e-01]
 [ -3.00153517e+00  -5.70875079e-07   0.00000000e+00   0.00000000e+00]]",[ 0.2885043  -5.67312193]
42,"[ 0.88775351 -0.47125801  0.09427329  0.23325518 -0.10023416 -1.40971949
 -0.8689087   0.36706913 -0.17345419  1.35614018  0.        ]",[-0.46224806 -0.23106699],[ 0.76678151 -7.03520212],-0.293745,-0.144814962807,"[[  2.00943261e-01  -3.00399935e+00  -1.16408838e-02  -1.61268276e-01]
 [ -3.51254493e+00   5.64140732e-07   0.00000000e+00   0.00000000e+00]]",[ 0.52517378 -5.65015841]
43,"[ 0.89790201 -0.47125758  0.03063835  0.23325479 -0.10023409 -1.4097164
 -0.78226502  0.36706917 -0.17818424  1.35822083  0.        ]",[-0.46224806 -0.23106699],[ 0.70540059 -5.88489519],-0.597252,-0.145028350929,"[[  1.61850311e-01  -3.00399930e+00  -1.16408838e-02  -1.61268276e-01]
 [ -4.07098970e-01   3.28545667e-06   0.00000000e+00   0.00000000e+00]]",[ 0.41861224 -5.6528368 ]
44,"[ 0.89298871 -0.47125714  0.06318728  0.23325439 -0.10023401 -1.4097133
 -0.70411714  0.36706872 -0.1757782   1.35712693  0.        ]",[-0.46224806 -0.23106699],[-0.40684569 -5.94647589],-0.525426,-0.144915868143,"[[  1.81811115e-01  -3.00399924e+00  -1.16408838e-02  -1.61268276e-01]
 [  2.39384533e+00   2.09434086e-06   0.00000000e+00   0.00000000e+00]]",[ 0.11910385 -5.68935537]
45,"[ 0.88416865 -0.47125673  0.11388363  0.23325429 -0.10023394 -1.4097102
 -0.75038079  0.36706782 -0.17197528  1.35553112  0.        ]",[-0.46224806 -0.23106699],[ 0.18959258 -4.96210907],-0.83646,-0.144754655951,"[[  2.13050667e-01  -3.00399927e+00  -1.16408838e-02  -1.61268276e-01]
 [  7.35635797e-01  -2.48214538e-06   0.00000000e+00   0.00000000e+00]]",[ 0.14991695 -5.68857718]
46,"[ 0.87709971 -0.47125631  0.14954171  0.23325419 -0.10023387 -1.40970711
 -0.72984287  0.36706781 -0.16926364  1.35448831  0.        ]",[-0.46224806 -0.23106699],[ 0.356108   -4.88621013],-0.869775,-0.144651816233,"[[  2.35148803e-01  -3.00399929e+00  -1.16408838e-02  -1.61268276e-01]
 [  1.47172476e+00  -1.98425174e-07   0.00000000e+00   0.00000000e+00]]",[ 0.00780296 -5.70881891]
47,"[ 0.86127609 -0.47125588  0.21883143  0.23325398 -0.10023379 -1.40970401
 -0.69131739  0.36706763 -0.16389697  1.35265523  0.        ]",[-0.46224806 -0.23106699],[ 0.88140503 -4.97359968],-0.875187,-0.144477170167,"[[  2.78437311e-01  -3.00399928e+00  -1.16408838e-02  -1.61268276e-01]
 [  2.85252455e+00   7.56321387e-07   0.00000000e+00   0.00000000e+00]]",[-0.26114202 -5.74544287]
48,"[ 0.81934209 -0.47125545  0.36232598  0.23325364 -0.10023372 -1.40970091
 -0.59552756  0.36706754 -0.15236404  1.3497024   0.        ]",[-0.46224806 -0.23106699],[ 0.04207322 -5.85542086],-0.566412,-0.144226889897,"[[  3.69934894e-01  -3.00399924e+00  -1.16408838e-02  -1.61268276e-01]
 [  6.28579245e+00   2.48051899e-06   0.00000000e+00   0.00000000e+00]]",[-0.85509849 -5.81840515]
49,"[ 0.74321526 -0.47125502  0.55169859  0.23325343 -0.10023364 -1.40969782
 -0.59435115  0.36706681 -0.13618939  1.34771172  0.        ]",[-0.46224806 -0.23106699],[-0.95076467 -6.25446848],-0.403067,-0.144150344157,"[[  4.96073584e-01  -3.00399923e+00  -1.16408838e-02  -1.61268276e-01]
 [  6.32793613e+00  -8.41769751e-07   0.00000000e+00   0.00000000e+00]]",[-1.2206924  -5.84217167]
