timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
10,"[ 0.50875325 -0.4984679   1.05837805  1.08488175  1.62167791  1.70013499
 -1.00374252  0.44647833 -1.6915438  -1.63620092  0.        ]",[-0.34860966 -0.22555488],[ 0.98093803 -5.11768684],0.0545385,-0.285417391072,"[[ 0.8661998  -3.22900933  0.1893116   0.19973419]
 [-6.21373663  0.63254335  0.          0.        ]]",[ 0.07303882 -3.57600355]
11,"[ 0.59519595 -0.50372328  0.96827331  0.84107394  1.62167195  1.70012829
 -0.88977696  0.89624742 -1.65240772 -1.67818045  0.        ]",[-0.34860966 -0.22555488],[ 0.04799201 -4.76575287],-0.0881126,-0.285086099294,"[[ 0.78212925 -3.16470534  0.1893116   0.19973419]
 [-2.20674431  4.12387816  0.          0.        ]]",[ 0.06506008 -3.55511951]
12,"[ 0.63558852 -0.50228834  0.92051648  0.56451501  1.62166598  1.70012158
 -0.88313013  0.74514338 -1.61272215 -1.72690357  0.        ]",[-0.34860966 -0.22555488],[ 1.02811003 -4.21487223],-0.201644,-0.285464429116,"[[ 0.74033873 -3.09186443  0.1893116   0.19973419]
 [-1.97309655  2.95094588  0.          0.        ]]",[ 0.11683458 -3.49200439]
13,"[ 0.63496894 -0.49749186  0.92127698  0.39433904  1.62166001  1.70011488
 -0.76941213  0.57297229 -1.58624778 -1.75649107  0.        ]",[-0.34860966 -0.22555488],[-2.0128216  -4.58409097],-0.0857031,-0.285583441727,"[[ 0.74099302 -3.04693609  0.1893116   0.19973419]
 [ 2.02520323  1.61447868  0.          0.        ]]",[-0.08782005 -3.48891211]
14,"[ 0.63461185 -0.49384642  0.92171363  0.30665466  1.62165405  1.70010817
 -0.88315935  0.46665525 -1.57223406 -1.77106421  0.        ]",[-0.34860966 -0.22555488],[-1.08970275 -3.99466292],-0.226369,-0.285587046044,"[[ 0.7413695  -3.02371724  0.1893116   0.19973419]
 [-1.97422176  0.78920065  0.          0.        ]]",[ 0.09186399 -3.43417716]
15,"[ 0.70590989 -0.49183985  0.82673781  0.26514593  1.62164808  1.70010147
 -0.99465367  0.41168465 -1.57510491 -1.77929416  0.        ]",[-0.34860966 -0.22555488],[ 0.65070277 -4.09599131],-0.193872,-0.286567911771,"[[ 0.66255213 -3.01270423  0.1893116   0.19973419]
 [-5.89444839  0.36249737  0.          0.        ]]",[ 0.41985565 -3.38277817]
16,"[ 0.7795707  -0.4908766   0.70979704  0.24645053  1.62164211  1.70009476
 -0.91805945  0.38560485 -1.58365935 -1.78345887  0.        ]",[-0.34860966 -0.22555488],[-0.2484916  -4.38357283],-0.155192,-0.287704483583,"[[ 0.57168293 -3.00773898  0.1893116   0.19973419]
 [-3.20144516  0.16005763  0.          0.        ]]",[ 0.48585165 -3.38415527]
17,"[ 0.83190531 -0.49044497  0.61033334  0.23830331  1.62163615  1.70008806
 -0.94423719  0.37384382 -1.59182516 -1.78492055  0.        ]",[-0.34860966 -0.22555488],[ 1.5468512  -3.39698377],-0.415038,-0.288570923089,"[[ 0.49841858 -3.0055742   0.1893116   0.19973419]
 [-4.12192178  0.06876658  0.          0.        ]]",[ 0.70628023 -3.35212946]
18,"[ 0.85888002 -0.49025876  0.55160191  0.2348351   1.62163018  1.70008136
 -0.82930765  0.36871598 -1.59671552 -1.78522374  0.        ]",[-0.34860966 -0.22555488],[-0.15157268 -3.74842864],-0.382391,-0.289041284507,"[[ 0.45652368 -3.00465252  0.1893116   0.19973419]
 [-0.08103414  0.02896531  0.          0.        ]]",[ 0.62339139 -3.37176132]
19,"[ 0.86355263 -0.49018014  0.54077649  0.23338447  1.62162421  1.70007465
 -0.84632878  0.36653161 -1.59750643 -1.78541874  0.        ]",[-0.34860966 -0.22555488],[ 0.61872013 -3.98477059],-0.319687,-0.28913114765,"[[ 0.44889789 -3.00426701  0.1893116   0.19973419]
 [-0.67955081  0.01201258  0.          0.        ]]",[ 0.67203152 -3.36308956]
20,"[ 0.85670924 -0.49014728  0.55655053  0.23278581  1.62161825  1.70006795
 -0.77627243  0.36561819 -1.59601686 -1.7856724   0.        ]",[-0.34860966 -0.22555488],[ 1.42367883 -3.48581207],-0.440239,-0.289019484067,"[[ 0.4600204  -3.00410795  0.1893116   0.19973419]
 [ 1.78359377  0.00492548  0.          0.        ]]",[ 0.5253951  -3.38920975]
21,"[ 0.80653143 -0.49013349  0.66061827  0.23254119  1.62161228  1.70006125
 -0.66466821  0.36524109 -1.58640461 -1.7861521   0.        ]",[-0.34860966 -0.22555488],[ 0.6428121  -3.46913428],-0.441062,-0.288193685745,"[[  5.35062847e-01  -3.00404299e+00   1.89311597e-01   1.99734191e-01]
 [  5.70757441e+00   2.00154484e-03   0.00000000e+00   0.00000000e+00]]",[ 0.14824367 -3.44985008]
22,"[ 0.69629542 -0.49012754  0.84044214  0.23244204  1.62160632  1.70005454
 -0.59549548  0.36508666 -1.56873617 -1.78473449  0.        ]",[-0.34860966 -0.22555488],[-0.40296964 -4.27425149],-0.199718,-0.286482113018,"[[  6.73616279e-01  -3.00401670e+00   1.89311597e-01   1.99734191e-01]
 [  8.13966391e+00   8.06040528e-04   0.00000000e+00   0.00000000e+00]]",[-0.27286053 -3.50119472]
23,"[ 0.55831921 -0.49012479  1.00855068  0.23240225  1.62160035  1.70004784
 -0.64545495  0.36502351 -1.55059621 -1.78015678  0.        ]",[-0.34860966 -0.22555488],[-1.07122678 -2.79287345],-0.571907,-0.284459674901,"[[  8.18784919e-01  -3.00400619e+00   1.89311597e-01   1.99734191e-01]
 [  6.38305395e+00   3.19065308e-04   0.00000000e+00   0.00000000e+00]]",[-0.43802619 -3.49197698]
24,"[ 0.46614026 -0.49012333  1.09755814  0.2323865   1.62159438  1.70004114
 -0.76165532  0.3649979  -1.54009903 -1.77595366  0.        ]",[-0.34860966 -0.22555488],[-0.14158493 -2.30666915],-0.69258,-0.283155970026,"[[  9.05453330e-01  -3.00400207e+00   1.89311597e-01   1.99734191e-01]
 [  2.29740257e+00   1.23523447e-04   0.00000000e+00   0.00000000e+00]]",[-0.35528481 -3.44738173]
25,"[ 0.42151355 -0.49012239  1.13540742  0.23238011  1.62158842  1.70003443
 -0.77889113  0.36498806 -1.53538157 -1.77365942  0.        ]",[-0.34860966 -0.22555488],[-1.51974752 -4.54867705],-0.084357,-0.28253546166,"[[  9.45320623e-01  -3.00400044e+00   1.89311597e-01   1.99734191e-01]
 [  1.69134642e+00   5.04047289e-05   0.00000000e+00   0.00000000e+00]]",[-0.36807334 -3.43505716]
26,"[ 0.42857885 -0.49012164  1.12961874  0.23237752  1.62158245  1.70002773
 -0.89244958  0.36498342 -1.53610602 -1.77402385  0.        ]",[-0.34860966 -0.22555488],[-0.42999914 -2.94360288],-0.509824,-0.282633098795,"[[  9.39086770e-01  -3.00399982e+00   1.89311597e-01   1.99734191e-01]
 [ -2.30142581e+00   1.76645724e-05   0.00000000e+00   0.00000000e+00]]",[-0.17232525 -3.40098739]
27,"[ 0.49776179 -0.49012098  1.06875339  0.23237634  1.62157649  1.70002103
 -0.93957325  0.36498178 -1.54355984 -1.77745801  0.        ]",[-0.34860966 -0.22555488],[-1.10867013 -3.61260772],-0.309304,-0.283599807676,"[[  8.76433726e-01  -3.00399957e+00   1.89311597e-01   1.99734191e-01]
 [ -3.95835688e+00   8.17083770e-06   0.00000000e+00   0.00000000e+00]]",[-0.02391672 -3.39583921]
28,"[ 0.61840176 -0.49012034  0.94128242  0.23237576  1.62157052  1.70001432
 -1.04995012  0.36498059 -1.55804378 -1.78240696  0.        ]",[-0.34860966 -0.22555488],[ 0.46332388 -2.56547066],-0.573525,-0.285327843916,"[[  7.58327976e-01  -3.00399948e+00   1.89311597e-01   1.99734191e-01]
 [ -7.83928505e+00   2.23472076e-06   0.00000000e+00   0.00000000e+00]]",[ 0.33225518 -3.36620712]
29,"[ 0.74033795 -0.49011971  0.77482907  0.23237516  1.62156456  1.70000762
 -0.99336041  0.36498056 -1.5753057  -1.78557051  0.        ]",[-0.34860966 -0.22555488],[ 0.45734342 -2.30468197],-0.674295,-0.287152855898,"[[  6.21504813e-01  -3.00399939e+00   1.89311597e-01   1.99734191e-01]
 [ -5.84966165e+00   5.22425013e-06   0.00000000e+00   0.00000000e+00]]",[ 0.49859339 -3.36882496]
30,"[ 0.8144675  -0.49011908  0.64531319  0.23237459  1.62155859  1.70000092
 -0.9385646   0.36497988 -1.58776712 -1.78610522  0.        ]",[-0.34860966 -0.22555488],[ 0.34249555 -2.18596157],-0.749243,-0.288322877505,"[[  5.23841357e-01  -3.00399930e+00   1.89311597e-01   1.99734191e-01]
 [ -3.92310409e+00   3.23252129e-06   0.00000000e+00   0.00000000e+00]]",[ 0.6324783  -3.36091137]
31,"[ 0.85686022 -0.49011845  0.55616895  0.23237419  1.62155263  1.69999421
 -0.89778642  0.36497919 -1.59594025 -1.78567049  0.        ]",[-0.34860966 -0.22555488],[ 1.98981863 -3.79637678],-0.34018,-0.289025089726,"[[  4.59764080e-01  -3.00399926e+00   1.89311597e-01   1.99734191e-01]
 [ -2.48940149e+00   1.13037477e-06   0.00000000e+00   0.00000000e+00]]",[ 0.72866946 -3.35108137]
32,"[ 0.86275111 -0.49011783  0.54260054  0.23237378  1.62154666  1.69998751
 -0.78377566  0.36497893 -1.59715464 -1.78554584  0.        ]",[-0.34860966 -0.22555488],[ 0.50256454 -2.91371302],-0.61071,-0.289125424172,"[[  4.50195344e-01  -3.00399922e+00   1.89311597e-01   1.99734191e-01]
 [  1.51916939e+00   2.36003479e-06   0.00000000e+00   0.00000000e+00]]",[ 0.56415462 -3.3828721 ]
33,"[ 0.83066615 -0.49011721  0.61283671  0.23237347  1.6215407   1.69998081
 -0.72803716  0.36497821 -1.59076488 -1.78599735  0.        ]",[-0.34860966 -0.22555488],[-0.89310981 -2.56958572],-0.708433,-0.288587739557,"[[  5.00241283e-01  -3.00399920e+00   1.89311597e-01   1.99734191e-01]
 [  3.47889376e+00   2.51498566e-08   0.00000000e+00   0.00000000e+00]]",[ 0.34045988 -3.41884446]
34,"[ 0.80752834 -0.4901166   0.65867805  0.23237348  1.62153473  1.69997411
 -0.83056574  0.36497717 -1.58648799 -1.78608557  0.        ]",[-0.34860966 -0.22555488],[ 0.36763328 -2.09257407],-0.791561,-0.288210442035,"[[  5.33649523e-01  -3.00399927e+00   1.89311597e-01   1.99734191e-01]
 [ -1.26056339e-01  -4.82565304e-06   0.00000000e+00   0.00000000e+00]]",[ 0.42839921 -3.39762449]
35,"[ 0.79880789 -0.49011599  0.67507301  0.23237334  1.62152877  1.6999674
 -0.78909503  0.36497743 -1.5849378  -1.78607103  0.        ]",[-0.34860966 -0.22555488],[-0.82890745 -3.62170578],-0.369508,-0.288070535296,"[[  5.45757607e-01  -3.00399930e+00   1.89311597e-01   1.99734191e-01]
 [  1.33200576e+00   4.81570690e-07   0.00000000e+00   0.00000000e+00]]",[ 0.33003372 -3.41413927]
36,"[ 0.80354706 -0.49011539  0.66621361  0.23237323  1.6215228   1.6999607
 -0.88318504  0.36497659 -1.58576696 -1.78606991  0.        ]",[-0.34860966 -0.22555488],[ 0.33108425 -3.08968798],-0.503437,-0.288146379354,"[[  5.39204938e-01  -3.00399934e+00   1.89311597e-01   1.99734191e-01]
 [ -1.97624785e+00  -2.79572407e-06   0.00000000e+00   0.00000000e+00]]",[ 0.50267482 -3.38286591]
37,"[ 0.82183083 -0.49011477  0.6307518   0.23237297  1.62151684  1.699954
 -0.84478811  0.36497674 -1.58908353 -1.78602421  0.        ]",[-0.34860966 -0.22555488],[ 0.2898092  -1.89587447],-0.859263,-0.288442882958,"[[  5.13224780e-01  -3.00399933e+00   1.89311597e-01   1.99734191e-01]
 [ -6.26266761e-01   1.60215780e-06   0.00000000e+00   0.00000000e+00]]",[ 0.50246018 -3.38675261]
38,"[ 0.82244015 -0.49011415  0.62952904  0.2323726   1.62151087  1.6999473
 -0.81179928  0.36497629 -1.58919122 -1.78601354  0.        ]",[-0.34860966 -0.22555488],[-0.99167632 -4.37276819],-0.180499,-0.288452852849,"[[  5.12336460e-01  -3.00399930e+00   1.89311597e-01   1.99734191e-01]
 [  5.33569622e-01   1.39039185e-06   0.00000000e+00   0.00000000e+00]]",[ 0.44967604 -3.39675236]
39,"[ 0.84173232 -0.49011354  0.58954858  0.23237249  1.62150491  1.69994059
 -0.92376876  0.36497528 -1.59286403 -1.78584054  0.        ]",[-0.34860966 -0.22555488],[-0.00801522 -3.62136231],-0.384283,-0.288770895386,"[[  4.83507691e-01  -3.00399934e+00   1.89311597e-01   1.99734191e-01]
 [ -3.40332689e+00  -3.20412731e-06   0.00000000e+00   0.00000000e+00]]",[ 0.70970941 -3.35187483]
40,"[ 0.88296362 -0.49011292  0.49331086  0.23237229  1.62149894  1.69993389
 -0.9227534   0.36497537 -1.60147905 -1.78495109  0.        ]",[-0.34860966 -0.22555488],[-0.09916943 -4.21302503],-0.269748,-0.289475298016,"[[  4.15798733e-01  -3.00399935e+00   1.89311597e-01   1.99734191e-01]
 [ -3.36768768e+00   7.04849498e-07   0.00000000e+00   0.00000000e+00]]",[ 0.8900727  -3.32503843]
41,"[ 0.91970802 -0.49011231  0.38982304  0.23237199  1.62149298  1.69992719
 -0.93202278  0.36497494 -1.61038737 -1.78329112  0.        ]",[-0.34860966 -0.22555488],[ 0.49956552 -3.68935474],-0.44219,-0.290142710309,"[[  3.45174394e-01  -3.00399934e+00   1.89311597e-01   1.99734191e-01]
 [ -3.69365993e+00   6.80942008e-07   0.00000000e+00   0.00000000e+00]]",[ 1.10803127 -3.28924179]
42,"[ 0.94309166 -0.49011168  0.30993782  0.2323716   1.62148701  1.69992049
 -0.87368638  0.36497472 -1.61703202 -1.78154576  0.        ]",[-0.34860966 -0.22555488],[ 2.13060172 -3.1204354 ],-0.602342,-0.290599360341,"[[  2.91880005e-01  -3.00399930e+00   1.89311597e-01   1.99734191e-01]
 [ -1.64261404e+00   2.22201170e-06   0.00000000e+00   0.00000000e+00]]",[ 1.17169988 -3.27933145]
43,"[ 0.9401523  -0.49011105  0.32080844  0.23237112  1.62148105  1.69991379
 -0.76015212  0.36497441 -1.61613363 -1.78179714  0.        ]",[-0.34860966 -0.22555488],[ 1.70043871 -3.16117737],-0.615196,-0.290540174299,"[[  2.99078826e-01  -3.00399924e+00   1.89311597e-01   1.99734191e-01]
 [  2.34919346e+00   3.05201728e-06   0.00000000e+00   0.00000000e+00]]",[ 0.96225852 -3.31741142]
44,"[ 0.89960976 -0.49011043  0.44900972  0.23237068  1.62147508  1.69990708
 -0.64886564  0.36497388 -1.60531651 -1.78429891  0.        ]",[-0.34860966 -0.22555488],[ 0.02737198 -3.09276277],-0.634586,-0.28977205932,"[[  3.85320927e-01  -3.00399919e+00   1.89311597e-01   1.99734191e-01]
 [  6.26197735e+00   2.15978446e-06   0.00000000e+00   0.00000000e+00]]",[ 0.52018738 -3.39610863]
45,"[ 0.82375384 -0.49010981  0.62686593  0.23237047  1.62146912  1.69990038
 -0.64930814  0.36497295 -1.58939688 -1.7859535   0.        ]",[-0.34860966 -0.22555488],[ 0.72862041 -3.20511228],-0.523289,-0.288474471039,"[[  5.10404042e-01  -3.00399920e+00   1.89311597e-01   1.99734191e-01]
 [  6.24638605e+00  -1.80939562e-06   0.00000000e+00   0.00000000e+00]]",[ 0.18355829 -3.44679284]
46,"[ 0.70545356 -0.4901092   0.82730858  0.23237023  1.62146315  1.69989368
 -0.5707756   0.36497288 -1.56993241 -1.78477554  0.        ]",[-0.34860966 -0.22555488],[-0.80948131 -3.44368761],-0.420157,-0.286620898131,"[[  6.63035407e-01  -3.00399920e+00   1.89311597e-01   1.99734191e-01]
 [  9.00754898e+00   9.17747912e-07   0.00000000e+00   0.00000000e+00]]",[-0.29280448 -3.50728369]
47,"[ 0.56801182 -0.49010859  0.99818394  0.23237018  1.62145719  1.69988698
 -0.66700068  0.3649718  -1.55163012 -1.78037521  0.        ]",[-0.34860966 -0.22555488],[-1.56836462 -3.89632754],-0.256156,-0.284598933191,"[[  8.09240755e-01  -3.00399925e+00   1.89311597e-01   1.99734191e-01]
 [  5.62426058e+00  -4.22838349e-06   0.00000000e+00   0.00000000e+00]]",[-0.38801348 -3.48560286]
48,"[ 0.4929302  -0.49010799  1.07322195  0.23237027  1.62145122  1.69988028
 -0.78277461  0.36497138 -1.54290533 -1.77707292  0.        ]",[-0.34860966 -0.22555488],[-1.10297784 -3.84923721],-0.265223,-0.283532061406,"[[  8.80884014e-01  -3.00399934e+00   1.89311597e-01   1.99734191e-01]
 [  1.55363062e+00  -4.22155139e-06   0.00000000e+00   0.00000000e+00]]",[-0.29130352 -3.44410253]
49,"[ 0.50257887 -0.49010739  1.06416813  0.23237028  1.62144526  1.69987358
 -0.89625629  0.36497117 -1.54397945 -1.77751781  0.        ]",[-0.34860966 -0.22555488],[-0.79233682 -3.01014218],-0.482752,-0.283667988381,"[[  8.71923199e-01  -3.00399941e+00   1.89311597e-01   1.99734191e-01]
 [ -2.43641532e+00  -2.55221936e-06   0.00000000e+00   0.00000000e+00]]",[-0.09075141 -3.40987468]
