timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.358343220983,"[[-0.07536294 -0.0341917  -0.14910449 -0.0309767 ]
 [ 0.00348094  0.00093606  0.          0.        ]]",[ -3.07348657  12.00251198],-3.08203,"[ 0.4984844   2.64416036  0.15623086 -0.95656344 -1.31397506 -0.27011433
  0.01969374 -0.36772832  2.45221977 -0.01942733  0.        ]",[-0.49660721 -0.01284241],[ -2.67729616  12.21070731]
1,-0.357864595438,"[[-0.11499996  0.00557012 -0.14910449 -0.0309767 ]
 [-3.95400073  3.96203975  0.          0.        ]]",[ -2.06923008  11.84364319],-2.95654,"[ 0.48853155  2.64503592  0.06397168 -0.78876528 -1.31397359 -0.27011421
 -0.71385242  0.13127054  2.44946847 -0.05361909  0.        ]",[-0.49660721 -0.01284241],[ -3.01247102  12.49683003]
2,-0.355770701037,"[[-0.233001    0.12376681 -0.14910449 -0.0309767 ]
 [-7.8331884   7.84467839  0.          0.        ]]",[ -0.68472034  12.08804703],-2.82723,"[ 0.43458539  2.63316363 -0.20763044 -0.29121547 -1.31397212 -0.27011409
 -1.43288504  0.62038468  2.43453839 -0.15448243  0.        ]",[-0.49660721 -0.01284241],[ -0.65792143  13.03378812]
3,-0.350703525815,"[[ -0.41423897   0.31883881  -0.14910449  -0.0309767 ]
 [-10.28246853  11.64981471   0.           0.        ]]",[  0.71458358  12.5926075 ],-2.72924,"[ 0.28251264  2.56671706 -0.60887717  0.51078776 -1.31397065 -0.27011398
 -1.88687242  1.09973497  2.39354879 -0.29060687  0.        ]",[-0.49660721 -0.01284241],[  0.38922617  12.44965663]
4,-0.342568205617,"[[ -0.6024138    0.58924076  -0.14910449  -0.0309767 ]
 [ -8.54076547  15.37795924   0.           0.        ]]",[  1.29045224  13.11113548],-2.49897,"[ 0.04087496  2.3829589  -0.99269056  1.53333725 -1.31396919 -0.27011386
 -1.56403392  1.56938495  2.33020009 -0.35488263  0.        ]",[-0.49660721 -0.01284241],[  1.04792081  13.06523472]
5,-0.331558427252,"[[ -0.73185055   0.93345772  -0.14910449  -0.0309767 ]
 [ -4.41641384  19.03161827   0.           0.        ]]",[  1.37214541  13.68278885],-2.39954,"[-0.17058493  2.01571663 -1.2302984   2.57988139 -1.31396772 -0.27011374
 -0.79955771  2.02964934  2.25539101 -0.23906478  0.        ]",[-0.49660721 -0.01284241],[  1.51280818  13.23522268]
6,-0.313451783754,"[[ -0.77960164   1.3500259   -0.14910449  -0.0309767 ]
 [ -0.37176271  22.61333356   0.           0.        ]]",[  0.558442    13.83154869],-2.22137,"[-0.25710537  1.43125761 -1.31155114  3.30603507 -1.31396625 -0.27011362
 -0.04985492  2.48084704  2.12028024  0.05583679  0.        ]",[-0.49660721 -0.01284241],[  1.41831876  13.55064009]
7,-0.279937206693,"[[ -0.74723653   1.83752105  -0.14910449  -0.0309767 ]
 [  3.59552713  26.12454205   0.           0.        ]]",[ -0.72552425  13.08378983],-1.83299,"[-0.19798264  0.68132472 -1.25687477  3.25921272 -1.31396478 -0.2701135
  0.68550832  2.92315759  1.83121101  0.40803841  0.        ]",[-0.49660721 -0.01284241],[ -0.99161421  13.40653237]
8,-0.225442253401,"[[ -0.71539108   2.39455328  -0.14910449  -0.0309767 ]
 [ -0.39794665  29.567147     0.           0.        ]]",[ -0.39250821  11.02476883],-1.79322,"[-0.14179041 -0.04929921 -1.20145149  2.05558154 -1.31396331 -0.27011338
 -0.05470884  3.35681906  1.38760174  0.53144773  0.        ]",[-0.49660721 -0.01284241],[ -1.27369233  12.55885855]
9,-0.158816585718,"[[ -0.76297424   3.01975031  -0.14910449  -0.0309767 ]
 [ -4.34786263  27.10437444   0.           0.        ]]",[ 1.72271872  8.80235863],-2.54635,"[-0.22648145 -0.4516256  -1.28366969 -0.29928424 -1.31396185 -0.27011326
 -0.78685206  3.04656248  0.94129426  0.29000143  0.        ]",[-0.49660721 -0.01284241],[ 1.04651297  7.68996442]
