timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.253073875929,"[[-0.02112144 -0.09991006 -0.03439137  0.05332953]
 [ 0.00483508 -0.00127966  0.          0.        ]]",[ -2.15987945  11.56137848],-3.0136,"[ 0.50280869  2.65051782  0.33924497 -1.24212569 -0.31165364  0.45828024
  0.02539186 -0.3684745   1.61020301 -0.71725711  0.        ]",[-0.48017576 -0.08817887],[ -2.91842979  12.26835297]
1,-0.254019408047,"[[-0.06073167 -0.06019214 -0.03439137  0.05332953]
 [-3.95267492  3.95986637  0.          0.        ]]",[ -0.58028871  11.17415428],-3.30827,"[ 0.49833164  2.65546224  0.2443167  -1.07362332 -0.31165352  0.45828004
 -0.73346806  0.130083    1.60902629 -0.75161545  0.        ]",[-0.48017576 -0.08817887],[ -0.47818093  10.6488861 ]
2,-0.255461793329,"[[-0.15799511  0.05795354 -0.03439137  0.05332953]
 [-5.76762279  7.84176021  0.          0.        ]]",[  0.44639683  11.3977232 ],-3.06675,"[ 0.46901633  2.65566044  0.01249387 -0.57104466 -0.31165339  0.45827983
 -1.08148708  0.61866558  1.60311206 -0.81593488  0.        ]",[-0.48017576 -0.08817887],[  0.68734232  12.08736588]
3,-0.253295343846,"[[ -0.24493666   0.25294779  -0.03439137   0.05332953]
 [ -2.93593279  11.64499551   0.           0.        ]]",[  0.43024355  12.10519791],-3.08019,"[ 0.42097014  2.60865052 -0.19177244  0.24761577 -0.31165326  0.45827963
 -0.53850463  1.09734757  1.59438047 -0.78676966  0.        ]",[-0.48017576 -0.08817887],[  0.49470156  10.96333531]
4,-0.243584491371,"[[ -0.28344964   0.5232547   -0.03439137   0.05332953]
 [ -0.92197455  15.37328171   0.           0.        ]]",[  0.35051471  12.74557018],-2.38238,"[ 0.39318915  2.44961931 -0.28094352  1.30933532 -0.31165314  0.45827942
 -0.15232397  1.56659518  1.5640184  -0.5992209   0.        ]",[-0.48017576 -0.08817887],[ -0.28498465  14.0565588 ]
5,-0.224593742481,"[[ -0.31302498   0.86739825  -0.03439137   0.05332953]
 [ -2.03176629  19.02887781   0.           0.        ]]",[  0.61244524  12.95247841],-2.09694,"[ 0.36918265  2.10751862 -0.34875233  2.42852648 -0.31165301  0.45827922
 -0.36512873  2.02669179  1.46014595 -0.34698016  0.        ]",[-0.48017576 -0.08817887],[ -0.83034117  13.36420947]
6,-0.195663576123,"[[ -0.38622039   1.28393277  -0.03439137   0.05332953]
 [ -5.27696866  22.61256783   0.           0.        ]]",[  0.84721917  12.78238773],-2.10229,"[ 0.29993411  1.54012156 -0.51366904  3.26483307 -0.31165289  0.45827901
 -0.9874026   2.47773494  1.25922983 -0.16202755  0.        ]",[-0.48017576 -0.08817887],[  0.96553593  11.48245909]
7,-0.15203299314,"[[ -0.45236578   1.77141164  -0.03439137   0.05332953]
 [ -1.35019862  26.12370754   0.           0.        ]]",[ -0.06508295  12.24733639],-1.64692,"[ 0.22555593  0.78817772 -0.658563    3.35338439 -0.31165276  0.45827881
 -0.23443583  2.91964221  0.93827377 -0.0358893   0.        ]",[-0.48017576 -0.08817887],[  0.07526212  12.28740924]
8,-0.0929388581705,"[[ -0.47608886   2.32842408  -0.03439137   0.05332953]
 [ -1.02312816  29.56606981   0.           0.        ]]",[ -0.02791141  10.57935333],-1.92718,"[ 0.19621405  0.02733041 -0.7094442   2.27450292 -0.31165263  0.4582786
 -0.17171927  3.35288695  0.5063738  -0.06186669  0.        ]",[-0.48017576 -0.08817887],[  0.50268592  10.80894714]
9,-0.0482408649784,"[[ -0.47635819   2.95360041  -0.03439137   0.05332953]
 [  0.98929655  32.94033985   0.           0.        ]]",[ 0.3656863   9.01709557],-2.65085,"[ 0.19587288 -0.43295908 -0.71001799 -0.02212837 -0.31165251  0.4582784
  0.21416773  3.77755378  0.09620484 -0.3917921   0.        ]",[-0.48017576 -0.08817887],[ -0.12777733  10.40378224]
10,-0.064783473538,"[[-0.46185923  3.25153056 -0.03439137  0.05332953]
 [ 0.46245196  0.81924226  0.          0.        ]]",[ 1.62155139  9.14141083],-2.4156,"[ 0.21398068 -0.4510184  -0.67899594 -1.28456705 -0.31165238  0.45827819
  0.11314398 -0.26521132 -0.02511289 -0.65516082  0.        ]",[-0.48017576 -0.08817887],[ 1.35186755  9.56894115]
11,-0.0594448380262,"[[-0.41298049  3.19189507 -0.03439137  0.05332953]
 [ 4.41236132 -4.53431791  0.          0.        ]]",[ 0.05993927  9.65670776],-2.15998,"[ 0.27117382 -0.45845968 -0.57279846 -1.03159024 -0.31165225  0.45827799
  0.87054819 -0.93901063 -0.00373156 -0.59611075  0.        ]",[-0.48017576 -0.08817887],[ -0.29022023  10.80255709]
12,-0.053538448531,"[[-0.3371383   3.10883578 -0.03439137  0.05332953]
 [ 3.17599152 -3.44977669  0.          0.        ]]",[ 0.02444658  9.4243021 ],-2.30375,"[ 0.34790718 -0.45959537 -0.4035603  -0.67817808 -0.31165213  0.45827778
  0.63347091 -0.8025096   0.01954743 -0.5254202   0.        ]",[-0.48017576 -0.08817887],[ 0.48569253  8.90654833]
13,-0.0500086690677,"[[-0.25495449  3.055751   -0.03439137  0.05332953]
 [ 5.03618616 -1.9262051   0.          0.        ]]",[-0.89038223  9.5323534 ],-2.1062,"[ 0.41412406 -0.45468997 -0.21505245 -0.45265556 -0.311652    0.45827758
  0.99016717 -0.61075229  0.02912757 -0.48251495  0.        ]",[-0.48017576 -0.08817887],[ -0.64579329  10.38875586]
14,-0.0480246684448,"[[-0.18088473  3.0279098  -0.03439137  0.05332953]
 [ 2.3796395  -0.95119933  0.          0.        ]]",[-0.41995412  9.1628828 ],-2.32158,"[ 0.45835252 -0.450366   -0.04162075 -0.33474733 -0.31165188  0.45827737
  0.48076747 -0.48803763  0.02923136 -0.46155052  0.        ]",[-0.48017576 -0.08817887],[-1.15452339  8.24826128]
15,-0.0471158845979,"[[-0.17348923  3.01459759 -0.03439137  0.05332953]
 [-1.62673989 -0.43957209  0.          0.        ]]",[ 0.66308904  8.87436867],-2.04045,"[ 0.46195339 -0.44787381 -0.0241587  -0.27849629 -0.31165175  0.45827717
 -0.28746591 -0.42364391  0.03157104 -0.44982694  0.        ]",[-0.48017576 -0.08817887],[  0.61454903  10.42367115]
16,-0.0467631186361,"[[-0.18128792  3.00856543 -0.03439137  0.05332953]
 [ 0.83865328 -0.19486343  0.          0.        ]]",[-0.0139288   8.96251488],-2.16661,"[ 0.45815151 -0.44665414 -0.04257206 -0.25303808 -0.31165162  0.45827697
  0.18527962 -0.39284464  0.0339266  -0.44391654  0.        ]",[-0.48017576 -0.08817887],[ 0.2878143   9.40718313]
17,-0.0464691728347,"[[-0.153248    3.00592639 -0.03439137  0.05332953]
 [ 1.96159589 -0.0839625   0.          0.        ]]",[-0.45936853  9.06735516],-2.06853,"[ 0.47104736 -0.44610274  0.02374733 -0.2419066  -0.3116515   0.45827676
  0.40060672 -0.37888646  0.03126222 -0.44309393  0.        ]",[-0.48017576 -0.08817887],[ -0.56854903  10.1872952 ]
