timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.356178635613,[-0.26398271 -0.13622436],[ 3.67815328  2.90351343],-3.20095,"[ 1.27062095  2.55404397  0.02370912 -0.79742781 -1.03555965 -0.98476733
 -1.85328042 -0.34876901  2.35381638  0.96576404  0.        ]","[[ 0.08181029  0.02800447 -0.12079841 -0.11428773]
 [-0.00013727 -0.00015019  0.          0.        ]]",[ 3.41498295  2.27049288]
1,-0.359561246718,[-0.26398271 -0.13622436],[ 3.51655459  2.66381097],-3.19141,"[ 1.26504737  2.55112832  0.08141668 -0.64778176 -1.03555895 -0.9847667
 -1.73659429  0.15039709  2.34107704  1.06658699  0.        ]","[[ 0.12148265  0.06771389 -0.12079841 -0.11428773]
 [ 3.95421562  3.95790604  0.          0.        ]]",[ 3.55639309  2.70195092]
2,-0.36721645464,[-0.26398271 -0.13622436],[ 3.49003458  2.43628144],-3.20536,"[ 1.23574871  2.52827204  0.25102589 -0.20606952 -1.03555825 -0.98476607
 -1.62221339  0.63968273  2.26662447  1.35760701  0.        ]","[[ 0.23945814  0.18579843 -0.12079841 -0.11428773]
 [ 7.83046019  7.83761741  0.          0.        ]]",[ 3.68760794  2.5788392 ]
3,-0.371802949979,[-0.26398271 -0.13622436],[ 3.553684    2.21754837],-3.13711,"[ 1.14679402  2.44496831  0.51935069  0.49891314 -1.03555756 -0.98476544
 -1.51008332  1.11927573  2.033373    1.78269338  0.        ]","[[  0.43419253   0.38070626  -0.12079841  -0.11428773]
 [ 11.63043724  11.64047606   0.           0.        ]]",[ 4.95078211  1.54984481]
4,-0.361547245303,[-0.26398271 -0.13622436],[ 3.74335837  1.83049297],-3.20755,"[ 0.94596758  2.24145788  0.8508892   1.38308971 -1.03555686 -0.98476481
 -1.40013965  1.58935052  1.53642819  2.1842957   0.        ]","[[  0.70418165   0.6509144   -0.12079841  -0.11428773]
 [ 15.35632896  15.36786994   0.           0.        ]]",[ 3.96695165  1.67667262]
5,-0.322352512962,[-0.26398271 -0.13622436],[ 4.0934844   1.53306961],-2.98994,"[ 0.58214637  1.85707907  1.17112108  2.26147901 -1.03555616 -0.98476418
 -1.29230839  2.05006988  0.78933829  2.28387871  0.        ]","[[  1.04796848   0.99492661  -0.12079841  -0.11428773]
 [ 19.01064071  19.02109629   0.           0.        ]]",[ 3.61426929  1.32459198]
6,-0.24397444738,[-0.26398271 -0.13622436],[ 4.28489923  1.16851687],-2.55601,"[ 0.03825526  1.26631975  1.35815264  2.82209088 -1.03555547 -0.98476355
 -1.18651676  2.50159758  0.07557636  1.83290578  0.        ]","[[  1.4641467    1.41127246  -0.12079841  -0.11428773]
 [ 22.59583796  22.60146189   0.           0.        ]]",[ 2.89883704  1.52339692]
7,-0.135579332009,[-0.26398271 -0.13622436],[ 4.33511543  1.17681408],-1.97535,"[-0.62330522  0.53004446  1.2618479   2.6691908  -1.03555477 -0.98476292
 -1.0827181   2.94412612 -0.1130443   0.97428651  0.        ]","[[  1.95135224   1.89850947  -0.12079841  -0.11428773]
 [ 26.11350022  26.11050249   0.           0.        ]]",[ 3.03964478 -1.03753372]
8,-0.0878381007031,[-0.26398271 -0.13622436],[ 3.79217124  0.91981596],-1.58001,"[-1.22495143 -0.08096214  0.76965559  1.71213487 -1.03555407 -0.98476229
 -0.98095259  2.37919772  0.32744209  0.40906423  0.        ]","[[  2.5082298    2.37577453  -0.12079841  -0.11428773]
 [ 29.56226486  21.63101237   0.           0.        ]]",[ 3.3576642   1.89579478]
9,-0.150057317161,[-0.26398271 -0.13622436],[ 2.95511222 -0.67070991],-1.87097,"[-1.49340994 -0.44114816 -0.08376963  0.20396948 -1.03555338 -0.98476166
 -0.88126794  2.82427599  0.82658499  0.54441199  0.        ]","[[  3.13337317   2.84380266  -0.12079841  -0.11428773]
 [ 32.94051403  25.16027682   0.           0.        ]]",[ 4.09516534 -1.89562638]
