timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.212097916655,[-0.24302419 -0.11830569],[ 2.24415565  2.69920135],-1.20717,"[ 1.26577348  2.43303477 -0.07612676 -0.53393597 -0.02728086  0.09073873
 -1.77739682 -0.34748886  1.46930741 -0.09261602  0.        ]","[[ 0.01556399  0.07982824 -0.00260325  0.01032525]
 [-0.00326302  0.0030267   0.          0.        ]]",[ 2.79974502  3.77225009]
1,-0.211261349613,[-0.24302419 -0.11830569],[ 2.24589205  2.56669164],-1.19799,"[ 1.26383559  2.42715494 -0.01807963 -0.39233547 -0.02728084  0.09073868
 -1.65806095  0.16282865  1.45952613  0.00704277  0.        ]","[[  5.51745571e-02   1.19600594e-01  -2.60325126e-03   1.03252503e-02]
 [  3.95116420e+00   3.96102181e+00   0.00000000e+00   0.00000000e+00]]",[ 3.2791054   3.99952573]
2,-0.208254195822,[-0.24302419 -0.11830569],[ 2.36430883  2.53811693],-1.23847,"[ 1.24528182  2.39602809  0.1536139   0.02345261 -0.02728083  0.09073863
 -1.54108193  0.66304444  1.39394516  0.2957566   0.        ]","[[  1.73089983e-01   2.37746820e-01  -2.60325126e-03   1.03252503e-02]
 [  7.82751228e+00   7.84066982e+00   0.00000000e+00   0.00000000e+00]]",[ 3.1667017   2.86315756]
3,-0.201737025085,[-0.24302419 -0.11830569],[ 2.59349561  2.44474053],-1.30525,"[ 1.17350387  2.30105791  0.42828968  0.68122506 -0.02728081  0.09073858
 -1.42640334  1.15334992  1.17503532  0.72074378  0.        ]","[[  3.67766886e-01   4.32715028e-01  -2.60325126e-03   1.03252503e-02]
 [  1.16276476e+01   1.16434603e+01   0.00000000e+00   0.00000000e+00]]",[ 1.73710713  2.20381789]
4,-0.190015017887,[-0.24302419 -0.11830569],[ 2.90247917  2.23895597],-1.20154,"[ 0.99426233  2.08616864  0.77410734  1.4940599  -0.0272808   0.09073853
 -1.31395887  1.63392297  0.69557683  1.12985203  0.        ]","[[  6.37702357e-01   7.02982122e-01  -2.60325126e-03   1.03252503e-02]
 [  1.53537645e+01   1.53707813e+01   0.00000000e+00   0.00000000e+00]]",[ 4.09863182  2.03616439]
5,-0.171750862819,[-0.24302419 -0.11830569],[ 3.12061048  1.94711709],-1.30036,"[ 0.65194475  1.69648718  1.12011445  2.27933038 -0.02728078  0.09073848
 -1.20367337  2.10493026 -0.03660173  1.2498435   0.        ]","[[  9.81440599e-01   1.04705184e+00  -2.60325126e-03   1.03252503e-02]
 [  1.90083503e+01   1.90239371e+01   0.00000000e+00   0.00000000e+00]]",[ 3.92475858  2.51318915]
6,-0.146447784705,[-0.24302419 -0.11830569],[ 3.29605222  1.88316679],-1.35255,"[ 0.12186794  1.11374514  1.34555989  2.73838062 -0.02728077  0.09073843
 -1.09547441  2.56654073 -0.74632358  0.83199213  0.        ]","[[  1.39757569e+00   1.46345395e+00  -2.60325126e-03   1.03252503e-02]
 [  2.25938029e+01   2.26042526e+01   0.00000000e+00   0.00000000e+00]]",[ 2.51857784  2.85806709]
7,-0.113762706344,[-0.24302419 -0.11830569],[ 3.31099153  1.76266909],-1.23182,"[-0.54326063  0.40493203  1.29582699  2.50377541 -0.02728075  0.09073838
 -0.98931804  3.01895407 -0.94698715  0.00805887  0.        ]","[[  1.88474200e+00   1.95074666e+00  -2.60325126e-03   1.03252503e-02]
 [  2.61115769e+01   2.61132930e+01   0.00000000e+00   0.00000000e+00]]",[ 2.4895634   0.59954813]
8,-0.0728875645839,[-0.24302419 -0.11830569],[ 3.13641715  1.36555684],-0.91647,"[-1.17362676 -0.22560533  0.84577342  1.34615797 -0.02728074  0.09073833
 -0.88522822  3.25799951 -0.47810989 -0.52704633  0.        ]","[[  2.44158318e+00   2.49161504e+00  -2.60325126e-03   1.03252503e-02]
 [  2.95608764e+01   2.79674944e+01   0.00000000e+00   0.00000000e+00]]",[ 3.42023402  0.75309518]
9,-0.0217868569367,[-0.24302419 -0.11830569],[ 2.66639423  0.6328001 ],-0.768091,"[-1.49482069 -0.52470402  0.01076511 -0.58228715 -0.02728072  0.09073828
 -0.7832976   2.85276753 -0.02019458 -0.25100443  0.        ]","[[  3.06670201e+00   3.07531131e+00  -2.60325126e-03   1.03252503e-02]
 [  3.29386294e+01   2.48246013e+01   0.00000000e+00   0.00000000e+00]]",[ 2.81923368  0.51565363]
10,-0.00583196479439,[-0.24302419 -0.11830569],[ 1.34091461  0.50313592],-0.778004,"[-1.24377941 -0.52109765 -0.94749547 -1.16312745 -0.02728071  0.09073823
 -0.68353096 -0.51605167 -0.08266745 -0.06859206  0.        ]","[[  3.75864234e+00   3.23783405e+00  -2.60325126e-03   1.03252503e-02]
 [  3.62446767e+01  -1.30426747e+00   0.00000000e+00   0.00000000e+00]]",[ 0.70337604  0.68240538]
11,-0.00176218292535,[-0.24302419 -0.11830569],[ 1.29914665  0.46102887],-0.757623,"[-0.40198154 -0.52752019 -1.53377079 -0.90635895 -0.02728069  0.09073818
 -0.62114607 -0.90356523 -0.0947586  -0.1058738   0.        ]","[[  4.50427701e+00   3.16593004e+00  -2.60325126e-03   1.03252503e-02]
 [  3.83119701e+01  -4.30986342e+00   0.00000000e+00   0.00000000e+00]]",[ 1.0735576  -0.29807285]
