timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.394706306804,[-0.19494726 -0.12614897],[ 1.20380151  1.25813901],-1.29907,"[ 1.19184734  1.65572411 -0.0629222  -0.25448721 -1.53350975  0.66928069
 -1.29160589 -0.2392397   2.44373498 -0.54194481  0.        ]","[[ 0.03694726  0.08592259 -0.18098405  0.07738837]
 [-0.0007574   0.00034271  0.          0.        ]]",[ 0.70768275  2.1278651 ]
1,-0.391989023224,[-0.19494726 -0.12614897],[ 1.19966352  1.17690587],-1.29141,"[ 1.189872    1.65047897 -0.02101425 -0.16706266 -1.53349194  0.66927734
 -1.17584946  0.28818511  2.43483888 -0.46730463  0.        ]","[[ 0.06500521  0.12564631 -0.18098405  0.07738837]
 [ 2.79724664  3.95883983  0.          0.        ]]",[ 0.90012672  2.07237197]
2,-0.381566925754,[-0.19494726 -0.12614897],[ 1.21278334  1.11994553],-1.29957,"[ 1.17604895  1.62345873  0.11436021  0.08974534 -1.53347414  0.66927398
 -1.03088709  0.80512861  2.38276396 -0.23938586  0.        ]","[[ 0.15610719  0.24375086 -0.18098405  0.07738837]
 [ 6.30132167  7.8386856   0.          0.        ]]",[ 2.11147691  1.06065683]
3,-0.356931500964,[-0.19494726 -0.12614897],[ 1.23570693  1.07774353],-1.17528,"[ 1.122725    1.5423241   0.35310014  0.49566943 -1.53345633  0.66927062
 -0.87243198  1.31180704  2.21078696  0.11953887  0.        ]","[[  0.32056291   0.43867999  -0.18098405   0.07738837]
 [ 10.13161397  11.64154259   0.           0.        ]]",[ 1.24604497  0.25601794]
4,-0.311766866631,[-0.19494726 -0.12614897],[ 1.26266062  1.08845162],-0.988466,"[ 0.9821195   1.38371361  0.6773984   0.94617701 -1.53343853  0.66926726
 -0.71703268  1.41592867  1.8432649   0.4868854   0.        ]","[[  0.56088331   0.67935298  -0.18098405   0.07738837]
 [ 13.88807135  12.42311732   0.           0.        ]]",[ 1.39343167 -0.06898564]
5,-0.244671563508,[-0.19494726 -0.12614897],[ 1.26834607  1.08620548],-0.67956,"[ 0.69857457  1.16671026  1.03035046  1.31994636 -1.53342073  0.66926391
 -0.56465292  1.34648865  1.29434511  0.68319008  0.        ]","[[  0.87560087   0.92258789  -0.18098405   0.07738837]
 [ 17.57155805  11.90204577   0.           0.        ]]",[ 0.74811036 -0.69092309]
6,-0.161819381648,[-0.19494726 -0.12614897],[ 1.2456032   1.10142314],-0.367214,"[ 0.2472183   0.945228    1.30266562  1.55804846 -1.53340293  0.66926055
 -0.45646933  0.95030157  0.69923545  0.58493175  0.        ]","[[  1.25327058   1.13079566  -0.18098405   0.07738837]
 [ 20.18667973   8.9285711    0.           0.        ]]",[ 1.39854595  1.51990604]
7,-0.0679576583453,[-0.19494726 -0.12614897],[ 1.18016326  0.89389098],-0.139893,"[-0.34918883  0.69077384  1.36631597  1.71378927 -1.53338512  0.66925719
 -0.30923364  1.45392379  0.20601566  0.14295768  0.        ]","[[  1.69271085   1.34729385  -0.18098405   0.07738837]
 [ 23.74583221  12.70854735   0.           0.        ]]",[ 2.30439115  2.13140499]
8,-0.0773718364894,[-0.19494726 -0.12614897],[ 1.10656977  0.73153353],-0.157759,"[-0.99398217  0.33027988  1.08865584  1.76372459 -1.53336732  0.66925384
 -0.16481701  1.94747368  0.05968351 -0.59570889  0.        ]","[[  2.20264968   1.63863446  -0.18098405   0.07738837]
 [ 27.23684197  16.41306648   0.           0.        ]]",[ 0.06606112  0.48065574]
9,-0.174038718248,[-0.19494726 -0.12614897],[ 1.0462153   0.67521513],-0.318947,"[-1.44984477 -0.08394015  0.4599934   1.5836774  -1.53334952  0.66925048
 -0.17609306  2.15730682  0.41585033 -1.19207345  0.        ]","[[  2.74465119   1.98269987  -0.18098405   0.07738837]
 [ 26.96424845  17.98827504   0.           0.        ]]",[ 0.35016037  0.34997262]
10,-0.232398050534,[-0.19494726 -0.12614897],[ 0.99815369  0.5966866 ],-0.686961,"[-1.54108506 -0.46298242 -0.34311272  1.12588576 -1.53333172  0.66924712
 -0.14063148  2.29407598  0.95771558 -1.25974569  0.        ]","[[  3.29253776   2.35276764  -0.18098405   0.07738837]
 [ 27.82145358  19.01517521   0.           0.        ]]",[ 1.79012338  0.17872044]
11,-0.237391699515,[-0.19494726 -0.12614897],[ 0.96564293  0.5055874 ],-0.621701,"[ -1.19567479e+00  -7.29939798e-01  -1.12846170e+00   4.28028440e-01
  -1.53331392e+00   6.69243765e-01   5.13034454e-04   2.33787452e+00
   1.23234306e+00  -8.97578122e-01   0.00000000e+00]","[[  3.88320168   2.73637195  -0.18098405   0.07738837]
 [ 31.23334504  19.34430483   0.           0.        ]]",[ 0.90303377 -1.45267986]
12,-0.209295736899,[-0.19494726 -0.12614897],[ 0.92398834  0.53206205],-0.551368,"[-0.42109405 -0.82626814 -1.59100899 -0.25578562 -1.53329612  0.66924041
  0.1228782   0.84003967  1.13623447 -0.62133304  0.        ]","[[  4.53755248   3.05622691  -0.18098405   0.07738837]
 [ 34.19128293   8.10194047   0.           0.        ]]",[ 0.47911969  1.31310853]
13,-0.191480034716,[-0.19494726 -0.12614897],[ 0.94045204  0.62503195],-0.714829,"[ 0.5025842  -0.82981078 -1.41519054 -0.3563532  -1.53327833  0.66923705
  0.17333719 -0.36524095  1.01825445 -0.5904923   0.        ]","[[  5.23361548   3.10175869  -0.18098405   0.07738837]
 [ 35.41103644  -0.94461839   0.           0.        ]]",[ 1.03091042  1.02401867]
14,-0.18654009112,[-0.19494726 -0.12614897],[ 0.97788513  0.71883345],-0.789987,"[ 1.1278088  -0.82750565 -0.57251742 -0.28376997 -1.53326053  0.6692337
  0.3081248  -0.47823177  0.98226142 -0.59120736  0.        ]","[[  5.97452681   3.06891157  -0.18098405   0.07738837]
 [ 38.66925715  -1.7927132    0.           0.        ]]",[ 0.68220865  0.54544511]
15,-0.182089405801,[-0.19494726 -0.12614897],[ 1.03027129  0.75769699],-0.692878,"[ 1.03477295 -0.82412186  0.57795849 -0.21578961 -1.53324273  0.66923034
  0.38819419 -0.40265377  0.9365609  -0.62646893  0.        ]","[[  6.76733175   3.03807671  -0.18098405   0.07738837]
 [ 40.60478899  -1.22545821   0.           0.        ]]",[ 1.05918306  0.58389861]
16,-0.185432803714,[-0.19494726 -0.12614897],[ 1.03767002  0.72393435],-0.542648,"[ 0.14866509 -0.82153033  1.33352194 -0.17519165 -1.53322493  0.66922698
  0.51873    -0.32688692  0.92579969 -0.70990272  0.        ]","[[  7.61108719   3.01961689  -0.18098405   0.07738837]
 [ 43.76023968  -0.65678463   0.           0.        ]]",[ 1.16650038  0.03903114]
17,-0.198422794651,[-0.19494726 -0.12614897],[ 0.99480158  0.64956856],-0.449608,"[-1.02848441 -0.81970699  1.0602535  -0.15002389 -1.53320714  0.66922363
  0.64668059 -0.30469619  0.98823089 -0.78650074  0.        ]","[[  8.51732478   3.00815266  -0.18098405   0.07738837]
 [ 46.85321248  -0.49023689   0.           0.        ]]",[ 0.98080215  1.01280311]
18,-0.211834615883,[-0.19494726 -0.12614897],[ 0.94122952  0.5799644 ],-0.455767,"[-1.554295   -0.81891067 -0.20678665 -0.13972794 -1.53318934  0.66922027
  0.76895388 -0.24962183  1.09518422 -0.77537744  0.        ]","[[  9.48404511   3.00345787  -0.18098405   0.07738837]
 [ 49.80897005  -0.07687495   0.           0.        ]]",[ 0.5604379   1.05310236]
19,-0.212969864305,[-0.19494726 -0.12614897],[ 0.92788637  0.5767349 ],-0.436643,"[-0.84463781 -0.81883375 -1.42856987 -0.13880618 -1.53317155  0.66921691
  0.81995328 -0.23807613  1.14791291 -0.66431644  0.        ]","[[  1.04925946e+01   3.00303762e+00  -1.80984053e-01   7.73883708e-02]
 [  5.10418677e+01   9.77618102e-03   0.00000000e+00   0.00000000e+00]]",[ 0.08810142  1.92906733]
