timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.079201046248,[-0.24872528 -0.10115601],[ 2.55649495  2.69318104],-0.0685899,"[ 1.26472977  2.42921117 -0.10930895 -0.55653048  1.23116432 -0.29211771
 -1.76836732 -0.34767196  0.39337076  0.21306352  0.        ]","[[-0.00672167  0.0710407   0.14208981 -0.0347378 ]
 [-0.00088325 -0.00173542  0.          0.        ]]",[ 3.19934296  4.33685595]
1,-0.0856947266763,[-0.24872528 -0.10115601],[ 2.55296135  2.53507376],-0.0858964,"[ 1.2640095   2.42386832 -0.05114503 -0.41630431  1.23116255 -0.29211753
 -1.64860702  0.16311312  0.3862616   0.31353328  0.        ]","[[ 0.032936    0.11071874  0.14208981 -0.0347378 ]
 [ 3.95349424  3.95635352  0.          0.        ]]",[ 3.78307745  1.5493426 ]
2,-0.10802952037,[-0.24872528 -0.10115601],[ 2.67346287  2.47080183],-0.429306,"[ 1.24905075  2.39433708  0.12105902 -0.00359608  1.23116078 -0.29211735
 -1.53121214  0.6637873   0.3284587   0.60577966  0.        ]","[[ 0.1508975   0.22877253  0.14208981 -0.0347378 ]
 [ 7.82978825  7.83609407  0.          0.        ]]",[ 2.54805217  3.82636927]
3,-0.148408237092,[-0.24872528 -0.10115601],[ 2.92271233  2.39686871],-0.570095,"[ 1.18302043  2.301976    0.39749675  0.65050909  1.23115902 -0.29211717
 -1.41612618  1.15454219  0.12109086  1.03982701  0.        ]","[[  0.34561931   0.42365014   0.14208981  -0.0347378 ]
 [ 11.62986064  11.63897623   0.           0.        ]]",[ 4.44039858  1.62067977]
4,-0.201307069154,[-0.24872528 -0.10115601],[ 3.19576526  2.27538252],-1.14573,"[ 1.01102151  2.09047147  0.74759143  1.46107298  1.23115725 -0.29211699
 -1.30328266  1.63555577 -0.34721666  1.46607853  0.        ]","[[  0.61559832   0.69382847   0.14208981  -0.0347378 ]
 [ 15.35590339  15.36638815   0.           0.        ]]",[ 2.9509481   0.28957875]
5,-0.25247859594,[-0.24872528 -0.10115601],[ 3.40133309  2.302248  ],-1.64732,"[ 0.67596931  1.74003233  1.10168141  2.19615473  1.23115548 -0.29211681
 -1.19259075  1.74398741 -1.05525459  1.61928979  0.        ]","[[  0.95938535   1.00958773   0.14208981  -0.0347378 ]
 [ 19.01091305  16.20665944   0.           0.        ]]",[ 2.51217244  3.15639737]
6,-0.284554675073,[-0.24872528 -0.10115601],[ 3.48345947  2.06602979],-1.98455,"[ 0.15069853  1.24686119  1.33955191  2.66934782  1.23115372 -0.29211663
 -1.08404268  2.2132101  -1.77464783  1.27931783  0.        ]","[[  1.37556014   1.37020389   0.14208981  -0.0347378 ]
 [ 22.59514367  19.84274228   0.           0.        ]]",[ 2.55200774  1.23690627]
7,-0.276610402466,[-0.24872528 -0.10115601],[ 3.53783774  1.99701691],-1.81257,"[-0.51526193  0.61115635  1.30534905  2.6454006   1.23115195 -0.29211645
 -0.97754769  2.67307186 -2.08612571  0.4860592   0.        ]","[[  1.86273954   1.80281405   0.14208981  -0.0347378 ]
 [ 26.11158998  23.40633343   0.           0.        ]]",[ 2.88445369  2.17991907]
8,-0.215884969002,[-0.24872528 -0.10115601],[ 3.33272696  1.60455942],-1.23293,"[-1.15474949 -0.04172234  0.87000082  1.82381226  1.23115018 -0.29211626
 -0.87309464  3.12381574 -1.71156267 -0.18681836  0.        ]","[[  2.41957483   2.30598648   0.14208981  -0.0347378 ]
 [ 29.56061807  26.89933414   0.           0.        ]]",[ 3.03344761  1.62709891]
9,-0.138793736191,[-0.24872528 -0.10115601],[ 3.03082085  0.71477282],-0.565042,"[-1.49315947 -0.47839818  0.04244741  0.1150911   1.23114842 -0.29211608
 -0.77074204  3.56576143 -1.13950287 -0.06910606  0.        ]","[[  3.04470242   2.87833335   0.14208981  -0.0347378 ]
 [ 32.94029415  30.32424169   0.           0.        ]]",[ 3.31476908  0.53836256]
