timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.19056783  2.10661546 -0.25787355  0.96067858 -1.09675206  1.66750335
 -0.99686252  0.35263851  2.17748722 -1.71711953  0.        ]","[[-0.09582117  0.05944382 -0.12642099  0.18999734]
 [-0.00260419  0.00223411  0.          0.        ]]",[ 3.86208273 -0.73543867],-2.59712,-0.392760268544,[-0.20425154 -0.34386966],[ 2.55773973 -0.57176179]
1,"[ 1.19470524  2.10839332 -0.19885872  0.87238099 -1.09674901  1.66749538
 -0.86161877 -0.05070559  2.17989464 -1.67544473  0.        ]","[[-0.05617087  0.03025523 -0.12642099  0.18999734]
 [ 3.95445473 -2.91137837  0.          0.        ]]",[ 2.89651454 -1.486515  ],-2.73303,-0.390430584673,[-0.20425154 -0.34386966],[ 2.56140113 -0.42377767]
2,"[ 1.19424173  2.10592004 -0.02279806  0.57762754 -1.09674596  1.66748742
 -0.72903723 -0.5910768   2.17989443 -1.5605821   0.        ]","[[ 0.06183918 -0.067137   -0.12642099  0.18999734]
 [ 7.83363234 -6.81482703  0.          0.        ]]",[ 2.81330165 -1.2567395 ],-2.60416,-0.38347560171,[-0.20425154 -0.34386966],[ 2.53609371 -0.28953639]
3,"[ 1.15180346  2.0691392   0.26389811  0.05561653 -1.0967429   1.66747945
 -0.59907693 -1.12073387  2.15760818 -1.38561977  0.        ]","[[  0.25666316  -0.24182201  -0.12642099   0.18999734]
 [ 11.63612382 -10.64089339   0.           0.        ]]",[ 3.24055953 -0.62960307],-2.37229,-0.370864845366,[-0.20425154 -0.34386966],[ 2.47302461 -0.18542951]
4,"[ 1.01036381  1.9557472   0.63544723 -0.6109825  -1.09673985  1.66747148
 -0.47169832 -1.43683115  2.08274242 -1.15145337  0.        ]","[[  0.52677867  -0.47755078  -0.12642099   0.18999734]
 [ 15.36308333 -12.9243021    0.           0.        ]]",[ 2.97585607 -0.47858731],-2.22909,-0.349564366911,[-0.20425154 -0.34386966],[ 2.37103128 -0.16814169]
5,"[ 0.70752096  1.73915079  1.02659496 -1.28884166 -1.0967368   1.66746351
 -0.34682765 -1.66380823  1.9197598  -0.87569237  0.        ]","[[  0.87069658  -0.7524893   -0.12642099   0.18999734]
 [ 19.01666598 -14.56395902   0.           0.        ]]",[ 1.91485893 -0.04308855],-2.06016,-0.316481438392,[-0.20425154 -0.34386966],[ 2.22526264 -0.17925161]
6,"[ 0.20641381  1.42960406  1.31799965 -1.83466437 -1.09673374  1.66745555
 -0.22441635 -1.64745065  1.63964438 -0.60482582  0.        ]","[[  1.28696373  -1.04258524  -0.12642099   0.18999734]
 [ 22.59829157 -14.44585347   0.           0.        ]]",[ 1.8299645   0.34866715],-1.73271,-0.269711708644,[-0.20425154 -0.34386966],[ 2.04280591 -0.27531484]
7,"[-0.45667171  1.0861644   1.34696078 -2.14864873 -1.09673069  1.66744758
 -0.10440772 -1.41652785  1.23425499 -0.4079858   0.        ]","[[  1.77415821  -1.31476795  -0.12642099   0.18999734]
 [ 26.10961796 -12.77778281   0.           0.        ]]",[ 0.79318517 -0.74152565],-1.53029,-0.209346542044,[-0.20425154 -0.34386966],[ 1.78339803 -0.46439707]
8,"[-1.11846198  0.70312832  0.97526041 -2.24628177 -1.09672763  1.66743961
 -0.01468096 -1.78758258  0.77081786 -0.41360094  0.        ]","[[  2.32268968  -1.59721892  -0.12642099   0.18999734]
 [ 28.73492791 -15.45823069   0.           0.        ]]",[ 1.78337283 -0.98586776],-1.13691,-0.147144248146,[-0.20425154 -0.34386966],[ 1.60967112 -0.29459661]
9,"[-1.52425069  0.24192268  0.19635883 -2.04059397 -1.09672458  1.66743165
  0.10128074 -2.28510888  0.40131308 -0.68524974  0.        ]","[[  2.93142892  -1.94244585  -0.12642099   0.18999734]
 [ 32.12784443 -19.05233953   0.           0.        ]]",[ 3.05435247 -1.07161231],-0.977255,-0.117891783813,[-0.20425154 -0.34386966],[ 1.49892652 -0.09475565]
10,"[-1.40797235 -0.23226865 -0.78548834 -1.35353861 -1.09672153  1.66742368
  0.21496633 -2.78045367  0.27825995 -1.12104813  0.        ]","[[  3.60735968  -2.35939641  -0.12642099   0.18999734]
 [ 35.45416482 -22.63080075   0.           0.        ]]",[ 0.29469865  0.34096492],-1.0254,-0.149108541865,[-0.20425154 -0.34386966],[ 1.49597239  0.190723  ]
11,"[-0.70343716 -0.54839281 -1.49503957 -0.25086333 -1.09671847  1.66741571
  0.23094035 -2.53110978  0.43017317 -1.46372093  0.        ]","[[  4.32113521  -2.79393879  -0.12642099   0.18999734]
 [ 35.92155511 -20.82976235   0.           0.        ]]",[ 2.72137249  1.4601473 ],-0.886603,-0.19605091859,[-0.20425154 -0.34386966],[ 1.65345919  0.4526788 ]
12,"[ 0.30552008 -0.63009292 -1.51226372  0.72426977 -1.09671542  1.66740775
  0.34200022 -0.53717551  0.59877808 -1.55133064  0.        ]","[[  5.07216946  -3.1229255   -0.12642099   0.18999734]
 [ 39.1710478   -6.42589461   0.           0.        ]]",[ 1.04562965  0.74868516],-1.28584,-0.217172373198,[-0.20425154 -0.34386966],[ 1.79154944  0.49256527]
13,"[ 1.09059897 -0.63031358 -0.69037934  0.76576838 -1.09671237  1.66739978
  0.45083046  0.68172814  0.60352024 -1.57520475  0.        ]","[[  5.88754038  -3.13663149  -0.12642099   0.18999734]
 [ 42.35530664   2.37927886   0.           0.        ]]",[ 2.96232038  0.37874318],-1.21197,-0.21999578967,[-0.20425154 -0.34386966],[ 1.78712082  0.27615231]
