timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.12586021  2.03883972 -0.35660606  1.04735787  1.35142636  0.22095331
 -0.97409523  0.39732486  0.03887516 -0.45615165  0.        ]","[[-0.08993858 -0.00982814  0.15593775  0.02514017]
 [-0.00313114  0.00335071  0.          0.        ]]",[ 1.79808102 -0.96734063],-2.18492,-0.0696621727973,[-0.50919753 -0.74379742],[ 1.2448976  -0.97664094]
1,"[ 1.1297531   2.03729129 -0.29651764  0.9367204   1.3514249   0.22095322
 -0.86795817 -0.19705295  0.04130502 -0.41967249  0.        ]","[[-0.05029513 -0.04820759  0.15593775  0.02514017]
 [ 3.95429455 -3.82851919  0.          0.        ]]",[ 1.62549222 -0.2631568 ],-2.03611,-0.067318378655,[-0.50919753 -0.74379742],[ 1.14264679 -0.52535796]
2,"[ 1.12831321  2.02637413 -0.117328    0.68899543  1.35142344  0.22095313
 -0.76394979 -0.34715396  0.0428516  -0.28353149  0.        ]","[[ 0.06770043 -0.13448715  0.15593775  0.02514017]
 [ 7.8323542  -4.79619972  0.          0.        ]]",[-0.44216479 -0.11263073],-2.10409,-0.0594403282022,[-0.50919753 -0.74379742],[ 0.48196372 -0.59890866]
3,"[ 1.10209607  2.0011177   0.08957163  0.40717373  1.35142198  0.22095304
 -0.81501148 -0.40148235  0.02892606 -0.12474561  0.        ]","[[ 0.20524499 -0.23392526  0.15593775  0.02514017]
 [ 5.92843907 -5.14644804  0.          0.        ]]",[-1.17152261 -1.20788898],-2.22762,-0.0525174064499,[-0.50919753 -0.74379742],[-0.01140635 -0.6697073 ]
4,"[ 1.07576678  1.94222667  0.20413532  0.01787477  1.35142051  0.22095295
 -0.92421385 -0.99962463  0.00971609 -0.12004138  0.        ]","[[ 0.28296097 -0.37554396  0.15593775  0.02514017]
 [ 1.85667471 -9.00258738  0.          0.        ]]",[-0.11825098 -0.67205353],-2.03661,-0.0501608409194,[-0.50919753 -0.74379742],[ 0.2489868   0.03027266]
5,"[ 1.0625176   1.81167325  0.25071669 -0.50607266  1.35141905  0.22095286
 -0.93772435 -1.38471553 -0.02636248 -0.25939484  0.        ]","[[  0.31504031  -0.58050476   0.15593775   0.02514017]
 [  1.35289448 -11.48522118   0.           0.        ]]",[-0.19028964  1.10941217],-1.86301,-0.050799135533,[-0.50919753 -0.74379742],[ 0.46425059  0.73470998]
6,"[ 1.05392135  1.64935887  0.27839557 -0.92828688  1.35141759  0.22095278
 -0.9586753  -0.735214   -0.08436712 -0.39823907  0.        ]","[[ 0.33425977 -0.7681972   0.15593775  0.02514017]
 [ 0.57168745 -7.29798259  0.          0.        ]]",[ 1.68060824  1.12605439],-1.78223,-0.0543874947885,[-0.50919753 -0.74379742],[ 0.43449026  0.49452928]
7,"[ 1.02874836  1.54307222  0.35092701 -1.13425399  1.35141613  0.22095269
 -0.85290346 -0.09880346 -0.12128054 -0.40296227  0.        ]","[[ 0.38526221 -0.87299194  0.15593775  0.02514017]
 [ 4.51549427 -3.19513793  0.          0.        ]]",[-1.50674137 -0.28671407],-1.99433,-0.0517627790241,[-0.50919753 -0.74379742],[-0.09108007 -0.23069257]
8,"[ 1.00095491  1.46132766  0.42020695 -1.2662995   1.35141466  0.2209526
 -0.96140217 -0.26489307 -0.14876203 -0.38368595  0.        ]","[[ 0.43498248 -0.9476377   0.15593775  0.02514017]
 [ 0.46996586 -4.26589345  0.          0.        ]]",[ 0.03401515  0.01902696],-1.89271,-0.0479826858942,[-0.50919753 -0.74379742],[ 0.12107371  0.12054816]
9,"[ 0.99458658  1.36431166  0.43485383 -1.39883818  1.3514132   0.22095251
 -0.95804379 -0.24011195 -0.18752685 -0.43623388  0.        ]","[[ 0.4456379  -1.03135265  0.15593775  0.02514017]
 [ 0.59516094 -4.10613395  0.          0.        ]]",[ 0.83558393 -0.19343563],-1.87067,-0.0500959287102,[-0.50919753 -0.74379742],[ 0.23531003  0.23600063]
