timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.1701093   1.9799732  -0.05337851  0.64667834  0.17946962 -0.15776206
 -0.93841327  0.33660243  1.08606806  0.15489572  0.        ]","[[ 0.03979605 -0.02501775  0.02115354 -0.02017248]
 [ 0.00429234  0.00350929  0.          0.        ]]",[ 1.54681848 -3.38717224],-1.7489,-0.190507174946,[-0.15397353 -0.27413446],[ 1.24021626 -1.42665601]
1,"[ 1.16683999  1.97759461  0.00625511  0.53503943  0.1794693  -0.15776178
 -0.78286517 -0.21148338  1.08438115  0.18664728  0.        ]","[[ 0.079587   -0.06469154  0.02115354 -0.02017248]
 [ 3.96162208 -3.95768055  0.          0.        ]]",[ 0.86516654 -1.95546158],-1.60202,-0.190852327134,[-0.15397353 -0.27413446],[ 1.28908658 -1.29869807]
2,"[ 1.14581482  1.95823541  0.17396633  0.20507457  0.17946897 -0.1577615
 -0.65135965 -0.74868161  1.07359576  0.27104284  0.        ]","[[ 0.19238743 -0.18279974  0.02115354 -0.02017248]
 [ 7.30728396 -7.84018792  0.          0.        ]]",[ 0.93083628 -0.5627955 ],-1.3644,-0.191299750535,[-0.15397353 -0.27413446],[ 1.29839325 -1.2068584 ]
3,"[ 1.07609459  1.8950414   0.43547906 -0.2762843   0.17946865 -0.15776122
 -0.51226757 -1.03570956  1.03762922  0.41342024  0.        ]","[[  0.37403749  -0.3604176    0.02115354  -0.02017248]
 [ 10.84596852  -9.91465044   0.           0.        ]]",[ 0.59157526 -0.09937459],-1.32125,-0.191007497706,[-0.15397353 -0.27413446],[ 1.24175978 -1.21062613]
4,"[ 0.92133393  1.7770542   0.74982854 -0.78081949  0.17946832 -0.15776093
 -0.42869801 -1.06305909  0.95690635  0.61360634  0.        ]","[[  0.61228832  -0.56069456   0.02115354  -0.02017248]
 [ 12.97207935 -10.11234219   0.           0.        ]]",[ 1.71362311 -1.68426128],-1.31656,-0.189799241084,[-0.15397353 -0.27413446],[ 1.12477732 -1.29032612]
5,"[ 0.64118573  1.57703276  1.07123561 -1.30489312  0.179468   -0.15776065
 -0.28320607 -1.58330442  0.80901296  0.83373492  0.        ]","[[  0.90886733  -0.80066814   0.02115354  -0.02017248]
 [ 16.67359121 -13.87237974   0.           0.        ]]",[ 2.15523954 -0.17013728],-1.08952,-0.186296340774,[-0.15397353 -0.27413446],[ 1.02710879 -1.16086841]
6,"[ 0.1918456   1.27597268  1.32474264 -1.77004796  0.17946768 -0.15776037
 -0.14060426 -1.63848795  0.56698513  1.04493825  0.        ]","[[  1.27873824e+00  -1.08211962e+00   2.11535440e-02  -2.01724766e-02]
 [  2.03015751e+01  -1.42712849e+01   0.00000000e+00   0.00000000e+00]]",[ 0.51369861 -1.85422687],-1.15359,-0.179529238977,[-0.15397353 -0.27413446],[ 0.88425297 -1.1365664 ]
7,"[-0.38292735  0.8725816   1.3755769  -2.06083923  0.17946735 -0.15776009
 -0.07639139 -2.14703839  0.2517133   1.15705047  0.        ]","[[  1.70115989e+00  -1.40442500e+00   2.11535440e-02  -2.01724766e-02]
 [  2.19352346e+01  -1.79469025e+01   0.00000000e+00   0.00000000e+00]]",[ 1.62298315  0.6673518 ],-0.979555,-0.167318739209,[-0.15397353 -0.27413446],[ 0.778247   -0.86916798]
8,"[-0.98573477  0.43797993  1.12228989 -2.06261787  0.17946703 -0.1577598
  0.06217113 -1.73199672 -0.09977115  1.14120303  0.        ]","[[  2.17523243e+00  -1.73326895e+00   2.11535440e-02  -2.01724766e-02]
 [  2.54604504e+01  -1.49473251e+01   0.00000000e+00   0.00000000e+00]]",[-0.08695113 -1.15036244],-0.958493,-0.151032451108,[-0.15397353 -0.27413446],[ 0.64299583 -0.84958434]
9,"[-1.43303803  0.01840791  0.56099489 -1.75736141  0.1794667  -0.15775952
  0.02894187 -2.23851868 -0.39468659  0.96834425  0.        ]","[[  2.67596019e+00  -2.06894669e+00   2.11535440e-02  -2.01724766e-02]
 [  2.46150570e+01  -1.86083360e+01   0.00000000e+00   0.00000000e+00]]",[ 1.86962344 -1.6778492 ],-0.969459,-0.129398550112,[-0.15397353 -0.27413446],[ 0.65281194 -0.5168404 ]
