timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.56571525 -0.80777103],"[[-0.02155803 -0.02414071 -0.17502939 -0.0207146 ]
 [ 0.00027849 -0.00454989  0.          0.        ]]",[ 5.28220512 -1.0830053 ],"[ 1.12842756  2.07832267 -0.31299232  1.16778021 -1.51871074 -0.18650931
 -1.00080511  0.40770418  2.95007805  0.06960177  0.        ]",-4.67076,-0.385129185304,[ 5.6296463  -1.48588085]
1,[-0.56571525 -0.80777103],"[[ 0.01815344 -0.06397408 -0.17502939 -0.0207146 ]
 [ 3.95768752 -3.96558026  0.          0.        ]]",[ 5.93264051 -1.37526909],"[ 1.12852235  2.07581503 -0.25227611  1.05215649 -1.5187086  -0.18650923
 -0.90042548 -0.22327449  2.95012083  0.10694149  0.        ]",-4.60069,-0.385294650691,[ 5.78765297 -1.22150064]
2,[-0.56571525 -0.80777103],"[[ 0.13622759 -0.18224078 -0.17502939 -0.0207146 ]
 [ 7.83681563 -7.84813537  0.          0.        ]]",[ 5.98597781 -1.57531915],"[ 1.11561349  2.05510194 -0.0723788   0.71131127 -1.51870646 -0.18650915
 -0.80203155 -0.84175205  2.94200092  0.21779795  0.        ]",-4.60814,-0.38509794827,[ 5.90089846 -1.1393683 ]
3,[-0.56571525 -0.80777103],"[[  0.33111516  -0.37738607  -0.17502939  -0.0207146 ]
 [ 11.63931009 -11.65367108   0.           0.        ]]",[ 5.15642393 -0.87961604],"[ 1.05170391  1.97832499  0.21705391  0.16720059 -1.51870432 -0.18650907
 -0.70558151 -1.44795945  2.90187181  0.39620674  0.        ]",-4.5738,-0.382520852397,[ 5.93643045 -1.15961385]
4,[-0.56571525 -0.80777103],"[[  0.60129893  -0.64310028  -0.17502939  -0.0207146 ]
 [ 15.36673821 -14.90681899   0.           0.        ]]",[ 5.36593832 -0.24573216],"[ 0.87995776  1.79371212  0.58496434 -0.50455478 -1.51870218 -0.18650898
 -0.61103559 -1.96617088  2.79427165  0.62796476  0.        ]",-4.32971,-0.374515808581,[ 5.87603712 -1.08130503]
5,[-0.56571525 -0.80777103],"[[  0.94528919  -0.94804196  -0.17502939  -0.0207146 ]
 [ 19.02027693 -15.58494546   0.           0.        ]]",[ 6.45995927 -1.56755201],"[ 0.54081374  1.48415176  0.95950432 -1.1222877  -1.51870003 -0.1865089
 -0.51836392 -2.07418932  2.58227602  0.89970378  0.        ]",-4.1064,-0.358253198617,[ 5.62107038 -1.1333468 ]
6,[-0.56571525 -0.80777103],"[[  1.36164382e+00  -1.29636740e+00  -1.75029392e-01  -2.07146020e-02]
 [  2.26034343e+01  -1.92352434e+01   0.00000000e+00   0.00000000e+00]]",[ 5.6452109  -1.07068736],"[ 0.00480969  1.03860582  1.21567917 -1.55902319 -1.51869789 -0.18650882
 -0.42747749 -2.65565884  2.24380244  1.12845361  0.        ]",-3.66972,-0.330408548206,[ 5.53390503 -0.70233309]
7,[-0.56571525 -0.80777103],"[[  1.84896150e+00  -1.71696207e+00  -1.75029392e-01  -2.07146020e-02]
 [  2.61168155e+01  -2.28121122e+01   0.00000000e+00   0.00000000e+00]]",[ 6.46413237 -0.38548226],"[-0.67920374  0.44415569  1.19022508 -1.63676678 -1.51869575 -0.18650874
 -0.33836095 -3.22542335  1.80808986  1.18167584  0.        ]",-2.93777,-0.28827702456,[ 5.5098815  -0.22190459]
8,[-0.56571525 -0.80777103],"[[  2.40585587e+00  -2.18396038e+00  -1.75029392e-01  -2.07146020e-02]
 [  2.95612560e+01  -2.38840604e+01   0.00000000e+00   0.00000000e+00]]",[ 6.08941341  0.45974141],"[-1.34126108 -0.1690834   0.74615091 -1.13842728 -1.51869361 -0.18650865
 -0.25099309 -3.39616136  1.37709982  0.99938266  0.        ]",-2.60612,-0.236430624033,[ 5.43667936  0.06910536]
9,[-0.56571525 -0.80777103],"[[  3.03095668e+00  -2.63860436e+00  -1.75029392e-01  -2.07146020e-02]
 [  3.29375078e+01  -2.15880920e+01   0.00000000e+00   0.00000000e+00]]",[ 5.00722543  0.99066091],"[-1.69948983 -0.59809308 -0.11121472 -0.16274534 -1.51869147 -0.18650857
 -0.16535483 -3.03041316  1.10187825  0.63859694  0.        ]",-2.31259,-0.192036333784,[ 5.32031584  0.76024276]
