timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.18285732  2.03981545 -0.14326086  0.92899134  0.01227168 -0.86341742
 -0.97290237  0.34499858  1.23836749  0.78070041  0.        ]","[[-0.01805485  0.06036494  0.00237026 -0.1011139 ]
 [ 0.00129528 -0.00455801  0.          0.        ]]",[ 1.24507204 -1.60486983],-1.89105,-0.232100003628,[-0.1549678  -0.31125721],[ 1.35880315 -1.67923319]
1,"[ 1.18275416  2.04196881 -0.08375158  0.81218917  0.01227166 -0.86341518
 -0.82866633 -0.20432952  1.23831512  0.81253898  0.        ]","[[  2.16767540e-02   2.05314013e-02   2.37026153e-03  -1.01113897e-01]
 [  3.95868261e+00  -3.96558979e+00   0.00000000e+00   0.00000000e+00]]",[ 2.18321648 -0.65238622],-1.5812,-0.233894633777,[-0.1549678  -0.31125721],[ 1.42038381 -1.51496601]
2,"[ 1.16966262  2.03749724  0.0924523   0.50592056  0.01227165 -0.86341295
 -0.68730396 -0.55189214  1.23099517  0.91915791  0.        ]","[[  1.39765092e-01  -8.39256840e-02   2.37026153e-03  -1.01113897e-01]
 [  7.83723820e+00  -6.47175702e+00   0.00000000e+00   0.00000000e+00]]",[ 2.69162214 -1.87279279],-1.63296,-0.239416891483,[-0.1549678  -0.31125721],[ 1.3967694  -1.49305737]
3,"[ 1.10677251  1.99975035  0.37575861  0.02068786  0.01227163 -0.86341071
 -0.5487165  -1.0834419   1.19688509  1.09506194  0.        ]","[[  3.34660562e-01  -2.51817371e-01   2.37026153e-03  -1.01113897e-01]
 [  1.16396673e+01  -1.03046084e+01   0.00000000e+00   0.00000000e+00]]",[ 1.96160492 -1.64823883],-1.65577,-0.247287357732,[-0.1549678  -0.31125721],[ 1.34354901 -1.42889988]
4,"[ 0.93907664  1.88018396  0.73553674 -0.64374324  0.01227161 -0.86340848
 -0.41286182 -1.60442187  1.10786146  1.31143111  0.        ]","[[  6.04851926e-01  -4.95602209e-01   2.37026153e-03  -1.01113897e-01]
 [  1.53671217e+01  -1.40612817e+01   0.00000000e+00   0.00000000e+00]]",[ 1.78343327 -1.81243186],-1.60646,-0.254360349402,[-0.1549678  -0.31125721],[ 1.23371577 -1.37747669]
5,"[ 0.60904777  1.62038274  1.10118271 -1.38131155  0.01227159 -0.86340624
 -0.27967365 -2.11499032  0.93410177  1.53038554  0.        ]","[[  9.48857694e-01  -8.13768645e-01   2.37026153e-03  -1.01113897e-01]
 [  1.90214174e+01  -1.77429521e+01   0.00000000e+00   0.00000000e+00]]",[ 0.35595422 -2.32464541],-1.65835,-0.257055699475,[-0.1549678  -0.31125721],[ 1.07925582 -1.28825331]
6,"[ 0.12284683  1.17746339  1.34182363 -1.98849335  0.01227157 -0.86340401
 -0.24196857 -2.61521794  0.681777    1.65935271  0.        ]","[[  1.33966498e+00  -1.20482107e+00   2.37026153e-03  -1.01113897e-01]
 [  2.00559265e+01  -2.13501720e+01   0.00000000e+00   0.00000000e+00]]",[ 0.78510709 -1.75075588],-1.41708,-0.249506144813,[-0.1549678  -0.31125721],[ 0.93406737 -1.13504374]
7,"[-0.46164963  0.5658013   1.35261832 -2.16917643  0.01227156 -0.86340177
 -0.14309648 -3.10547467  0.38157298  1.63515097  0.        ]","[[  1.76800014e+00  -1.66729872e+00   2.37026153e-03  -1.01113897e-01]
 [  2.27686847e+01  -2.48856594e+01   0.00000000e+00   0.00000000e+00]]",[ 1.01850481 -1.2890713 ],-1.29237,-0.227709347774,[-0.1549678  -0.31125721],[ 0.86184645 -0.82641041]
8,"[-1.06526177 -0.09670269  1.04109818 -1.6211872   0.01227154 -0.86339954
 -0.01515667 -3.58590226  0.07091205  1.43100442  0.        ]","[[  2.25859274e+00  -2.19977669e+00   2.37026153e-03  -1.01113897e-01]
 [  2.62789770e+01  -2.83504935e+01   0.00000000e+00   0.00000000e+00]]",[ 0.53740777 -1.08809776],-1.16779,-0.190000253166,[-0.1549678  -0.31125721],[ 0.9398213  -0.46025726]
9,"[-1.48814012 -0.57366936  0.38508384 -0.22877765  0.01227152 -0.86339731
  0.04349511 -4.05680493 -0.14721788  1.0263989   0.        ]","[[  2.80032044e+00  -2.80086216e+00   2.37026153e-03  -1.01113897e-01]
 [  2.78882093e+01  -3.17469301e+01   0.00000000e+00   0.00000000e+00]]",[ 1.5600197   0.57988138],-0.976194,-0.135189796666,[-0.1549678  -0.31125721],[ 1.24049258  0.00336957]
10,"[-1.52445563 -0.64293785 -0.4878216   1.0742962   0.0122715  -0.86339507
  0.16772942 -0.47286049 -0.17139628  0.66112181  0.        ]","[[  3.39228336e+00  -3.25165140e+00   2.37026153e-03  -1.01113897e-01]
 [  3.12968310e+01  -5.90251884e+00   0.00000000e+00   0.00000000e+00]]",[-0.39390854 -1.91757148],-0.992601,-0.0896548148235,[-0.1549678  -0.31125721],[ 1.16061175 -0.19675273]
11,"[-1.09489119 -0.64591488 -1.24626608  1.00884552  0.01227148 -0.86339284
  0.08832272  0.97368507 -0.15985624  0.76130476  0.        ]","[[  3.99636177e+00  -3.22924079e+00   2.37026153e-03  -1.01113897e-01]
 [  2.91181574e+01   4.52876931e+00   0.00000000e+00   0.00000000e+00]]",[ 1.46503385 -0.33678323],-0.980127,-0.102217803353,[-0.1549678  -0.31125721],[ 0.97619951 -0.40983784]
12,"[-0.32909584 -0.65105843 -1.60666748  0.73428946  0.01227146 -0.8633906
  0.21162001  0.93126568 -0.25662418  0.838201    0.        ]","[[  4.61266718e+00  -3.13557651e+00   2.37026153e-03  -1.01113897e-01]
 [  3.25010624e+01   4.22289497e+00   0.00000000e+00   0.00000000e+00]]",[ 1.40345382  0.49280218],-0.824212,-0.111135222985,[-0.1549678  -0.31125721],[ 0.83330977 -0.45676431]
13,"[ 0.56559728 -0.64305785 -1.3662059   0.43205506  0.01227145 -0.86338837
  0.33247444  1.19032155 -0.367925    0.76734504  0.        ]","[[  5.29595813e+00  -3.03237607e+00   2.37026153e-03  -1.01113897e-01]
 [  3.58169444e+01   6.09101794e+00   0.00000000e+00   0.00000000e+00]]",[-0.08990126 -0.81973195],-0.897607,-0.10379621023,[-0.1549678  -0.31125721],[ 0.63401312 -0.64802778]
14,"[ 1.12891862 -0.62496278 -0.53244004  0.17675317  0.01227143 -0.86338613
  0.29364464  0.72360112 -0.35645834  0.60880274  0.        ]","[[  6.00160784e+00  -2.94432443e+00   2.37026153e-03  -1.01113897e-01]
 [  3.47515907e+01   2.72543406e+00   0.00000000e+00   0.00000000e+00]]",[ 1.11652323 -1.25089784],-0.978384,-0.084108162659,[-0.1549678  -0.31125721],[ 0.57945788 -0.57000494]
15,"[ 1.04838439 -0.62106585  0.530274    0.13579624  0.01227141 -0.8633839
  0.41286725  0.16721183 -0.23720796  0.56404786  0.        ]","[[  6.72945928e+00  -2.93007203e+00   2.37026153e-03  -1.01113897e-01]
 [  3.80226962e+01  -1.28677349e+00   0.00000000e+00   0.00000000e+00]]",[ 0.99188147 -0.07143498],-0.919343,-0.077026126707,[-0.1549678  -0.31125721],[ 0.64274824 -0.42183661]
16,"[ 0.25634065 -0.62853817  1.29975223  0.21724443  0.01227139 -0.86338166
  0.52856872  0.13172318 -0.14352223  0.64318463  0.        ]","[[  7.52176397e+00  -2.95837519e+00   2.37026153e-03  -1.01113897e-01]
 [  4.11971970e+01  -1.54268578e+00   0.00000000e+00   0.00000000e+00]]",[ 2.14976604 -1.82839328],-0.982387,-0.0879719598293,[-0.1549678  -0.31125721],[ 0.73687893 -0.51707405]
17,"[-0.87942581 -0.63986694  1.18121907  0.37406925  0.01227137 -0.86337943
  0.64315283  0.03447115 -0.12999667  0.75995463  0.        ]","[[  8.37725046e+00  -3.01247669e+00   2.37026153e-03  -1.01113897e-01]
 [  4.43410475e+01  -2.24398288e+00   0.00000000e+00   0.00000000e+00]]",[ 0.73152466 -0.75389085],-1.00645,-0.102612798744,[-0.1549678  -0.31125721],[ 0.88658607 -0.50108922]
18,"[-1.55390119 -0.64215245  0.09345882  0.4146671   0.01227136 -0.86337719
  0.71672649  0.36922389 -0.18162293  0.84699812  0.        ]","[[  9.28432580e+00  -3.02641416e+00   2.37026153e-03  -1.01113897e-01]
 [  4.63597104e+01   1.69964902e-01   0.00000000e+00   0.00000000e+00]]",[ 1.06879146 -0.23260076],-1.01693,-0.112540896803,[-0.1549678  -0.31125721],[ 0.93195456 -0.54851329]
