timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.12910945  2.04452817 -0.35744787  0.9556649   0.89813766  0.31375051
 -0.98063925  0.39616609  0.47433179 -0.58538027  0.        ]","[[-0.09341466 -0.03862924  0.10351287  0.03570482]
 [-0.00032193 -0.00297428  0.          0.        ]]",[ 3.31545414 -0.61374115],-2.13864,-0.120775558495,[-0.4848229  -0.73311365],[ 1.53672314 -1.17661309]
1,"[ 1.13319424  2.04280009 -0.297366    0.88478283  0.89813703  0.31375037
 -0.87429434  0.02032969  0.47848024 -0.53545868  0.        ]","[[-0.05372104 -0.06308618  0.10351287  0.03570482]
 [ 3.95650696 -2.43460954  0.          0.        ]]",[ 1.61328564 -2.01180128],-2.44944,-0.118552598107,[-0.4848229  -0.73311365],[ 1.31335318 -0.97853708]
2,"[ 1.13231676  2.0297682  -0.11828985  0.63108723  0.8981364   0.31375024
 -0.77003704 -0.58444798  0.48075557 -0.40137284  0.        ]","[[ 0.06432982 -0.15103759  0.10351287  0.03570482]
 [ 7.83566447 -6.34747942  0.          0.        ]]",[ 1.05269982 -0.83595958],-2.2448,-0.112754536569,[-0.4848229  -0.73311365],[ 0.86601418 -0.68893719]
3,"[ 1.08843178  1.97947507  0.17315743  0.18258244  0.89813576  0.3137501
 -0.6678469  -1.07683966  0.45699134 -0.19573771  0.        ]","[[  0.25919194  -0.30995112   0.10351287   0.03570482]
 [ 11.63791122  -9.53322315   0.           0.        ]]",[-0.03976278 -0.20410184],-2.17297,-0.104188848564,[-0.4848229  -0.73311365],[ 0.06957163 -0.46827865]
4,"[ 0.97168903  1.87123163  0.49588054 -0.3409264   0.89813513  0.31374997
 -0.67824902 -1.1725203   0.38877935  0.02443193  0.        ]","[[  0.48806663  -0.50682688   0.10351287   0.03570482]
 [ 11.25085799 -10.15227689   0.           0.        ]]",[-0.84903278 -1.07210729],-2.23054,-0.095229924479,[-0.4848229  -0.73311365],[-0.80007309 -0.48395342]
5,"[ 0.8261898   1.67578932  0.73519457 -0.90523419  0.8981345   0.31374984
 -0.7744653  -1.75322393  0.30039627  0.11412918  0.        ]","[[  0.67716549  -0.74756854   0.10351287   0.03570482]
 [  7.67085443 -13.90940531   0.           0.        ]]",[ 0.12037255 -0.7206806 ],-1.96134,-0.0863162696745,[-0.4848229  -0.73311365],[-0.92363471  0.21402976]
6,"[ 0.67588592  1.34690211  0.90813052 -1.45189702  0.89813386  0.3137497
 -0.76572157 -2.15169515  0.19196631  0.07291819  0.        ]","[[  0.83384692  -1.05162384   0.10351287   0.03570482]
 [  7.99617073 -16.48751792   0.           0.        ]]",[-2.03322876  1.43028115],-1.8584,-0.0725724970484,[-0.4848229  -0.73311365],[-0.8337062   1.03131855]
7,"[ 0.54653391  0.97831712  1.02094766 -1.75625373  0.89813323  0.31374957
 -0.87635364 -1.48906347  0.06965235 -0.01772611  0.        ]","[[  0.95247007  -1.33835882   0.10351287   0.03570482]
 [  3.87978572 -12.20034152   0.           0.        ]]",[-0.74491548  1.5468941 ],-1.71152,-0.0565338231643,[-0.4848229  -0.73311365],[-0.67566198  0.9651345 ]
8,"[ 0.49173998  0.70131338  1.06111377 -1.83293523  0.8981326   0.31374943
 -0.95767332 -0.83963619 -0.02588108 -0.12926288  0.        ]","[[ 0.99970766 -1.54020772  0.10351287  0.03570482]
 [ 0.85404286 -7.99858634  0.          0.        ]]",[-0.01237168  2.44260781],-1.57519,-0.0455991401989,[-0.4848229  -0.73311365],[-0.4822447   0.82618105]
9,"[ 0.47230126  0.5369462   1.07440552 -1.82304336  0.89813196  0.3137493
 -0.95946394 -0.20316128 -0.08947273 -0.20439797  0.        ]","[[ 1.01611928 -1.65886264  0.10351287  0.03570482]
 [ 0.78739129 -3.88062969  0.          0.        ]]",[-1.05183865  0.63956765],-1.72768,-0.0407516016356,[-0.4848229  -0.73311365],[-0.47193286  0.32425198]
