timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.13672456  2.05389927 -0.33460052  1.26136556  0.81000714  1.35582036
 -0.99203699  0.39629615  0.57322221 -1.51952552  0.        ]","[[-0.08410506  0.07088212  0.09320929  0.15587402]
 [ 0.00028223 -0.00027848  0.          0.        ]]",[ 3.52991112  0.70817202],-2.54915,-0.202537712485,[-0.45811862 -0.70309043],[ 3.20017886 -0.09306669]
1,"[ 1.14028543  2.05058969 -0.27461562  1.34363195  0.81000659  1.3558188
 -0.88516265  0.82672923  0.574052   -1.41887308  0.        ]","[[-0.04441983  0.09899532  0.09320929  0.15587402]
 [ 3.95508002  2.80226293  0.          0.        ]]",[ 3.19043834 -0.53893601],-2.80445,-0.193373247002,[-0.45811862 -0.70309043],[ 2.90973854 -0.64084727]
2,"[ 1.13787945  2.04512072 -0.09597481  1.44299439  0.81000605  1.35581724
 -0.7803498   0.49022608  0.55470541 -1.16865019  0.        ]","[[ 0.07359612  0.13305794  0.09320929  0.15587402]
 [ 7.83359764  0.61130224  0.          0.        ]]",[ 1.59362054 -1.0724526 ],-2.76936,-0.170003448518,[-0.45811862 -0.70309043],[ 2.33601308 -0.56844324]
3,"[ 1.09161069  2.04967266  0.1943678   1.36239781  0.8100055   1.35581567
 -0.67759225 -0.12000708  0.48413455 -0.84430089  0.        ]","[[  0.26841947   0.10541948   0.09320929   0.15587402]
 [ 11.63606407  -3.36190741   0.           0.        ]]",[ 1.53989712  0.12489734],-2.30829,-0.138230867571,[-0.45811862 -0.70309043],[ 1.43841374 -0.47282857]
4,"[ 0.94383708  2.05603303  0.56950516  1.18194092  0.81000496  1.35581411
 -0.57691499 -0.03405948  0.31030543 -0.44656555  0.        ]","[[  0.53851966   0.04379593   0.09320929   0.15587402]
 [ 15.3615528   -2.80230552   0.           0.        ]]",[-0.7521883  -0.99468764],-2.28148,-0.0953225630618,[-0.45811862 -0.70309043],[-0.04441474 -1.08665967]
5,"[ 0.70475742  2.05554163  0.89273857  0.90305168  0.81000441  1.35581254
 -0.66549612 -0.63025454  0.06832844 -0.12226386  0.        ]","[[  0.81286251  -0.05119771   0.09320929   0.15587402]
 [ 12.08364894  -6.6841124    0.           0.        ]]",[-1.31961498 -1.39512533],-2.03919,-0.0556205968783,[-0.45811862 -0.70309043],[-0.94551671 -0.98031259]
6,"[ 0.48440522  2.02295635  1.07735574  0.40306495  0.81000387  1.35581098
 -0.7788168  -1.2178141  -0.0790052   0.00432984  0.        ]","[[  1.01246217  -0.22326327   0.09320929   0.15587402]
 [  7.89026946 -10.50969861   0.           0.        ]]",[-0.36903313 -0.51589143],-1.86951,-0.0379053278669,[-0.45811862 -0.70309043],[-1.30733109 -0.48438993]
7,"[  3.09690641e-01   1.91826078e+00   1.17774679e+00  -2.29048197e-01
   8.10003322e-01   1.35580941e+00  -8.22465911e-01  -1.49948637e+00
  -1.28483986e-01   7.83690781e-04   0.00000000e+00]","[[  1.15406174  -0.45185804   0.09320929   0.15587402]
 [  6.27504131 -12.34366936   0.           0.        ]]",[-0.67511651  0.11741716],-1.82512,-0.0319362897892,[-0.45811862 -0.70309043],[-1.44047129 -0.06103992]
8,"[ 0.18264366  1.73890886  1.23083157 -0.8197815   0.81000278  1.35580785
 -0.89800521 -1.39038508 -0.12735133 -0.07968761  0.        ]","[[  1.2515169   -0.69160407   0.09320929   0.15587402]
 [  3.47973366 -11.63332532   0.           0.        ]]",[-1.10599359  0.86280235],-1.78659,-0.0314802801688,[-0.45811862 -0.70309043],[-1.3571713   0.15886667]
9,"[ 0.14371752  1.54626886  1.24409614 -1.22458304  0.81000223  1.35580628
 -1.0068189  -0.8301045  -0.08102256 -0.21568395  0.        ]","[[ 1.28071171 -0.88766904  0.09320929  0.15587402]
 [-0.54687744 -7.98535932  0.          0.        ]]",[-1.58794184  0.69792982],-1.80996,-0.0411159117768,[-0.45811862 -0.70309043],[-1.20343053  0.04171708]
10,"[ 0.21086604  1.39909484  1.22035466 -1.44627629  0.81000169  1.35580472
 -1.11347867 -0.38119985  0.00733497 -0.39685392  0.        ]","[[ 1.23017379 -1.01805072  0.09320929  0.15587402]
 [-4.49379098 -5.06255637  0.          0.        ]]",[ 0.22715794 -0.54956762],-1.78072,-0.0612973555811,[-0.45811862 -0.70309043],[-0.79334646 -0.06149122]
11,"[ 0.31460832  1.25004311  1.17537045 -1.61545097  0.81000114  1.35580315
 -1.08677928 -0.70005265  0.08875493 -0.61756533  0.        ]","[[ 1.1502107  -1.14013146  0.09320929  0.15587402]
 [-3.50583293 -7.13859895  0.          0.        ]]",[-0.71623769  1.49637487],-1.72661,-0.0857274738489,[-0.45811862 -0.70309043],[-0.13274112  0.61425102]
12,"[ 0.43655351  1.11930828  1.10832022 -1.72606243  0.81000059  1.35580159
 -1.16152863 -0.07008326  0.14445048 -0.84908717  0.        ]","[[ 1.05234066 -1.24174973  0.09320929  0.15587402]
 [-6.27192612 -3.03689053  0.          0.        ]]",[ 1.13370404 -0.02929673],-1.76597,-0.110431342144,[-0.45811862 -0.70309043],[ 0.3431555   0.23952761]
