timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"[[ 0.0638417  -0.01279017  0.15918346  0.08568793]
 [ 0.00462959 -0.00280506  0.          0.        ]]",[ 2.5830597   0.02667753],-0.373724,-0.0893202406175,[-0.01394548  0.01774963],[ 0.  0.]
1,"[-1.0774577   0.00607914  1.41062717  0.46669384  0.          0.          1.4142132
  1.41369238 -0.31786923  1.34081512  0.        ]","[[ 0.10362347 -0.01180132  0.15918346  0.08568793]
 [ 3.96037572  0.10134861  0.          0.        ]]",[-0.77996889 -0.30751502],-9.37565,-0.0821023070464,[-0.01394548  0.01774963],[ 0.00120492  0.00400539]
2,"[-1.56857202 -0.11060972  1.58180294 -1.66855598  0.          0.
 -0.64267213 -1.72817488 -0.80230353  1.53308471  0.        ]","[[ 0.15109244 -0.02199903  0.15918346  0.08568793]
 [ 0.79705221 -1.11706329  0.          0.        ]]",[ 0.80716297 -1.62562546],-12.75,-0.0746107488497,[-0.01394548  0.01774963],[ 0.00125205  0.00307579]
3,"[-1.73773026 -1.56975965  1.63058188 -1.98263315  0.          0.
  1.28732887 -1.95315924 -0.93306287  1.33973295  0.        ]","[[ 0.19892737 -0.08385864  0.15918346  0.08568793]
 [ 3.97585356 -5.05576543  0.          0.        ]]",[ 0.39360662 -2.43290443],-9.81866,-0.0718044980284,[-0.01394548  0.01774963],[ 0.00167924  0.00297089]
4,"[-2.0462455  -2.201966    1.86796151 -2.11639184  0.          0.
  1.53179601 -1.90719364 -1.48619199  1.38089307  0.        ]","[[ 0.293293   -0.22370315  0.15918346  0.08568793]
 [ 5.45577761 -8.91581429  0.          0.        ]]",[-1.55546042 -0.11868459],-14.4219,-0.0674938471807,[-0.01394548  0.01774963],[ 0.00206102  0.00408724]
5,"[-1.99090476 -2.33889899  1.77169201 -2.10659203  0.          0.
 -0.73719099 -1.4644432  -1.71893258  0.52989707  0.        ]","[[ 0.36163561 -0.40494778  0.15918346  0.08568793]
 [ 1.39197725 -9.20769389  0.          0.        ]]",[ 0.56989257 -0.2363664 ],-13.1828,-0.0706395792211,[-0.01394548  0.01774963],[-0.00012682  0.00471673]
6,"[ -1.89208484e+00  -2.37111187e+00   1.65175904e+00  -2.02992449e+00
   0.00000000e+00   1.38777878e-14   5.64965290e-01  -1.33962071e+00
  -2.01516296e+00  -8.69962806e-01   0.00000000e+00]","[[ 0.4118211  -0.59667105  0.15918346  0.08568793]
 [ 3.61917332 -9.96210353  0.          0.        ]]",[ 0.6493262  -0.21379293],-7.51743,-0.077375796764,[-0.01394548  0.01774963],[ 0.00228103  0.00194783]
7,"[ -2.14121701e+00  -2.38439713e+00   1.78636179e+00  -1.95094159e+00
   0.00000000e+00   1.38777878e-14   1.65232916e+00  -1.26432147e+00
  -2.30751946e+00  -1.10059163e+00   0.00000000e+00]","[[  0.50926265  -0.80243582   0.15918346   0.08568793]
 [  6.11670466 -10.61217845   0.           0.        ]]",[-0.20837046  2.24775993],-9.97099,-0.076426346366,[-0.01394548  0.01774963],[ 0.00366025  0.00051482]
8,"[ -2.27791020e+00  -2.28578375e+00   1.86260669e+00  -1.80700988e+00
   0.00000000e+00   2.77555756e-14   9.97932297e-01  -2.00510640e-01
  -2.31848916e+00  -5.58443629e-01   0.00000000e+00]","[[ 0.62209873 -0.97283948  0.15918346  0.08568793]
 [ 5.17007788 -6.44209438  0.          0.        ]]",[-0.60689046 -1.5222836 ],-8.72188,-0.0699766521437,[-0.01394548  0.01774963],[ 0.00306656  0.00228675]
9,"[ -2.16850554e+00  -2.22975395e+00   1.77378552e+00  -1.68479400e+00
  -2.77555756e-14   2.77555756e-14  -3.79945843e-01  -1.08890488e+00
  -2.27192868e+00  -8.89033357e-01   0.00000000e+00]","[[  0.7003924   -1.14012169   0.15918346   0.08568793]
 [  2.66752456 -10.27338489   0.           0.        ]]",[-0.20790807 -0.90924959],-8.21664,-0.0701047069547,[-0.01394548  0.01774963],[ 0.00187373  0.00290701]
10,"[ -1.97299527e+00  -2.32952893e+00   1.62857516e+00  -1.60022678e+00
   0.00000000e+00   2.77555756e-14  -8.24449813e-01  -1.64419604e+00
  -2.38833998e+00  -2.21609767e+00   0.00000000e+00]","[[  0.74496434  -1.37966881   0.15918346   0.08568793]
 [  1.79247312 -13.67001702   0.           0.        ]]",[ 1.5799393  -1.55615605],-3.32788,-0.0831656763169,[-0.01394548  0.01774963],[ 0.00244118  0.00244733]
11,"[ -2.01549725e+00  -2.42570035e+00   1.61119778e+00  -1.42469209e+00
   0.00000000e+00   2.77555756e-14   1.33448846e+00  -1.98586074e+00
  -2.56768728e+00  -2.50262746e+00   0.00000000e+00]","[[  0.82016562  -1.69008869   0.15918346   0.08568793]
 [  5.71465922 -17.3596065    0.           0.        ]]",[ 0.00422992 -0.00514859],-2.11333,-0.098688996506,[-0.01394548  0.01774963],[ 0.00438781  0.00074651]
