timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.10123283  1.97235331 -0.28710419  1.34696548  1.66343186 -0.16281586
 -0.91736198  0.39884081 -0.31652396  0.16539422  0.        ]","[[-0.01662019  0.06685552  0.19183698 -0.01912575]
 [-0.00076734  0.0043049   0.          0.        ]]",[ 0.72653474 -1.40240453],-2.85651,-0.029202659263,[-0.65026343 -0.85047579],[ 0.11901952 -1.15270495]
1,"[ 1.10132165  1.97494534 -0.2426446   1.23760041  1.66342994 -0.16281581
 -0.84170936 -0.23678447 -0.31600473  0.18108946  0.        ]","[[ 0.01221659  0.02720171  0.19183698 -0.01912575]
 [ 2.87486548 -3.95648254  0.          0.        ]]",[ 0.09543323 -0.92906325],-2.7898,-0.0305893535553,[-0.65026343 -0.85047579],[ 0.14699107 -0.71189612]
2,"[ 1.09767476  1.97006412 -0.14911111  0.91968141  1.66342803 -0.16281576
 -0.83323635 -0.81459092 -0.31761895  0.18175478  0.        ]","[[ 0.07294521 -0.08805296  0.19183698 -0.01912575]
 [ 3.19691861 -7.55698323  0.          0.        ]]",[-0.80828723 -0.4836934 ],-2.73867,-0.0305383065013,[-0.65026343 -0.85047579],[ 0.19625178 -0.22175142]
3,"[ 1.0937779   1.92977029 -0.10115204  0.46093627  1.66342611 -0.1628157
 -0.91900264 -1.0977337  -0.33105092  0.07096046  0.        ]","[[ 0.10417428 -0.25689493  0.19183698 -0.01912575]
 [-0.06318281 -9.32134152  0.          0.        ]]",[-0.09595834  0.97313524],-2.53838,-0.0207534738519,[-0.65026343 -0.85047579],[ 0.54742724  0.28881493]
4,"[ 1.09450368  1.86403232 -0.10893795  0.08009773  1.6634242  -0.16281565
 -0.92899794 -0.44973296 -0.363272   -0.08349981  0.        ]","[[ 0.09909825 -0.40280817  0.19183698 -0.01912575]
 [-0.44313682 -5.28344142  0.          0.        ]]",[ 0.36569345  1.13099334],-2.44531,-0.0132194740225,[-0.65026343 -0.85047579],[ 0.40647987  0.01281738]
5,"[ 1.09368093  1.82594368 -0.10015683 -0.08235976  1.66342228 -0.1628156
 -0.89074679  0.20240091 -0.38230695 -0.13521069  0.        ]","[[ 0.10482326 -0.46770505  0.19183698 -0.01912575]
 [ 1.01081789 -1.21978594  0.          0.        ]]",[ 0.78703069 -1.12664431],-2.56384,-0.014096288309,[-0.65026343 -0.85047579],[ 0.04859001 -0.59248126]
6,"[ 1.08427275  1.78333306 -0.02178876 -0.2371863   1.66342037 -0.16281555
 -0.809323   -0.42933409 -0.39245869 -0.10010031  0.        ]","[[ 0.15609266 -0.53159752  0.19183698 -0.01912575]
 [ 4.10581993 -5.15632893  0.          0.        ]]",[-0.46124119  0.02048127],-2.50499,-0.0108781497942,[-0.65026343 -0.85047579],[-0.0342976   0.03525504]
7,"[ 1.06770285  1.70583147  0.07361562 -0.47066745  1.66341846 -0.1628155
 -0.85946593 -0.39982542 -0.41676889 -0.0787703   0.        ]","[[ 0.21908562 -0.6328791   0.19183698 -0.01912575]
 [ 2.19980881 -4.97245194  0.          0.        ]]",[-0.56893397 -0.10504847],-2.50776,-0.00731124234012,[-0.65026343 -0.85047579],[-0.04837979  0.11412483]
8,"[ 1.06096836  1.61556997  0.10510927 -0.69016559  1.66341654 -0.16281545
 -0.91982403 -0.45065277 -0.45522645 -0.13457637  0.        ]","[[ 0.24006261 -0.73550582  0.19183698 -0.01912575]
 [-0.09449544 -5.28917423  0.          0.        ]]",[ 0.06181409  0.20783926],-2.44281,-0.0096175012788,[-0.65026343 -0.85047579],[ 0.22867715  0.39758787]
9,"[ 1.06077332  1.5207935   0.10597595 -0.87877103  1.66341463 -0.1628154
 -0.9133502  -0.30179279 -0.50278919 -0.21769612  0.        ]","[[ 0.24064138 -0.83198247  0.19183698 -0.01912575]
 [ 0.15156292 -4.36158159  0.          0.        ]]",[ 1.46690884  0.73222359],-2.34979,-0.0186760879265,[-0.65026343 -0.85047579],[ 0.32509398  0.49073008]
