timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.17939682  2.11579736 -0.09421833  1.25634369 -1.5454034   1.09136746
 -1.05384745  0.39374672  2.7198595  -0.97449941  0.        ]","[[ 0.0465814   0.08727987 -0.17890293  0.12484359]
 [-0.00064269 -0.00095017  0.          0.        ]]",[ 4.1018536  -0.47881354],-4.00513,-0.401906066072,[-0.35946956 -0.59731615],[ 4.59919643 -0.44447213]
1,"[ 1.17575027  2.11783913 -0.03482061  1.19586156 -1.54540072  1.09136623
 -0.94287173  0.11211076  2.71523823 -0.92165815  0.        ]","[[ 0.08626661  0.0682234  -0.17890293  0.12484359]
 [ 3.9559862  -1.89836889  0.          0.        ]]",[ 6.13059043  0.4372498 ],-3.54928,-0.399751872247,[-0.35946956 -0.59731615],[ 4.57609081 -0.34844059]
2,"[ 1.15211873  2.11945881  0.14025527  1.13155509 -1.54539805  1.09136501
 -0.8341311   0.37444803  2.68487933 -0.73253518  0.        ]","[[ 0.20428487  0.04798891 -0.17890293  0.12484359]
 [ 7.83293314 -0.13096701  0.          0.        ]]",[ 4.77264229 -0.33007505],-3.80261,-0.39102012117,[-0.35946956 -0.59731615],[ 4.49499846 -0.72642291]
3,"[ 1.07214292  2.12032538  0.41884124  1.08154654 -1.54539537  1.09136379
 -0.72750807  0.18061771  2.58805735 -0.4164158   0.        ]","[[  0.39908465   0.03226742  -0.17890293   0.12484359]
 [ 11.63438502  -1.43682594   0.           0.        ]]",[ 3.98245926 -2.09270224],-4.01861,-0.373119900588,[-0.35946956 -0.59731615],[ 4.29231071 -0.93431908]
4,"[ 0.88243716  2.12014687  0.76651007  0.8644991  -1.54539269  1.09136256
 -0.62296546 -0.40310111  2.39275031 -0.05622163  0.        ]","[[  0.66916928  -0.03592618  -0.17890293   0.12484359]
 [ 15.36166686  -5.36941371   0.           0.        ]]",[ 5.96370405 -0.83974604],-3.32902,-0.346017480493,[-0.35946956 -0.59731615],[ 3.93497086 -0.9410103 ]
5,"[ 0.52944718  2.09975378  1.10871786  0.4226314  -1.54539001  1.09136134
 -0.52049582 -0.88105242  2.07547809  0.27978032  0.        ]","[[  1.01305776  -0.17562244  -0.17890293   0.12484359]
 [ 19.01504289  -8.58943499   0.           0.        ]]",[ 3.42609761 -0.25508352],-3.1784,-0.308298300484,[-0.35946956 -0.59731615],[ 3.39141369 -1.09582961]
6,"[-0.00782022  2.03435826  1.32105847 -0.13021717 -1.54538734  1.09136012
 -0.42007065 -1.00585724  1.60624033  0.52773803  0.        ]","[[  1.42928206  -0.35584843  -0.17890293   0.12484359]
 [ 22.59552823  -9.43026707   0.           0.        ]]",[ 2.0575996  -1.58023786],-2.95771,-0.255505238588,[-0.35946956 -0.59731615],[ 2.58615708 -1.45504689]
7,"[-0.67185418  1.89302649  1.24734091 -0.77189962 -1.54538466  1.0913589
 -0.32158539 -1.56588703  1.02196305  0.5732965   0.        ]","[[  1.91642148  -0.58231119  -0.17890293   0.12484359]
 [ 26.10685035 -13.20327387   0.           0.        ]]",[ 1.13105013 -1.64521993],-2.27294,-0.187034486591,[-0.35946956 -0.59731615],[ 1.88434982 -1.24552453]
8,"[-1.28903423  1.61533753  0.76570897 -1.48177454 -1.54538198  1.09135767
 -0.22501974 -2.11464513  0.45498735  0.32574332  0.        ]","[[  2.47309981  -0.88347328  -0.17890293   0.12484359]
 [ 29.54973259 -16.90036589   0.           0.        ]]",[ 1.01190126 -1.1810605 ],-1.72315,-0.109060513572,[-0.35946956 -0.59731615],[ 1.44515502 -0.92093307]
9,"[-1.58559047  1.1635307  -0.09865333 -2.04993479 -1.54537931  1.09135645
 -0.13032269 -2.65228513  0.07448628 -0.19874661  0.        ]","[[  3.09796672  -1.25782665  -0.17890293   0.12484359]
 [ 32.92599314 -20.52259389   0.           0.        ]]",[ 1.20679435  0.89596028],-1.51794,-0.051783182492,[-0.35946956 -0.59731615],[ 1.4745959  -0.11750194]
