timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.14834605 -0.26862383],"[[ 0.04582137 -0.04845893  0.14988752  0.01908539]
 [ 0.00412095 -0.00229226  0.          0.        ]]",[ 0.71471576 -3.18068476],"[ 1.25908498  2.61488007 -0.0518376   0.81900033  1.1226746   0.15092077
 -1.38261059  0.3898925   0.36539227 -0.18798348  0.        ]",-1.35555,-0.0618041134473,[ 0.76255238 -1.44358492]
1,[-0.14834605 -0.26862383],"[[ 0.07428585 -0.08824318  0.14988752  0.01908539]
 [ 2.83290386 -3.96292929  0.          0.        ]]",[ 0.18340168 -2.48625798],"[ 1.25650027  2.6092669  -0.01002635  0.64974473  1.12250069  0.15091019
 -1.29105043 -0.14639025  0.36400831 -0.1742965   0.        ]",-1.27674,-0.0612648921992,[ 0.75945103 -1.33134007]
2,[-0.14834605 -0.26862383],"[[ 0.13767615 -0.20644497  0.14988752  0.01908539]
 [ 3.50388409 -7.84431119  0.          0.        ]]",[-0.93547608 -1.72372148],"[ 1.24700998  2.58101115  0.08271867  0.15157272  1.12232686  0.15089961
 -1.26916245 -0.67192007  0.35709434 -0.17187651  0.        ]",-1.21923,-0.0603063283493,[ 0.74774289 -1.24042201]
3,[-0.14834605 -0.26862383],"[[  0.16994235  -0.40148636   0.14988752   0.01908539]
 [ -0.26478258 -11.64716884   0.           0.        ]]",[ 0.55732001  0.27497357],"[ 1.23995861  2.48941748  0.12963546 -0.64053374  1.12215311  0.15088904
 -1.39053945 -1.18670688  0.3333355  -0.29608464  0.        ]",-0.908149,-0.062112441558,[ 0.75967151 -1.1048975 ]
4,[-0.14834605 -0.26862383],"[[  0.18681356  -0.62120012   0.14988752   0.01908539]
 [  1.9445832  -10.32858872   0.           0.        ]]",[-0.6939559 -1.023916 ],"[ 1.23560517  2.32209913  0.15406258 -1.45552868  1.12197944  0.15087846
 -1.31897571 -1.00801062  0.27654589 -0.46234141  0.        ]",-1.05497,-0.0671571667459,[ 0.75773567 -1.13266706]
5,[-0.14834605 -0.26862383],"[[  0.19778256  -0.86543859   0.14988752   0.01908539]
 [ -0.83857039 -14.08276694   0.           0.        ]]",[-0.39639126 -2.10519347],"[ 1.23249367  2.06589818  0.16989894 -2.21932388  1.12180586  0.15086789
 -1.4085206  -1.51604371  0.17459669 -0.64000062  0.        ]",-1.07089,-0.0758603984305,[ 0.7374199  -0.90166909]
6,[-0.14834605 -0.26862383],"[[  0.1654426   -1.1840197    0.14988752   0.01908539]
 [ -2.39047476 -17.76309256   0.           0.        ]]",[ 0.89232381 -1.61298106],"[ 1.24035436  1.64553201  0.12306879 -2.91960417  1.12163235  0.15085732
 -1.45829624 -2.0136768  -0.03580097 -0.88617707  0.        ]",-0.973106,-0.0964805248059,[ 0.68278575 -0.59408319]
7,[-0.14834605 -0.26862383],"[[  1.53527183e-01  -1.57548904e+00   1.49887517e-01   1.90853931e-02]
 [  1.18703765e+00  -2.13717647e+01   0.00000000e+00   0.00000000e+00]]",[-0.38873133 -1.89164836],"[ 1.24275419  1.05387154  0.10574271 -3.23170428  1.12145893  0.15084675
 -1.34258253 -2.5009596  -0.34440154 -1.0259026   0.        ]",-1.07145,-0.117820108128,[ 0.56967908 -0.24659714]
8,[-0.14834605 -0.26862383],"[[  1.61580052e-01  -2.03840470e+00   1.49887517e-01   1.90853931e-02]
 [ -3.76773660e-01  -2.49080426e+01   0.00000000e+00   0.00000000e+00]]",[-0.0207964  -0.41731767],"[ 1.2407914   0.36296197  0.11744364 -2.77308692  1.12128558  0.15083619
 -1.39276774 -2.97749979 -0.71567987 -0.98554638  0.        ]",-1.18353,-0.136933548085,[ 0.49622709 -0.10809743]
9,[-0.14834605 -0.26862383],"[[  1.53271038e-01  -2.54819693e+00   1.49887517e-01   1.90853931e-02]
 [ -4.53760134e-01  -2.60673176e+01   0.00000000e+00   0.00000000e+00]]",[-0.36240693 -0.58877568],"[ 1.24237604 -0.22297862  0.10535376 -1.35383622  1.12111232  0.15082563
 -1.39497059 -3.13197619 -1.07108565 -0.73377385  0.        ]",-1.37541,-0.153417170463,[ 0.44241086 -0.0405848 ]
10,[-0.14834605 -0.26862383],"[[  1.29876386e-01  -3.08775642e+00   1.49887517e-01   1.90853931e-02]
 [ -1.88049150e+00  -2.27275923e+01   0.00000000e+00   0.00000000e+00]]",[-1.35794566 -0.22225461],"[ 1.24672167 -0.48550788  0.07124647  0.79641282  1.12093913  0.15081507
 -1.44070318 -2.67903696 -1.27373452 -0.28533235  0.        ]",-1.35921,-0.161029140139,[ 0.43291536  0.01450223]
11,[-0.14834605 -0.26862383],"[[ 0.05292908 -3.23129819  0.14988752  0.01908539]
 [-5.80147602  1.55701087  0.          0.        ]]",[ 0.48627732  0.05960205],"[ 1.2562073  -0.48148289 -0.0415598   1.40628702  1.12076603  0.15080451
 -1.5668407   0.60212483 -1.2811757  -0.13376655  0.        ]",-1.10781,-0.160131509958,[ 0.30501315 -0.35315919]
12,[-0.14834605 -0.26862383],"[[-0.04262897 -3.158451    0.14988752  0.01908539]
 [-3.76118926  4.3346499   0.          0.        ]]",[-0.27190658 -0.11213896],"[ 1.25666551 -0.48745058 -0.1822166   1.09667931  1.120593    0.15079395
 -1.50068459  0.97731156 -1.27993974 -0.20238496  0.        ]",-1.12231,-0.160624456969,[ 0.31423604 -0.44906506]
13,[-0.14834605 -0.26862383],"[[-0.12790741 -3.07707452  0.14988752  0.01908539]
 [-4.76331366  3.80476558  0.          0.        ]]",[-0.49864242 -1.83756194],"[ 1.24641092 -0.4844064  -0.30729434  0.75055647  1.12042006  0.1507834
 -1.5326602   0.90560001 -1.28506025 -0.2736704   0.        ]",-1.23755,-0.162399615664,[ 0.32994378 -0.46725056]
14,[-0.14834605 -0.26862383],"[[-0.24203733 -3.02981032  0.14988752  0.01908539]
 [-6.64339243  1.34477804  0.          0.        ]]",[ 0.41298646 -0.3617933 ],"[ 1.2172041  -0.47791996 -0.47239442  0.55020368  1.1202472   0.15077284
 -1.59291732  0.57314669 -1.29527907 -0.30763268  0.        ]",-1.13945,-0.164427892554,[ 0.3468917  -0.41871589]
15,[-0.14834605 -0.26862383],"[[-0.35718016 -3.01243266  0.14988752  0.01908539]
 [-4.8767735   0.52176263  0.          0.        ]]",[-0.25681909  0.08228071],"[ 1.17006518 -0.47464426 -0.63428652  0.47675721  1.12007441  0.15076229
 -1.53558743  0.46189482 -1.30609776 -0.31076361  0.        ]",-1.14517,-0.165946417039,[ 0.3549695  -0.39677751]
16,[-0.14834605 -0.26862383],"[[-0.46394891 -2.99883246  0.14988752  0.01908539]
 [-5.79703423  0.83720726  0.          0.        ]]",[ 0.30990986 -0.69815237],"[ 1.11102016 -0.47174843 -0.77833239  0.41938504  1.11990171  0.15075175
 -1.56489569  0.50447964 -1.31690769 -0.30991062  0.        ]",-1.16703,-0.167383118188,[ 0.36816537 -0.41249454]
17,[-0.14834605 -0.26862383],"[[-0.56642798 -3.00350931  0.14988752  0.01908539]
 [-4.45531653 -0.64994512  0.          0.        ]]",[-0.40002918 -1.5441571 ],"[ 1.04111232 -0.47272321 -0.90952231  0.43905583  1.11972908  0.1507412
 -1.52128597  0.30347799 -1.32413752 -0.29730993  0.        ]",-1.25265,-0.168119463967,[ 0.37461555 -0.36802518]
18,[-0.14834605 -0.26862383],"[[-0.67054014 -3.0084029   0.14988752  0.01908539]
 [-5.95092244 -0.00997102  0.          0.        ]]",[ 0.77177719 -0.29480762],"[ 0.95758833 -0.47370901 -1.03427282  0.45965247  1.11955654  0.15073066
 -1.56913712  0.38994098 -1.32530592 -0.2737443   0.        ]",-1.10345,-0.167877358389,[ 0.38646665 -0.38920218]
19,[-0.14834605 -0.26862383],"[[-0.75771777 -3.00656032  0.14988752  0.01908539]
 [-2.77741865  0.13235207  0.          0.        ]]",[-0.25303084 -1.19852124],"[ 0.87858528 -0.47328758 -1.13110546  0.45184367  1.11938407  0.15072012
 -1.46650828  0.40914467 -1.32935247 -0.26302354  0.        ]",-1.19236,-0.168265219213,[ 0.38664162 -0.38791513]
20,[-0.14834605 -0.26862383],"[[-0.82276613 -3.00491116  0.14988752  0.01908539]
 [-3.72426148  0.04712732  0.          0.        ]]",[ 0.20134175 -0.18500322],"[ 0.81461903 -0.47290184 -1.19831802  0.44485269  1.11921169  0.15070958
 -1.49670023  0.39759358 -1.33198153 -0.25490067  0.        ]",-1.09354,-0.168516430078,[ 0.39460203 -0.38974521]
21,[-0.14834605 -0.26862383],"[[-0.88851334 -3.0034596   0.14988752  0.01908539]
 [-2.85336246  0.07650388  0.          0.        ]]",[-0.13752095 -1.52631559],"[ 0.74593814 -0.47255415 -1.26158696  0.43869667  1.11903938  0.15069904
 -1.46831047  0.40153269 -1.33401477 -0.24614083  0.        ]",-1.19132,-0.168685082856,[ 0.39800897 -0.39059287]
22,[-0.14834605 -0.26862383],"[[-0.95047688 -3.00304201  0.14988752  0.01908539]
 [-3.34136492 -0.00977269  0.          0.        ]]",[ 1.56538388 -1.09237496],"[ 0.67776198 -0.47242539 -1.31666002  0.4369005   1.11886716  0.15068851
 -1.48371501  0.38983888 -1.33501097 -0.23715802  0.        ]",-1.09845,-0.168719672602,[ 0.40403709 -0.39121956]
23,[-0.14834605 -0.26862383],"[[-0.97691568 -3.00336744  0.14988752  0.01908539]
 [ 0.68407126 -0.01755255  0.          0.        ]]",[-0.3567926   0.13994653],"[ 0.64768291 -0.47245548 -1.33861878  0.43823691  1.11869501  0.15067798
 -1.35371614  0.38875653 -1.33480066 -0.23292409  0.        ]",-1.06605,-0.168666021568,[ 0.39648172 -0.38254189]
24,[-0.14834605 -0.26862383],"[[-0.97754341 -2.99815586  0.14988752  0.01908539]
 [-0.74209191  0.53686378  0.          0.        ]]",[ 1.8495147   0.59189634],"[ 0.64690086 -0.47128212 -1.33888036  0.41623657  1.11852294  0.15066745
 -1.39939478  0.46367436 -1.33772971 -0.23610459  0.        ]",-0.943099,-0.169133148603,[ 0.39978653 -0.4015229 ]
25,[-0.14834605 -0.26862383],"[[-0.95251207 -2.96400873  0.14988752  0.01908539]
 [ 3.23197678  2.87007235  0.          0.        ]]",[ 1.69407789 -0.36980069],"[ 0.67528062 -0.46278357 -1.31764492  0.27271369  1.11835096  0.15065692
 -1.27110203  0.77905237 -1.35716203 -0.26258051  0.        ]",-1.03231,-0.172141494634,[ 0.38824201 -0.465837  ]
26,[-0.14834605 -0.26862383],"[[-0.84879066 -2.92186697  0.14988752  0.01908539]
 [ 7.12718205  1.34917769  0.          0.        ]]",[ 0.64069271 -1.2327657 ],"[ 0.78752819 -0.44985369 -1.22261193  0.0968224   1.11817905  0.15064639
 -1.14540222  0.57336089 -1.37356464 -0.31235742  0.        ]",-1.1882,-0.175228413191,[ 0.37314349 -0.4340964 ]
27,[-0.14834605 -0.26862383],"[[-0.682213   -2.93487768  0.14988752  0.01908539]
 [ 9.52261149 -2.63695834  0.          0.        ]]",[ 0.61131114  0.03295751],"[ 0.94679832 -0.45408489 -1.0458008   0.1509562   1.11800722  0.15063587
 -1.06805749  0.03437028 -1.35328337 -0.33268423  0.        ]",-1.1702,-0.173011910067,[ 0.35895744 -0.32078695]
28,[-0.14834605 -0.26862383],"[[ -0.46936758  -2.98578192   0.14988752   0.01908539]
 [ 11.7544933   -2.45407259   0.           0.        ]]",[ 0.20726167 -0.87094087],"[ 1.10655937 -0.46827293 -0.78332182  0.36411718  1.11783547  0.15062535
 -0.99600417  0.05909695 -1.31764689 -0.32069821  0.        ]",-1.22151,-0.168108268967,[ 0.33485934 -0.29768014]
29,[-0.14834605 -0.26862383],"[[ -0.22837821  -3.02374818   0.14988752   0.01908539]
 [ 12.34251107  -0.59039829   0.           0.        ]]",[-0.28170233 -0.18535402],"[ 1.21997042 -0.4762626  -0.45059243  0.52423058  1.1176638   0.15061483
 -0.97692611  0.31110605 -1.29083088 -0.31184617  0.        ]",-1.17069,-0.164429337242,[ 0.30470887 -0.32840258]
30,[-0.14834605 -0.26862383],"[[  4.83050468e-03  -3.02197444e+00   1.49887517e-01   1.90853931e-02]
 [  1.09828738e+01   4.20659771e-01   0.00000000e+00   0.00000000e+00]]",[ 0.72948053 -1.06506084],"[ 1.25563029 -0.47589694 -0.11006272  0.5166852   1.11749221  0.15060431
 -1.02059552  0.44780736 -1.27009053 -0.33615891  0.        ]",-1.17134,-0.162271418746,[ 0.28431311 -0.36426499]
31,[-0.14834605 -0.26862383],"[[  0.25128496  -3.01412463   0.14988752   0.01908539]
 [ 13.65366947   0.33000818   0.           0.        ]]",[ 0.14861555  0.35907373],"[ 1.21202454 -0.47435718  0.24900587  0.48346754  1.11732069  0.1505938
 -0.93441504  0.43551137 -1.24135961 -0.35925003  0.        ]",-1.08113,-0.159106876406,[ 0.25939429 -0.38144815]
32,[-0.14834605 -0.26862383],"[[  0.52755062  -2.99332357   0.14988752   0.01908539]
 [ 13.97183089   1.74538411   0.           0.        ]]",[ 1.64015062 -0.69926601],"[ 1.06733692 -0.46988462  0.62418621  0.39568356  1.11714926  0.15058329
 -0.92404592  0.62689177 -1.19679166 -0.38209423  0.        ]",-1.02633,-0.153955072801,[ 0.23406883 -0.46118969]
33,[-0.14834605 -0.26862383],"[[  0.84393552  -2.98653977   0.14988752   0.01908539]
 [ 17.6543972   -1.05764812   0.           0.        ]]",[ 0.25776645 -1.00005673],"[ 0.79144039 -0.4682561   0.98321919  0.36709189  1.11697791  0.15057278
 -0.80528985  0.24772739 -1.14914006 -0.37613441  0.        ]",-1.05523,-0.147636612703,[ 0.22059417 -0.42303154]
