timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.08131519  1.19389825 -0.00882381 -0.0615224  -1.53916028 -0.55777041
 -0.03979702  0.03768024  2.15047302  0.3718771   0.        ]","[[-0.0031854  -0.07774139 -0.16916939 -0.07554071]
 [ 0.00295246  0.00419004  0.          0.        ]]",[-1.50521272  0.01236334],-1.62621,-0.384572263842,[-0.03040458  0.0425185 ],[ 0.04958443 -0.10583275]
1,"[ 1.08000366  1.19389863 -0.06909847 -0.06054664 -1.53905821 -0.55775601
 -0.40028231  0.04426847  2.14691047  0.31679295  0.        ]","[[-0.04281768 -0.07715183 -0.16916939 -0.07554071]
 [-3.95300846  0.05459432  0.          0.        ]]",[ 1.25485216 -1.91835168],-1.61523,-0.382722868226,[-0.03040458  0.0425185 ],[ 0.04947899 -0.10587415]
2,"[ 1.07663467  1.18915742 -0.1276597  -0.12434567 -1.53895616 -0.55774162
 -0.03252381 -0.47369345  2.13659503  0.2348772   0.        ]","[[-0.08138741 -0.11581432 -0.16916939 -0.07554071]
 [ 0.0825925  -3.90763371  0.          0.        ]]",[ 1.30670438 -1.78761736],-1.58066,-0.379487188265,[-0.03040458  0.0425185 ],[ 0.05005508 -0.10928946]
3,"[ 1.0800712   1.16355895 -0.06488059 -0.31547651 -1.53885413 -0.55772723
  0.32795788 -0.98137621  2.12558741  0.20825307  0.        ]","[[-0.04004628 -0.23293395 -0.16916939 -0.07554071]
 [ 4.03834883 -7.7913749   0.          0.        ]]",[ 0.6877478   0.00411503],-1.50689,-0.377347172895,[-0.03040458  0.0425185 ],[ 0.05040156 -0.11241604]
4,"[ 1.07800326  1.10442797  0.09822144 -0.55859552 -1.53875212 -0.55771283
  0.56860344 -0.95916935  2.11483083  0.24699074  0.        ]","[[ 0.06721636 -0.38706006 -0.16916939 -0.07554071]
 [ 6.67914378 -7.62178393  0.          0.        ]]",[-1.30667163  1.73416545],-1.50387,-0.376395290707,[-0.03040458  0.0425185 ],[ 0.05017349 -0.11348372]
5,"[ 1.06341207  1.04451456  0.23807657 -0.72506698 -1.53865014 -0.55769844
  0.19589928 -0.42159455  2.10370492  0.29554769  0.        ]","[[ 0.1597669  -0.49823825 -0.16916939 -0.07554071]
 [ 2.58951502 -3.50976185  0.          0.        ]]",[-0.69328128 -1.06417681],-1.6058,-0.375691320415,[-0.03040458  0.0425185 ],[ 0.04954579 -0.11269568]
6,"[ 1.05773062  0.97237434  0.27370802 -0.87907681 -1.53854817 -0.55768405
 -0.05860194 -0.92999133  2.07862501  0.25286799  0.        ]","[[ 0.18353877 -0.60745401 -0.16916939 -0.07554071]
 [-0.20307976 -7.39886397  0.          0.        ]]",[ 0.49819434 -0.14401399],-1.51917,-0.370945005491,[-0.03040458  0.0425185 ],[ 0.04965006 -0.11573259]
7,"[ 1.05352567  0.85152262  0.29723459 -1.07455518 -1.53844622 -0.55766966
  0.12139253 -0.98543871  2.03131892  0.17470483  0.        ]","[[ 0.199293   -0.75968975 -0.16916939 -0.07554071]
 [ 1.77194522 -7.8232847   0.          0.        ]]",[ 0.07168968  1.07560554],-1.45924,-0.362245906863,[-0.03040458  0.0425185 ],[ 0.04967937 -0.11663572]
8,"[ 1.04208456  0.74589373  0.35355186 -1.20510219 -1.53834429 -0.55765527
  0.14392212 -0.44754114  1.99534825  0.1525097   0.        ]","[[ 0.23721211 -0.87487428 -0.16916939 -0.07554071]
 [ 2.01917914 -3.70887969  0.          0.        ]]",[-0.14426114  0.89041619],-1.47067,-0.356335024406,[-0.03040458  0.0425185 ],[ 0.04934872 -0.11504836]
9,"[ 1.03008111  0.70855092  0.40397158 -1.24457116 -1.53824239 -0.55764088
  0.08815995  0.02301256  1.98806703  0.17243515  0.        ]","[[ 0.27145716 -0.91293884 -0.16916939 -0.07554071]
 [ 1.40736881 -0.10957369  0.          0.        ]]",[ 0.41679659 -0.51068423],-1.5203,-0.35552156825,[-0.03040458  0.0425185 ],[ 0.04884532 -0.11327802]
10,"[ 1.01219074  0.68597993  0.46865243 -1.26694618 -1.5381405  -0.5576265
  0.23597438 -0.24112423  1.98876158  0.21394137  0.        ]","[[ 0.31587712 -0.93540174 -0.16916939 -0.07554071]
 [ 3.02922941 -2.12997563  0.          0.        ]]",[ 0.20091601 -0.48951412],-1.51937,-0.356350768237,[-0.03040458  0.0425185 ],[ 0.0490537  -0.11430191]
11,"[ 0.97981573  0.62219499  0.56577401 -1.32494621 -1.53803863 -0.55761211
  0.30301475 -0.48903141  1.97629762  0.26047043  0.        ]","[[ 0.38384238 -0.9970273  -0.16916939 -0.07554071]
 [ 3.76484816 -4.026256    0.          0.        ]]",[ 0.55751569 -1.31672355],-1.5321,-0.355344186202,[-0.03040458  0.0425185 ],[ 0.04908152 -0.11542453]
12,"[ 0.92357359  0.49141159  0.69930998 -1.422194   -1.53793679 -0.55759773
  0.49738113 -0.99631968  1.94099015  0.3056075   0.        ]","[[ 0.48053654 -1.1164858  -0.16916939 -0.07554071]
 [ 5.89747507 -7.9066367   0.          0.        ]]",[-1.49203706 -1.72067104],-1.57194,-0.350908313688,[-0.03040458  0.0425185 ],[ 0.04918126 -0.11739194]
13,"[ 0.87046341  0.26036702  0.80111065 -1.53538573 -1.53783496 -0.55758335
  0.12615476 -1.49330167  1.86296771  0.28308964  0.        ]","[[  0.55762383  -1.31276451  -0.16916939  -0.07554071]
 [  1.82464871 -11.70861457   0.           0.        ]]",[-0.40103801 -0.12554149],-1.45342,-0.338309961463,[-0.03040458  0.0425185 ],[ 0.04953944 -0.11941022]
