timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.09611135  1.95706025 -0.22737488  0.95890844 -1.35638156  1.18608522
 -0.90017653  0.39740562  2.73134085 -1.35382904  0.        ]","[[ 0.02644913 -0.07962469 -0.15610545  0.13686322]
 [-0.00450003  0.00121254  0.          0.        ]]",[ 6.36060372 -0.01313967],-4.67282,-0.391806113247,[-0.68441164 -0.89732766],[ 5.87373877 -0.25302845]
1,"[ 1.09352156  1.95700042 -0.16629205  0.95750515 -1.35638043  1.18608438
 -0.79670955  0.38876438  2.73099618 -1.27658535  0.        ]","[[ 0.06605078 -0.0801381  -0.15610545  0.13686322]
 [ 3.95149314 -0.05236893  0.          0.        ]]",[ 6.94882916 -0.50918098],-4.71921,-0.388897287641,[-0.68441164 -0.89732766],[ 5.83567381 -0.29132757]
2,"[ 1.07273409  1.95431115  0.01430897  0.89941626 -1.35637929  1.18608354
 -0.69526915  0.06354671  2.71486906 -1.06759619  0.        ]","[[ 0.18399489 -0.10141874 -0.15610545  0.13686322]
 [ 7.83000403 -2.06896572  0.          0.        ]]",[ 6.5100491   0.10799354],-4.53269,-0.38015376854,[-0.68441164 -0.89732766],[ 5.83934736 -0.07579917]
3,"[ 0.99638787  1.94820368  0.30273501  0.79956913 -1.35637816  1.1860827
 -0.59585987  0.13888487  2.64283699 -0.73221272  0.        ]","[[  0.37873003  -0.13811109  -0.15610545   0.13686322]
 [ 11.63085781  -1.60181165   0.           0.        ]]",[ 5.00951658 -0.59641311],-4.76371,-0.363398574012,[-0.68441164 -0.89732766],[ 5.64678431 -0.4137972 ]
4,"[ 0.80930709  1.93546205  0.66475527  0.64975186 -1.35637702  1.18608186
 -0.49838763 -0.23705975  2.45590503 -0.30529539  0.        ]","[[  0.64873911  -0.19353669  -0.15610545   0.13686322]
 [ 15.35765147  -3.93295333   0.           0.        ]]",[ 4.23166807 -0.94844484],-4.65485,-0.335766935712,[-0.68441164 -0.89732766],[ 5.14523506 -0.47379315]
5,"[ 0.45535006  1.89545866  1.02492128  0.34310269 -1.35637589  1.18608101
 -0.40282602 -0.83031957  2.11710893  0.11069069  0.        ]","[[  0.99255087  -0.30910552  -0.15610545   0.13686322]
 [ 19.01139399  -7.61161476   0.           0.        ]]",[ 4.12028991 -0.48971053],-4.14161,-0.296507007175,[-0.68441164 -0.89732766],[ 4.47051048 -0.53174162]
6,"[-0.08935961  1.80454469  1.25572884 -0.08706847 -1.35637476  1.18608017
 -0.30916437 -1.11882584  1.60718281  0.4255482   0.        ]","[[  1.40870826  -0.47928809  -0.15610545   0.13686322]
 [ 22.59249285  -9.40057592   0.           0.        ]]",[ 4.26001999 -1.22173787],-3.61086,-0.243245368476,[-0.68441164 -0.89732766],[ 3.27750182 -0.85916924]
7,"[-0.76913163  1.62933411  1.19513474 -0.59965252 -1.35637362  1.18607933
 -0.21731997 -1.72734251  0.96480019  0.51996669  0.        ]","[[  1.89578983  -0.70515982  -0.15610545   0.13686322]
 [ 26.10411084 -13.1738513    0.           0.        ]]",[ 1.78863057 -0.20184234],-3.08262,-0.175582190342,[-0.68441164 -0.89732766],[ 1.92812169 -0.68349731]
8,"[-1.40899261  1.35146393  0.71374653 -1.09028621 -1.35637249  1.18607849
 -0.12729502 -1.81393885  0.29737676  0.29720978  0.        ]","[[  2.45240541  -0.97402685  -0.15610545   0.13686322]
 [ 29.54616286 -13.71082851   0.           0.        ]]",[ 0.2521832  -0.23263928],-2.64526,-0.0961794459248,[-0.68441164 -0.89732766],[ 0.1474998  -0.45195031]
9,"[-1.72550397  1.00172549 -0.12313533 -1.42827481 -1.35637135  1.18607765
 -0.11641614 -1.91817947 -0.20159481 -0.23114347  0.        ]","[[  3.04750119  -1.25472984  -0.15610545   0.13686322]
 [ 29.9621096  -14.35721627   0.           0.        ]]",[-0.24878427  0.29367866],-2.56433,-0.0381045133457,[-0.68441164 -0.89732766],[-0.90132159  0.38592514]
