timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.098551    1.55493604 -0.10959909  0.28643187  0.3771692  -1.1785237
 -0.60730752  0.24013277  0.82537414  0.87921491  0.        ]","[[-0.02458525 -0.09905796  0.04290791 -0.13816762]
 [ 0.00168574 -0.00396046  0.          0.        ]]",[-0.23933916 -1.9752625 ],-1.58838,-0.206273504095,[-0.01950944 -0.10862433],[ 0.41323    -1.02389646]
1,"[ 1.09815837  1.54907378 -0.12399131  0.20253813  0.37716732 -1.17851139
 -0.67896618 -0.28749311  0.81992168  0.83236986  0.        ]","[[-0.03403601 -0.13886054  0.04290791 -0.13816762]
 [-0.94362222 -3.96310389  0.          0.        ]]",[ 0.31034948 -0.22013682],-1.37522,-0.201928256501,[-0.01950944 -0.10862433],[ 0.41584507 -0.9917227 ]
2,"[ 1.09782113  1.5294906  -0.13368052  0.02050172  0.37716543 -1.17849908
 -0.58445385 -0.3932622   0.8049971   0.75293785  0.        ]","[[-0.04040028 -0.22608578  0.04290791 -0.13816762]
 [ 0.30304358 -4.75677245  0.          0.        ]]",[-0.52754233  0.15906488],-1.38098,-0.194085821833,[-0.01950944 -0.10862433],[ 0.41705278 -0.98462665]
3,"[ 1.09682436  1.50050495 -0.15641762 -0.15920473  0.37716355 -1.17848677
 -0.74313531 -0.29666712  0.78127176  0.66202513  0.        ]","[[-0.0553413  -0.31394901  0.04290791 -0.13816762]
 [-1.79018208 -4.03197058  0.          0.        ]]",[ 0.20670225 -1.10026843],-1.38708,-0.184619229447,[-0.01950944 -0.10862433],[ 0.41740882 -0.99063468]
4,"[ 1.09422594  1.44655191 -0.19780469 -0.39537332  0.37716167 -1.17847446
 -0.67835269 -0.8137577   0.73455099  0.53343384  0.        ]","[[-0.08257139 -0.43351854  0.04290791 -0.13816762]
 [-0.9356966  -7.9120493   0.          0.        ]]",[ 1.76660863  0.02811809],-1.15577,-0.170160107766,[-0.01950944 -0.10862433],[ 0.4195289  -0.94837153]
5,"[ 1.09631497  1.35252919 -0.16564513 -0.68309473  0.37715978 -1.17846215
 -0.3770504  -0.77822871  0.68198545  0.45741703  0.        ]","[[-0.06140919 -0.5890853   0.04290791 -0.13816762]
 [ 3.03872465 -7.6454958   0.          0.        ]]",[-0.53405355 -0.94125192],-1.304,-0.158560541158,[-0.01950944 -0.10862433],[ 0.41847605 -0.94495869]
6,"[ 1.09855761  1.20536627 -0.10630394 -0.99336506  0.3771579  -1.17844984
 -0.54169971 -1.25463562  0.61120219  0.39483699  0.        ]","[[ -0.02242518  -0.77786276   0.04290791  -0.13816762]
 [  0.86682094 -11.22035116   0.           0.        ]]",[-0.72376493 -1.00900617],-1.26322,-0.145327253948,[-0.01950944 -0.10862433],[ 0.41943318 -0.89458263]
7,"[ 1.09809733  0.9507173  -0.12390957 -1.33412647  0.37715601 -1.17843753
 -0.76004833 -1.75257527  0.45196671  0.25421425  0.        ]","[[ -0.03398531  -1.03975974   0.04290791  -0.13816762]
 [ -2.01344157 -14.95691638   0.           0.        ]]",[ 0.80002133 -2.83786525],-1.17356,-0.115923090787,[-0.01950944 -0.10862433],[ 0.41386136 -0.80478704]
8,"[ 1.09766132  0.56436504 -0.13625619 -1.58617352  0.37715413 -1.17842522
 -0.51705554 -2.24084733  0.21690348  0.15875205  0.        ]","[[ -0.04209503  -1.37566322   0.04290791  -0.13816762]
 [  1.19178452 -18.62118182   0.           0.        ]]",[ 1.86989893 -0.492797  ],-0.963051,-0.0779716812988,[-0.01950944 -0.10862433],[ 0.40486374 -0.67629337]
9,"[ 1.09856264  0.08734659 -0.03983588 -1.58695053  0.37715225 -1.17841292
 -0.21887669 -2.45176435 -0.01691538  0.20830665  0.        ]","[[  0.02120192  -1.76397277   0.04290791  -0.13816762]
 [  5.12496958 -20.2044212    0.           0.        ]]",[-0.1579125  -0.61504547],-0.945657,-0.0498078103888,[-0.01950944 -0.10862433],[ 0.38884115 -0.56010073]
