timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.68340021 -0.89428747],"[[ 0.05171945  0.01289134  0.16777329  0.09509348]
 [-0.00150383  0.00228288  0.          0.        ]]",[ 2.60619736  0.04418225],"[ 1.10297352  2.01443614 -0.23057501  1.33947135  1.45413124  0.81788255
 -0.93743238  0.40633934 -0.14793751 -0.86242049  0.        ]",-2.70775,-0.0928006843391,[ 1.70938599 -0.43798852]
1,[-0.68340021 -0.89428747],"[[ 0.09137949  0.01467636  0.16777329  0.09509348]
 [ 3.95433687  0.17564664  0.          0.        ]]",[ 1.57671728 -0.89608965],"[ 1.09893641  2.01439744 -0.1692681   1.34449775  1.45412965  0.81788207
 -0.83811074  0.43465894 -0.15412743 -0.77962715  0.        ]",-2.86162,-0.0849784640316,[ 1.2574594  -0.63644868]
2,[-0.68340021 -0.89428747],"[[ 0.20938583 -0.01746045  0.16777329  0.09509348]
 [ 7.83337743 -3.37748063  0.          0.        ]]",[ 0.58595789 -0.57348549],"[ 1.07378015  2.01433002  0.01145805  1.25397499  1.45412806  0.81788159
 -0.74071745 -0.14576128 -0.18332768 -0.57493172  0.        ]",-2.73637,-0.0654944304159,[ 0.70720863 -0.45080173]
3,[-0.68340021 -0.89428747],"[[ 0.3877645  -0.1071308   0.16777329  0.09509348]
 [ 9.99728772 -5.58219608  0.          0.        ]]",[ 0.0458578  -0.75374665],"[ 0.99917446  2.00636054  0.27534099  1.00195798  1.45412647  0.81788111
 -0.68638677 -0.50591196 -0.25266301 -0.31652935  0.        ]",-2.67996,-0.0406119418463,[-0.13058171 -0.56960136]
4,[-0.68340021 -0.89428747],"[[ 0.58755809 -0.2476099   0.16777329  0.09509348]
 [ 9.98212711 -8.45612569  0.          0.        ]]",[-0.11720088 -0.39621614],"[ 0.8661149   1.97100527  0.54844535  0.61277325  1.45412488  0.81788063
 -0.68676706 -0.97538168 -0.35715569 -0.08420483  0.        ]",-2.67135,-0.0193913537286,[-0.82242072 -0.4376803 ]
5,[-0.68340021 -0.89428747],"[[ 0.78057431 -0.43078975  0.16777329  0.09509348]
 [ 9.32169507 -9.85718378  0.          0.        ]]",[-0.6232554  -0.20488665],"[ 0.69272573  1.88412185  0.77993049  0.12685805  1.45412329  0.81788016
 -0.70334848 -1.20425031 -0.47276162  0.07129905  0.        ]",-2.69472,-0.0145626333794,[-1.47558653 -0.30991971]
6,[-0.68340021 -0.89428747],"[[  0.9404232   -0.634104     0.16777329   0.09509348]
 [  6.6719804  -10.47221224   0.           0.        ]]",[-1.62945456 -0.23868698],"[ 0.52036736  1.73704612  0.94130322 -0.36572281  1.45412171  0.81787968
 -0.76987573 -1.30471695 -0.57014075  0.12868151  0.        ]",-2.73315,-0.0192693024766,[-1.7045604  -0.09479135]
7,[-0.68340021 -0.89428747],"[[  1.03284638  -0.85093594   0.16777329   0.09509348]
 [  2.5838528  -11.20857002   0.           0.        ]]",[-1.41859175 -0.56424812],"[ 0.41064291  1.52817795  1.02027383 -0.81485149  1.45412012  0.8178792
 -0.87251782 -1.42500302 -0.61070754  0.04900485  0.        ]",-2.70794,-0.0135626946811,[-1.32196641  0.42667434]
8,[-0.68340021 -0.89428747],"[[  1.04431526  -1.09528503   0.16777329   0.09509348]
 [ -1.42379474 -13.21967158   0.           0.        ]]",[-0.73671227  1.29446456],"[ 0.39657299  1.24056849  1.02929303 -1.20121705  1.45411853  0.81787872
 -0.97313914 -1.75352349 -0.60439939 -0.19390994  0.        ]",-2.59564,-0.0161698744958,[-0.27606526  1.40702248]
9,[-0.68340021 -0.89428747],"[[ 0.98685508 -1.31731703  0.16777329  0.09509348]
 [-4.31258481 -8.99761211  0.          0.        ]]",[ 0.28070705  1.72258686],"[ 0.46608132  0.94506176  0.98235522 -1.42371273  1.45411694  0.81787824
 -1.04566865 -1.06382975 -0.61293877 -0.51673912  0.        ]",-2.57497,-0.0481301650694,[ 0.50181437  1.59320927]
