timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.08806946  1.9482426  -0.15958194  1.40566901 -0.34520614  0.1162344
 -0.89740645  0.39768682  1.69788346  0.05631788  0.        ]","[[ 0.07269709  0.07849554 -0.03991162  0.01324119]
 [-0.00122544 -0.00335688  0.          0.        ]]",[ 2.05038221 -2.06367108],-4.4597,-0.248618274107,[-0.69369656 -0.89992988],[ 1.91713452 -1.60958493]
1,"[ 1.08288998  1.95148736 -0.09835227  1.29700779 -0.34520603  0.11623437
 -0.79378817 -0.24500786  1.69466572  0.09330296  0.        ]","[[ 0.11237879  0.03868579 -0.03991162  0.01324119]
 [ 3.95621222 -3.96441199  0.          0.        ]]",[ 1.3210841  -1.54494508],-4.38569,-0.248453239671,[-0.69369656 -0.89992988],[ 1.91228878 -1.27713227]
2,"[ 1.05446773  1.94812043  0.08180256  0.97394213 -0.34520592  0.11623433
 -0.69222014 -0.87497271  1.67693404  0.20235122  0.        ]","[[ 0.23042356 -0.07955793 -0.03991162  0.01324119]
 [ 7.8353479  -7.8470119   0.          0.        ]]",[ 0.95683223 -0.96708918],-4.26242,-0.247403116468,[-0.69369656 -0.89992988],[ 1.58720934 -1.11161411]
3,"[ 0.96697894  1.90079071  0.36482687  0.45302714 -0.34520581  0.1162343
 -0.59713226 -1.47129203  1.6223613   0.37330109  0.        ]","[[  0.42356766  -0.27337338  -0.03991162   0.01324119]
 [ 11.46699174 -11.522253     0.           0.        ]]",[ 1.85146219 -1.40815844],-4.10344,-0.243897019592,[-0.69369656 -0.89992988],[ 1.28545213 -1.03764021]
4,"[ 0.7683917   1.75337917  0.71473584 -0.21755548 -0.3452057   0.11623427
 -0.4994458  -2.07690622  1.49842977  0.58434916  0.        ]","[[  6.90339933e-01  -5.41269027e-01  -3.99116186e-02   1.32411881e-02]
 [  1.51978834e+01  -1.52547926e+01   0.00000000e+00   0.00000000e+00]]",[ 1.02700881 -0.37028143],-3.89318,-0.235462347633,[-0.69369656 -0.89992988],[ 0.95831108 -0.90090668]
5,"[ 0.40531531  1.47037032  1.05724165 -0.87748027 -0.34520559  0.11623423
 -0.40369794 -2.26585587  1.26783455  0.81639964  0.        ]","[[  1.03098639e+00  -8.58050695e-01  -3.99116186e-02   1.32411881e-02]
 [  1.88547356e+01  -1.64193523e+01   0.00000000e+00   0.00000000e+00]]",[ 0.81227539 -0.65348431],-3.64345,-0.219622307287,[-0.69369656 -0.89992988],[ 0.70694965 -0.80536562]
6,"[-0.13167051  1.05231015  1.2636732  -1.36621869 -0.34520548  0.1162342
 -0.32925752 -2.63282259  0.9217434   0.99684698  0.        ]","[[  1.43660487e+00  -1.20913201e+00  -3.99116186e-02   1.32411881e-02]
 [  2.16978025e+01  -1.86810823e+01   0.00000000e+00   0.00000000e+00]]",[ 0.34078582 -0.6333793 ],-3.19992,-0.194919987235,[-0.69369656 -0.89992988],[ 0.81479979 -0.41252515]
7,"[-0.75018669  0.51285965  1.20419984 -1.5415809  -0.34520537  0.11623417
 -0.30512256 -2.97941517  0.52359258  1.00899509  0.        ]","[[  1.87980884e+00  -1.60418730e+00  -3.99116186e-02   1.32411881e-02]
 [  2.26195745e+01  -2.08172609e+01   0.00000000e+00   0.00000000e+00]]",[ 0.72228668 -0.76851802],-2.9081,-0.160748241306,[-0.69369656 -0.89992988],[ 1.17320836 -0.01586622]
8,"[-1.31960576 -0.0791496   0.82344697 -1.23899796 -0.34520526  0.11623413
 -0.24192073 -3.40593181  0.15828059  0.81163993  0.        ]","[[  2.35641842e+00  -2.04690883e+00  -3.99116186e-02   1.32411881e-02]
 [  2.50334107e+01  -2.34460586e+01   0.00000000e+00   0.00000000e+00]]",[ 2.13782509  0.18587703],-2.52429,-0.117232932915,[-0.69369656 -0.89992988],[ 2.33482909  0.70915163]
9,"[-1.68925638 -0.55987597  0.11087099 -0.43692135 -0.34520515  0.1162341
 -0.15118491 -3.21083062 -0.09877676  0.45582487  0.        ]","[[  2.89185607e+00  -2.50376590e+00  -3.99116186e-02   1.32411881e-02]
 [  2.84988404e+01  -2.22436642e+01   0.00000000e+00   0.00000000e+00]]",[ 2.63641614  1.15224277],-2.33536,-0.0694960602919,[-0.69369656 -0.89992988],[ 2.70751691  1.26508224]
10,"[-1.64533504 -0.79479882 -0.80983932  0.54894729 -0.34520504  0.11623407
 -0.06225314 -2.4966496  -0.16404223  0.08265768  0.        ]","[[  3.49591264e+00  -2.90447430e+00  -3.99116186e-02   1.32411881e-02]
 [  3.18953685e+01  -1.78420051e+01   0.00000000e+00   0.00000000e+00]]",[ 2.43573514  1.51738116],-2.20753,-0.0397635982057,[-0.69369656 -0.89992988],[ 2.47793007  1.50190008]
11,"[-1.05307241 -0.83377536 -1.59724686  1.19853689 -0.34520493  0.11623403
  0.02490663 -0.06289874 -0.08342196 -0.09586665  0.        ]","[[  4.16721937e+00  -3.14425583e+00  -3.99116186e-02   1.32411881e-02]
 [  3.52242196e+01  -2.84211820e+00   0.00000000e+00   0.00000000e+00]]",[ 2.560932    1.42496684],-2.0651,-0.0469101609186,[-0.69369656 -0.89992988],[ 1.86782873  1.07005918]
12,"[-0.05104554 -0.8335533  -1.79340663  1.14193839 -0.34520482  0.116234
  0.11032311  0.95340106 -0.17551725 -0.07896178  0.        ]","[[  4.90443589e+00  -3.12355613e+00  -3.99116186e-02   1.32411881e-02]
 [  3.84864903e+01   3.42162301e+00   0.00000000e+00   0.00000000e+00]]",[ 2.79961616 -0.42183917],-2.13606,-0.0363397732277,[-0.69369656 -0.89992988],[ 1.83456516  0.4547219 ]
13,"[ 0.86317772 -0.8298179  -1.11747561  0.98519141 -0.34520471  0.11623397
  0.19403853  0.76139954 -0.2537182  -0.18312946  0.        ]","[[  5.70624538e+00  -3.06616087e+00  -3.99116186e-02   1.32411881e-02]
 [  4.16837934e+01   2.23826644e+00   0.00000000e+00   0.00000000e+00]]",[ 2.28389778  0.73174581],-1.96472,-0.0310781211976,[-0.69369656 -0.89992988],[ 1.8018136  0.5983305]
14,"[ 1.03355448 -0.81837771  0.16830835  0.78579318 -0.3452046   0.11623393
  0.27609822  1.22448253 -0.17565153 -0.33807846  0.        ]","[[  6.57136680e+00  -2.99276048e+00  -3.99116186e-02   1.32411881e-02]
 [  4.48178599e+01   5.09238057e+00   0.00000000e+00   0.00000000e+00]]",[ 1.3612009 -0.7221003],-2.44003,-0.0478476437105,[-0.69369656 -0.89992988],[ 1.36213589 -0.40409207]
15,"[ 0.17089427 -0.79989604  1.18073686  0.59187099 -0.34520449  0.1162339
  0.35652349  0.74451942  0.0348029  -0.31105576  0.        ]","[[  7.49854262e+00  -2.92059437e+00  -3.99116186e-02   1.32411881e-02]
 [  4.78895044e+01   2.13423658e+00   0.00000000e+00   0.00000000e+00]]",[ 1.13795187 -0.14377663],-2.34922,-0.0663966430921,[-0.69369656 -0.89992988],[ 1.56703508 -0.42912477]
16,"[-1.1556862  -0.78781996  0.97775284  0.49471858 -0.34520438  0.11623386
  0.43536114  0.64572279  0.09048634 -0.06025555  0.        ]","[[  8.48654312e+00  -2.88402016e+00  -3.99116186e-02   1.32411881e-02]
 [  5.09005140e+01   1.52532722e+00   0.00000000e+00   0.00000000e+00]]",[ 2.35083628  0.18576699],-2.28951,-0.066302667761,[-0.69369656 -0.89992988],[ 1.50871241 -0.50455904]
17,"[-1.72462862 -0.7735205  -0.44133288  0.39577217 -0.34520427  0.11623383
  0.5126378   0.76071147 -0.12706708  0.13667671  0.        ]","[[  9.53416593e+00  -2.84640423e+00  -3.99116186e-02   1.32411881e-02]
 [  5.38519065e+01   2.23403626e+00   0.00000000e+00   0.00000000e+00]]",[ 1.4284236  -1.25951645],-2.58719,-0.0458189792375,[-0.69369656 -0.89992988],[ 0.90158802 -0.82400882]
18,"[-0.81204007 -0.77166259 -1.72507863  0.38387916 -0.34520416  0.1162338
  0.58838541  0.11174753 -0.39536097 -0.01655265  0.        ]","[[  1.06402295e+01  -2.84185502e+00  -3.99116186e-02   1.32411881e-02]
 [  5.67449017e+01  -1.76570693e+00   0.00000000e+00   0.00000000e+00]]",[ 1.53182423  0.19368534],-2.26271,-0.0115848655939,[-0.69369656 -0.89992988],[ 1.54755509  0.50675368]
19,"[ 0.70043391 -0.78236727 -1.3429281   0.45529698 -0.34520405  0.11623376
  0.66264393  0.24253705 -0.36068827 -0.33022051  0.        ]","[[  1.18035834e+01  -2.86908142e+00  -3.99116186e-02   1.32411881e-02]
 [  5.95810260e+01  -9.59614915e-01   0.00000000e+00   0.00000000e+00]]",[ 1.63843207  1.08053825],-2.08029,-0.0340949190462,[-0.69369656 -0.89992988],[ 1.73713517  0.94485438]
20,"[ 0.94702891 -0.77428994  0.41131229  0.40076227 -0.34520394  0.11623373
  0.73542638  0.88879848 -0.06046881 -0.45785497  0.        ]","[[  1.30230952e+01  -2.84831130e+00  -3.99116186e-02   1.32411881e-02]
 [  6.23607775e+01   3.02347283e+00   0.00000000e+00   0.00000000e+00]]",[ 0.67741573 -0.47939744],-2.58146,-0.0660659378233,[-0.69369656 -0.89992988],[ 1.31785715 -0.502285  ]
21,"[-0.52844212 -0.75671703  1.26074092  0.29445392 -0.34520383  0.1162337
  0.77331628  0.57197866  0.17782437 -0.1541659   0.        ]","[[  1.42848296e+01  -2.80743491e+00  -3.99116186e-02   1.32411881e-02]
 [  6.38078980e+01   1.07082757e+00   0.00000000e+00   0.00000000e+00]]",[ 2.1282771  -0.25897513],-2.26792,-0.0770824992077,[-0.69369656 -0.89992988],[ 1.66147339 -0.75928158]
22,"[-1.72292468 -0.75162198 -0.08673382  0.26615387 -0.34520372  0.11623366
  0.84390385  0.40317474 -0.07214104  0.17564596  0.        ]","[[  1.55880364e+01  -2.79645804e+00  -3.99116186e-02   1.32411881e-02]
 [  6.65038244e+01   3.04441877e-02   0.00000000e+00   0.00000000e+00]]",[ 0.11975553 -0.25052332],-2.38241,-0.0532179120309,[-0.69369656 -0.89992988],[ 1.17293727 -0.59556198]
23,"[-0.83020439 -0.75594186 -1.71752429  0.29008718 -0.34520361  0.11623363
  0.82184885  0.24315383 -0.42838719 -0.01095061  0.        ]","[[  1.69096613e+01  -2.80574398e+00  -3.99116186e-02   1.32411881e-02]
 [  6.56615055e+01  -9.55807249e-01   0.00000000e+00   0.00000000e+00]]",[ 0.74115428  0.34837354],-2.27509,-0.00823950355923,[-0.69369656 -0.89992988],[ 1.43348336  0.21004114]
24,"[ 0.83685352 -0.75823143 -1.16027973  0.30306711 -0.3452035   0.1162336
  0.86464858  0.47105514 -0.35214801 -0.42110256  0.        ]","[[  1.82392928e+01  -2.81076750e+00  -3.99116186e-02   1.32411881e-02]
 [  6.72961470e+01   4.48810442e-01   0.00000000e+00   0.00000000e+00]]",[ 1.74591569  0.58396521],-2.25663,-0.0433230022724,[-0.69369656 -0.89992988],[ 1.55219948  0.48557225]
25,"[ 0.70118679 -0.74300163  0.79777461  0.22038567 -0.34520339  0.11623356
  0.93342491  0.84590955  0.07766463 -0.45158177  0.        ]","[[  1.96115717e+01  -2.77861291e+00  -3.99116186e-02   1.32411881e-02]
 [  6.99229001e+01   2.75914036e+00   0.00000000e+00   0.00000000e+00]]",[ 1.71926622 -0.86594806],-2.64011,-0.0780408597213,[-0.69369656 -0.89992988],[ 1.4249959  -0.81796104]
26,"[-1.13613732 -0.73268528  0.99319579  0.16866478 -0.34520328  0.11623353
  1.00083729  0.28205076  0.16452234  0.04009195  0.        ]","[[  2.10358608e+01  -2.75829971e+00  -3.99116186e-02   1.32411881e-02]
 [  7.24975635e+01  -7.16070447e-01   0.00000000e+00   0.00000000e+00]]",[ 1.17215279 -0.63329036],-2.31408,-0.0751901327535,[-0.69369656 -0.89992988],[ 1.6020211 -0.6687355]
27,"[-1.5463779  -0.7521351  -1.04217205  0.26896863 -0.34520317  0.1162335
  1.06693347 -0.12111892 -0.27772481  0.1515562   0.        ]","[[  2.25111393e+01  -2.79755187e+00  -3.99116186e-02   1.32411881e-02]
 [  7.50219610e+01  -3.20091176e+00   0.00000000e+00   0.00000000e+00]]",[ 1.10188289  0.08953604],-2.37631,-0.0321353474861,[-0.69369656 -0.89992988],[ 1.27221143  0.07483307]
28,"[ 0.32465398 -0.77785237 -1.65070483  0.42431429 -0.34520306  0.11623346
  1.13172808 -0.0520411  -0.40698353 -0.25343483  0.        ]","[[  2.40364081e+01  -2.85729692e+00  -3.99116186e-02   1.32411881e-02]
 [  7.74966520e+01  -2.77516711e+00   0.00000000e+00   0.00000000e+00]]",[ 1.64126139  1.52322751],-1.93555,-0.024467723604,[-0.69369656 -0.89992988],[ 1.97678852  1.11756909]
29,"[ 0.93353369 -0.78361884  0.44066021  0.46416766 -0.34520295  0.11623343
  1.19523174  0.60049982 -0.07083526 -0.43784156  0.        ]","[[  2.56106771e+01  -2.87244851e+00  -3.99116186e-02   1.32411881e-02]
 [  7.99220419e+01   1.24661383e+00   0.00000000e+00   0.00000000e+00]]",[ 1.22578282 -0.45651021],-2.63634,-0.0637745840742,[-0.69369656 -0.89992988],[ 1.53912759 -0.21706952]
30,"[-1.03396991 -0.78113437  1.06543908  0.44671753 -0.34520284  0.1162334
  1.2574672   0.30448329  0.1119972  -0.0728872   0.        ]","[[  2.72329662e+01  -2.86582236e+00  -3.99116186e-02   1.32411881e-02]
 [  8.22990001e+01  -5.77812159e-01   0.00000000e+00   0.00000000e+00]]",[ 1.89571071 -0.63000664],-2.31194,-0.068787340478,[-0.69369656 -0.89992988],[ 1.78101277 -0.37500992]
31,"[-1.46358733 -0.79404765 -1.18265415  0.54293325 -0.34520273  0.11623336
  1.31848024 -0.09712795 -0.22846054  0.06860063  0.        ]","[[  2.89023259e+01  -2.90221238e+00  -3.99116186e-02   1.32411881e-02]
 [  8.46292755e+01  -3.05304587e+00   0.00000000e+00   0.00000000e+00]]",[ 1.3554439   0.21404063],-2.34589,-0.0324046674009,[-0.69369656 -0.89992988],[ 1.59256494  0.37529239]
32,"[ 0.66534934 -0.8093557  -1.38180616  0.68155987 -0.34520262  0.11623333
  1.37829083  0.05129116 -0.32154659 -0.24784917  0.        ]","[[  3.06178314e+01  -2.95409325e+00  -3.99116186e-02   1.32411881e-02]
 [  8.69136314e+01  -2.13830082e+00   0.00000000e+00   0.00000000e+00]]",[ 1.97076164  1.26580079],-1.93183,-0.0292932236788,[-0.69369656 -0.89992988],[ 2.12678957  1.18434489]
