timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.21797893  2.21963197 -0.1484238   0.89388372  1.42748351  1.0226091
 -1.07593267  0.37892081  0.09161738 -1.08067732  0.        ]","[[-0.01947411  0.00226549  0.1632625   0.11739574]
 [-0.00358661  0.00341378  0.          0.        ]]",[-0.31810355 -0.52233089],-1.72817,-0.129920122462,[-0.26889619 -0.48525   ],[ 0.35648632 -0.05331358]
1,"[ 1.21752558  2.2193872  -0.16727151  0.82515341  1.42748026  1.02260754
 -1.11340002  0.085979    0.09045059 -1.12204148  0.        ]","[[-0.03216275 -0.01841308  0.1632625   0.11739574]
 [-1.26109339 -2.06438085  0.          0.        ]]",[-0.27220657  0.42037185],-1.59446,-0.134482044361,[-0.26889619 -0.48525   ],[ 0.5123049   0.26112559]
2,"[ 1.21505801  2.21834009 -0.22037139  0.74484419  1.42747702  1.02260597
 -1.14475979  0.32763426  0.08517739 -1.20711178  0.        ]","[[-0.06794502 -0.04258605  0.1632625   0.11739574]
 [-2.31362748 -0.3586027   0.          0.        ]]",[ 1.44257437  0.24537713],-1.51601,-0.143818078298,[-0.26889619 -0.48525   ],[ 0.53994524  0.09927502]
3,"[ 1.21445716  2.21848306 -0.22945204  0.75358383  1.42747377  1.02260441
 -1.02553491  0.4660643   0.08453151 -1.21546926  0.        ]","[[-0.07407173 -0.03995418  0.1632625   0.11739574]
 [ 1.68763564  0.61853824  0.          0.        ]]",[ 0.09405098  0.25916295],-1.6694,-0.144736149038,[-0.26889619 -0.48525   ],[ 0.4646619  -0.06418401]
4,"[ 1.21729232  2.21938293 -0.17434297  0.82847886  1.42747053  1.02260284
 -1.01545383  0.60968794  0.09016606 -1.12951168  0.        ]","[[-0.03692496 -0.01741161  0.1632625   0.11739574]
 [ 2.02591609  1.63234007  0.          0.        ]]",[ 0.06834934 -0.20692775],-1.69099,-0.135305981884,[-0.26889619 -0.48525   ],[ 0.32348853 -0.27613077]
5,"[ 1.21820473  2.2195549  -0.11070987  0.9085826   1.42746728  1.02260127
 -1.00858005  0.48902019  0.09180112 -1.03190621  0.        ]","[[ 0.00590745  0.00668925  0.1632625   0.11739574]
 [ 2.25655622  0.78058521  0.          0.        ]]",[ 0.23490401  1.34420955],-1.35306,-0.124519105082,[-0.26889619 -0.48525   ],[ 0.22731718 -0.22782272]
6,"[ 1.21575679  2.21688418 -0.03053606  1.09186424  1.42746404  1.02259971
 -0.98226556  1.04773179  0.08449678 -0.88630251  0.        ]","[[ 0.05989885  0.06187028  0.1632625   0.11739574]
 [ 3.13965092  4.72437518  0.          0.        ]]",[ 1.21387519 -0.70085265],-1.49774,-0.108196135229,[-0.26889619 -0.48525   ],[-0.1086736  -0.97459042]
7,"[ 1.20024421  2.20813396  0.11984364  1.30919014  1.42746079  1.02259814
 -0.86620997  0.64112107  0.04821023 -0.6503736   0.        ]","[[ 0.16177071  0.12756072  0.1632625   0.11739574]
 [ 7.03456408  1.85423602  0.          0.        ]]",[ 0.14209784 -0.6220571 ],-1.40653,-0.0809723731337,[-0.26889619 -0.48525   ],[-0.35442281 -0.72057241]
8,"[ 1.15395288  2.20587542  0.32915527  1.34872303  1.42745755  1.02259658
 -0.85357659  0.28694872 -0.02284453 -0.39735646  0.        ]","[[ 0.30671571  0.13956219  0.1632625   0.11739574]
 [ 7.45851712 -0.64575828  0.          0.        ]]",[-0.28137195 -0.74829325],-1.35019,-0.0505722827651,[-0.26889619 -0.48525   ],[-0.61542302 -0.62850225]
9,"[ 1.08514025  2.21292555  0.51778966  1.20842046  1.4274543   1.02259501
 -0.89110328 -0.13093111 -0.09635077 -0.21458594  0.        ]","[[ 0.44324939  0.09705183  0.1632625   0.11739574]
 [ 6.199041   -3.59544482  0.          0.        ]]",[-0.48876231  0.53104377],-1.20727,-0.0279163980611,[-0.26889619 -0.48525   ],[-0.71723378 -0.47877881]
