timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.29972029 -0.54315281],"[[ 0.08192111 -0.03476318 -0.13794387  0.18148735]
 [ 0.00037224  0.00449717  0.          0.        ]]",[ 3.36876841 -0.80806797],"[ 1.23204711  2.3844981  -0.025904    0.96364153 -1.22166757  1.56742696
 -1.24299381  0.40977065  2.4787196  -1.5482889   0.        ]",-3.60487,-0.386018975089,[ 3.90870404 -0.38620436]
1,[-0.29972029 -0.54315281],"[[ 0.12163148 -0.06679236 -0.13794387  0.18148735]
 [ 3.95748552 -3.19674016  0.          0.        ]]",[ 3.66873225  0.87059318],"[ 1.22646325  2.38209367  0.03257202  0.8409664  -1.22166479  1.56742201
 -1.13421414 -0.05216739  2.47518391 -1.50625816  0.        ]",-3.28745,-0.383552318757,[ 3.88018036 -0.15594849]
2,[-0.29972029 -0.54315281],"[[ 0.23967276 -0.09552038 -0.13794387  0.18148735]
 [ 7.83374063  0.3122523   0.          0.        ]]",[ 4.42792427 -0.44784646],"[ 1.19713786  2.37865546  0.2043676   0.73115487 -1.22166201  1.56741707
 -1.02765766  0.45417968  2.45076362 -1.31879749  0.        ]",-3.3625,-0.37208705977,[ 3.75055385 -0.71742797]
3,[-0.29972029 -0.54315281],"[[  0.43449047  -0.10714378  -0.13794387   0.18148735]
 [ 11.63537335  -1.46864602   0.           0.        ]]",[  3.03472910e+00  -3.01217459e-04],"[ 1.10814073  2.37691241  0.47610045  0.6868051  -1.22165923  1.56741212
 -0.92315286  0.1971957   2.36294912 -0.98619076  0.        ]",-3.25688,-0.348691012591,[ 3.55959535 -0.80944455]
4,[-0.29972029 -0.54315281],"[[  0.70457955  -0.13625058  -0.13794387   0.18148735]
 [ 15.36113211  -1.44210383   0.           0.        ]]",[ 4.58357073 -1.16057832],"[ 0.90727024  2.3717035   0.81178544  0.57600424 -1.22165645  1.56740718
 -0.82073404  0.20102556  2.15813241 -0.57827892  0.        ]",-2.9754,-0.312185993514,[ 3.14960957 -1.18334377]
5,[-0.29972029 -0.54315281],"[[  1.04846024  -0.20454637  -0.13794387   0.18148735]
 [ 19.01478875  -5.37433374   0.           0.        ]]",[ 2.60815223 -1.29023348],"[ 0.54346898  2.35466658  1.13588912  0.31792099 -1.22165367  1.56740223
 -0.72029747 -0.3663962   1.79609114 -0.18460453  0.        ]",-2.741,-0.261240701181,[ 2.50353074 -1.30682158]
6,[-0.29972029 -0.54315281],"[[  1.46469068  -0.35070267  -0.13794387   0.18148735]
 [ 22.59638623  -9.22836858   0.           0.        ]]",[ 0.83937806 -1.72968233],"[ -2.02347042e-04   2.29581590e+00   1.32495287e+00  -2.20671673e-01
  -1.22165089e+00   1.56739728e+00  -6.21841910e-01  -9.22533643e-01
   1.29231309e+00   7.23221211e-02   0.00000000e+00]",-2.36541,-0.197759299376,[ 1.7372272  -1.35332489]
7,[-0.29972029 -0.54315281],"[[  1.94547139  -0.57316557  -0.13794387   0.18148735]
 [ 25.47222382 -13.00519185   0.           0.        ]]",[ 1.41116183 -1.08500928],"[-0.6529916   2.15034522  1.23058018 -0.98286163 -1.22164811  1.56739234
 -0.54278713 -1.46752683  0.70859588  0.09639314  0.        ]",-1.58635,-0.124560935048,[ 1.11046958 -1.13323438]
8,[-0.29972029 -0.54315281],"[[  2.48958229  -0.87040664  -0.13794387   0.18148735]
 [ 28.92756674 -16.70634125   0.           0.        ]]",[ 0.56355085 -0.54164493],"[-1.24631899  1.86267302  0.75118988 -1.83540301 -1.22164533  1.56738739
 -0.44780237 -2.00159475  0.15734632 -0.16979635  0.        ]",-1.45611,-0.0542520851056,[ 0.95117295 -0.57434922]
9,[-0.29972029 -0.54315281],"[[  3.0847951   -1.22270674  -0.13794387   0.18148735]
 [ 30.5883568  -18.51743668   0.           0.        ]]",[ 0.77600931 -0.28988112],"[-1.5278647   1.41661328 -0.06301547 -2.50821044 -1.22164255  1.56738245
 -0.40214828 -2.26292305 -0.21034416 -0.69167527  0.        ]",-1.47747,-0.0707444573855,[ 1.15749574  0.1295113 ]
