timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.32226446 -0.55701035],"[[ 0.01655806 -0.00166345 -0.07103257  0.02551138]
 [ 0.00041936  0.00028649  0.          0.        ]]",[ 2.1454811  -1.06050738],"[ 1.21558818  2.31519903 -0.14306408  1.0977384  -0.63502719  0.21595185
 -1.20047752  0.41096405  1.96388822 -0.27131606  0.        ]",-3.23587,-0.281883578783,[ 3.15839291 -1.23856199]
1,[-0.32226446 -0.55701035],"[[ 0.05627231 -0.04140106 -0.07103257  0.02551138]
 [ 3.95782462 -3.96084065  0.          0.        ]]",[ 3.08223628 -1.3060301 ],"[ 1.21358072  2.31394606 -0.08404397  0.95434531 -0.63502648  0.21595167
 -1.09356193 -0.17049689  1.96272011 -0.23640632  0.        ]",-3.11697,-0.281454711486,[ 3.15004921 -0.89196503]
2,[-0.32226446 -0.55701035],"[[ 0.17434913 -0.15957394 -0.07103257  0.02551138]
 [ 7.83694454 -7.84349511  0.          0.        ]]",[ 3.60139619 -2.15101132],"[ 1.19474854  2.29674345  0.09029259  0.53019416 -0.63502578  0.21595149
 -0.98876168 -0.74043835  1.95180658 -0.1332713   0.        ]",-3.08761,-0.279581337604,[ 3.00203848 -0.70705187]
3,[-0.32226446 -0.55701035],"[[  0.36923913  -0.35462748  -0.07103257   0.02551138]
 [ 11.63942256 -11.64913662   0.           0.        ]]",[ 2.00990673 -1.62793183],"[ 1.12230126  2.22488211  0.36905183 -0.14963863 -0.63502507  0.21595131
 -0.88603229 -1.29907328  1.90983375  0.0316293   0.        ]",-3.16204,-0.274552148478,[ 2.75319886 -0.60589743]
4,[-0.32226446 -0.55701035],"[[  0.63942666  -0.62503471  -0.07103257   0.02551138]
 [ 15.36699764 -15.37906779   0.           0.        ]]",[ 2.34111641 -0.16867076],"[ 0.94178218  2.0408432   0.71977769 -1.00829038 -0.63502437  0.21595113
 -0.78532671 -1.84659055  1.80525284  0.23908933  0.        ]",-2.84977,-0.263699654162,[ 2.39416456 -0.46152386]
5,[-0.32226446 -0.55701035],"[[  0.98342074  -0.9362663   -0.07103257   0.02551138]
 [ 19.02040521 -15.74273406   0.           0.        ]]",[ 1.94458882 -0.43995604],"[ 0.59748366  1.72431936  1.07025428 -1.8031953  -0.63502366  0.21595095
 -0.68662502 -1.89996679  1.6048967   0.47832235  0.        ]",-2.70547,-0.24455966617,[ 1.84334517 -0.61866295]
6,[-0.32226446 -0.55701035],"[[  1.39977127  -1.26546705  -0.07103257   0.02551138]
 [ 22.60290544 -17.17239138   0.           0.        ]]",[ 0.91987004 -1.45023202],"[ 0.06495415  1.30035775  1.29781303 -2.33882969 -0.63502296  0.21595077
 -0.58983911 -2.10981899  1.28940703  0.69711884  0.        ]",-2.49785,-0.215720087331,[ 1.39528692 -0.57171184]
7,[-0.32226446 -0.55701035],"[[  1.88389562e+00  -1.64521448e+00  -7.10325707e-02   2.55113773e-02]
 [  2.57990512e+01  -2.07901189e+01   0.00000000e+00   0.00000000e+00]]",[ 1.98418986 -0.3197507 ],"[-0.59823755  0.7563097   1.24720498 -2.49577267 -0.63502225  0.21595059
 -0.50349108 -2.6408519   0.88809691  0.76647691  0.        ]",-1.86813,-0.175466579443,[ 1.51725245 -0.12503761]
8,[-0.32226446 -0.55701035],"[[  2.43449574e+00  -2.06956379e+00  -7.10325707e-02   2.55113773e-02]
 [  2.92496007e+01  -2.16418559e+01   0.00000000e+00   0.00000000e+00]]",[ 0.29360445  1.44026591],"[-1.22542662  0.17013028  0.79843423 -2.06601821 -0.63502155  0.21595042
 -0.41027011 -2.76585965  0.49160014  0.61743511  0.        ]",-1.65851,-0.125511435539,[ 1.81910408  0.2271122 ]
9,[-0.32226446 -0.55701035],"[[  3.02536572e+00  -2.45834423e+00  -7.10325707e-02   2.55113773e-02]
 [  2.98353307e+01  -1.72509547e+01   0.00000000e+00   0.00000000e+00]]",[ 1.7447701  0.16901  ],"[-1.54856112 -0.26106984  0.00476709 -1.17498553 -0.63502084  0.21595024
 -0.39444556 -2.1213124   0.22428416  0.32206319  0.        ]",-1.40017,-0.0787370755712,[ 1.87415922  0.27613869]
