timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.21601849  2.20613337 -0.10207462  1.09171982  0.35954946 -1.27290496
 -1.07642443  0.37872685  0.99239311  1.2389824   0.        ]","[[ 0.01374972  0.06177984  0.04281631 -0.14813146]
 [ 0.00074016 -0.0013904   0.          0.        ]]",[ 0.3324798  -2.16950241],-2.67283,-0.229663745983,[-0.26362386 -0.48785919],[ 0.37361759 -2.05367517]
1,"[ 1.21564545  2.20845877 -0.082406    0.95927386  0.35954916 -1.27290244
 -1.03694731 -0.18336647  0.9935344   1.22571951  0.        ]","[[ 0.02697611  0.02201934  0.04281631 -0.14813146]
 [ 1.31750941 -3.96146065  0.          0.        ]]",[ 0.6103859  -1.67818603],-2.53547,-0.228687054322,[-0.26362386 -0.48785919],[ 0.47332633 -1.66370213]
2,"[ 1.2120322   2.2023109  -0.0076547   0.56573858  0.35954885 -1.27289991
 -0.96529429 -0.73439004  0.99242661  1.20539744  0.        ]","[[ 0.07730649 -0.09616014  0.04281631 -0.14813146]
 [ 3.70756588 -7.84354424  0.          0.        ]]",[ 0.71431642 -1.46747165],-2.45128,-0.226919597672,[-0.26362386 -0.48785919],[ 0.57416773 -1.37157989]
3,"[ 1.19412278  2.1497416   0.14242778 -0.07143073  0.35954854 -1.27289739
 -0.88273375 -1.27451836  0.9778536   1.20419488  0.        ]","[[  0.17908852  -0.29121134   0.04281631  -0.14813146]
 [  6.46146764 -11.64887891   0.           0.        ]]",[ 1.24430601 -1.02939843],-2.27612,-0.225375545448,[-0.26362386 -0.48785919],[ 0.69506937 -1.10329437]
4,"[ 1.13420253  1.99338458  0.38294266 -0.88978456  0.35954824 -1.27289487
 -0.76792261 -1.80398452  0.93209943  1.24607889  0.        ]","[[  0.34674181  -0.56161618   0.04281631  -0.14813146]
 [ 10.29114891 -15.37912131   0.           0.        ]]",[ 0.15836424  0.78020223],-2.17004,-0.224408693788,[-0.26362386 -0.48785919],[ 0.81840807 -0.81283665]
5,"[ 1.00818152  1.74753319  0.66351831 -1.5860967   0.35954793 -1.27289235
 -0.7552675  -1.32224817  0.85184936  1.34693754  0.        ]","[[  0.55679925  -0.83514653   0.04281631  -0.14813146]
 [ 10.71325055 -11.98519999   0.           0.        ]]",[ 0.48051458 -1.58429313],-2.23867,-0.225863716997,[-0.26362386 -0.48785919],[ 0.72033918 -1.30977678]
6,"[ 0.81033238  1.42729496  0.9319807  -2.10382081  0.35954762 -1.27288983
 -0.70457738 -1.85058865  0.73459943  1.45734268  0.        ]","[[  0.78802854  -1.11219835   0.04281631  -0.14813146]
 [ 12.40407426 -15.7075229    0.           0.        ]]",[ 1.16587407 -1.56954107],-1.92814,-0.226431591074,[-0.26362386 -0.48785919],[ 0.81300139 -0.98888767]
7,"[ 0.49632899  0.95746452  1.18460833 -2.42894914  0.35954732 -1.27288731
 -0.59325431 -2.36846178  0.54746807  1.54275508  0.        ]","[[  1.07336577  -1.46295802   0.04281631  -0.14813146]
 [ 16.11741202 -19.35614738   0.           0.        ]]",[ 1.15366926  0.45864019],-1.80652,-0.221590753514,[-0.26362386 -0.48785919],[ 0.86935145 -0.59658086]
8,"[ 0.02954542  0.44984143  1.35060407 -2.33862086  0.35954701 -1.27288479
 -0.4841354  -2.05617824  0.29496623  1.6305698   0.        ]","[[  1.43223128  -1.82800839   0.04281631  -0.14813146]
 [ 19.75722995 -17.15608412   0.           0.        ]]",[-0.2966302  -0.69537403],-1.78206,-0.217216356756,[-0.26362386 -0.48785919],[ 0.72801161 -0.78681433]
9,"[-0.48906592 -0.01335963  1.32190967 -1.81892416  0.3595467  -1.27288227
 -0.53100984 -2.39855186  0.02031859  1.62481005  0.        ]","[[  1.81168935  -2.19533153   0.04281631  -0.14813146]
 [ 18.19364304 -19.56828939   0.           0.        ]]",[-0.17207796 -0.1996707 ],-1.68493,-0.207108236742,[-0.26362386 -0.48785919],[ 0.67667502 -0.46434405]
10,"[-0.93152847 -0.38824818  1.10980532 -0.8593009   0.35954639 -1.27287975
 -0.56220094 -2.45563621 -0.23062813  1.47048052  0.        ]","[[  2.16512418  -2.59073247   0.04281631  -0.14813146]
 [ 17.15319713 -19.97055816   0.           0.        ]]",[ 0.51177378 -0.29587747],-1.59959,-0.185573168968,[-0.26362386 -0.48785919],[ 0.6350975  -0.50239432]
11,"[-1.28393142 -0.58122508  0.73741979  0.4085055   0.35954609 -1.27287723
 -0.51162321 -2.56571664 -0.4364599   1.22267433  0.        ]","[[  2.52511575  -2.99792538   0.04281631  -0.14813146]
 [ 18.84027803 -20.74621526   0.           0.        ]]",[ 1.93867636 -0.27440387],-1.56638,-0.158088048666,[-0.26362386 -0.48785919],[ 0.66166461 -0.2936129 ]
12,"[-1.50890147 -0.59474182  0.17832033  1.00720888  0.35954578 -1.27287471
 -0.40407834  0.38001482 -0.49337912  1.09969624  0.        ]","[[  2.93791548e+00  -3.17799353e+00   4.28163149e-02  -1.48131462e-01]
 [  2.24275867e+01   7.53970720e-03   0.00000000e+00   0.00000000e+00]]",[ 1.60205457 -0.46588048],-1.63864,-0.145189856467,[-0.26362386 -0.48785919],[ 0.54239064 -0.40295982]
13,"[-1.48368319 -0.59559484 -0.53379673  0.8513251   0.35954547 -1.27287218
 -0.2986872   0.8370167  -0.48801975  1.18835321  0.        ]","[[  3.42173973  -3.13123224   0.04281631  -0.14813146]
 [ 25.94305603   3.22729018   0.           0.        ]]",[ 1.45900293  0.02333888],-1.74131,-0.15538418008,[-0.26362386 -0.48785919],[ 0.45505136 -0.59875792]
14,"[-1.08609632 -0.59169325 -1.22371577  0.63495442  0.35954517 -1.27286966
 -0.19538808  0.84202801 -0.55438166  1.26447985  0.        ]","[[  3.97517266  -3.06626652   0.04281631  -0.14813146]
 [ 29.38874339   3.26260431   0.           0.        ]]",[ 1.50855175  0.112487  ],-1.77454,-0.166370729959,[-0.26362386 -0.48785919],[ 0.34115797 -0.5976519 ]
15,"[-0.31933975 -0.58107427 -1.60000461  0.40606902  0.35954486 -1.27286714
 -0.09413587  0.89616469 -0.66587897  1.24683101  0.        ]","[[  4.59683436  -2.99718815   0.04281631  -0.14813146]
 [ 32.76615336   3.64402514   0.           0.        ]]",[-0.11474359 -1.1213381 ],-1.74831,-0.168851607731,[-0.26362386 -0.48785919],[ 0.23326007 -0.5442757 ]
16,"[ 0.53384394 -0.57379995 -1.40683815  0.29931924  0.35954455 -1.27286462
 -0.1272089   0.32401022 -0.71160128  1.13648964  0.        ]","[[  5.24108833  -2.96475245   0.04281631  -0.14813146]
 [ 31.66295278  -0.38700489   0.           0.        ]]",[-1.11913243 -0.35032368],-1.64463,-0.15885596243,[-0.26362386 -0.48785919],[ 0.31407368 -0.12496531]
17,"[ 1.07616598 -0.57880002 -0.77598338  0.37026625  0.35954425 -1.2728621
 -0.26469688  0.12827242 -0.67005503  1.0625874   0.        ]","[[  5.82833341  -2.98632846   0.04281631  -0.14813146]
 [ 27.07684394  -1.76604573   0.           0.        ]]",[-0.17807947  0.43533339],-1.62521,-0.1484928774,[-0.26362386 -0.48785919],[ 0.34512976  0.0681622 ]
18,"[ 1.21235178 -0.5824148  -0.01221552  0.4285538   0.35954394 -1.27285958
 -0.30190057  0.37795252 -0.61498833  1.02722588  0.        ]","[[  6.35741916e+00  -3.00399974e+00   4.28163149e-02  -1.48131462e-01]
 [  2.58358559e+01  -6.96075336e-03   0.00000000e+00   0.00000000e+00]]",[ 0.17811369 -0.46669303],-1.58045,-0.141771729183,[-0.26362386 -0.48785919],[ 0.26303267 -0.15055865]
19,"[ 0.98116714 -0.58231501  0.70857171  0.42685328  0.35954363 -1.27285706
 -0.29609194  0.38448791 -0.54957045  1.01180347  0.        ]","[[  6.87608021  -3.00348494   0.04281631  -0.14813146]
 [ 26.02960261   0.03908569   0.           0.        ]]",[ 0.49031928  0.12178822],-1.53391,-0.137094576149,[-0.26362386 -0.48785919],[ 0.30788222 -0.33354959]
20,"[ 0.42953905 -0.58120816  1.22128109  0.40830984  0.35954333 -1.27285454
 -0.25334019  0.45289477 -0.48010597  1.03511373  0.        ]","[[  7.41098015  -2.99786775   0.04281631  -0.14813146]
 [ 27.45563633   0.52103794   0.           0.        ]]",[ 0.98829269 -0.91188709],-1.49913,-0.137242909542,[-0.26362386 -0.48785919],[ 0.37284809 -0.59512627]
21,"[-0.35261287 -0.58292713  1.35032204  0.43746938  0.35954302 -1.27285202
 -0.15232781  0.34085794 -0.44015133  1.10096143  0.        ]","[[  7.99389858  -3.00669908   0.04281631  -0.14813146]
 [ 30.82503069  -0.26829676   0.           0.        ]]",[ 1.03869979 -1.91718268],-1.50747,-0.143816258704,[-0.26362386 -0.48785919],[ 0.43349853 -0.67484772]
22,"[-1.13860819 -0.58316123  0.92433709  0.44160021  0.35954271 -1.2728495
 -0.05192444  0.38590453 -0.43369875  1.19201766  0.        ]","[[  8.64400166  -3.00794938   0.04281631  -0.14813146]
 [ 34.1741109    0.04907362   0.           0.        ]]",[ 0.05012375 -2.241735  ],-1.59429,-0.154404395122,[-0.26362386 -0.48785919],[ 0.42636976 -0.7675038 ]
23,"[-1.53018847 -0.58289632  0.02904995  0.43694981  0.35954241 -1.27284698
 -0.06625674  0.38922432 -0.4799038   1.27343217  0.        ]","[[  9.32268722  -3.00654206   0.04281631  -0.14813146]
 [ 33.69603748   0.07246495   0.           0.        ]]",[-0.02925934 -1.42584814],-1.70225,-0.165144775278,[-0.26362386 -0.48785919],[ 0.40184894 -0.72627509]
24,"[-1.32414633 -0.58266711 -0.91761937  0.43296676  0.3595421  -1.27284446
 -0.08972791  0.38556884 -0.56015154  1.30358148  0.        ]","[[  9.98875276  -3.00533649   0.04281631  -0.14813146]
 [ 32.91312588   0.04671329   0.           0.        ]]",[ 0.78816124  0.15720045],-1.79032,-0.171106380499,[-0.26362386 -0.48785919],[ 0.3607446  -0.59199613]
25,"[-0.59862789 -0.58126352 -1.53263427  0.40926695  0.35954179 -1.27284194
 -0.01570843  0.47390106 -0.6465224   1.27008626  0.        ]","[[ 10.67178768  -2.9981584    0.04281631  -0.14813146]
 [ 35.38213318   0.66904465   0.           0.        ]]",[ 0.49758448 -0.71994707],-1.76014,-0.170617708244,[-0.26362386 -0.48785919],[ 0.29345566 -0.41441956]
26,"[ 0.37120711 -0.58281244 -1.49447095  0.43551405  0.35954148 -1.27283941
  0.02235342  0.27711138 -0.68914838  1.17619919  0.        ]","[[ 11.39216821  -3.00610781   0.04281631  -0.14813146]
 [ 36.65173117  -0.71739807   0.           0.        ]]",[ 0.35107349  0.16560304],-1.64159,-0.162069777902,[-0.26362386 -0.48785919],[ 0.30584836 -0.07900849]
27,"[ 1.08821983 -0.58340055 -0.74865641  0.4459043   0.35954118 -1.27283689
  0.04227401  0.41050289 -0.66294157  1.08022114  0.        ]","[[ 12.13186987  -3.00925236   0.04281631  -0.14813146]
 [ 37.31620631   0.2223884    0.           0.        ]]",[-0.11919525 -0.13201404],-1.64863,-0.15007453965,[-0.26362386 -0.48785919],[ 0.22669813 -0.06445822]
28,"[ 1.15478617 -0.58265946  0.3165656   0.43287337  0.35954087 -1.27283437
  0.00597877  0.40167727 -0.58802292  1.01704919  0.        ]","[[ 12.86604697  -3.00530869   0.04281631  -0.14813146]
 [ 36.10553811   0.16021174   0.           0.        ]]",[-0.49842876 -0.04339205],-1.57255,-0.139363044919,[-0.26362386 -0.48785919],[ 0.22790217 -0.24729645]
29,"[ 0.58925106 -0.58217124  1.12488287  0.42449688  0.35954056 -1.27283185
 -0.07461196  0.39232828 -0.49886168  1.0265407   0.        ]","[[ 13.56118621  -3.00277255   0.04281631  -0.14813146]
 [ 33.41734481   0.09434774   0.           0.        ]]",[-0.79162177 -0.39004716],-1.51425,-0.136871887265,[-0.26362386 -0.48785919],[ 0.33255947 -0.50686759]
30,"[-0.23530288 -0.58197335  1.36266702  0.42115107  0.35954026 -1.27282933
 -0.18840849  0.38211164 -0.44047074  1.09082924  0.        ]","[[  1.41914485e+01  -3.00175937e+00   4.28163149e-02  -1.48131462e-01]
 [  2.96215356e+01   2.23708229e-02   0.00000000e+00   0.00000000e+00]]",[-1.28890969 -0.68825932],-1.52802,-0.142633592651,[-0.26362386 -0.48785919],[ 0.42687249 -0.68924177]
31,"[-0.93923314 -0.58199217  1.10413401  0.42147868  0.35953995 -1.27282681
 -0.32468614  0.37635838 -0.42650076  1.16909266  0.        ]","[[  1.47382708e+01  -3.00185871e+00   4.28163149e-02  -1.48131462e-01]
 [  2.50758439e+01  -1.81602727e-02   0.00000000e+00   0.00000000e+00]]",[ 0.81432149 -1.3648081 ],-1.54557,-0.151533607112,[-0.26362386 -0.48785919],[ 0.46480435 -0.7708745 ]
32,"[-1.40574872 -0.58212807  0.51208998  0.4237916   0.35953964 -1.27282429
 -0.24290994  0.373366   -0.44938875  1.24141047  0.        ]","[[ 15.2671558   -3.00255931   0.04281631  -0.14813146]
 [ 27.80356572  -0.03924014   0.           0.        ]]",[ 0.33623635  0.2682573 ],-1.64009,-0.160606832647,[-0.26362386 -0.48785919],[ 0.43364775 -0.76975292]
33,"[-1.52693418 -0.58013863 -0.30516835  0.39117238  0.35953934 -1.27282177
 -0.21949948  0.52431586 -0.50760325  1.30228551  0.        ]","[[ 15.83106194  -2.99267389   0.04281631  -0.14813146]
 [ 28.58443906   1.0242472    0.           0.        ]]",[ 0.82771091  0.171901  ],-1.75623,-0.169300893227,[-0.26362386 -0.48785919],[ 0.38704854 -0.78445804]
34,"[-1.19383939 -0.57398708 -1.1055196   0.3019491   0.35953903 -1.27281925
 -0.1382173   0.61815418 -0.60526167  1.32453209  0.        ]","[[ 16.42995358  -2.96555606   0.04281631  -0.14813146]
 [ 31.29568128   1.68536844   0.           0.        ]]",[ 0.60518433 -0.66166513],-1.82338,-0.175160576291,[-0.26362386 -0.48785919],[ 0.28944215 -0.73248744]
35,"[-0.44095335 -0.57220948 -1.57875463  0.27867358  0.35953872 -1.27281673
 -0.08496068  0.24167573 -0.6898822   1.25886294  0.        ]","[[ 17.0736904   -2.95846121   0.04281631  -0.14813146]
 [ 33.07210404  -0.96702296   0.           0.        ]]",[-0.66171013  0.12451494],-1.72351,-0.171338660041,[-0.26362386 -0.48785919],[ 0.32450581 -0.34002185]
36,"[ 0.40520512 -0.57569476 -1.47850361  0.3252713   0.35953842 -1.27281421
 -0.18313048  0.3144594  -0.70743378  1.15894027  0.        ]","[[ 17.70227793  -2.97265639   0.04281631  -0.14813146]
 [ 29.7975554   -0.45424075   0.           0.        ]]",[ 0.21250486  0.51531624],-1.64037,-0.161108760848,[-0.26362386 -0.48785919],[ 0.33143818 -0.14385951]
37,"[ 1.01397471 -0.57289547 -0.89844715  0.28756226  0.35953811 -1.27281169
 -0.17558918  0.60544936 -0.68510094  1.05350582  0.        ]","[[ 18.300753    -2.96117193   0.04281631  -0.14813146]
 [ 30.0490974    1.59586396   0.           0.        ]]",[ 0.6077664  -0.83170394],-1.64379,-0.148309853857,[-0.26362386 -0.48785919],[ 0.24860999 -0.22081193]
38,"[ 1.21274338 -0.57325411 -0.01797167  0.29226375  0.3595378  -1.27280917
 -0.1212863   0.13364844 -0.60779878  0.99043744  0.        ]","[[ 18.9199082   -2.96260515   0.04281631  -0.14813146]
 [ 31.8604142   -1.72809449   0.           0.        ]]",[-0.86929199  0.0553819 ],-1.55937,-0.137310710425,[-0.26362386 -0.48785919],[ 0.27730715 -0.07129008]
39,"[ 0.92133867 -0.58053713  0.79726914  0.39758413  0.3595375  -1.27280665
 -0.24337621  0.16969464 -0.53477383  1.00716656  0.        ]","[[ 19.51625666  -2.99461853   0.04281631  -0.14813146]
 [ 27.78799544  -1.474139     0.           0.        ]]",[ 1.11367048 -0.40907277],-1.52474,-0.135971010903,[-0.26362386 -0.48785919],[ 0.33413059 -0.24348663]
40,"[ 0.26479617 -0.58383495  1.29207545  0.45386852  0.35953719 -1.27280413
 -0.14116695  0.34985856 -0.47847412  1.04966143  0.        ]","[[ 20.10622294  -3.01166275   0.04281631  -0.14813146]
 [ 31.19726579  -0.20483748   0.           0.        ]]",[ 1.09293262  0.75731174],-1.51289,-0.13889239401,[-0.26362386 -0.48785919],[ 0.38423362 -0.55142939]
41,"[-0.62407276 -0.57863303  1.27804385  0.36794011  0.35953688 -1.27280161
 -0.04098137  0.77617213 -0.41674528  1.13811715  0.        ]","[[ 20.76369756  -2.98562493   0.04281631  -0.14813146]
 [ 34.53903479   2.79865174   0.           0.        ]]",[ 0.87155079 -0.56902017],-1.53517,-0.147656147605,[-0.26362386 -0.48785919],[ 0.37814188 -0.98261577]
42,"[-1.36288646 -0.57073852  0.60216237  0.26013165  0.35953657 -1.27279909
  0.04196611  0.44866093 -0.4309401   1.27585882  0.        ]","[[ 21.48223807  -2.95280326   0.04281631  -0.14813146]
 [ 37.30581312   0.49125937   0.           0.        ]]",[ 0.73314198 -0.47068812],-1.66273,-0.164267810397,[-0.26362386 -0.48785919],[ 0.36885178 -0.9331758 ]
43,"[-1.49145974 -0.5730403  -0.50335712  0.28949709  0.35953627 -1.27279657
  0.10684663  0.18292428 -0.53566661  1.33438164  0.        ]","[[ 22.25006766  -2.96176236   0.04281631  -0.14813146]
 [ 39.46995403  -1.38091719   0.           0.        ]]",[ 1.30890468 -1.28968639],-1.7882,-0.173897281967,[-0.26362386 -0.48785919],[ 0.34511706 -0.65550727]
