timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.51862627 -0.75251287],"[[ 0.02505324 -0.04168289  0.0048483  -0.03423258]
 [-0.00035014  0.00355802  0.          0.        ]]",[ 0.24502131 -2.48256712],"[ 1.14227801  2.112948   -0.22352996  1.08188671  0.0366411  -0.3051024
 -1.03497792  0.41045667  1.35021504  0.26453858  0.        ]",-3.86103,-0.208054575279,[ 0.62526917 -2.13431311]
1,[-0.51862627 -0.75251287],"[[ 0.03478676 -0.08134406  0.0048483  -0.03423258]
 [ 0.97046418 -3.95647586  0.          0.        ]]",[ 0.78095468 -1.39286716],"[ 1.14186514  2.10946217 -0.20874802  0.96427663  0.03664108 -0.30510224
 -1.01012779 -0.21238558  1.34904968  0.24303362  0.        ]",-3.58867,-0.207547097236,[ 0.73604423 -1.76516986]
2,[-0.51862627 -0.75251287],"[[  8.50150805e-02  -1.99427427e-01   4.84829969e-03  -3.42325752e-02]
 [  4.04213727e+00  -7.83891335e+00   0.00000000e+00   0.00000000e+00]]",[ 0.97686032 -1.75765859],"[ 1.1376137   2.08588337 -0.13257898  0.61708473  0.03664107 -0.30510208
 -0.93150378 -0.82302304  1.34117081  0.22050141  0.        ]",-3.5098,-0.206288904916,[ 0.55168897 -1.48256493]
3,[-0.51862627 -0.75251287],"[[  2.03843027e-01  -3.94390576e-01   4.84829969e-03  -3.42325752e-02]
 [  7.82806694e+00  -1.16446907e+01   0.00000000e+00   0.00000000e+00]]",[ 0.78186608 -0.67177478],"[ 1.11345019  2.0045806   0.04597621  0.06403982  0.03664105 -0.30510193
 -0.83459765 -1.42160194  1.3150963   0.25277006  0.        ]",-3.31422,-0.203885187436,[ 0.21338063 -1.09010303]
4,[-0.51862627 -0.75251287],"[[  3.89895164e-01  -6.51668626e-01   4.84829969e-03  -3.42325752e-02]
 [  1.07674057e+01  -1.40749637e+01   0.00000000e+00   0.00000000e+00]]",[-0.21072271 -0.56442939],"[ 1.03662334  1.82162497  0.3158978  -0.59635559  0.03664103 -0.30510177
 -0.75936113 -1.80383673  1.25219552  0.34683476  0.        ]",-3.30451,-0.198779086843,[-0.13716936 -0.74682808]
5,[-0.51862627 -0.75251287],"[[  5.94750640e-01  -9.52788955e-01   4.84829969e-03  -3.42325752e-02]
 [  9.72157680e+00  -1.60305561e+01   0.00000000e+00   0.00000000e+00]]",[-0.50944866 -0.97872343],"[ 0.89998128  1.51375683  0.5896991  -1.21590372  0.03664101 -0.30510161
 -0.7861298  -2.11141063  1.13940986  0.42057801  0.        ]",-3.1665,-0.188248426984,[-0.17082053 -0.28178549]
6,[-0.51862627 -0.75251287],"[[  7.67037892e-01  -1.30908916e+00   4.84829969e-03  -3.42325752e-02]
 [  7.51430755e+00  -1.95876542e+01   0.00000000e+00   0.00000000e+00]]",[ 0.75943304  0.01312029],"[ 0.74685942  1.05596683  0.79283969 -1.66429431  0.036641   -0.30510145
 -0.84262687 -2.67086665  0.96776066  0.37574975  0.        ]",-2.52555,-0.168054520013,[ 0.28818011  0.74433881]
7,[-0.51862627 -0.75251287],"[[  9.45982941e-01  -1.69643277e+00   4.84829969e-03  -3.42325752e-02]
 [  1.03708545e+01  -1.91480908e+01   0.00000000e+00   0.00000000e+00]]",[-0.65136466  0.82482076],"[ 0.55598716  0.50773703  0.97070305 -1.74204163  0.03664098 -0.30510129
 -0.76950946 -2.601722    0.72912214  0.31479149  0.        ]",-2.20108,-0.14002919766,[ 0.57414716  1.2110765 ]
8,[-0.51862627 -0.75251287],"[[  1.12547024e+00  -2.04281559e+00   4.84829969e-03  -3.42325752e-02]
 [  7.58710166e+00  -1.55024165e+01   0.00000000e+00   0.00000000e+00]]",[ 1.10121739  1.43993671],"[ 0.33801577  0.03753227  1.10956663 -1.44056741  0.03664096 -0.30510113
 -0.84076237 -2.02832257  0.4754606   0.28526251  0.        ]",-1.80887,-0.11146749985,[ 0.73591703  1.21428299]
9,[-0.51862627 -0.75251287],"[[  1.31542196e+00  -2.31005592e+00   4.84829969e-03  -3.42325752e-02]
 [  1.13955492e+01  -1.12357728e+01   0.00000000e+00   0.00000000e+00]]",[ 0.98915099  1.09100675],"[ 0.08618709 -0.27517948  1.20847217 -0.9898882   0.03664094 -0.30510098
 -0.7432799  -1.35726067  0.25890794  0.30015919  0.        ]",-1.79406,-0.0891948754223,[ 0.74143803  0.88757163]
10,[-0.51862627 -0.75251287],"[[  1.58036288e+00  -2.49280745e+00   4.84829969e-03  -3.42325752e-02]
 [  1.50862978e+01  -7.05327196e+00   0.00000000e+00   0.00000000e+00]]",[ 1.15570495  0.75144484],"[-0.28442737 -0.45087821  1.25767518 -0.58952806  0.03664093 -0.30510082
 -0.64881017 -0.69943439  0.09405912  0.37879384  0.        ]",-1.86203,-0.0775289410861,[ 0.61092299  0.35005426]
11,[-0.51862627 -0.75251287],"[[  1.91881860e+00  -2.60261172e+00   4.84829969e-03  -3.42325752e-02]
 [  1.87470759e+01  -3.93750011e+00   0.00000000e+00   0.00000000e+00]]",[-0.82256007  0.63787058],"[-0.75300388 -0.53854906  1.16665743 -0.31927952  0.03664091 -0.30510066
 -0.55510764 -0.20938405 -0.03868271  0.48582459  0.        ]",-1.97659,-0.0748077225515,[ 0.39870057 -0.18504305]
12,[-0.51862627 -0.75251287],"[[  2.25736493e+00  -2.65523235e+00   4.84829969e-03  -3.42325752e-02]
 [  1.51196044e+01  -1.33329880e+00   0.00000000e+00   0.00000000e+00]]",[-0.23881679 -0.53810175],"[-1.16697829 -0.57539057  0.91349897 -0.1830508   0.03664089 -0.3051005
 -0.64795689  0.20020619 -0.15368093  0.58061493  0.        ]",-2.08551,-0.076517944786,[-0.08810356 -0.51368988]
13,[-0.51862627 -0.75251287],"[[  2.54726812e+00  -2.70300708e+00   4.84829969e-03  -3.42325752e-02]
 [  1.38748722e+01  -3.43718126e+00   0.00000000e+00   0.00000000e+00]]",[ 0.51611261  0.19151835],"[-1.44212329 -0.60581594  0.58915508 -0.05602762  0.03664087 -0.30510034
 -0.67981692 -0.13069379 -0.26041133  0.61971531  0.        ]",-2.03952,-0.0761115939937,[ 0.02664951 -0.45989344]
14,[-0.51862627 -0.75251287],"[[  2.84251323e+00  -2.76345517e+00   4.84829969e-03  -3.42325752e-02]
 [  1.56437427e+01  -2.61037633e+00   0.00000000e+00   0.00000000e+00]]",[ 0.88548067 -0.09044202],"[ -1.62176510e+00  -6.40077650e-01   1.86060602e-01   1.08780276e-01
   3.66408574e-02  -3.05100186e-01  -6.34540006e-01  -6.53297273e-04
  -3.62924288e-01   6.12445804e-01   0.00000000e+00]",-2.03027,-0.0729718250364,[-0.19450521 -0.46752125]
