timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.15662508  2.08190541 -0.22236808  0.99049689 -0.2562729  -1.01603973
 -1.01666348  0.39444807  1.57511738  0.90545595  0.        ]","[[-0.02454003 -0.00869898 -0.02907669 -0.11745752]
 [-0.00166102 -0.00327575  0.          0.        ]]",[ 0.80556309 -2.15714564],-3.84409,-0.263652488266,[-0.3994073  -0.66196668],[ 1.26401341 -1.83731771]
1,"[ 1.15700434  2.08032675 -0.17417469  0.86973587 -0.25627277 -1.01603879
 -0.929056   -0.20407201  1.57507706  0.92571341  0.        ]","[[ 0.00741573 -0.04850413 -0.02907669 -0.11745752]
 [ 3.18661646 -3.96403409  0.          0.        ]]",[ 2.08377758 -2.10468219],-3.64296,-0.264641350722,[-0.3994073  -0.66196668],[ 1.59701788 -1.47467208]
2,"[ 1.1486024   2.0627741  -0.01945472  0.51314578 -0.25627265 -1.01603785
 -0.82204681 -0.79078106  1.56954214  1.00010947  0.        ]","[[ 0.11022142 -0.16674033 -0.02907669 -0.11745752]
 [ 7.08098793 -7.84663347  0.          0.        ]]",[ 1.60455656 -1.42980965],-3.61343,-0.267819571568,[-0.3994073  -0.66196668],[ 1.70913243 -1.2815609 ]
3,"[ 1.09891435  1.99241552  0.24613248 -0.05760497 -0.25627253 -1.01603692
 -0.71715222 -1.36585292  1.53989522  1.13861877  0.        ]","[[  0.29014221  -0.36185615  -0.02907669  -0.11745752]
 [ 10.8984064  -11.65223002   0.           0.        ]]",[ 1.40159851 -1.28014229],-3.58896,-0.27228410787,[-0.3994073  -0.66196668],[ 1.61615837 -1.22280073]
4,"[ 0.95509472  1.81464465  0.59738875 -0.77698764 -0.2562724  -1.01603598
 -0.61432457 -1.92948457  1.45553235  1.3267264   0.        ]","[[  0.54565619  -0.63232497  -0.02907669  -0.11745752]
 [ 14.64060604 -15.38213717   0.           0.        ]]",[ 1.48371118 -1.32933832],-3.48182,-0.275293758395,[-0.3994073  -0.66196668],[ 1.49247754 -0.99380606]
5,"[ 0.65748515  1.47337792  0.97255248 -1.49816251 -0.25627228 -1.01603504
 -0.51351364 -2.48184948  1.28190384  1.52886975  0.        ]","[[  0.87527716  -0.9766448   -0.02907669  -0.11745752]
 [ 18.309413   -19.03751618   0.           0.        ]]",[ 1.22640973 -0.11119416],-3.14964,-0.273071416007,[-0.3994073  -0.66196668],[ 1.44906712 -0.63522434]
6,"[ 0.16835725  0.99139345  1.25849702 -1.94987903 -0.25627215 -1.01603411
 -0.4146951  -2.49131356  1.00022967  1.71346954  0.        ]","[[  1.27754594  -1.35802594  -0.02907669  -0.11745752]
 [ 21.90571252 -19.10019963   0.           0.        ]]",[ 1.61862327 -1.33255962],-2.80551,-0.264301831724,[-0.3994073  -0.66196668],[ 1.38861358 -0.52857327]
7,"[-0.48295559  0.41782542  1.29844803 -1.95467217 -0.25627203 -1.01603317
 -0.31777777 -3.03222445  0.6255144   1.78954378  0.        ]","[[  1.75104705  -1.77594737  -0.02907669  -0.11745752]
 [ 25.43282196 -22.67983692   0.           0.        ]]",[ 2.63297819 -0.35528011],-2.49626,-0.245112951907,[-0.3994073  -0.66196668],[ 1.95963836 -0.14941034]
8,"[-1.15438919 -0.15723418  0.94495714 -1.36530969 -0.25627191 -1.01603223
 -0.22276408 -3.17654414  0.23546719  1.66248759  0.        ]","[[  2.29439603  -2.23912828  -0.02907669  -0.11745752]
 [ 28.89065256 -23.63499952   0.           0.        ]]",[ 1.6674807   0.06303911],-2.40508,-0.211372559931,[-0.3994073  -0.66196668],[ 2.62877369  0.18504792]
9,"[-1.5859703  -0.55310997  0.16637194 -0.26764411 -0.25627178 -1.0160313
 -0.12963159 -3.06773187 -0.03115232  1.35254572  0.        ]","[[  2.90621660e+00  -2.70460318e+00  -2.90766934e-02  -1.17457524e-01]
 [  3.22800212e+01  -2.29150111e+01   0.00000000e+00   0.00000000e+00]]",[ 2.50348413  0.3645694 ],-2.26984,-0.167553863328,[-0.3994073  -0.66196668],[ 3.03520632  0.23961949]
