timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.20754971 -0.34623674],"[[-0.09362689 -0.08949756 -0.07569628  0.17955811]
 [-0.00321728  0.00085205  0.          0.        ]]",[ 2.83432929 -1.878995  ],"[ 1.25924423  2.58802686 -0.25628525  0.66970985 -0.69680588  1.56369114
 -1.35895107  0.39022015  1.956099   -1.89465623  0.        ]",-2.73496,-0.352110238367,[ 2.27088499 -0.81833887]
1,[-0.20754971 -0.34623674],"[[-0.0539846  -0.12922393 -0.07569628  0.17955811]
 [ 3.95426632 -3.96027989  0.          0.        ]]",[ 2.10708649 -0.38366135],"[ 1.26326903  2.58126198 -0.19813305  0.50194289 -0.69680202  1.56367104
 -1.2386669  -0.14735644  1.95826875 -1.86041628  0.        ]",-2.53204,-0.350020678732,[ 2.26045823 -0.60058576]
2,[-0.20754971 -0.34623674],"[[ 0.06401248 -0.22289972 -0.07569628  0.17955811]
 [ 7.83253805 -5.40247779  0.          0.        ]]",[ 3.08090152 -0.08702046],"[ 1.26244016  2.55587805 -0.02466094  0.11024031 -0.69679816  1.56365093
 -1.12079259 -0.34308074  1.96124085 -1.73519902  0.        ]",-2.3538,-0.342099877884,[ 2.22328591 -0.61126971]
3,[-0.20754971 -0.34623674],"[[  0.25880162  -0.33334688  -0.07569628   0.17955811]
 [ 11.63374103  -5.6414102    0.           0.        ]]",[ 1.04044754 -0.06351884],"[ 1.21926224  2.50903743  0.25770456 -0.3407524  -0.69679429  1.56363083
 -1.00526249 -0.37550561  1.94568471 -1.48869718  0.        ]",-2.41316,-0.325353084224,[ 2.17857385 -0.73287714]
4,[-0.20754971 -0.34623674],"[[  0.52886164  -0.44758928  -0.07569628   0.17955811]
 [ 15.35988728  -5.78230786   0.           0.        ]]",[ 1.10890396 -0.67284774],"[ 1.07656176  2.44190731  0.62343905 -0.78935159 -0.69679043  1.56361073
 -0.892015   -0.39462575  1.86680735 -1.12438179  0.        ]",-2.32549,-0.297065795531,[ 2.10489726 -0.90595162]
5,[-0.20754971 -0.34623674],"[[  0.87271649  -0.58882527  -0.07569628   0.17955811]
 [ 19.0134956   -8.33270587   0.           0.        ]]",[ 0.65528181 -0.89232168],"[ 0.77183328  2.33398434  1.00814385 -1.31019185 -0.69678657  1.56359063
 -0.78097323 -0.74074826  1.66867083 -0.70758723  0.        ]",-2.09648,-0.255946710337,[ 1.9211309  -0.97626257]
6,[-0.20754971 -0.34623674],"[[  1.27524271  -0.78927157  -0.07569628   0.17955811]
 [ 21.23182717 -11.70059949   0.           0.        ]]",[ 2.14448113 -1.75816329],"[ 0.28639487  2.13760362  1.28845415 -1.9663927  -0.6967827   1.56357053
 -0.71355163 -1.19781122  1.33865113 -0.36376062  0.        ]",-1.65554,-0.204687501802,[ 1.59181905 -0.98001504]
7,[-0.20754971 -0.34623674],"[[  1.73538722  -1.06068144  -0.07569628   0.17955811]
 [ 24.77100849 -15.4277766    0.           0.        ]]",[ 1.05322855 -0.51641161],"[-0.34218325  1.80412842  1.33234211 -2.65819764 -0.69677884  1.56355043
 -0.60598866 -1.7036196   0.90696701 -0.18743866  0.        ]",-1.16544,-0.145721984969,[ 1.25527203 -0.85711378]
8,[-0.20754971 -0.34623674],"[[  2.2656186   -1.38667038  -0.07569628   0.17955811]
 [ 28.24077959 -17.16510451   0.           0.        ]]",[ 0.59745753  0.06225052],"[-1.00015066  1.33317153  1.01118528 -3.12714764 -0.69677498  1.56353033
 -0.50053565 -1.93936463  0.42607256 -0.23809078  0.        ]",-0.896259,-0.0838118807685,[ 0.99116361 -0.73937321]
9,[-0.20754971 -0.34623674],"[[  2.84857918  -1.72405714  -0.07569628   0.17955811]
 [ 30.04934242 -16.57543399   0.           0.        ]]",[-0.04998426 -0.94554942],"[-1.43813329  0.81506942  0.30608359 -3.14903413 -0.69677112  1.56351023
 -0.44556902 -1.85930806  0.01310313 -0.52802129  0.        ]",-0.990878,-0.0583059438913,[ 0.97259939 -0.5873273 ]
