timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.17084116  1.9865932  -0.01455768  0.4632243   1.11190214 -1.08142391
 -0.94674532  0.33774368  0.32219272  0.98704297  0.        ]","[[ 0.06614607 -0.09173192  0.1292188  -0.12641901]
 [-0.00121871 -0.00132766  0.          0.        ]]",[ 0.76149351 -2.13591701],-1.36973,-0.153102502792,[-0.15743116 -0.27668452],[ 0.43526119 -1.63572514]
1,"[ 1.16746402  1.98068105  0.03063559  0.35105017  1.11189792 -1.08141993
 -0.82981071 -0.21049664  0.32022482  1.00268349  0.        ]","[[ 0.09636147 -0.13149778  0.1292188  -0.12641901]
 [ 3.01271937 -3.96205248  0.          0.        ]]",[-0.58518652 -1.12824113],-1.35649,-0.15462948969,[-0.15743116 -0.27668452],[ 0.39996359 -1.52484775]
2,"[ 1.16172937  1.95088391  0.08496733  0.02185867  1.1118937  -1.08141595
 -0.92187588 -0.74759458  0.31241856  0.96009874  0.        ]","[[ 0.13280645 -0.24967042  0.1292188  -0.12641901]
 [ 0.63965866 -7.84228531  0.          0.        ]]",[ 0.86302329 -2.16007742],-1.2819,-0.149508729792,[-0.15743116 -0.27668452],[ 0.3876     -1.38974106]
3,"[ 1.15168009  1.86267716  0.15453789 -0.49791214  1.11188948 -1.08141196
 -0.78985438 -1.27435748  0.28529587  0.8695397   0.        ]","[[  0.17974101  -0.44469905   0.1292188   -0.12641901]
 [  4.04246506 -11.64787736   0.           0.        ]]",[ 0.03813876  0.08148727],-1.13363,-0.137886784854,[-0.15743116 -0.27668452],[ 0.36998478 -1.21721756]
4,"[ 1.12714915  1.70262734  0.27393616 -1.04421463  1.11188526 -1.08140798
 -0.78711156 -1.19776877  0.23488574  0.81235983  0.        ]","[[  0.26129904  -0.67210545   0.1292188   -0.12641901]
 [  4.11310547 -11.09460429   0.           0.        ]]",[ 0.32377199 -1.68782362],-1.15795,-0.128023519929,[-0.15743116 -0.27668452],[ 0.33834112 -1.21694899]
5,"[ 1.0877863   1.45516149  0.40873748 -1.55487754  1.11188103 -1.081404
 -0.74052715 -1.71548091  0.15354135  0.75654455  0.        ]","[[  0.35560813  -0.93152492   0.1292188   -0.12641901]
 [  5.3137699  -14.83485862   0.           0.        ]]",[ 0.20223647 -1.25558429],-1.07906,-0.116154051189,[-0.15743116 -0.27668452],[ 0.28575745 -0.98732561]
6,"[ 1.02541287  1.06172859  0.56438135 -1.98372674  1.11187681 -1.08140002
 -0.71353304 -2.22289563  0.01255841  0.69003752  0.        ]","[[  0.46886471  -1.26500396   0.1292188   -0.12641901]
 [  6.0094961  -18.50081114   0.           0.        ]]",[-0.1348256   0.39798214],-0.956078,-0.100059724458,[-0.15743116 -0.27668452],[ 0.21176849 -0.71362579]
7,"[ 0.94703451  0.60146654  0.7118097  -2.11255765  1.11187259 -1.08139603
 -0.73887783 -1.95401785 -0.17423194  0.64185485  0.        ]","[[  0.58249953  -1.61553141   0.1292188   -0.12641901]
 [  5.35618452 -16.55842045   0.           0.        ]]",[ 0.40356172 -0.30725939],-0.896067,-0.0876038325529,[-0.15743116 -0.27668452],[ 0.15069906 -0.62141931]
8,"[ 0.84635527  0.16129886  0.85828287 -1.90777733  1.11186837 -1.08139205
 -0.68102744 -2.07702824 -0.38082216  0.64033583  0.        ]","[[  0.70458286  -1.95561802   0.1292188   -0.12641901]
 [  6.84723302 -17.44724804   0.           0.        ]]",[-0.64475808 -0.1669716 ],-0.887886,-0.0887064789564,[-0.15743116 -0.27668452],[ 0.12723571 -0.47811988]
9,"[ 0.74226225 -0.23354527  0.97789618 -1.37884009  1.11186415 -1.08138807
 -0.78532028 -2.12067229 -0.61958174  0.66209691  0.        ]","[[  0.81455706  -2.30772749   0.1292188   -0.12641901]
 [  4.15903503 -17.7627005    0.           0.        ]]",[ 2.36376551 -0.54281923],-1.00692,-0.103538510388,[-0.15743116 -0.27668452],[ 0.12863639 -0.41723669]
10,"[ 0.61342641 -0.5314219   1.09516423 -0.53839505  1.11185993 -1.08138409
 -0.6349285  -2.36945886 -0.88165413  0.7349832   0.        ]","[[  0.93662874  -2.68101764   0.1292188   -0.12641901]
 [  8.03533355 -19.56027946   0.           0.        ]]",[-1.26025852 -0.41946844],-1.08845,-0.132825555125,[-0.15743116 -0.27668452],[ 0.1568817  -0.31715846]
11,"[ 0.47568273 -0.66799698  1.19245813  0.56273057  1.11185571 -1.0813801
 -0.79470696 -2.00228736 -1.16342924  0.86406113  0.        ]","[[  1.05601331  -3.08500305   0.1292188   -0.12641901]
 [  3.91700248 -16.90770966   0.           0.        ]]",[ 0.36467405 -2.32046662],-1.28449,-0.172419007519,[-0.15743116 -0.27668452],[ 0.16657339 -0.28412703]
12,"[ 0.36277697 -0.66872715  1.25484594  0.85339229  1.11185149 -1.08137612
 -0.74166356  0.53984398 -1.23478175  0.90463102  0.        ]","[[ 1.14807264 -3.1874441   0.1292188  -0.12641901]
 [ 5.28413989  1.45845182  0.          0.        ]]",[ 0.55763344 -1.64038916],-1.26644,-0.183323223361,[-0.15743116 -0.27668452],[ 0.01848787 -0.62041658]
13,"[ 0.19966298 -0.67000351  1.32170362  0.685005    1.11184727 -1.08137214
 -0.66005834  0.80353109 -1.17953357  0.87748157  0.        ]","[[ 1.27485927 -3.12810902  0.1292188  -0.12641901]
 [ 7.38746209  3.36352774  0.          0.        ]]",[-1.14993743 -0.47364703],-1.2159,-0.175232251333,[-0.15743116 -0.27668452],[ 0.01071814 -0.70530945]
14,"[ 0.05748518 -0.66671176  1.36010318  0.52018832  1.11184305 -1.08136816
 -0.81934328  0.65878466 -1.12582562  0.86877463  0.        ]","[[ 1.38141571 -3.06998734  0.1292188  -0.12641901]
 [ 3.28185804  2.31779074  0.          0.        ]]",[ 0.43021905  0.02650279],-1.16006,-0.168911037563,[-0.15743116 -0.27668452],[ 0.0223093  -0.72585428]
15,"[-0.05411578 -0.66077758  1.37829613  0.3875287   1.11183882 -1.08136417
 -0.75577582  0.66696784 -1.08266781  0.87239558  0.        ]","[[ 1.46349137 -3.02303824  0.1292188  -0.12641901]
 [ 4.92024642  2.37692345  0.          0.        ]]",[-1.12312019 -0.72723185],-1.16601,-0.164845417685,[-0.15743116 -0.27668452],[ 0.02289566 -0.75613618]
16,"[-0.13321303 -0.65675437  1.38507501  0.32202675  1.1118346  -1.08136019
 -0.91316674  0.36530144 -1.05975128  0.87974067  0.        ]","[[ 1.52119303 -2.99976614  0.1292188  -0.12641901]
 [ 0.86345234  0.19748544  0.          0.        ]]",[ 0.12043602  1.29443296],-1.11546,-0.163223785529,[-0.15743116 -0.27668452],[ 0.03576013 -0.72586101]
17,"[-0.16328437 -0.64728995  1.38633748  0.19981536  1.11183038 -1.08135621
 -0.89532067  0.91282514 -1.0251101   0.88751349  0.        ]","[[ 1.54307654 -2.95612762  0.1292188  -0.12641901]
 [ 1.32336064  4.15318347  0.          0.        ]]",[-1.04523656 -1.72141376],-1.17775,-0.160567662214,[-0.15743116 -0.27668452],[ 0.03289863 -0.83286345]
18,"[-0.14469949 -0.63567508  1.38563104  0.08172306  1.11182616 -1.08135223
 -1.04994989  0.35335625 -0.99316999  0.89150789  0.        ]","[[ 1.52955452 -2.9136184   0.1292188  -0.12641901]
 [-2.66227219  0.11121193  0.          0.        ]]",[-0.07882205  0.05743502],-1.09691,-0.157919788527,[-0.15743116 -0.27668452],[ 0.0413478  -0.75811362]
19,"[-0.0680896  -0.63431159  1.37983275  0.06933041  1.11182194 -1.08134824
 -1.06000876  0.38452856 -0.99322103  0.88119139  0.        ]","[[ 1.47370679 -2.90913451  0.1292188  -0.12641901]
 [-2.92163595  0.33642653  0.          0.        ]]",[ 0.49260143  0.29455144],-1.09551,-0.156959384615,[-0.15743116 -0.27668452],[ 0.04022217 -0.75906575]
20,"[-0.01579926 -0.62846044  1.37316367  0.01871465  1.11181772 -1.08134426
 -0.98209138  0.54505072 -0.98165532  0.8754572   0.        ]","[[ 1.43542321 -2.89077007  0.1292188  -0.12641901]
 [-0.91341518  1.496151    0.          0.        ]]",[ 1.80179736 -1.0102779 ],-1.10995,-0.155340201269,[-0.15743116 -0.27668452],[ 0.0349364  -0.78327173]
21,"[-0.04532268 -0.6317302   1.37719059  0.04652499  1.1118135  -1.08134028
 -0.82778396 -0.0070949  -0.98793732  0.87882436  0.        ]","[[ 1.45705924 -2.90087052  0.1292188  -0.12641901]
 [ 3.06376686 -2.49290095  0.          0.        ]]",[ 0.33464316  0.49550083],-1.09817,-0.156243732782,[-0.15743116 -0.27668452],[ 0.03821141 -0.67477912]
22,"[-0.14671394 -0.64057605  1.38569293  0.12862591  1.11180928 -1.0813363
 -0.77872702  0.27131309 -1.00610582  0.88911989  0.        ]","[[ 1.53102049 -2.93054755  0.1292188  -0.12641901]
 [ 4.32814432 -0.48150405  0.          0.        ]]",[-0.66198962 -1.71622771],-1.14649,-0.158912803693,[-0.15743116 -0.27668452],[ 0.0312469  -0.72695053]
23,"[-0.22839244 -0.65272691  1.38658395  0.26603279  1.11180506 -1.08133232
 -0.88374326 -0.27545039 -1.04046612  0.89116254  0.        ]","[[ 1.59042483 -2.97981084  0.1292188  -0.12641901]
 [ 1.62130586 -4.43166257  0.          0.        ]]",[ 0.42642022 -1.42065373],-1.12247,-0.162381392709,[-0.15743116 -0.27668452],[ 0.05540523 -0.62377053]
24,"[-0.29576834 -0.661921    1.38332887  0.4089379   1.11180084 -1.08132833
 -0.81947681  0.24836047 -1.07861586  0.88874747  0.        ]","[[ 1.63947005 -3.0306299   0.1292188  -0.12641901]
 [ 3.27769827 -0.64733418  0.          0.        ]]",[ 0.2028377   0.04264729],-1.13312,-0.165895480324,[-0.15743116 -0.27668452],[ 0.03784734 -0.69948804]
25,"[-0.39553071 -0.66140705  1.37183225  0.39928143  1.11179662 -1.08132435
 -0.79083187  0.4159416  -1.07042507  0.89736875  0.        ]","[[ 1.71243141 -3.02720677  0.1292188  -0.12641901]
 [ 4.01595821  0.56337686  0.          0.        ]]",[-0.73537687  0.2319263 ],-1.13369,-0.165860248778,[-0.15743116 -0.27668452],[ 0.03882861 -0.74234283]
26,"[-0.46374972 -0.65803674  1.3592929   0.34190996  1.1117924  -1.08132037
 -0.90687441  0.54149114 -1.0522531   0.9086727   0.        ]","[[ 1.76274052 -3.00683848  0.1292188  -0.12641901]
 [ 1.02492074  1.47042824  0.          0.        ]]",[-0.35850811 -0.64935486],-1.1375,-0.165118790845,[-0.15743116 -0.27668452],[ 0.04439333 -0.78063291]
27,"[-0.4719142  -0.65698141  1.35752675  0.32568642  1.11178818 -1.08131639
 -0.96273285  0.25517386 -1.04772615  0.9111256   0.        ]","[[ 1.76879265 -3.00106904  0.1292188  -0.12641901]
 [-0.41489625 -0.59808824  0.          0.        ]]",[ 0.50519297 -0.33426408],-1.12357,-0.164908780859,[-0.15743116 -0.27668452],[ 0.05160248 -0.73416758]
28,"[-0.48787682 -0.65779726  1.35391787  0.33821029  1.11178396 -1.08131241
 -0.88480714  0.33715338 -1.05071535  0.91130662  0.        ]","[[ 1.78064617 -3.00552359  0.1292188  -0.12641901]
 [ 1.59354813 -0.0058176   0.          0.        ]]",[-0.65210728 -0.12842993],-1.12739,-0.165213011102,[-0.15743116 -0.27668452],[ 0.04780158 -0.74581695]
29,"[-0.49547039 -0.65756238  1.35212181  0.33459349  1.11177974 -1.08130842
 -0.98619874  0.35066294 -1.04940791  0.91249246  0.        ]","[[ 1.78629582 -3.00423773  0.1292188  -0.12641901]
 [-1.01987596  0.09178772  0.          0.        ]]",[-1.02288184 -0.79935703],-1.1432,-0.165196742283,[-0.15743116 -0.27668452],[ 0.05165339 -0.7527433 ]
30,"[-0.41449121 -0.65738727  1.36870099  0.33192528  1.11177552 -1.08130444
 -1.13902251  0.34061614 -1.05119079  0.90489167  0.        ]","[[ 1.72637599 -3.00328902  0.1292188  -0.12641901]
 [-4.95897854  0.01920885  0.          0.        ]]",[ 0.93322233 -1.32025925],-1.12598,-0.164673535792,[-0.15743116 -0.27668452],[ 0.05429837 -0.75125456]
31,"[-0.33110071 -0.65739439  1.38012995  0.33205826  1.1117713  -1.08130046
 -0.99185691  0.33615968 -1.05426369  0.89699076  0.        ]","[[ 1.66525348 -3.00333654  0.1292188  -0.12641901]
 [-1.16591248 -0.01298235  0.          0.        ]]",[-1.95776858 -0.04498467],-1.14244,-0.164252520297,[-0.15743116 -0.27668452],[ 0.0450331  -0.73913336]
