timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.13329763  1.77680273 -0.09024587  0.72677437  1.52586292  0.6598999
 -0.80940939  0.29351643 -0.03731075 -0.54217853  0.        ]","[[ 0.00523099  0.04724826  0.17771153  0.07396687]
 [-0.00251036 -0.00366333  0.          0.        ]]",[-0.73470106 -0.94786666],-0.972184,-0.0749161601652,[-0.06117273 -0.20119622],[ 0.50908601 -0.93757463]
1,"[ 1.13291416  1.77814808 -0.13444281  0.63483908  1.52584862  0.65989724
 -0.96840785 -0.21576216 -0.03654162 -0.62157593  0.        ]","[[-0.02396474  0.00953037  0.17771153  0.07396687]
 [-2.90739469 -3.75562569  0.          0.        ]]",[ 0.41158696 -0.50282588],-0.890129,-0.084354158297,[-0.06117273 -0.20119622],[ 0.4989607  -0.83940589]
2,"[ 1.13037969  1.77359773 -0.19679212  0.40501444  1.52583432  0.65989457
 -0.87609383 -0.47600695 -0.04614659 -0.76823137  0.        ]","[[-0.06519212 -0.0848189   0.17771153  0.07396687]
 [-1.22096375 -5.67290833  0.          0.        ]]",[ 0.77183591 -0.29476967],-0.884954,-0.101709953159,[-0.06117273 -0.20119622],[ 0.48965999 -0.78676534]
3,"[ 1.13092284  1.75042938 -0.1870278   0.10595458  1.52582002  0.6598919
 -0.70761995 -0.61934869 -0.06416031 -0.86100395  0.        ]","[[-0.05873054 -0.20887272  0.17771153  0.07396687]
 [ 1.85687616 -6.72894837  0.          0.        ]]",[-1.39994414 -1.40021682],-1.08146,-0.112516350306,[-0.06117273 -0.20119622],[ 0.47471267 -0.76022178]
4,"[ 1.13067496  1.68624857 -0.19142207 -0.29703422  1.52580572  0.65988923
 -0.92608838 -1.1385182  -0.11015294 -1.00317503  0.        ]","[[ -0.06163867  -0.3818276    0.17771153   0.07396687]
 [ -2.13446504 -10.55380351   0.           0.        ]]",[-1.03747089 -0.95966723],-1.0306,-0.129115842557,[-0.06117273 -0.20119622],[ 0.46209699 -0.66942048]
5,"[ 1.11912347  1.53396931 -0.31480212 -0.82290665  1.52579142  0.65988657
 -1.1402731  -1.62573014 -0.25630468 -1.29474519  0.        ]","[[ -0.14358783  -0.62891813   0.17771153   0.07396687]
 [ -6.04759092 -14.14329389   0.           0.        ]]",[ 0.48170446  0.07778629],-0.977615,-0.165044846348,[-0.06117273 -0.20119622],[ 0.44091722 -0.55666929]
6,"[ 1.09244959  1.28935947 -0.4642509  -1.30744372  1.52577713  0.6598839
 -1.02946619 -1.54598022 -0.50056765 -1.55376099  0.        ]","[[ -0.24422999  -0.90589028   0.17771153   0.07396687]
 [ -4.02334086 -13.5558696    0.           0.        ]]",[-0.02632038 -0.81555889],-1.15598,-0.201752798685,[-0.06117273 -0.20119622],[ 0.41974297 -0.51469922]
7,"[ 1.06127657  0.95643052 -0.58150423 -1.66705099  1.52576283  0.65988123
 -1.03083052 -1.94784634 -0.79315027 -1.68706824  0.        ]","[[ -0.32494658  -1.20671467   0.17771153   0.07396687]
 [ -4.04837549 -16.51669997   0.           0.        ]]",[ 1.60550735 -0.75634615],-1.32352,-0.229689932585,[-0.06117273 -0.20119622],[ 0.37227881 -0.40234044]
8,"[ 1.04243355  0.51092095 -0.63915555 -1.82681112  1.52574854  0.65987857
 -0.80989336 -2.31003583 -1.09518009 -1.66310984  0.        ]","[[ -3.65417513e-01  -1.56382459e+00   1.77711532e-01   7.39668695e-02]
 [ -1.20868044e-02  -1.91853547e+01   0.00000000e+00   0.00000000e+00]]",[ 1.46541629 -0.63537473],-1.52926,-0.245665736552,[-0.06117273 -0.20119622],[ 0.31257337 -0.29380575]
9,"[ 1.06081896  0.00724013 -0.58295116 -1.6360929   1.52573424  0.6598759
 -0.59329529 -2.59997191 -1.31997027 -1.47510442  0.        ]","[[ -0.32595861  -1.96896843   0.17771153   0.07396687]
 [  3.94495388 -21.32183939   0.           0.        ]]",[ 0.62573773 -0.98112904],-1.66711,-0.24449888679,[-0.06117273 -0.20119622],[ 0.26303342 -0.23159873]
10,"[ 1.09918476 -0.46451253 -0.43297285 -0.98051748  1.52571994  0.65987323
 -0.46202976 -3.06988673 -1.46647379 -1.16063435  0.        ]","[[ -0.22299942  -2.4301486    0.17771153   0.07396687]
 [  6.34304202 -24.7845954    0.           0.        ]]",[ 0.5309163  0.3851205],-1.64876,-0.230780917529,[-0.06117273 -0.20119622],[ 0.22247127 -0.16650999]
11,"[ 1.12923667 -0.73870028 -0.21357285  0.04153851  1.52570565  0.65987056
 -0.35386913 -2.79622411 -1.52977326 -0.78482216  0.        ]","[[ -0.07631455  -2.90561598   0.17771153   0.07396687]
 [  8.31902606 -22.76885279   0.           0.        ]]",[-0.62695362 -1.30428873],-1.6365,-0.211275876388,[-0.06117273 -0.20119622],[ 0.20040704 -0.14073756]
12,"[ 1.13045918 -0.77392886 -0.00204491  0.57641017  1.52569135  0.6598679
 -0.49870577  0.05858771 -1.53695457 -0.59949927  0.        ]","[[ 0.06351794 -3.12714551  0.17771153  0.07396687]
 [ 5.67295596 -1.73515485  0.          0.        ]]",[ 0.1580069   0.17889392],-1.38958,-0.202128267117,[-0.06117273 -0.20119622],[ 0.22366469 -0.31892347]
13,"[ 1.11047346 -0.77324838  0.17607448  0.52475724  1.52567706  0.65986523
 -0.47059783  0.61472314 -1.5312586  -0.63237955  0.        ]","[[ 0.18212963 -3.10595696  0.17771153  0.07396687]
 [ 6.18643253  2.36234858  0.          0.        ]]",[ 0.50491831  1.47697015],-1.29058,-0.202980638197,[-0.06117273 -0.20119622],[ 0.21993947 -0.39379969]
14,"[ 1.0613427  -0.76454806  0.38483761  0.31453151  1.52566277  0.65986256
 -0.36786551  1.14580147 -1.49925763 -0.71152606  0.        ]","[[ 0.32468896 -3.01945044  0.17771153  0.07396687]
 [ 8.06323216  6.27526727  0.          0.        ]]",[ 1.58334398  0.47357839],-1.27274,-0.20298172554,[-0.06117273 -0.20119622],[ 0.22298601 -0.49902618]
15,"[ 0.94858543 -0.72943366  0.65947366 -0.02754362  1.52564847  0.6598599
 -0.15988666  1.38347118 -1.40695837 -0.80746523  0.        ]","[[  0.52407624  -2.87637508   0.17771153   0.07396687]
 [ 11.86278871   8.02644858   0.           0.        ]]",[-0.27667828 -0.20182485],-1.23858,-0.19706829026,[-0.06117273 -0.20119622],[ 0.22062504 -0.57547063]
16,"[ 0.76600242 -0.66514387  0.93160618 -0.37407855  1.52563418  0.65985723
 -0.23272099  1.25344864 -1.26574069 -0.84587352  0.        ]","[[  0.74798151  -2.72545725   0.17771153   0.07396687]
 [ 10.53216959   7.06853571   0.           0.        ]]",[-0.11717508 -0.67181787],-1.14937,-0.182548091357,[-0.06117273 -0.20119622],[ 0.22858773 -0.61221272]
17,"[ 0.55565629 -0.59935208  1.1349962  -0.61987664  1.52561989  0.65985456
 -0.26954509  0.87343013 -1.14026167 -0.80797349  0.        ]","[[ 0.95187469 -2.61217861  0.17771153  0.07396687]
 [ 9.85941899  4.268664    0.          0.        ]]",[ 0.98117121  0.20921818],-1.00468,-0.164914525005,[-0.06117273 -0.20119622],[ 0.22600548 -0.59338427]
18,"[ 0.27384385 -0.53485973  1.3051587  -0.8096899   1.5256056   0.6598519
 -0.06761564  0.9744419  -1.03634816 -0.70063624  0.        ]","[[  1.18607661  -2.51933813   0.17771153   0.07396687]
 [ 13.54843452   5.01293831   0.           0.        ]]",[ 1.64200905 -1.71338043],-0.972832,-0.144365464342,[-0.06117273 -0.20119622],[ 0.22495466 -0.64809614]
19,"[-0.13699463 -0.48875976  1.41136068 -0.92507515  1.5255913   0.65984923
  0.13439494  0.42363878 -0.98978425 -0.51933371  0.        ]","[[  1.49407276  -2.45979714   0.17771153   0.07396687]
 [ 17.2389322    0.95473992   0.           0.        ]]",[ 0.40835671 -1.49655288],-0.921562,-0.12546318638,[-0.06117273 -0.20119622],[ 0.20529979 -0.59783888]
20,"[-0.62372945 -0.50528076  1.35648478 -0.88533159  1.52557701  0.65984656
  0.20421425 -0.11622775 -1.05120537 -0.34825509  0.        ]","[[  1.85164852  -2.48061131   0.17771153   0.07396687]
 [ 18.51445461  -3.02288342   0.           0.        ]]",[ 0.36266794  0.17199629],-0.875166,-0.124022424578,[-0.06117273 -0.20119622],[ 0.19531591 -0.53034025]
21,"[-1.08789678 -0.54537579  1.09610674 -0.78122155  1.52556272  0.6598439
  0.26275865 -0.01554385 -1.17153989 -0.23304083  0.        ]","[[  2.23266878  -2.53362618   0.17771153   0.07396687]
 [ 19.58399924  -2.28106838   0.           0.        ]]",[ 1.04595634 -1.47008855],-0.964392,-0.136943940439,[-0.06117273 -0.20119622],[ 0.20593077 -0.55420315]
22,"[-1.46171599 -0.60340234  0.60282407 -0.60650344  1.52554843  0.65984123
  0.45826704 -0.54668372 -1.3238591  -0.19740131  0.        ]","[[  2.6601842   -2.61851157   0.17771153   0.07396687]
 [ 23.15570241  -6.19438596   0.           0.        ]]",[-0.11690884  0.18834434],-1.0259,-0.158134056681,[-0.06117273 -0.20119622],[ 0.20232436 -0.46415889]
23,"[-1.61752947 -0.66933067 -0.05651804 -0.35568949  1.52553414  0.65983856
  0.40786368 -0.42868384 -1.45413614 -0.25377615  0.        ]","[[  3.11406014  -2.73367596   0.17771153   0.07396687]
 [ 22.23492752  -5.32500527   0.           0.        ]]",[ 0.29229665  0.33333134],-1.09402,-0.178144701924,[-0.06117273 -0.20119622],[ 0.22826447 -0.4527384 ]
24,"[-1.49601847 -0.71095768 -0.72156946 -0.14550617  1.52551985  0.6598359
  0.44713334 -0.23512539 -1.53654343 -0.33561663  0.        ]","[[  3.56595707  -2.82586753   0.17771153   0.07396687]
 [ 22.95235555  -3.8989273    0.           0.        ]]",[-1.86680108 -0.00946946],-1.21454,-0.192035803019,[-0.06117273 -0.20119622],[ 0.24877957 -0.4404901 ]
25,"[-1.16146864 -0.73801451 -1.22469405  0.03641335  1.52550556  0.65983323
  0.20554597 -0.2296892  -1.56925756 -0.41705653  0.        ]","[[  3.98072298  -2.90344364   0.17771153   0.07396687]
 [ 18.53892108  -3.85888012   0.           0.        ]]",[ 0.14669988 -0.1819909 ],-1.26581,-0.199185795297,[-0.06117273 -0.20119622],[ 0.27298835 -0.40248138]
26,"[-0.72536893 -0.75882556 -1.51578696  0.23639206  1.52549127  0.65983056
  0.21725468 -0.31708449 -1.5562711  -0.48188242  0.        ]","[[  4.35364771  -2.98708158   0.17771153   0.07396687]
 [ 18.75283309  -4.50278735   0.           0.        ]]",[ 0.1426372  -1.53000713],-1.39184,-0.199702843392,[-0.06117273 -0.20119622],[ 0.27019128 -0.35808516]
27,"[-0.21727006 -0.76642107 -1.6118997   0.34587107  1.52547699  0.6598279
  0.22785867  0.25485824 -1.55031166 -0.51996026  0.        ]","[[  4.73064841  -3.03237395   0.17771153   0.07396687]
 [ 18.94656372  -0.28890492   0.           0.        ]]",[-0.63102106  0.1122689 ],-1.27251,-0.200410528698,[-0.06117273 -0.20119622],[ 0.27136263 -0.39664727]
28,"[ 0.25296264 -0.76545889 -1.51057834  0.32966257  1.5254627   0.65982523
  0.07056823  0.38278025 -1.57245276 -0.5592197   0.        ]","[[  5.08074971  -3.02568531   0.17771153   0.07396687]
 [ 16.07312574   0.65358697   0.           0.        ]]",[-0.5583065  -0.06901085],-1.31825,-0.205160538283,[-0.06117273 -0.20119622],[ 0.26553336 -0.39935648]
29,"[ 0.60587017 -0.76366992 -1.29003641  0.3017569   1.52544841  0.65982257
 -0.06785188  0.35739654 -1.58226736 -0.60187562  0.        ]","[[  5.37684088  -3.01415697   0.17771153   0.07396687]
 [ 13.54441823   0.46657783   0.           0.        ]]",[ 0.38481186 -1.62311966],-1.47073,-0.208448289063,[-0.06117273 -0.20119622],[ 0.25663683 -0.38594347]
30,"[  8.74923037e-01  -7.62651384e-01  -9.81339601e-01   2.86974960e-01
   1.52543412e+00   6.59819900e-01   8.70175803e-04   3.19426392e-01
  -1.57718217e+00  -6.42023915e-01   0.00000000e+00]","[[  5.6603254   -3.00804365   0.17771153   0.07396687]
 [ 14.79985185   0.18683627   0.           0.        ]]",[-1.62420284 -0.98852894],-1.47254,-0.209697210388,[-0.06117273 -0.20119622],[ 0.23697227 -0.37130693]
31,"[ 1.04038657 -0.7622272  -0.64495324  0.2810441   1.52541984  0.65981723
 -0.23189839  0.30427704 -1.56277546 -0.67313475  0.        ]","[[  5.9136579   -3.00558965   0.17771153   0.07396687]
 [ 10.54757042   0.07522908   0.           0.        ]]",[ 0.26668527  1.78081764],-1.30063,-0.209346271654,[-0.06117273 -0.20119622],[ 0.23399819 -0.36830038]
32,"[ 1.11777581 -0.75402019 -0.3245004   0.18176538  1.52540555  0.65981457
 -0.18552134  0.8415216  -1.54446688 -0.72932009  0.        ]","[[  6.13310984  -2.96437108   0.17771153   0.07396687]
 [ 11.39478471   4.03344178   0.           0.        ]]",[-1.00343891 -0.73428704],-1.4314,-0.20997518836,[-0.06117273 -0.20119622],[ 0.2270544  -0.45682594]
33,"[ 1.13234815 -0.74100278 -0.04390547  0.06068076  1.52539126  0.6598119
 -0.41460826  0.43603683 -1.51153952 -0.78466607  0.        ]","[[ 6.31901576 -2.91367596  0.17771153  0.07396687]
 [ 7.20977052  1.04602062  0.          0.        ]]",[ 0.58604283 -1.08925904],-1.43533,-0.208947001705,[-0.06117273 -0.20119622],[ 0.22503647 -0.40927193]
34,"[ 1.10528869 -0.74625693  0.20541949  0.10594524  1.52537698  0.65980923
 -0.29541449 -0.10418969 -1.48846431 -0.77523544  0.        ]","[[ 6.48505789 -2.93268967  0.17771153  0.07396687]
 [ 9.38719612 -2.93412189  0.          0.        ]]",[ 1.72771724 -0.74379424],-1.40702,-0.205393347204,[-0.06117273 -0.20119622],[ 0.21234067 -0.32911456]
35,"[ 1.00943093 -0.76462796  0.52951919  0.31670706  1.52536269  0.65980657
 -0.08885459 -0.32212955 -1.48823998 -0.71373642  0.        ]","[[  6.71066132  -3.02033613   0.17771153   0.07396687]
 [ 13.16063563  -4.53980538   0.           0.        ]]",[ 1.31652447  0.22998478],-1.35733,-0.201696896942,[-0.06117273 -0.20119622],[ 0.19629171 -0.28742829]
36,"[ 0.78467826 -0.7684063   0.90900526  0.38371095  1.52534841  0.6598039
  0.11363024  0.34598738 -1.47183059 -0.69767499  0.        ]","[[  7.01098797  -3.047973     0.17771153   0.07396687]
 [ 16.85963182   0.38255455   0.           0.        ]]",[-0.14016977 -0.32674543],-1.31574,-0.198621220191,[-0.06117273 -0.20119622],[ 0.17834626 -0.36316016]
37,"[ 0.4347825  -0.76644579  1.21967009  0.34688428  1.52533412  0.65980124
  0.06498058  0.41020158 -1.42956921 -0.698873    0.        ]","[[  7.33926387  -3.03279424   0.17771153   0.07396687]
 [ 15.97090635   0.85566143   0.           0.        ]]",[-0.8835437   0.39441713],-1.227,-0.193156917783,[-0.06117273 -0.20119622],[ 0.18038426 -0.39047629]
38,"[ 0.07596146 -0.76124965  1.37471387  0.2679798   1.52531984  0.65979857
 -0.14381897  0.6198677  -1.37992701 -0.68534601  0.        ]","[[  7.62041158  -3.00018223   0.17771153   0.07396687]
 [ 12.15657256   2.40038707   0.           0.        ]]",[ 0.27208092 -1.46130162],-1.20344,-0.18589208305,[-0.06117273 -0.20119622],[ 0.19837672 -0.45111379]
39,"[-0.26713211 -0.7598041   1.41556831  0.24914741  1.52530556  0.6597959
 -0.09803271  0.07599288 -1.35611839 -0.656236    0.        ]","[[  7.8719349   -2.99237777   0.17771153   0.07396687]
 [ 12.99298331  -1.60658317   0.           0.        ]]",[ 1.13637325 -0.26714184],-1.12844,-0.181063459005,[-0.06117273 -0.20119622],[ 0.19853611 -0.38628298]
40,"[-0.66857966 -0.76302589  1.34132798  0.29282711  1.52529127  0.65979324
  0.10462701  0.26332159 -1.35692073 -0.62311794  0.        ]","[[  8.16893947  -3.01046725   0.17771153   0.07396687]
 [ 16.6951328   -0.22644581   0.           0.        ]]",[-0.52385178 -0.53064424],-1.12099,-0.179260373763,[-0.06117273 -0.20119622],[ 0.2038883  -0.42303717]
41,"[-1.04702561 -0.76292998  1.12983096  0.29148867  1.52527699  0.65979057
 -0.02700228  0.31476457 -1.352819   -0.58221951  0.        ]","[[  8.47871637  -3.009914     0.17771153   0.07396687]
 [ 14.29056267   0.15256295   0.           0.        ]]",[ 1.09359715 -0.03448047],-1.05654,-0.176471042842,[-0.06117273 -0.20119622],[ 0.22615774 -0.45104724]
42,"[-1.3593407  -0.76229613  0.78562615  0.28251931  1.52526271  0.65978791
  0.17424803  0.318402   -1.35979399 -0.5381204   0.        ]","[[  8.80141401  -3.00620333   0.17771153   0.07396687]
 [ 17.96694842   0.17936861   0.           0.        ]]",[ 0.63462944  0.0920317 ],-1.04003,-0.175137804263,[-0.06117273 -0.20119622],[ 0.23458503 -0.46392167]
43,"[-1.5778476  -0.76101779  0.2651895   0.26510297  1.52524842  0.65978524
  0.29232522  0.36742336 -1.38427545 -0.48984576  0.        ]","[[  9.18239495  -2.99899234   0.17771153   0.07396687]
 [ 20.12395552   0.54053604   0.           0.        ]]",[ 0.66876352 -1.30012857],-1.1384,-0.176202932838,[-0.06117273 -0.20119622],[ 0.25158843 -0.4822242 ]
44,"[-1.59515712 -0.76219451 -0.37320764  0.28118981  1.52523414  0.65978257
  0.41545996  0.19576319 -1.42888317 -0.45799412  0.        ]","[[  9.60744277  -3.00565376   0.17771153   0.07396687]
 [ 22.37335489  -0.72414155   0.           0.        ]]",[ 1.02290103 -0.96407059],-1.13037,-0.181018619807,[-0.06117273 -0.20119622],[ 0.26094344 -0.45507771]
