timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.16232379  1.93176662 -0.15731832  0.72708663  1.31546014 -0.17571845
 -0.91165282  0.32893667  0.14675497  0.08943155  0.        ]","[[-0.03080996  0.01197885  0.15260442 -0.02094696]
 [ 0.0002906   0.00138269  0.          0.        ]]",[ 0.61899649 -0.38081754],-0.937494,-0.0594647593912,[-0.13670377 -0.2467338 ],[ 0.51585513 -1.34420609]
1,"[ 1.16294446  1.93183652 -0.12035348  0.68578075  1.31545311 -0.17571809
 -0.80969667  0.12038423  0.14717809  0.117146    0.        ]","[[-0.00623004 -0.00313239  0.15260442 -0.02094696]
 [ 2.44954407 -1.50747493  0.          0.        ]]",[ 2.77900419 -1.82518465],-0.948426,-0.0605448757275,[-0.13670377 -0.2467338 ],[ 0.49773496 -1.29565978]
2,"[ 1.15834685  1.92835363  0.01219055  0.49573031  1.31544608 -0.17571774
 -0.64697917 -0.42298833  0.14483066  0.20319888  0.        ]","[[ 0.08198057 -0.07272552  0.15260442 -0.02094696]
 [ 6.358499   -5.43872914  0.          0.        ]]",[-0.19583321 -1.74141907],-1.11992,-0.0645325444178,[-0.13670377 -0.2467338 ],[ 0.45450073 -1.16218567]
3,"[ 1.13551044  1.90011272  0.1880395   0.09745261  1.31543906 -0.17571739
 -0.68439783 -0.95534176  0.13302936  0.27036177  0.        ]","[[ 0.20013107 -0.22014392  0.15260442 -0.02094696]
 [ 5.4595362  -9.29027368  0.          0.        ]]",[ 1.56459175 -0.15497971],-0.867199,-0.0675188898517,[-0.13670377 -0.2467338 ],[ 0.42564514 -1.04403067]
4,"[ 1.08054799  1.82280321  0.4018642  -0.39589992  1.31543203 -0.17571703
 -0.52420905 -1.01492389  0.10357355  0.34609998  0.        ]","[[ 0.34793166 -0.41027509  0.15260442 -0.02094696]
 [ 9.30774651 -9.72137292  0.          0.        ]]",[-0.37398651 -1.32524667],-1.03048,-0.0703017587815,[-0.13670377 -0.2467338 ],[ 0.38383353 -1.07529283]
5,"[ 0.9829298   1.66991571  0.63301693 -0.94347862  1.315425   -0.17571668
 -0.59339785 -1.53549883  0.04909864  0.41348651  0.        ]","[[  0.51741003  -0.64249173   0.15260442  -0.02094696]
 [  7.64557703 -13.48774804   0.           0.        ]]",[ 0.15538308 -1.55618652],-0.987563,-0.0714237440601,[-0.13670377 -0.2467338 ],[ 0.33101171 -0.93244565]
6,"[ 0.8613686   1.38315267  0.82893812 -1.5279039   1.31541798 -0.17571632
 -0.57405175 -2.04585313 -0.03595959  0.3893139   0.        ]","[[  0.67498468  -0.9492951    0.15260442  -0.02094696]
 [  8.11029447 -17.18026494   0.           0.        ]]",[-0.79913216 -0.19565562],-0.913903,-0.0621317220675,[-0.13670377 -0.2467338 ],[ 0.26890537 -0.72687322]
7,"[ 0.74201751  0.97326131  0.97205694 -1.93738415  1.31541095 -0.17571597
 -0.71236264 -2.10575374 -0.16037212  0.28800486  0.        ]","[[  0.8038546   -1.29724961   0.15260442  -0.02094696]
 [  4.78759173 -17.61380507   0.           0.        ]]",[-0.98831802 -2.18967912],-0.96264,-0.0430810833454,[-0.13670377 -0.2467338 ],[ 0.21634218 -0.57930273]
8,"[ 0.6855543   0.46784886  1.02834267 -2.0209553   1.31540392 -0.17571561
 -0.87913443 -2.60468731 -0.34644304  0.08943541  0.        ]","[[  8.59412283e-01  -1.68574601e+00   1.52604417e-01  -2.09469598e-02]
 [  7.81151996e-01  -2.12238776e+01   0.00000000e+00   0.00000000e+00]]",[ 0.05827998 -1.38385081],-0.848073,-0.0203198052621,[-0.13670377 -0.2467338 ],[ 0.21307425 -0.34327945]
9,"[ 0.66690301 -0.0956663   1.04560571 -1.59952836  1.3153969  -0.17571526
 -0.87023988 -3.09382515 -0.64996345 -0.09257862  0.        ]","[[  8.77179407e-01  -2.14573572e+00   1.52604417e-01  -2.09469598e-02]
 [  9.94754316e-01  -2.47632941e+01   0.00000000e+00   0.00000000e+00]]",[-0.52626064 -0.06455141],-0.893897,-0.0563861671427,[-0.13670377 -0.2467338 ],[ 0.25484294 -0.18622443]
