timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.09978828  1.96783717 -0.24133873  0.99997846 -1.135791   -0.49315488
 -0.90734317  0.39686148  2.50080757  0.45357483  0.        ]","[[ 0.01492737 -0.06052574 -0.1306495  -0.05689317]
 [ 0.00334649 -0.00226916  0.          0.        ]]",[ 4.69547587 -1.44443803],-5.00514,-0.34468123642,[-0.65933788 -0.86226112],[ 4.465837   -2.03766179]
1,"[ 1.09783111  1.96338411 -0.18006938  0.89087466 -1.13579021 -0.4931547
 -0.80365902 -0.23932071  2.49959118  0.49056264  0.        ]","[[ 0.05469961 -0.10031393 -0.1306495  -0.05689317]
 [ 3.96069741 -3.96334209  0.          0.        ]]",[ 5.24160334 -2.00635602],-4.98924,-0.345181941062,[-0.65933788 -0.86226112],[ 4.6248641  -1.72252989]
2,"[  1.07888718e+00   1.93726462e+00   7.56253604e-04   5.69935689e-01
  -1.13578942e+00  -4.93154514e-01  -7.02025708e-01  -8.62897606e-01
   2.48785803e+00   5.99729499e-01   0.00000000e+00]","[[ 0.17283344 -0.21853622 -0.1306495  -0.05689317]
 [ 7.83977574 -7.84593175  0.          0.        ]]",[ 5.29813422 -1.63968978],-4.87498,-0.346007678913,[-0.65933788 -0.86226112],[ 4.69485331 -1.60888982]
3,"[ 1.00542889  1.85295229  0.28990348  0.06057745 -1.13578864 -0.49315433
 -0.6023999  -1.47410137  2.44237968  0.77427798  0.        ]","[[  0.36777982  -0.41363768  -0.1306495   -0.05689317]
 [ 11.64223469 -11.651488     0.           0.        ]]",[ 3.53321285 -1.80124798],-5.03116,-0.345200567683,[-0.65933788 -0.86226112],[ 4.75669479 -1.47562194]
4,"[ 0.82189796  1.65708398  0.65380622 -0.57226413 -1.13578785 -0.49315414
 -0.50473589 -2.07313921  2.32876721  0.99394011  0.        ]","[[  0.63802364  -0.68409087  -0.1306495   -0.05689317]
 [ 15.36981807 -15.38130858   0.           0.        ]]",[ 4.84487462 -1.52272585],-4.64107,-0.339645419159,[-0.65933788 -0.86226112],[ 4.75902939 -1.27443469]
5,"[ 0.47140376  1.29673961  1.01768368 -1.18990753 -1.13578707 -0.49315396
 -0.40898584 -2.66019516  2.1118074   1.21355705  0.        ]","[[  0.98208555  -1.02839283  -0.1306495   -0.05689317]
 [ 19.02435117 -19.03654949   0.           0.        ]]",[ 5.05424777 -0.81906316],-4.1796,-0.325374283653,[-0.65933788 -0.86226112],[ 4.78222847 -0.79564911]
6,"[-0.07113787  0.76253339  1.25437091 -1.56051282 -1.13578628 -0.49315377
 -0.31510773 -3.12038667  1.77627159  1.36368553  0.        ]","[[  1.39852076  -1.43787499  -0.1306495   -0.05689317]
 [ 22.60743772 -21.90191924   0.           0.        ]]",[ 4.38008536 -0.70788089],-3.75719,-0.298730761486,[-0.65933788 -0.86226112],[ 4.79243135 -0.38013843]
7,"[-0.75147093  0.12830099  1.20128184 -1.437338   -1.13578549 -0.49315359
 -0.2230589  -3.50057798  1.35581251  1.35783618  0.        ]","[[  1.88591745  -1.89966683  -0.1306495   -0.05689317]
 [ 26.12070607 -24.26921133   0.           0.        ]]",[ 5.10598503 -0.25112196],-3.10558,-0.258048822884,[-0.65933788 -0.86226112],[ 4.73439741 -0.18593703]
8,"[-1.39560473 -0.43944146  0.72720693 -0.7117517  -1.13578471 -0.4931534
 -0.13281751 -3.58267631  0.95585794  1.13945563  0.        ]","[[  2.44288865  -2.39018095  -0.1306495   -0.05689317]
 [ 29.56498874 -24.78047945   0.           0.        ]]",[ 5.93771464  0.24644685],-2.79214,-0.207375958384,[-0.65933788 -0.86226112],[ 5.09500504  0.21677589]
9,"[-1.72296858 -0.76372697 -0.15110084  0.43114468 -1.13578392 -0.49315322
 -0.04437156 -3.34681411  0.73594364  0.75532938  0.        ]","[[  3.06806008  -2.87105469  -0.1306495   -0.05689317]
 [ 32.94074385 -23.31198498   0.           0.        ]]",[ 5.27807122  1.30517311],-2.37588,-0.163155798763,[-0.65933788 -0.86226112],[ 5.27598381  1.22887945]
10,"[-1.46497838 -0.81273112 -1.15812875  1.29988096 -1.13578314 -0.49315303
  0.04230963 -0.22514468  0.77105332  0.48405738  0.        ]","[[  3.76006913  -3.19013126  -0.1306495   -0.05689317]
 [ 36.24914317  -3.87517788   0.           0.        ]]",[ 3.79730069  0.52637776],-2.46812,-0.153630000174,[-0.65933788 -0.86226112],[ 3.95102048  0.92874628]
11,"[-0.58701619 -0.81390132 -1.77673233  1.23781763 -1.13578235 -0.49315285
  0.12725249  0.97548922  0.71006845  0.5712991   0.        ]","[[  4.51758154  -3.16755662  -0.1306495   -0.05689317]
 [ 39.49119434   3.60046781   0.           0.        ]]",[ 4.99656673  0.54443872],-1.95888,-0.151025396747,[-0.65933788 -0.86226112],[ 3.6304183   0.30560839]
12,"[ 0.51571091 -0.8112498  -1.51276664  0.98230932 -1.13578156 -0.49315266
  0.210506    1.31031166  0.56250741  0.51972991  0.        ]","[[  5.33928736  -3.07463147  -0.1306495   -0.05689317]
 [ 42.66876781   5.68521714   0.           0.        ]]",[ 3.32251628  0.16491787],-1.68834,-0.133456273907,[-0.65933788 -0.86226112],[ 3.35907173 -0.18562672]
13,"[ 1.09746322 -0.79032856 -0.35567047  0.65735447 -1.13578078 -0.49315248
  0.2921021   1.39730473  0.58340879  0.30160344  0.        ]","[[  6.22391026  -2.95549436  -0.1306495   -0.05689317]
 [ 45.78308251   6.22687975   0.           0.        ]]",[ 2.23805868 -0.36740389],-2.24371,-0.126888521468,[-0.65933788 -0.86226112],[ 2.92565298 -0.88696891]
14,"[ 0.5794468  -0.75429252  0.93063274  0.36697656 -1.13577999 -0.49315229
  0.37207331  1.14425618  0.85243316  0.26035632  0.        ]","[[  7.17019682  -2.84676728  -0.1306495   -0.05689317]
 [ 48.83537973   4.65129925   0.           0.        ]]",[ 3.11660397 -1.76276772],-2.91511,-0.155568260189,[-0.65933788 -0.86226112],[ 3.41797447 -1.14321887]
15,"[-0.7619632  -0.73126855  1.19750147  0.23017162 -1.13577921 -0.49315211
  0.45046365  0.49411797  0.98480338  0.5666834   0.        ]","[[  8.17692287  -2.7943581   -0.1306495   -0.05689317]
 [ 51.82733984   0.6032693    0.           0.        ]]",[ 4.0617593  -0.27372382],-2.81456,-0.179614150589,[-0.65933788 -0.86226112],[ 3.93914628 -0.70039952]
16,"[-1.70347343 -0.73073976  0.01448016  0.22729134 -1.13577842 -0.49315192
  0.52731402  0.31882217  0.75331638  0.82461489  0.        ]","[[  9.24289896  -2.79324453  -0.1306495   -0.05689317]
 [ 54.76052419  -0.48819442   0.           0.        ]]",[ 3.73748954 -0.3531437 ],-2.74975,-0.168838545082,[-0.65933788 -0.86226112],[ 3.44265532 -0.66072458]
17,"[-1.14451536 -0.74161288 -1.51121155  0.28870617 -1.13577764 -0.49315174
  0.60264804  0.0965441   0.43825549  0.7106072   0.        ]","[[  1.03669580e+01  -2.81689476e+00  -1.30649499e-01  -5.68931732e-02]
 [  5.76358342e+01  -1.87218934e+00   0.00000000e+00   0.00000000e+00]]",[ 3.83653954  0.12764253],-2.05323,-0.132407089101,[-0.65933788 -0.86226112],[ 3.10937214  0.10697109]
