timestep,logstd_action_dist,human_obs,actions,obs,rewards,original_rewards,avg_action_dist
0,[-0.1737382 -0.3196207],"[[ -3.84477789e-02   3.13561491e-02   1.81913794e-01   1.56052181e-01]
 [  6.57544104e-05  -3.35928322e-03   0.00000000e+00   0.00000000e+00]]",[ 1.58324441 -1.6889442 ],"[ 1.26175983  2.60102664 -0.17304384  1.17951064  1.55704834  1.35840005
 -1.38857599  0.38753708  0.02511511 -1.46922434  0.        ]",-1.53211,-0.163099167549,[ 0.94503564 -0.69806832]
1,[-0.1737382 -0.3196207],"[[  1.25946934e-03  -8.45365592e-03   1.81913794e-01   1.56052181e-01]
 [  3.95747727e+00  -3.96441495e+00   0.00000000e+00   0.00000000e+00]]",[ 0.11219862 -1.54622161],"[ 1.26276166  2.6016215  -0.1146453   1.01029562  1.55701932  1.35837902
 -1.26474523 -0.14749931  0.0256778  -1.43489633  0.        ]",-1.51467,-0.159215549486,[ 0.94886488 -0.47102848]
2,[-0.1737382 -0.3196207],"[[ 0.08409202 -0.1266837   0.18191379  0.15605218]
 [ 4.32455012 -7.84565253  0.          0.        ]]",[ 1.93015605 -0.03142179],"[ 1.25786433  2.58917654  0.00706143  0.50915085  1.5569903   1.35835798
 -1.25324338 -0.67175262  0.02224233 -1.39686545  0.        ]",-1.2183,-0.154821098148,[ 0.93005407 -0.3229115 ]
3,[-0.1737382 -0.3196207],"[[ 0.20941569 -0.28330132  0.18191379  0.15605218]
 [ 8.19495247 -7.81618635  0.          0.        ]]",[ 2.02358519 -0.22194405],"[ 1.23255213  2.53982726  0.18932029 -0.14200618  1.55696128  1.35833694
 -1.13213943 -0.6677672   0.0067367  -1.31926822  0.        ]",-1.18249,-0.145654366339,[ 0.82493627 -0.41152894]
4,[-0.1737382 -0.3196207],"[[  0.41138389  -0.44690283   0.18191379   0.15605218]
 [ 11.98927489  -8.5415023    0.           0.        ]]",[-1.03883117 -0.60173176],"[ 1.14747682  2.44951512  0.47175061 -0.79089028  1.55693226  1.3583159
 -1.01341878 -0.76573332 -0.03850152 -1.11627486  0.        ]",-1.22992,-0.121575946956,[ 0.65493423 -0.49070111]
5,[-0.1737382 -0.3196207],"[[  0.60910756  -0.63992414   0.18191379   0.15605218]
 [  7.79699206 -10.75329657   0.           0.        ]]",[ 1.65378498 -0.11111733],"[ 1.01430413  2.29536174  0.72515144 -1.49209487  1.55690324  1.35829487
 -1.14456445 -1.06448179 -0.11196332 -0.96238295  0.        ]",-1.00978,-0.10271626848,[ 0.53490686 -0.44299716]
6,[-0.1737382 -0.3196207],"[[  0.80319765  -0.85727893   0.18191379   0.15605218]
 [ 11.59944587 -10.98135049   0.           0.        ]]",[ 0.62550883  0.92637758],"[ 0.84060982  2.06702382  0.94204681 -2.16762031  1.55687422  1.35827383
 -1.02558936 -1.09527332 -0.2087517  -0.85677589  0.        ]",-0.966057,-0.0900813909506,[ 0.40271506 -0.46613652]
7,[-0.1737382 -0.3196207],"[[  1.05770847  -1.03792314   0.18191379   0.15605218]
 [ 13.84422679  -7.09595894   0.           0.        ]]",[ 0.94521848 -1.06833094],"[ 0.5594749   1.84049409  1.16512767 -2.61506103  1.55684521  1.3582528
 -0.95534917 -0.57044611 -0.36303558 -0.65488547  0.        ]",-1.00085,-0.0705574796338,[ 0.19418575 -0.82474887]
8,[-0.1737382 -0.3196207],"[[  1.36938736  -1.21816135   0.18191379   0.15605218]
 [ 17.31221278 -10.91502596   0.           0.        ]]",[ 0.77943563 -2.12355992],"[ 0.15778903  1.58900903  1.32479914 -2.94269598  1.55681619  1.35823177
 -0.84684176 -1.08629936 -0.59440882 -0.43594633  0.        ]",-1.11744,-0.0674441807507,[ 0.06182268 -0.6515708 ]
9,[-0.1737382 -0.3196207],"[[  1.7431619   -1.47401398   0.18191379   0.15605218]
 [ 20.05620907 -14.65764895   0.           0.        ]]",[-1.13048964  0.01440461],"[-0.35542079  1.20441951  1.33271716 -3.18416152  1.55678718  1.35821074
 -0.76098635 -1.5918086  -0.89863866 -0.32134253  0.        ]",-1.28493,-0.097228987265,[ 0.04838029 -0.56529337]
