timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.0365398   2.36734351 -0.12009039 -0.6814093   0.8568175   1.60434266
 -0.63119301 -0.3742843   0.66606071 -1.73283939  0.        ]","[[-0.07392597  0.02283163  0.09948755  0.18375591]
 [ 0.00215915 -0.00088198  0.          0.        ]]",[ 1.49216576  1.80221936],-2.4597,-0.225467203027,[-0.17037821 -0.21064176],[ 1.68254471  2.220155  ]
1,"[ 1.03955383  2.3648796  -0.05933504 -0.5374154   0.85681642  1.60433852
 -0.46274245  0.1631634   0.66846656 -1.62828675  0.        ]","[[-0.03420813  0.06252657  0.09948755  0.18375591]
 [ 3.95646574  3.9571887   0.          0.        ]]",[ 1.61019944  1.73828796],-2.38603,-0.214641343368,[-0.17037821 -0.21064176],[ 1.24620247  2.08857298]
2,"[ 1.03544231  2.34414527  0.12131266 -0.11210725  0.85681535  1.60433438
 -0.29761941  0.68997278  0.63728314 -1.32003046  0.        ]","[[ 0.08381188  0.1805969   0.09948755  0.18375591]
 [ 7.83266185  7.83691457  0.          0.        ]]",[-0.32565337  0.88428453],-2.24207,-0.181141114343,[-0.17037821 -0.21064176],[ 0.48253784  1.92190242]
3,"[ 1.00465089  2.2692024   0.33631908  0.5518326   0.85681428  1.60433024
 -0.35914076  1.14440921  0.50405712 -0.93191738  0.        ]","[[  0.22597455   0.37091419   0.09948755   0.18375591]
 [  6.38846519  11.18365275   0.           0.        ]]",[-1.45742465  2.8204432 ],-1.90723,-0.133479797643,[-0.17037821 -0.21064176],[-0.12274259  1.7764709 ]
4,"[ 0.97220256  2.0878558   0.46446291  1.38108662  0.8568132   1.6043261
 -0.53308244  1.65218937  0.28304587 -0.63798595  0.        ]","[[  0.31277527   0.63210813   0.09948755   0.18375591]
 [  2.30524287  14.92326348   0.           0.        ]]",[ 0.23978808  2.03710854],-1.61231,-0.0876780482813,[-0.17037821 -0.21064176],[-0.40481034  1.57744694]
5,"[ 0.94633043  1.74130584  0.54411603  2.22539999  0.85681213  1.60432196
 -0.49461136  2.14967366 -0.02809165 -0.44843653  0.        ]","[[  0.36793897   0.96733368   0.09948755   0.18375591]
 [  3.20832504  18.58708576   0.           0.        ]]",[-0.18577165  0.94601394],-1.39364,-0.0452382135614,[-0.17037821 -0.21064176],[-0.8826642   1.31749821]
6,"[ 0.91589168  1.20406996  0.62349086  2.79589188  0.85681106  1.60431782
 -0.52857691  2.60834197 -0.43041961 -0.40383186  0.        ]","[[  0.42410384   1.37296819   0.09948755   0.18375591]
 [  2.41098683  21.96509785   0.           0.        ]]",[-1.43542643  1.68912875],-1.30847,-0.0484189398966,[-0.17037821 -0.21064176],[-1.06097746  1.07077467]
7,"[ 0.91119291  0.5235957   0.63471387  2.72843485  0.85680998  1.60431368
 -0.6991201   3.08700901 -0.79261386 -0.59303898  0.        ]","[[  0.43215674   1.84764206   0.09948755   0.18375591]
 [ -1.59245677  25.49047171   0.           0.        ]]",[ 0.29865629  0.61084295],-1.45875,-0.0992794215366,[-0.17037821 -0.21064176],[-0.6135214   0.89015424]
8,"[ 0.92250782 -0.12536351  0.60725578  1.75012826  0.85680891  1.60430954
 -0.6473192   3.3468621  -1.02868369 -0.98275148  0.        ]","[[  0.41250756   2.37665455   0.09948755   0.18375591]
 [ -0.37646962  27.40442005   0.           0.        ]]",[-1.28628761  0.65234364],-1.73558,-0.153354627632,[-0.17037821 -0.21064176],[-0.58211756  0.73666966]
9,"[ 0.94763078 -0.50097077  0.54040727 -0.05583823  0.85680784  1.6043054
 -0.81559593  3.6238729  -1.0547873  -1.48380205  0.        ]","[[  0.36534752   2.94521515   0.09948755   0.18375591]
 [ -4.32671143  29.44479937   0.           0.        ]]",[ 0.19028173  0.78633315],-2.12821,-0.202104284557,[-0.17037821 -0.21064176],[-0.16515318  0.7446785 ]
10,"[ 0.98280639 -0.52498464  0.42705539 -1.02789906  0.85680677  1.60430126
 -0.77990434 -0.24236655 -0.989453   -1.72310547  0.        ]","[[ 0.28721836  3.21425075  0.09948755  0.18375591]
 [-3.48888921  0.9707776   0.          0.        ]]",[-0.59179254  1.94786835],-2.15718,-0.222455051543,[-0.17037821 -0.21064176],[-0.20458198  1.21111643]
11,"[ 1.01383618 -0.52838751  0.28934112 -0.85151304  0.85680569  1.60429712
 -0.87678444 -0.89707378 -1.01002176 -1.66580444  0.        ]","[[ 0.1946215   3.16561164  0.09948755  0.18375591]
 [-5.76313004 -3.85100536  0.          0.        ]]",[ 0.0030226   2.15716531],-2.13407,-0.217692492673,[-0.17037821 -0.21064176],[ 0.04427215  1.42164326]
12,"[ 1.03579673 -0.52720123  0.11643922 -0.59348768  0.85680462  1.60429298
 -0.87141154 -0.77705981 -1.01821583 -1.59024955  0.        ]","[[ 0.08062395  3.09453037  0.09948755  0.18375591]
 [-5.63702987 -2.96713571  0.          0.        ]]",[ 1.20766485  0.25361145],-2.14618,-0.210350943939,[-0.17037821 -0.21064176],[ 0.20984033  1.43016815]
13,"[ 1.04030577 -0.52217217  0.00642737 -0.41721197  0.85680355  1.60428884
 -0.69799087 -0.63270742 -1.01305478 -1.53977173  0.        ]","[[ 0.00872853  3.04585427  0.09948755  0.18375591]
 [-1.56608059 -1.90401733  0.          0.        ]]",[-1.05506182  0.85765571],-2.13029,-0.204788571146,[-0.17037821 -0.21064176],[ 0.04897162  1.3876133 ]
14,"[ 1.03765753 -0.51822474 -0.10187902 -0.32623068  0.85680247  1.6042847
 -0.86533036 -0.48012122 -1.00358644 -1.51168606  0.        ]","[[-0.06200631  3.02064913  0.09948755  0.18375591]
 [-5.49431878 -0.78025772  0.          0.        ]]",[ 0.53261531  1.00626374],-2.10737,-0.201246339026,[-0.17037821 -0.21064176],[ 0.43717405  1.38862491]
15,"[ 1.02465377 -0.51637979 -0.23534672 -0.28972613  0.8568014   1.60428056
 -0.77086227 -0.4157617  -0.99175964 -1.49737963  0.        ]","[[-0.14964303  3.01051524  0.09948755  0.18375591]
 [-3.27674784 -0.30626733  0.          0.        ]]",[-0.6448987   0.43096729],-2.12685,-0.198953439168,[-0.17037821 -0.21064176],[ 0.4303734   1.36250544]
16,"[ 1.00003426 -0.51549808 -0.37132733 -0.27325756  0.85680033  1.60427642
 -0.87686834 -0.39611294 -0.97938289 -1.48905552  0.        ]","[[-0.24014557  3.00593912  0.09948755  0.18375591]
 [-5.76521366 -0.16156129  0.          0.        ]]",[ 1.51075229  1.41536029],-2.08369,-0.197238214655,[-0.17037821 -0.21064176],[ 0.73682451  1.38237727]
17,"[ 0.97140213 -0.51516288 -0.48097857 -0.26714751  0.85679926  1.60427228
 -0.70334196 -0.37903477 -0.96918153 -1.48483909  0.        ]","[[-0.31457982  3.00424064  0.09948755  0.18375591]
 [-1.69178724 -0.03578698  0.          0.        ]]",[-0.13877186  1.11216458],-2.11345,-0.196099973973,[-0.17037821 -0.21064176],[ 0.56101787  1.35560298]
18,"[ 0.95342787 -0.51509763 -0.53743802 -0.26597371  0.85679818  1.60426814
 -0.72532014 -0.37478314 -0.96393316 -1.48346682  0.        ]","[[-0.35359221  3.00391434  0.09948755  0.18375591]
 [-2.20773246 -0.00447701  0.          0.        ]]",[ 0.13668335  1.72530782],-2.09292,-0.195598416279,[-0.17037821 -0.21064176],[ 0.64682782  1.36152065]
19,"[ 0.93383767 -0.51509512 -0.59206237 -0.26593654  0.85679711  1.604264
 -0.70040406 -0.37396441 -0.95884949 -1.48256499  0.        ]","[[ -3.91878621e-01   3.00390407e+00   9.94875462e-02   1.83755906e-01]
 [ -1.62285799e+00   1.55043715e-03   0.00000000e+00   0.00000000e+00]]",[-0.53856267 -1.11328705],-2.17804,-0.19515804293,[-0.17037821 -0.21064176],[ 0.65582073  1.36080313]
