timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
13,"[-0.15836754  1.81028934 -1.4263859  -2.54695126  0.00484527 -1.48924466
 -0.51526287 -0.70275314 -0.31037727 -0.33877927  0.        ]",[-0.54177463 -0.44405133],[ 1.22985463  1.48541581],-2.60283,-0.0293927002062,"[[ -1.28292288e+00  -5.88425221e-01   4.94352095e-04  -1.71934747e-01]
 [  2.61445697e+00  -2.33045597e+00   0.00000000e+00   0.00000000e+00]]",[ 0.01609927  0.43436512]
14,"[-0.0297083   1.805551   -1.37861993 -2.56467676  0.00484527 -1.48924327
 -0.37531531 -0.13589111 -0.163937   -0.33335393  0.        ]",[-0.54177463 -0.44405133],[-1.88853481 -0.66265987],-2.50457,-0.0312461425316,"[[ -1.19147316e+00  -5.94856952e-01   4.94352095e-04  -1.71934747e-01]
 [  6.51751214e+00   1.67395701e+00   0.00000000e+00   0.00000000e+00]]",[-0.76114035 -0.43085653]
15,"[ 0.09158264  1.8105808  -1.31996713 -2.54582387  0.00484527 -1.48924187
 -0.52175651 -0.51180371 -0.00997437 -0.31627274  0.        ]",[-0.54177463 -0.44405133],[ 0.51930872  0.37369848],-2.57953,-0.0412306004911,"[[ -1.10210068e+00  -5.88021256e-01   4.94352095e-04  -1.71934747e-01]
 [  2.43334527e+00  -9.81556386e-01   0.00000000e+00   0.00000000e+00]]",[-0.41246912  0.01676971]
16,"[ 0.181334    1.80720031 -1.2670535  -2.55850195  0.00484527 -1.48924048
 -0.44983601 -0.2996839   0.09816019 -0.29216245  0.        ]",[-0.54177463 -0.44405133],[-1.257563   -0.26821211],-2.52768,-0.0505873863523,"[[ -1.03330880e+00  -5.92618023e-01   4.94352095e-04  -1.71934747e-01]
 [  4.43916196e+00   5.16893885e-01   0.00000000e+00   0.00000000e+00]]",[-0.88188672 -0.34732598]
17,"[ 0.2421104   1.80689877 -1.22608836 -2.55961398  0.00484527 -1.48923908
 -0.59482285 -0.4512664   0.17555811 -0.27069432  0.        ]",[-0.54177463 -0.44405133],[ 0.54164851  0.4244681 ],-2.6115,-0.0580669157613,"[[ -9.85096265e-01  -5.93023763e-01   4.94352095e-04  -1.71934747e-01]
 [  3.95557065e-01  -5.53911884e-01   0.00000000e+00   0.00000000e+00]]",[-0.42888612 -0.14212656]
18,"[ 0.2781521   1.81122177 -1.199652   -2.54336076  0.00484527 -1.48923769
 -0.51829067 -0.21189749  0.22764171 -0.25555909  0.        ]",[-0.54177463 -0.44405133],[-0.57408202 -1.06196227],-2.55997,-0.0634063379804,"[[ -9.55769713e-01  -5.87136274e-01   4.94352095e-04  -1.71934747e-01]
 [  2.52998918e+00   1.13703015e+00   0.00000000e+00   0.00000000e+00]]",[-0.83223593 -0.51793331]
19,"[ 0.31106877  1.79847355 -1.1740113  -2.59065371  0.00484527 -1.48923629
 -0.6014695  -0.77548481  0.25521896 -0.24087283  0.        ]",[-0.54177463 -0.44405133],[-0.34813169  0.02166923],-2.57805,-0.0661103238482,"[[ -9.28445248e-01  -6.04341072e-01   4.94352095e-04  -1.71934747e-01]
 [  2.10174232e-01  -2.84424750e+00   0.00000000e+00   0.00000000e+00]]",[-0.56270128  0.24911579]
20,"[ 0.29950938  1.75521969 -1.18318267 -2.73922787  0.00484526 -1.4892349
 -0.65100472 -0.75529944  0.18944031 -0.24635731  0.        ]",[-0.54177463 -0.44405133],[ 0.06468014 -0.08164741],-2.56781,-0.0587051103679,"[[ -9.38102855e-01  -6.59795339e-01   4.94352095e-04  -1.71934747e-01]
 [ -1.17134090e+00  -2.70165711e+00   0.00000000e+00   0.00000000e+00]]",[-0.28570628  0.34235081]
21,"[ 0.27454765  1.70764378 -1.20236848 -2.8847665   0.00484526 -1.4892335
 -0.64099651 -0.79350519  0.10520931 -0.25210308  0.        ]",[-0.54177463 -0.44405133],[-1.55464178  0.34165766],-2.5081,-0.0494202923236,"[[ -9.58729216e-01  -7.16536424e-01   4.94352095e-04  -1.71934747e-01]
 [ -8.92225171e-01  -2.97155149e+00   0.00000000e+00   0.00000000e+00]]",[-0.22750843  0.49544737]
22,"[ 0.20324162  1.66739426 -1.25278475 -2.99582776  0.00484526 -1.4892321
 -0.78223967 -0.59348331 -0.02678009 -0.26467792  0.        ]",[-0.54177463 -0.44405133],[ 0.29801844 -0.22005494],-2.56199,-0.0360982740897,"[[ -1.01609678e+00  -7.61790531e-01   4.94352095e-04  -1.71934747e-01]
 [ -4.83142121e+00  -1.55856563e+00   0.00000000e+00   0.00000000e+00]]",[ 0.54652333  0.39979932]
23,"[ 0.09445919  1.63055845 -1.31839488 -3.08918504  0.00484526 -1.48923071
 -0.73652813 -0.71251069 -0.19570386 -0.26921882  0.        ]",[-0.54177463 -0.44405133],[ 0.85958862  0.0996102 ],-2.57664,-0.0231245886184,"[[ -1.09993415e+00  -8.01398153e-01   4.94352095e-04  -1.71934747e-01]
 [ -3.55656349e+00  -2.39939675e+00   0.00000000e+00   0.00000000e+00]]",[ 0.59627819  0.65765917]
24,"[ 0.04583293  1.58838091 -1.34373131 -3.1875426   0.00484526 -1.48922931
 -0.61206923 -0.65010717 -0.29060175 -0.25500001  0.        ]",[-0.54177463 -0.44405133],[-0.05578943 -0.70900108],-2.55867,-0.0197687205716,"[[ -1.13623926e+00  -8.44963140e-01   4.94352095e-04  -1.71934747e-01]
 [ -8.54882848e-02  -1.95856999e+00   0.00000000e+00   0.00000000e+00]]",[ 0.2013638   0.60752249]
25,"[ 0.04056029  1.52035282 -1.34633853 -3.32944719  0.00484526 -1.48922792
 -0.61989366 -1.04201551 -0.35174178 -0.2264663   0.        ]",[-0.54177463 -0.44405133],[-0.16996237  1.3769604 ],-2.58306,-0.0190706960639,"[[ -1.14013834e+00  -9.11911883e-01   4.94352095e-04  -1.71934747e-01]
 [ -3.03713722e-01  -4.72707820e+00   0.00000000e+00   0.00000000e+00]]",[ 0.21151185  1.17815208]
26,"[ 0.02322075  1.46296674 -1.35472797 -3.43511714  0.00484526 -1.48922652
 -0.64383477 -0.46822123 -0.41426791 -0.19893697  0.        ]",[-0.54177463 -0.44405133],[ 0.45891049  0.33886284],-2.61009,-0.021786454651,"[[ -1.15291217e+00  -9.65784604e-01   4.94352095e-04  -1.71934747e-01]
 [ -9.71423778e-01  -6.73703934e-01   0.00000000e+00   0.00000000e+00]]",[ 0.40836716  0.49751845]
27,"[ 0.02182933  1.46309203 -1.35538781 -3.43488403  0.00484525 -1.48922513
 -0.57805493 -0.27647059 -0.41575305 -0.19884748  0.        ]",[-0.54177463 -0.44405133],[ 0.10189932  0.18295491],-2.60462,-0.0219222590468,"[[ -1.15393404e+00  -9.65667990e-01   4.94352095e-04  -1.71934747e-01]
 [  8.63128257e-01   6.80852624e-01   0.00000000e+00   0.00000000e+00]]",[ 0.1456551   0.21819556]
28,"[ 0.05047606  1.48545778 -1.34140777 -3.39508383  0.00484525 -1.48922373
 -0.5642187  -0.17584478 -0.36683592 -0.21174637  0.        ]",[-0.54177463 -0.44405133],[-0.82347425  1.82815438],-2.59512,-0.0187279904279,"[[ -1.13279983e+00  -9.44918891e-01   4.94352095e-04  -1.71934747e-01]
 [  1.24900601e+00   1.39168886e+00   0.00000000e+00   0.00000000e+00]]",[ 0.04164648  0.05343765]
29,"[ 0.03970575  1.55565932 -1.3467543  -3.25814783  0.00484525 -1.48922234
 -0.68197094  0.38091415 -0.32479664 -0.24149554  0.        ]",[-0.54177463 -0.44405133],[ 1.34159356 -0.91146516],-2.61602,-0.0192246639653,"[[ -1.14076959e+00  -8.77623753e-01   4.94352095e-04  -1.71934747e-01]
 [ -2.03503680e+00   5.32472163e+00   0.00000000e+00   0.00000000e+00]]",[ 0.5598793  -0.66625792]
30,"[ 0.03890811  1.623875   -1.3471448  -3.10525212  0.00484525 -1.48922094
 -0.53862422 -0.14508007 -0.2679987  -0.2687913   0.        ]",[-0.54177463 -0.44405133],[-0.57914233 -0.89999546],-2.55196,-0.0211855303941,"[[ -1.14135864e+00  -8.08410166e-01   4.94352095e-04  -1.71934747e-01]
 [  1.96280515e+00   1.60901705e+00   0.00000000e+00   0.00000000e+00]]",[-0.07976115 -0.11738074]
31,"[ 0.06034603  1.62015543 -1.33640526 -3.1141393   0.00484525 -1.48921955
 -0.62213258 -0.65394678 -0.24584665 -0.26707678  0.        ]",[-0.54177463 -0.44405133],[-0.48775244  0.62604878],-2.55928,-0.0212191324926,"[[ -1.12547007e+00  -8.12296719e-01   4.94352095e-04  -1.71934747e-01]
 [ -3.66195631e-01  -1.98569675e+00   0.00000000e+00   0.00000000e+00]]",[ 0.20054752  0.57161969]
32,"[ 0.02433792  1.60621915 -1.35418929 -3.14686828  0.00484525 -1.48921815
 -0.69109486 -0.29738203 -0.30054436 -0.26178082  0.        ]",[-0.54177463 -0.44405133],[ 0.74157046 -1.38753633],-2.57905,-0.0206912997122,"[[ -1.15209131e+00  -8.26738442e-01   4.94352095e-04  -1.71934747e-01]
 [ -2.28951655e+00   5.33129826e-01   0.00000000e+00   0.00000000e+00]]",[ 0.5733037  0.1674816]
33,"[  2.64447508e-03   1.57749558e+00  -1.36430979e+00  -3.21144696e+00
   4.84524645e-03  -1.48921675e+00  -5.84225283e-01  -8.59527382e-01
  -3.49939631e-01  -2.48981246e-01   0.00000000e+00]",[-0.54177463 -0.44405133],[ 0.57981996  1.88234429],-2.6023,-0.0211851232296,"[[ -1.16797715e+00  -8.55919037e-01   4.94352095e-04  -1.71934747e-01]
 [  6.90998921e-01  -3.43795181e+00   0.00000000e+00   0.00000000e+00]]",[ 0.15943897  0.90543479]
34,"[ 0.0525119   1.5488782  -1.34037772 -3.27215293  0.00484525 -1.48921536
 -0.50250426 -0.28947155 -0.31538437 -0.23912776  0.        ]",[-0.54177463 -0.44405133],[-0.11520832 -0.06277847],-2.57236,-0.0186217578111,"[[ -1.13129000e+00  -8.84274370e-01   4.94352095e-04  -1.71934747e-01]
 [  2.97013883e+00   5.89006627e-01   0.00000000e+00   0.00000000e+00]]",[-0.22797358  0.13226464]
35,"[ 0.12465698  1.55820658 -1.30144526 -3.25272796  0.00484524 -1.48921396
 -0.52095223 -0.32628469 -0.22230267 -0.24234687  0.        ]",[-0.54177463 -0.44405133],[ 0.41453357 -0.07978086],-2.56747,-0.019169106895,"[[ -1.07704944e+00  -8.75103426e-01   4.94352095e-04  -1.71934747e-01]
 [  2.45563184e+00   3.28952476e-01   0.00000000e+00   0.00000000e+00]]",[-0.29192635  0.14002007]
36,"[ 0.20846341  1.56158479 -1.24928814 -3.24559431  0.00484524 -1.48921257
 -0.46388305 -0.37199003 -0.11707768 -0.2360212   0.        ]",[-0.54177463 -0.44405133],[-1.14685984  0.78362537],-2.53103,-0.0255896136629,"[[ -1.01196765e+00  -8.71763910e-01   4.94352095e-04  -1.71934747e-01]
 [  4.04724808e+00   6.08246387e-03   0.00000000e+00   0.00000000e+00]]",[-0.69634128  0.12718859]
37,"[ 0.25886998  1.5927605  -1.21398256 -3.1775354   0.00484524 -1.48921117
 -0.60865267  0.06741097 -0.02617903 -0.23551636  0.        ]",[-0.54177463 -0.44405133],[-0.0121121  -0.85175157],-2.55409,-0.0343902805691,"[[ -9.71532484e-01  -8.40498797e-01   4.94352095e-04  -1.71934747e-01]
 [  9.71568723e-03   3.11007411e+00   0.00000000e+00   0.00000000e+00]]",[-0.20211175 -0.45982653]
38,"[  2.58528464e-01   1.61970648e+00  -1.21423144e+00  -3.11510997e+00
   4.84523939e-03  -1.48920978e+00  -6.10338657e-01  -4.18726234e-01
  -1.98396357e-03  -2.41751275e-01   0.00000000e+00]",[-0.54177463 -0.44405133],[ 0.32785902 -0.30774521],-2.55341,-0.0372713842486,"[[ -9.71810057e-01  -8.12753194e-01   4.94352095e-04  -1.71934747e-01]
 [ -3.73121976e-02  -3.24068665e-01   0.00000000e+00   0.00000000e+00]]",[-0.23519868  0.13951898]
39,"[  2.73571091e-01   1.60166960e+00  -1.20308425e+00  -3.15725560e+00
   4.84523798e-03  -1.48920838e+00  -5.63787455e-01  -5.90373332e-01
   6.99068591e-04  -2.34167458e-01   0.00000000e+00]",[-0.54177463 -0.44405133],[ 0.21277452  0.90124302],-2.56676,-0.037151455148,"[[ -9.59530323e-01  -8.31400413e-01   4.94352095e-04  -1.71934747e-01]
 [  1.26096247e+00  -1.53660931e+00   0.00000000e+00   0.00000000e+00]]",[-0.45630598  0.36076748]
40,"[ 0.31383207  1.60689848 -1.17177066 -3.14518139  0.00484524 -1.48920699
 -0.53453811 -0.08093776  0.0577069  -0.22423537  0.        ]",[-0.54177463 -0.44405133],[-1.17060578 -0.81031455],-2.51056,-0.0429273377429,"[[ -9.26126480e-01  -8.26025456e-01   4.94352095e-04  -1.71934747e-01]
 [  2.07670077e+00   2.06211367e+00   0.00000000e+00   0.00000000e+00]]",[-0.64321434 -0.35372233]
41,"[ 0.3155409   1.61526343 -1.17039142 -3.12560055  0.00484524 -1.48920559
 -0.67783553 -0.5407327   0.06776707 -0.22519966  0.        ]",[-0.54177463 -0.44405133],[-0.20871092 -0.47609894],-2.53655,-0.0440941260116,"[[ -9.24690298e-01  -8.17371948e-01   4.94352095e-04  -1.71934747e-01]
 [ -1.91977143e+00  -1.18594169e+00   0.00000000e+00   0.00000000e+00]]",[-0.08794284  0.28848448]
42,"[ 0.25954384  1.57363807 -1.21348459 -3.21971157  0.00484523 -1.4892042
 -0.70606235 -0.80423374 -0.04233397 -0.23068909  0.        ]",[-0.54177463 -0.44405133],[ 0.2585964  2.0118067],-2.59374,-0.0324400344543,"[[ -9.70984118e-01  -8.59766917e-01   4.94352095e-04  -1.71934747e-01]
 [ -2.70700597e+00  -3.04735120e+00   0.00000000e+00   0.00000000e+00]]",[ 0.16345686  0.73787963]
43,"[ 0.20547138  1.5528302  -1.25128062 -3.26384841  0.00484523 -1.4892028
 -0.66750183 -0.2352182  -0.12826335 -0.23375454  0.        ]",[-0.54177463 -0.44405133],[ 0.48689004  0.8017483 ],-2.58653,-0.024442604937,"[[ -1.01433448e+00  -8.80383955e-01   4.94352095e-04  -1.71934747e-01]
 [ -1.63158846e+00   9.72250184e-01   0.00000000e+00   0.00000000e+00]]",[ 0.15578383  0.03609276]
44,"[ 0.18897596  1.60372165 -1.26211294 -3.15246804  0.00484523 -1.48920141
 -0.59730823  0.21136663 -0.10431596 -0.25105324  0.        ]",[-0.54177463 -0.44405133],[-0.02697195 -0.78831039],-2.56348,-0.0278654679596,"[[ -1.02732445e+00  -8.29286446e-01   4.94352095e-04  -1.71934747e-01]
 [  3.26054115e-01   4.12698470e+00   0.00000000e+00   0.00000000e+00]]",[-0.10053766 -0.61224908]
45,"[ 0.19584355  1.65164073 -1.25764004 -3.03633923  0.00484523 -1.48920001
 -0.6013295  -0.24205832 -0.05129618 -0.2625326   0.        ]",[-0.54177463 -0.44405133],[-0.05294248  0.35794045],-2.56713,-0.0335707342218,"[[ -1.02192878e+00  -7.78884034e-01   4.94352095e-04  -1.71934747e-01]
 [  2.13897096e-01   9.23931472e-01   0.00000000e+00   0.00000000e+00]]",[-0.15104142 -0.09835464]
46,"[ 0.19854741  1.68129487 -1.25586345 -2.95825527  0.00484523 -1.48919862
 -0.60900811 -0.04400488 -0.01894813 -0.26871743  0.        ]",[-0.54177463 -0.44405133],[ 0.7643211  -0.47645639],-2.57886,-0.0371323069542,"[[ -1.01979953e+00  -7.46368029e-01   4.94352095e-04  -1.71934747e-01]
 [ -2.60494143e-04   2.32300618e+00   0.00000000e+00   0.00000000e+00]]",[-0.13597396 -0.39993083]
47,"[ 0.2366869   1.70519291 -1.22989469 -2.89145146  0.00484523 -1.48919722
 -0.50056022 -0.31772001  0.0538364  -0.26354498  0.        ]",[-0.54177463 -0.44405133],[-0.8518086  -0.86745947],-2.51335,-0.044359551235,"[[ -9.89458724e-01  -7.19307992e-01   4.94352095e-04  -1.71934747e-01]
 [  3.02426642e+00   3.89447363e-01   0.00000000e+00   0.00000000e+00]]",[-0.69413507 -0.14716977]
48,"[ 0.26887517  1.68157876 -1.20658683 -2.95745613  0.00484523 -1.48919582
 -0.62349987 -0.80487729  0.07119766 -0.25040497  0.        ]",[-0.54177463 -0.44405133],[ 0.08517133  0.86647497],-2.5669,-0.0455892691151,"[[ -9.63374447e-01  -7.46047054e-01   4.94352095e-04  -1.71934747e-01]
 [ -4.04436378e-01  -3.05189477e+00   0.00000000e+00   0.00000000e+00]]",[-0.2658172  0.5509612]
49,"[ 0.26319186  1.65794359 -1.21079689 -3.0201135   0.00484522 -1.48919443
 -0.61117174 -0.31066269  0.04038536 -0.24814686  0.        ]",[-0.54177463 -0.44405133],[-1.01621805  1.21359872],-2.5652,-0.0421280818515,"[[ -9.68013692e-01  -7.72056681e-01   4.94352095e-04  -1.71934747e-01]
 [ -6.06207066e-02   4.39297347e-01   0.00000000e+00   0.00000000e+00]]",[-0.2625134  -0.05933577]
