timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
27,"[ 0.71193515 -0.49172346 -0.80238954 -0.25019907  1.43151057  0.29461497
 -0.83653465 -0.36934065 -1.46698273 -0.24073928  0.        ]",[-0.27862996 -0.27762976],[ 0.31030915  1.942839  ],-2.34739,-0.165792696179,"[[-0.58050461  3.00059807  0.1659226   0.03478296]
 [-5.29674773  0.10696967  0.          0.        ]]",[ 0.96289808  1.35322118]
28,"[ 0.63350843 -0.49207912 -0.92064463 -0.2568576   1.43150877  0.29461483
 -0.78685024 -0.37540293 -1.45507249 -0.24305637  0.        ]",[-0.27862996 -0.27762976],[ 1.19445238  2.0351003 ],-2.41441,-0.164300927061,"[[-0.67306055  3.00232877  0.1659226   0.03478296]
 [-3.96328976  0.06232559  0.          0.        ]]",[ 0.94620961  1.33870876]
29,"[ 0.59775582 -0.49226219 -0.96771292 -0.26032013  1.43150698  0.2946147
 -0.63640571 -0.37969627 -1.45037957 -0.2445503   0.        ]",[-0.27862996 -0.27762976],[ 1.03183746  1.4917084 ],-2.42302,-0.163720898799,"[[-0.71181432  3.00322861  0.1659226   0.03478296]
 [ 0.07445711  0.03070797  0.          0.        ]]",[ 0.56203204  1.32742429]
30,"[ 0.63570739 -0.49234902 -0.91762274 -0.26197286  1.43150519  0.29461457
 -0.48893949 -0.38194165 -1.45622572 -0.2438579   0.        ]",[-0.27862996 -0.27762976],[ 0.35890776  0.48814898],-2.41458,-0.164458592213,"[[-0.67061514  3.0036581   0.1659226   0.03478296]
 [ 4.03227191  0.01417161  0.          0.        ]]",[ 0.0849548  1.3277936]
31,"[ 0.71508771 -0.49227814 -0.79711281 -0.26063167  1.43150339  0.29461444
 -0.43896716 -0.38810735 -1.46887498 -0.24238904  0.        ]",[-0.27862996 -0.27762976],[-0.18163577  1.10448155],-2.35,-0.166055351077,"[[-0.57651308  3.00330962  0.1659226   0.03478296]
 [ 5.37346489 -0.03123402  0.          0.        ]]",[-0.18275529  1.34567189]
32,"[ 0.78713943 -0.49226854 -0.66187361 -0.26045435  1.4315016   0.29461431
 -0.46972544 -0.38215624 -1.48242415 -0.24240952  0.        ]",[-0.27862996 -0.27762976],[-0.72334127  1.26076693],-2.2967,-0.16778568898,"[[-0.47732651  3.00326358  0.1659226   0.03478296]
 [ 4.54794266  0.01258867  0.          0.        ]]",[-0.23444182  1.36583352]
33,"[ 0.82541246 -0.49232656 -0.57461091 -0.26156     1.4314998   0.29461418
 -0.57978778 -0.38203261 -1.49094307 -0.24343807  0.        ]",[-0.27862996 -0.27762976],[ 0.96890115  1.62021207],-2.41182,-0.168886093273,"[[-0.4160056   3.00355091  0.1659226   0.03478296]
 [ 1.59399219  0.01349776  0.          0.        ]]",[-0.01155549  1.38600266]
34,"[ 0.86304704 -0.49237042 -0.47200846 -0.2623984   1.43149801  0.29461405
 -0.43802994 -0.38274647 -1.50050989 -0.2452091   0.        ]",[-0.27862996 -0.27762976],[-1.18327225  1.40535429],-2.25771,-0.170129318755,"[[-0.34595292  3.00376879  0.1659226   0.03478296]
 [ 5.39859678  0.00823959  0.          0.        ]]",[-0.51776683  1.39549613]
35,"[ 0.89287386 -0.49239473 -0.37114908 -0.26286578  1.43149622  0.29461391
 -0.58953281 -0.38329034 -1.50952004 -0.24751677  0.        ]",[-0.27862996 -0.27762976],[ 0.82362235  1.07438551],-2.41917,-0.171308105853,"[[-0.27877812  3.00389026  0.1659226   0.03478296]
 [ 1.33243406  0.00423318  0.          0.        ]]",[-0.18911588  1.42463791]
36,"[ 0.91393737 -0.4924066  -0.28077495 -0.26309651  1.43149442  0.29461378
 -0.46901364 -0.38359245 -1.51728616 -0.25004458  0.        ]",[-0.27862996 -0.27762976],[-1.59557619  1.43102505],-2.2287,-0.172330966325,"[[ -2.19675826e-01   3.00395024e+00   1.65922601e-01   3.47829588e-02]
 [  4.56701588e+00   2.00709634e-03   0.00000000e+00   0.00000000e+00]]",[-0.61693823  1.43185997]
37,"[ 0.92808586 -0.49241194 -0.20226691 -0.26320291  1.43149263  0.29461365
 -0.61990318 -0.38374275 -1.52382837 -0.25258964  0.        ]",[-0.27862996 -0.27762976],[-1.06296924  1.42376293],-2.27746,-0.173198055839,"[[ -1.68967467e-01   3.00397791e+00   1.65922601e-01   3.47829588e-02]
 [  5.17315576e-01   8.98941335e-04   0.00000000e+00   0.00000000e+00]]",[-0.26857841  1.45543087]
38,"[ 0.92030251 -0.49241415 -0.24800649 -0.26324981  1.43149084  0.29461352
 -0.76780554 -0.38381166 -1.52004628 -0.25109141  0.        ]",[-0.27862996 -0.27762976],[-0.55306644  0.98346456],-2.3287,-0.172696838629,"[[ -1.98448746e-01   3.00399013e+00   1.65922601e-01   3.47829588e-02]
 [ -3.45221503e+00   3.90194049e-04   0.00000000e+00   0.00000000e+00]]",[ 0.19656163  1.45387506]
39,"[ 0.88882502 -0.49241142 -0.386298   -0.26320247  1.43148904  0.29461339
 -0.84684765 -0.38400635 -1.50821727 -0.24722091  0.        ]",[-0.27862996 -0.27762976],[ 1.10394808  2.64943391],-2.3858,-0.171139214288,"[[ -2.88777829e-01   3.00397786e+00   1.65922601e-01   3.47829588e-02]
 [ -5.57362368e+00  -1.04487141e-03   0.00000000e+00   0.00000000e+00]]",[ 0.55793256  1.43416345]
40,"[ 0.85632129 -0.49241078 -0.49194956 -0.26319495  1.43148725  0.29461326
 -0.69521476 -0.3838107  -1.49876955 -0.24501474  0.        ]",[-0.27862996 -0.27762976],[ 1.88679572  1.93984774],-2.44804,-0.169906328457,"[[ -3.59418407e-01   3.00397593e+00   1.65922601e-01   3.47829588e-02]
 [ -1.50399610e+00   3.94620266e-04   0.00000000e+00   0.00000000e+00]]",[ 0.23204583  1.40724111]
41,"[ 0.86130811 -0.49241238 -0.4772328  -0.26323     1.43148546  0.29461312
 -0.54658376 -0.38380543 -1.50010878 -0.24528876  0.        ]",[-0.27862996 -0.27762976],[ 0.59425417  2.29435679],-2.36905,-0.170080906279,"[[ -3.49474760e-01   3.00398507e+00   1.65922601e-01   3.47829588e-02]
 [  2.48506726e+00   4.32083005e-04   0.00000000e+00   0.00000000e+00]]",[-0.20582324  1.40296936]
42,"[ 0.89370829 -0.49241353 -0.36793401 -0.2632567   1.43148366  0.29461299
 -0.46075133 -0.38382818 -1.50981732 -0.24768143  0.        ]",[-0.27862996 -0.27762976],[-0.80694899  1.57217322],-2.29166,-0.171349911575,"[[ -2.76660359e-01   3.00399204e+00   1.65922601e-01   3.47829588e-02]
 [  4.78869610e+00   2.63202992e-04   0.00000000e+00   0.00000000e+00]]",[-0.55633485  1.41578531]
43,"[ 0.91573012 -0.49241405 -0.27186218 -0.26327127  1.43148187  0.29461286
 -0.58332546 -0.38384596 -1.5180396  -0.25035371  0.        ]",[-0.27862996 -0.27762976],[-0.13484411  2.48833503],-2.31925,-0.172432815823,"[[ -2.13893506e-01   3.00399585e+00   1.65922601e-01   3.47829588e-02]
 [  1.49895220e+00   1.30928530e-04   0.00000000e+00   0.00000000e+00]]",[-0.30413914  1.44362748]
44,"[ 0.92277268 -0.49241418 -0.23425479 -0.26327835  1.43148008  0.29461273
 -0.60432316 -0.383855   -1.52117806 -0.25153839  0.        ]",[-0.27862996 -0.27762976],[ 0.96987237  1.96523787],-2.4004,-0.172848449028,"[[ -1.89568851e-01   3.00399772e+00   1.65922601e-01   3.47829588e-02]
 [  9.35391392e-01   6.30262462e-05   0.00000000e+00   0.00000000e+00]]",[-0.28128779  1.45094764]
45,"[ 0.9359903  -0.49241411 -0.1454012  -0.2632818   1.43147828  0.2946126
 -0.46193584 -0.38385903 -1.52843076 -0.25463683  0.        ]",[-0.27862996 -0.27762976],[-0.72794303  3.52003412],-2.25498,-0.173813373479,"[[ -1.32518791e-01   3.00399865e+00   1.65922601e-01   3.47829588e-02]
 [  4.75687953e+00   3.20422222e-05   0.00000000e+00   0.00000000e+00]]",[-0.7651639   1.45064282]
46,"[ 0.94539432 -0.49241394 -0.04292192 -0.26328312  1.43147649  0.29461247
 -0.57283154 -0.38386188 -1.5365198  -0.25872838  0.        ]",[-0.27862996 -0.27762976],[-1.07769263  1.36684939],-2.28948,-0.174898222129,"[[ -6.72434509e-02   3.00399902e+00   1.65922601e-01   3.47829588e-02]
 [  1.78057297e+00   9.67601739e-06   0.00000000e+00   0.00000000e+00]]",[-0.55271947  1.47125268]
47,"[ 0.94494544 -0.49241371 -0.04995432 -0.26328339  1.4314747   0.29461233
 -0.72166606 -0.38386274 -1.53597276 -0.25843058  0.        ]",[-0.27862996 -0.27762976],[-1.27072044  1.76466046],-2.25099,-0.174824849898,"[[ -7.17104951e-02   3.00399912e+00   1.65922601e-01   3.47829588e-02]
 [ -2.21396563e+00   2.05132717e-06   0.00000000e+00   0.00000000e+00]]",[-0.12767351  1.47946739]
48,"[ 0.93127232 -0.49241346 -0.18094064 -0.26328333  1.4314729   0.2946122
 -0.86755403 -0.38386284 -1.52555367 -0.25334888  0.        ]",[-0.27862996 -0.27762976],[-0.43349507  0.54069234],-2.35519,-0.173430722087,"[[ -1.55274899e-01   3.00399914e+00   1.65922601e-01   3.47829588e-02]
 [ -6.12942655e+00  -5.70786355e-10   0.00000000e+00   0.00000000e+00]]",[ 0.41357625  1.46540141]
49,"[ 0.88670599 -0.49231467 -0.39398934 -0.26140859  1.43147111  0.29461207
 -0.92698216 -0.38843314 -1.50736285 -0.24666353  0.        ]",[-0.27862996 -0.27762976],[ 0.47476943  1.86010812],-2.36864,-0.171025941344,"[[-0.29386652  3.00351205  0.1659226   0.03478296]
 [-7.72441942 -0.03365693  0.          0.        ]]",[ 0.79215533  1.43792748]
