timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.92199912  2.22083725 -0.03316593 -0.47484441  1.15146468 -1.64685917
 -0.6137453  -0.37792339  0.38615331  1.47279574  0.        ]","[[-0.08431891  0.07204352  0.13239536 -0.18930636]
 [-0.0027479   0.00147609  0.          0.        ]]",[-0.9595616  -0.23070113],-2.58634,-0.195444913197,[-0.44744417 -0.34309992],[-1.13038015 -1.18810868]
1,"[ 0.91622885  2.22168639 -0.09347022 -0.50778784  1.15146377 -1.64685708
 -0.75187001 -0.50400629  0.38150801  1.39506593  0.        ]","[[-0.12245528  0.06292229  0.13239536 -0.18930636]
 [-3.79825234 -0.91056568  0.          0.        ]]",[-0.06154109  0.32527119],-2.57533,-0.186987661618,[-0.44744417 -0.34309992],[-0.8010844  -1.14582253]
2,"[ 0.89794987  2.22210957 -0.21530455 -0.52624308  1.15146285 -1.646855
 -0.75801351 -0.32345721  0.36417022  1.25037857  0.        ]","[[-0.20011423  0.05781479  0.13239536 -0.18930636]
 [-3.9670794   0.39546295  0.          0.        ]]",[-1.23455492 -1.06210744],-2.46496,-0.170917410862,[-0.44744417 -0.34309992],[-0.79993528 -1.30208611]
3,"[ 0.85354472  2.22395732 -0.39688716 -0.64155001  1.15146194 -1.64685291
 -0.89906288 -0.87171666  0.31141692  1.01223527  0.        ]","[[-0.31834357  0.02593271  0.13239536 -0.18930636]
 [-7.84295286 -3.57045858  0.          0.        ]]",[-0.72650343 -0.92761837],-2.35231,-0.143403600232,[-0.44744417 -0.34309992],[-0.37217641 -0.94824106]
4,"[ 0.74599772  2.21980033 -0.66493172 -1.03051215  1.15146103 -1.64685082
 -0.99795518 -1.36956     0.14396611  0.61588835  0.        ]","[[ -0.50246747  -0.08160886   0.13239536  -0.18930636]
 [-10.56040663  -7.17169318   0.           0.        ]]",[-0.3098106  0.6527628],-2.21498,-0.0932161369721,[-0.44744417 -0.34309992],[ 0.24238503 -0.18652618]
5,"[ 0.5595742   2.19738537 -0.95224127 -1.44636758  1.15146011 -1.64684874
 -1.03499572 -0.99255399 -0.16030828  0.2262146   0.        ]","[[ -0.72388795  -0.19768069   0.13239536  -0.18930636]
 [-11.57825387  -4.4445674    0.           0.        ]]",[ 0.49399306 -1.21565548],-2.10527,-0.0365873753454,[-0.44744417 -0.34309992],[ 1.18599653 -0.28405905]
6,"[ 0.33345122  2.15156735 -1.17708835 -1.89276576  1.1514592  -1.64684665
 -0.95549742 -1.52787061 -0.54627955 -0.04387631  0.        ]","[[-0.93353494 -0.32542423  0.13239536 -0.18930636]
 [-9.39375825 -8.31687462  0.          0.        ]]",[ 2.63615526  0.85089091],-2.1219,-0.0393756269223,[-0.44744417 -0.34309992],[ 1.77596378  0.68892801]
7,"[ 0.1523158   2.08239762 -1.30136443 -2.33055271  1.15145829 -1.64684457
 -0.80482474 -1.03954317 -0.88518888 -0.15684379  0.        ]","[[-1.07986999 -0.45632013  0.13239536 -0.18930636]
 [-5.2534765  -4.78448714  0.          0.        ]]",[ 1.87822849  1.1675692 ],-2.22063,-0.081926151959,[-0.44744417 -0.34309992],[ 1.77150631  0.44928485]
8,"[ 0.06774427  2.04687284 -1.3466603  -2.50685447  1.15145737 -1.64684248
 -0.65712943 -0.4792643  -1.03651064 -0.17864204  0.        ]","[[-1.14422007 -0.51134617  0.13239536 -0.18930636]
 [-1.19500585 -0.73162372  0.          0.        ]]",[ 1.54069187 -1.01648185],-2.27414,-0.100977038055,[-0.44744417 -0.34309992],[ 1.42319512 -0.07476538]
9,"[ 0.08907878  2.00827731 -1.33591916 -2.67535804  1.15145646 -1.6468404
 -0.51224766 -1.02484162 -1.05828906 -0.1690326   0.        ]","[[-1.12817603 -0.56557552  0.13239536 -0.18930636]
 [ 2.78615442 -4.67814679  0.          0.        ]]",[ 0.44591511  0.41466542],-2.23301,-0.103563242291,[-0.44744417 -0.34309992],[ 0.91283888  0.63594973]
