timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.92478883  1.49943735  0.0763099  -0.59124541 -0.44321485 -1.1348164
 -0.46889385 -0.33711687  2.08097905  1.25054841  0.        ]","[[ -3.60264077e-02   1.81556492e-02  -5.12392486e-02  -1.30737206e-01]
 [  1.01187247e-03  -1.25420820e-04   0.00000000e+00   0.00000000e+00]]",[-1.51969417 -1.26718081],-6.47198,-0.289603724415,[-0.92313957 -0.80625921],[-1.90364349 -1.54968786]
1,"[ 0.92116448  1.49935517  0.01598577 -0.68507594 -0.44321476 -1.134816
 -0.6214785  -0.97071307  2.07407598  1.11432798  0.        ]","[[-0.07568143 -0.02155923 -0.05123925 -0.13073721]
 [-3.953353   -3.95817652  0.          0.        ]]",[-1.45393981 -1.02005146],-6.43615,-0.2836943102,[-0.92313957 -0.80625921],[-1.64621532 -1.10370684]
2,"[ 0.89525203  1.48790574 -0.16201655 -0.96302712 -0.44321468 -1.13481559
 -0.77104812 -1.59176794  2.00615407  0.71656583  0.        ]","[[-0.19363958 -0.13964915 -0.05123925 -0.13073721]
 [-7.82958183 -7.83788596  0.          0.        ]]",[-1.35105234 -0.51906577],-6.24855,-0.264333924841,[-0.92313957 -0.80625921],[-1.4695363  -0.31685871]
3,"[ 0.8039287   1.44018387 -0.44579325 -1.36718776 -0.4432146  -1.13481519
 -0.91769871 -1.89568444  1.76118188  0.1377835   0.        ]","[[ -0.38836288  -0.31545591  -0.05123925  -0.13073721]
 [-11.63016333  -9.73644861   0.           0.        ]]",[-1.27968543  1.08169347],-5.90127,-0.228686768441,[-0.92313957 -0.80625921],[-0.90508246  0.81228501]
4,"[ 0.5836607   1.36981049 -0.80105032 -1.70105547 -0.44321452 -1.13481479
 -1.06154641 -1.23071365  1.28318661 -0.41570321  0.        ]","[[ -0.65836976  -0.46850634  -0.05123925  -0.13073721]
 [-15.35810756  -5.58240398   0.           0.        ]]",[ 0.77526878  0.57907527],-5.46863,-0.180062374661,[-0.92313957 -0.80625921],[ 0.87749827  0.7893039 ]
5,"[ 0.2651614   1.31812957 -1.09180373 -1.88128534 -0.44321444 -1.13481439
 -0.93152249 -0.84610953  0.73354438 -0.73149731  0.        ]","[[ -0.93172348  -0.55604815  -0.05123925  -0.13073721]
 [-11.98843435  -3.17979767   0.           0.        ]]",[ 1.24859879  0.80309389],-5.14627,-0.13378860988,[-0.92313957 -0.80625921],[ 0.99777985  0.73546267]
6,"[-0.01198093  1.29787926 -1.24649033 -1.94302627 -0.44321435 -1.13481399
 -0.76976535 -0.32719677  0.332356   -0.83218877  0.        ]","[[-1.12943234 -0.58711955 -0.05123925 -0.13073721]
 [-7.79636558  0.06183068  0.          0.        ]]",[ 0.72383166  0.15958623],-4.91131,-0.103799084768,[-0.92313957 -0.80625921],[ 0.55495119  0.09917495]
7,"[-0.20300709  1.30289215 -1.31719756 -1.92812668 -0.44321427 -1.13481359
 -0.6533267  -0.22639482  0.09965369 -0.85369322  0.        ]","[[-1.25508317 -0.57956477 -0.05123925 -0.13073721]
 [-4.77876299  0.69153639  0.          0.        ]]",[ 1.68348366 -0.19868261],-4.82059,-0.0885712727557,[-0.92313957 -0.80625921],[ 0.38328934  0.02888668]
8,"[ -2.89218301e-01   1.30669239e+00  -1.34098698e+00  -1.91666512e+00
  -4.43214190e-01  -1.13481319e+00  -4.97014176e-01  -3.54745338e-01
  -8.19914125e-05  -8.53949412e-01   0.00000000e+00]","[[-1.31001381 -0.57377873 -0.05123925 -0.13073721]
 [-0.7277943  -0.11026466  0.          0.        ]]",[ 0.0634154  0.3007824],-4.742,-0.0826886110061,[-0.92313957 -0.80625921],[-0.04676491  0.15291941]
9,"[-0.30806927  1.31302955 -1.3455566  -1.89722525 -0.44321411 -1.13481279
 -0.48679423 -0.16376212 -0.01318171 -0.85639327  0.        ]","[[-1.32191232 -0.56401362 -0.05123925 -0.13073721]
 [-0.46293816  1.08279974  0.          0.        ]]",[ 0.54262193  0.4112613 ],-4.76393,-0.0821764995664,[-0.92313957 -0.80625921],[ 0.0076949  -0.10230047]
10,"[-0.28847937  1.33662399 -1.34080215 -1.82091817 -0.44321403 -1.13481238
 -0.40363062  0.09335848  0.04866486 -0.86999791  0.        ]","[[-1.30954671 -0.52624189 -0.05123925 -0.13073721]
 [ 1.6923147   2.68902171  0.          0.        ]]",[-0.72419007 -0.25478863],-4.74863,-0.0867003939203,[-0.92313957 -0.80625921],[-0.29784584 -0.51363713]
11,"[-0.28094125  1.361749   -1.33890798 -1.73171303 -0.44321394 -1.13481198
 -0.5154566  -0.07649171  0.10195435 -0.88218949  0.        ]","[[-1.30477768 -0.48310727 -0.05123925 -0.13073721]
 [-1.20575179  1.62797462  0.          0.        ]]",[-0.06881404  0.06366235],-4.81047,-0.090837876733,[-0.92313957 -0.80625921],[-0.03192228 -0.33961391]
