timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.92753394  1.48785889  0.09963213 -0.52292083 -0.60299229 -0.06467869
 -0.46468979 -0.33572941  2.26628191 -0.01039639  0.        ]","[[ -2.07366960e-02   4.61915523e-02  -6.98495235e-02  -7.13736319e-03]
 [ -4.67207616e-03  -6.95364955e-05   0.00000000e+00   0.00000000e+00]]",[ 0.38240669  2.9260804 ],-6.17018,-0.27990286962,[-0.9144662  -0.82108378],[ 0.79535943  3.00646162]
1,"[ 0.92786023  1.48470055  0.1225466  -0.43009489 -0.60299216 -0.06467868
 -0.40605527  0.30052598  2.26342166  0.07097996  0.        ]","[[-0.00566671  0.08591211 -0.06984952 -0.00713736]
 [ 1.50664607  3.95893338  0.          0.        ]]",[ 0.52540653  2.03891135],-6.18083,-0.279917267712,[-0.9144662  -0.82108378],[ 0.95254654  2.75771141]
2,"[ 0.92622418  1.46416006  0.19958084 -0.15650963 -0.60299204 -0.06467867
 -0.32663013  0.92415124  2.23334312  0.32370429  0.        ]","[[  4.50061433e-02   2.04024230e-01  -6.98495235e-02  -7.13736319e-03]
 [  3.55384777e+00   7.83934800e+00   0.00000000e+00   0.00000000e+00]]",[ 1.68194586  1.38266333],-6.20651,-0.279058347375,[-0.9144662  -0.82108378],[ 1.06584454  2.43456388]
3,"[ 0.90819325  1.39454436  0.36601196  0.27880545 -0.60299192 -0.06467866
 -0.17592366  1.53531416  2.09766137  0.77491417  0.        ]","[[  1.55056418e-01   3.98966664e-01  -6.98495235e-02  -7.13736319e-03]
 [  7.43834383e+00   1.16422208e+01   0.00000000e+00   0.00000000e+00]]",[ 0.8743837   1.89104887],-6.17035,-0.274261831776,[-0.9144662  -0.82108378],[ 0.97759753  2.29646111]
4,"[ 0.83552954  1.22934484  0.63405794  0.8219749  -0.60299179 -0.06467865
 -0.04744157  2.13439853  1.72277842  1.34495295  0.        ]","[[  3.37047898e-01   6.69212705e-01  -6.98495235e-02  -7.13736319e-03]
 [  1.07500013e+01   1.53699437e+01   0.00000000e+00   0.00000000e+00]]",[ 0.85036389  2.49312023],-6.10949,-0.259787464571,[-0.9144662  -0.82108378],[ 0.86535436  1.89200127]
5,"[ 0.65612844  0.92193075  0.96920844  1.35646927 -0.60299167 -0.06467864
  0.07488306  2.72160107  1.02648406  1.76767572  0.        ]","[[  5.83678474e-01   1.01327172e+00  -6.98495235e-02  -7.13736319e-03]
 [  1.39029486e+01   1.90237461e+01   0.00000000e+00   0.00000000e+00]]",[ 0.28351012 -0.05438559],-5.92691,-0.228652974104,[-0.9144662  -0.82108378],[-0.02541453  0.71122628]
6,"[ 0.34454647  0.50384265  1.29373075  1.672049   -0.60299154 -0.06467863
  0.10787925  2.6262942   0.20332616  1.7288002   0.        ]","[[  8.70269663e-01   1.38779700e+00  -6.98495235e-02  -7.13736319e-03]
 [  1.47534335e+01   1.84307323e+01   0.00000000e+00   0.00000000e+00]]",[-0.71643878 -1.58813288],-5.54675,-0.180539671181,[-0.9144662  -0.82108378],[-0.81055015 -0.69215345]
7,"[-0.01917369  0.11391906  1.50907411  1.68750884 -0.60299142 -0.06467862
 -0.01330451  1.93126961 -0.34900609  1.30757368  0.        ]","[[  1.13400271e+00   1.71302044e+00  -6.98495235e-02  -7.13736319e-03]
 [  1.16298937e+01   1.41060452e+01   0.00000000e+00   0.00000000e+00]]",[-0.85290544 -1.71286027],-5.11144,-0.129864860846,[-0.9144662  -0.82108378],[-1.31930661 -1.58273065]
8,"[-0.32282934 -0.16415005  1.60813296  1.54249269 -0.60299129 -0.06467861
 -0.15312539  1.25004022 -0.56115052  0.86472937  0.        ]","[[  1.33044442e+00   1.95261129e+00  -6.98495235e-02  -7.13736319e-03]
 [  8.02597758e+00   9.86718964e+00   0.00000000e+00   0.00000000e+00]]",[-1.2415764  -1.74619788],-4.81577,-0.0900508740429,[-0.9144662  -0.82108378],[-1.51648188 -1.85971129]
9,"[-0.51522398 -0.33200919  1.64070267  1.3809145  -0.60299117 -0.06467861
 -0.31282484  0.58232356 -0.59394623  0.57439651  0.        ]","[[ 1.4496658   2.10826873 -0.06984952 -0.00713736]
 [ 3.90968679  5.71241255  0.          0.        ]]",[-1.95474823 -0.98250118],-4.5691,-0.0646691977747,[-0.9144662  -0.82108378],[-1.35217786 -1.60051048]
