timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
24,"[ 0.94014054 -0.48718369  0.29331278 -0.2780783  -0.32599514  1.44448598
 -0.58018517 -0.38743114  0.02442768 -1.40284589  0.        ]",[-0.25734153 -0.27488008],[ 0.62719501  2.4985128 ],-2.50251,-0.15655496194,"[[ 0.15403611  3.00372727 -0.0369832   0.16797441]
 [ 1.68311218 -0.01979936  0.          0.        ]]",[ 0.14839774  0.9333775 ]
25,"[ 0.92488268 -0.48716853  0.38343746 -0.27779381 -0.32599498  1.44448402
 -0.48787575 -0.38407358  0.01844746 -1.40841602  0.        ]",[-0.25734153 -0.27488008],[ 0.38563388  1.29501309],-2.47669,-0.157083070264,"[[ 0.21227928  3.00365432 -0.0369832   0.16797441]
 [ 4.13304023  0.00495624  0.          0.        ]]",[-0.167714    0.89357519]
26,"[ 0.88885102 -0.48719436  0.5311277  -0.27829194 -0.32599483  1.44448207
 -0.43342972 -0.38388712  0.00919808 -1.41880326  0.        ]",[-0.25734153 -0.27488008],[-0.5176236   0.45656135],-2.47803,-0.158117262613,"[[ 0.30943841  3.00378214 -0.0369832   0.16797441]
 [ 5.578057    0.00632971  0.          0.        ]]",[-0.45599073  0.87058938]
27,"[  8.43995708e-01  -4.87097533e-01   6.63773116e-01  -2.76450493e-01
  -3.25994668e-01   1.44448011e+00  -5.14808965e-01  -3.89605512e-01
   1.38845263e-03  -1.42873018e+00   0.00000000e+00]",[-0.25734153 -0.27488008],[-0.99717657  1.42635625],-2.50442,-0.1591356601,"[[ 0.39932908  3.00330976 -0.0369832   0.16797441]
 [ 3.41820768 -0.0358364   0.          0.        ]]",[-0.42161366  0.90495199]
28,"[  8.27774868e-01  -4.87080914e-01   7.04234282e-01  -2.76139127e-01
  -3.25994510e-01   1.44447816e+00  -6.66116389e-01  -3.83039489e-01
  -8.84353805e-04  -1.43198675e+00   0.00000000e+00]",[-0.25734153 -0.27488008],[-2.02315988  1.45682954],-2.5344,-0.159477037727,"[[ 0.42740164  3.00322991 -0.0369832   0.16797441]
 [-0.59756925  0.01257684  0.          0.        ]]",[-0.12461221  0.95452559]
29,"[ 0.8567622  -0.48714127  0.62955104 -0.27729338 -0.32599435  1.4444762
 -0.8148496  -0.38283086  0.00336464 -1.42612037  0.        ]",[-0.25734153 -0.27488008],[ 0.34176075  0.53195391],-2.46476,-0.158866150557,"[[ 0.37584411  3.00352607 -0.0369832   0.16797441]
 [-4.54502891  0.01411374  0.          0.        ]]",[ 0.30356026  1.00657916]
30,"[ 0.89316696 -0.48708627  0.51608681 -0.27625086 -0.32599419  1.44447425
 -0.76047529 -0.38821731  0.01004141 -1.41723984  0.        ]",[-0.25734153 -0.27488008],[ 0.22533033  1.0267524 ],-2.47672,-0.157951017046,"[[ 0.29942265  3.00325864 -0.0369832   0.16797441]
 [-3.10192542 -0.02560475  0.          0.        ]]",[ 0.31576049  0.995597  ]
31,"[ 0.91352773 -0.4870878   0.43657202 -0.27628485 -0.32599404  1.44447229
 -0.72454634 -0.38290923  0.0149975  -1.41159096  0.        ]",[-0.25734153 -0.27488008],[ 0.6497272   0.99052276],-2.46691,-0.157386600528,"[[ 0.2469515   3.0032674  -0.0369832   0.16797441]
 [-2.14836865  0.01353299  0.          0.        ]]",[ 0.33140999  0.98492551]
32,"[ 0.91921437 -0.4871455   0.4109855  -0.2773888  -0.32599388  1.44447034
 -0.62601745 -0.38301669  0.01665992 -1.41013603  0.        ]",[-0.25734153 -0.27488008],[ 1.02901245  1.12158105],-2.45971,-0.157249790288,"[[ 0.23022115  3.00355065 -0.0369832   0.16797441]
 [ 0.4666194   0.01273921  0.          0.        ]]",[ 0.12906587  0.94783163]
33,"[ 0.90146923 -0.48718862  0.48555863 -0.27821656 -0.32599372  1.44446838
 -0.4771856  -0.38362624  0.01198048 -1.41547398  0.        ]",[-0.25734153 -0.27488008],[-0.3449548 -0.0068058],-2.46579,-0.157782499418,"[[ 0.27918569  3.00376304 -0.0369832   0.16797441]
 [ 4.41667133  0.00824331  0.          0.        ]]",[-0.30302098  0.88891804]
34,"[ 0.86850058 -0.48699428  0.59586582 -0.2745229  -0.32599356  1.44446643
 -0.53194008 -0.39456052  0.00519068 -1.42285421  0.        ]",[-0.25734153 -0.27488008],[-0.40437918  1.12280325],-2.48653,-0.158517876858,"[[ 0.35293854  3.00281545 -0.0369832   0.16797441]
 [ 2.96345733 -0.07238206  0.          0.        ]]",[-0.30276144  0.91651642]
35,"[ 0.84609138 -0.48694947  0.65829399 -0.2736786  -0.3259934   1.44446447
 -0.59447519 -0.38181706  0.00152574 -1.42756163  0.        ]",[-0.25734153 -0.27488008],[-0.97228145  0.85060348],-2.49693,-0.159002601885,"[[ 0.39555522  3.00259885 -0.0369832   0.16797441]
 [ 1.3037413   0.02158035  0.          0.        ]]",[-0.23367351  0.92907405]
36,"[ 0.8530806  -0.48702548  0.63964217 -0.27512467 -0.32599325  1.44446252
 -0.7404919  -0.38274418  0.00267503 -1.42641963  0.        ]",[-0.25734153 -0.27488008],[ 1.1610119   0.77499696],-2.44717,-0.158889967406,"[[ 0.38274737  3.00296991 -0.0369832   0.16797441]
 [-2.57161198  0.01474286  0.          0.        ]]",[ 0.12076998  0.98058832]
37,"[ 0.85901122 -0.48705444  0.62325762 -0.27567977 -0.32599309  1.44446056
 -0.58939359 -0.38441802  0.00364819 -1.4252363   0.        ]",[-0.25734153 -0.27488008],[-0.68210136  0.04824419],-2.47477,-0.158769338873,"[[  3.71550746e-01   3.00311236e+00  -3.69832041e-02   1.67974413e-01]
 [  1.43858561e+00   2.39936592e-03   0.00000000e+00   0.00000000e+00]]",[-0.20445365  0.92926335]
38,"[ 0.85828357 -0.4868986   0.62529456 -0.27273074 -0.32599293  1.44445861
 -0.69222205 -0.39199782  0.00338577 -1.42475047  0.        ]",[-0.25734153 -0.27488008],[-0.92021796  0.68380781],-2.49355,-0.158707536973,"[[ 0.37294032  3.00235575 -0.0369832   0.16797441]
 [-1.29053227 -0.05349168  0.          0.        ]]",[ 0.02771109  0.97053385]
39,"[ 0.88823116 -0.48683815  0.53320968 -0.27159421 -0.32599277  1.44445665
 -0.82853674 -0.38381267  0.00881547 -1.4173446   0.        ]",[-0.25734153 -0.27488008],[-1.13371078  1.36244482],-2.51325,-0.157941404946,"[[ 0.31083053  3.00206415 -0.0369832   0.16797441]
 [-4.90839066  0.00686001  0.          0.        ]]",[ 0.45270687  1.0162338 ]
40,"[ 0.93546243 -0.48695406  0.32417116 -0.27378977 -0.32599261  1.4444547
 -0.97405461 -0.37993303  0.02231928 -1.40365438  0.        ]",[-0.25734153 -0.27488008],[ 1.33574513  1.41829702],-2.47075,-0.15660862922,"[[ 0.17391283  3.00262754 -0.0369832   0.16797441]
 [-8.77051015  0.035465    0.          0.        ]]",[ 1.04652274  1.08101964]
41,"[ 0.95601145 -0.48708186  0.11471304 -0.27622073 -0.32599245  1.44445274
 -0.8183322  -0.38132605  0.03700778 -1.39239551  0.        ]",[-0.25734153 -0.27488008],[ 0.72888833  1.36807553],-2.4946,-0.155612154487,"[[ 0.03996949  3.00325128 -0.0369832   0.16797441]
 [-4.63759659  0.02519222  0.          0.        ]]",[ 0.91739213  1.0339092 ]
42,"[ 0.95678214 -0.48715995  0.01576997 -0.27771363 -0.3259923   1.44445079
 -0.70613706 -0.38287806  0.0443131  -1.38794374  0.        ]",[-0.25734153 -0.27488008],[ 1.52203542  0.29408892],-2.46273,-0.155261233111,"[[-0.02290634  3.00363431 -0.0369832   0.16797441]
 [-1.65990935  0.01374707  0.          0.        ]]",[ 0.76487112  0.99923515]
43,"[ 0.95697342 -0.48704689  0.02655934 -0.27556559 -0.32599214  1.44444883
 -0.55571874 -0.39084757  0.04356727 -1.38797215  0.        ]",[-0.25734153 -0.27488008],[ 0.38361829  0.98185417],-2.49563,-0.155247213724,"[[-0.01605003  3.00308326 -0.0369832   0.16797441]
 [ 2.33223784 -0.04501732  0.          0.        ]]",[ 0.39455581  0.94379759]
44,"[ 0.95567762 -0.48702482  0.12320651 -0.2751513  -0.32599198  1.44444688
 -0.5002298  -0.38265519  0.03641146 -1.39254895  0.        ]",[-0.25734153 -0.27488008],[-0.02937791  1.09758339],-2.49832,-0.155617189649,"[[ 0.0453707   3.00297701 -0.0369832   0.16797441]
 [ 3.80492622  0.01538751  0.          0.        ]]",[ 0.15154457  0.90784967]
45,"[ 0.94689064 -0.48710324  0.23953159 -0.27664739 -0.32599182  1.44444492
 -0.50745021 -0.38219829  0.02811365 -1.3992713   0.        ]",[-0.25734153 -0.27488008],[ 0.00568241  0.35159148],-2.47305,-0.156219990972,"[[ 0.11954645  3.00336087 -0.0369832   0.16797441]
 [ 3.61328677  0.01875505  0.          0.        ]]",[ 0.03632855  0.90324068]
46,"[ 0.93091044 -0.4870249   0.35111356 -0.27516261 -0.32599166  1.44444297
 -0.50929747 -0.38959543  0.0205351  -1.40571467  0.        ]",[-0.25734153 -0.27488008],[ 0.10718995  1.71539123],-2.49314,-0.15681407821,"[[ 0.19132019  3.00297997 -0.0369832   0.16797441]
 [ 3.56425242 -0.03578892  0.          0.        ]]",[-0.08232778  0.90614188]
47,"[ 0.90650668 -0.48702628  0.46580524 -0.27519366 -0.32599151  1.44444101
 -0.49596508 -0.38221581  0.01311864 -1.41331918  0.        ]",[-0.25734153 -0.27488008],[-0.52757107  1.32443998],-2.49422,-0.157555220937,"[[ 0.26615543  3.00298797 -0.0369832   0.16797441]
 [ 3.91809127  0.018623    0.          0.        ]]",[-0.23617464  0.89663827]
48,"[ 0.88286877 -0.48710895  0.55108343 -0.27677077 -0.32599135  1.44443906
 -0.57759041 -0.38222449  0.00793678 -1.41989052  0.        ]",[-0.25734153 -0.27488008],[-0.68325447  0.41101683],-2.48201,-0.158225324607,"[[ 0.32278136  3.00339263 -0.0369832   0.16797441]
 [ 1.75172053  0.01855752  0.          0.        ]]",[-0.14553827  0.92583728]
49,"[ 0.87938696 -0.48704153  0.56232986 -0.27549304 -0.32599119  1.4444371
 -0.68082474 -0.38908347  0.0072174  -1.42047186  0.        ]",[-0.25734153 -0.27488008],[ 0.00136743  0.04099271],-2.46061,-0.158279972148,"[[ 0.33032563  3.00306485 -0.0369832   0.16797441]
 [-0.98816167 -0.03201831  0.          0.        ]]",[ 0.07623917  0.96609807]
