timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.0796241   2.32189089  0.01073572 -0.79235171 -1.71201585 -1.09136543
 -0.61741208 -0.37022879  2.90869831  0.97001029  0.        ]","[[ 0.03095266 -0.01092806 -0.19912779 -0.12576945]
 [-0.00205372  0.00368477  0.          0.        ]]",[ 2.36659556  1.70290431],-3.56751,-0.429542563961,[-0.11673438 -0.20104736],[ 3.37991714  1.97619748]
1,"[ 1.07681594  2.32136716  0.07076424 -0.65230081 -1.71200997 -1.09136334
 -0.43660926  0.16886548  2.90319336  1.07336794  0.        ]","[[ 0.07058705  0.0288573  -0.19912779 -0.12576945]
 [ 3.95233227  3.96166522  0.          0.        ]]",[ 4.9688895   0.61062951],-3.59381,-0.432895707231,[-0.11673438 -0.20104736],[ 3.37002516  1.88734293]
2,"[ 1.05556585  2.30957648  0.24803732 -0.29209857 -1.71200409 -1.09136125
 -0.2593522   0.48729667  2.85333214  1.36195835  0.        ]","[[ 0.18853098  0.13154745 -0.19912779 -0.12576945]
 [ 7.82916972  6.29955886  0.          0.        ]]",[ 2.12777374  1.30543288],-3.70185,-0.439888982345,[-0.11673438 -0.20104736],[ 3.37296057  1.85520267]
3,"[ 0.97907506  2.25965316  0.53089985  0.27304274 -1.71199821 -1.09135916
 -0.085617    1.00941131  2.66879399  1.79544183  0.        ]","[[  0.38323822   0.29599975  -0.19912779  -0.12576945]
 [ 11.62898007  10.13288266   0.           0.        ]]",[ 3.35273593  0.37024418],-3.78865,-0.443195557601,[-0.11673438 -0.20104736],[ 3.29621243  1.79136825]
4,"[ 0.79306599  2.13873601  0.88549415  0.96886314 -1.71199233 -1.09135707
  0.08475381  1.18153154  2.24788605  2.24674159  0.        ]","[[  0.65320289   0.51133698  -0.19912779  -0.12576945]
 [ 15.35520691  11.39658944   0.           0.        ]]",[ 3.0152346   1.49138696],-3.75239,-0.431740101453,[-0.11673438 -0.20104736],[ 3.24842572  1.78475618]
5,"[ 0.44247465  1.91119476  1.23748009  1.71378331 -1.71198645 -1.09135499
  0.25176972  1.6898312   1.5589537   2.49068944  0.        ]","[[  0.9969541    0.77671315  -0.19912779  -0.12576945]
 [ 19.00805822  15.1285151    0.           0.        ]]",[ 2.5304446   0.98788641],-3.52846,-0.392788230953,[-0.11673438 -0.20104736],[ 3.22939014  1.72910094]
6,"[-0.09577563  1.51949455  1.461577    2.40798608 -1.71198057 -1.0913529
  0.41559041  2.18145213  0.75140167  2.24860488  0.        ]","[[  1.41305942   1.11550003  -0.19912779  -0.12576945]
 [ 22.59102722  18.73803186   0.           0.        ]]",[ 1.94102164  3.24657581],-2.98769,-0.313739122856,[-0.11673438 -0.20104736],[ 3.04355359  1.60252869]
7,"[-0.76619639  0.9535155   1.39888888  2.7631012  -1.7119747  -1.09135081
  0.57631793  2.6697703   0.26822184  1.44655996  0.        ]","[[  1.90014439   1.52623465  -0.19912779  -0.12576945]
 [ 26.10634785  22.32337046   0.           0.        ]]",[ 2.97237275  2.34640724],-2.37389,-0.199136203804,[-0.11673438 -0.20104736],[ 2.82491493  1.43570399]
8,"[-1.39567763  0.28336594  0.92298062  2.4355037  -1.71196882 -1.09134872
  0.73400878  3.1483469   0.52247955  0.57275789  0.        ]","[[  2.45687109   2.00795856  -0.19912779  -0.12576945]
 [ 29.55525744  25.8372871    0.           0.        ]]",[ 3.14488009  0.05045851],-2.0865,-0.12551991086,[-0.11673438 -0.20104736],[ 2.61079311  1.26435459]
9,"[-1.70767857 -0.27587627  0.05425922  1.29177106 -1.71196294 -1.09134663
  0.88859989  3.10540911  1.20674233  0.41140875  0.        ]","[[  3.08190384   2.52154176  -0.19912779  -0.12576945]
 [ 32.9363797   25.52224857   0.           0.        ]]",[ 3.71204814  1.71868414],-2.35754,-0.195164773459,[-0.11673438 -0.20104736],[ 2.14823246  0.8975752 ]
10,"[-1.44044759 -0.53845827 -0.93249125 -0.4902118  -1.71195706 -1.09134454
  1.03997569  2.84323356  1.41137942  0.91925264  0.        ]","[[  3.77385989   3.06662439  -0.19912779  -0.12576945]
 [ 36.2471894   23.59749902   0.           0.        ]]",[ 1.77078078  0.59195993],-2.45773,-0.245871772061,[-0.11673438 -0.20104736],[ 1.38749671  0.36682588]
11,"[-0.56619256 -0.53779102 -1.52802408 -1.03853977 -1.71195118 -1.09134245
  1.18814265 -0.5262067   1.25273687  1.01810033  0.        ]","[[  4.53131556   3.22253784  -0.19912779  -0.12576945]
 [ 39.48783186  -1.14137582   0.           0.        ]]",[ 0.94175897  0.10087456],-2.30784,-0.234966012816,[-0.11673438 -0.20104736],[ 0.78095663  0.43389508]
12,"[ 0.51633027 -0.54234592 -1.25425577 -0.80202424 -1.7119453  -1.09134036
  1.32287881 -0.92760449  1.25906105  0.98352983  0.        ]","[[  5.35063887   3.15526721  -0.19912779  -0.12576945]
 [ 42.43474246  -4.08850005   0.           0.        ]]",[ 0.78076615  0.8290351 ],-2.32693,-0.23320597883,[-0.11673438 -0.20104736],[ 0.88327634  0.53650278]
13,"[ 1.07767463 -0.54018692 -0.12906059 -0.55478285 -1.71193942 -1.09133827
  1.42580769 -0.75081369  1.2434952   0.98204882  0.        ]","[[  6.22192143   3.08500707  -0.19912779  -0.12576945]
 [ 44.68600431  -2.79048743   0.           0.        ]]",[ 0.68728681  0.9684745 ],-2.23564,-0.231419203286,[-0.11673438 -0.20104736],[ 1.25209939  0.59077471]
