timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.99574579  2.41617376  0.0071878  -1.06810607 -0.56789692 -0.67837052
 -0.62907023 -0.38016174  1.93572776  0.45909726  0.        ]","[[-0.0120543  -0.0717601  -0.06680468 -0.07739349]
 [-0.00076593 -0.00049709  0.          0.        ]]",[ 0.45305855  2.3213778 ],-3.13378,-0.284410656268,[-0.21736133 -0.24660094],[ 0.83325845  2.10218287]
1,"[ 0.99582315  2.41918781  0.03507057 -0.91822703 -0.5678965  -0.67836996
 -0.5579029   0.15753862  1.93844824  0.52686567  0.        ]","[[ 0.00589723 -0.03204909 -0.06680468 -0.07739349]
 [ 1.78996037  3.95840647  0.          0.        ]]",[ 1.30880067  2.52168206],-3.16267,-0.286774371864,[-0.21736133 -0.24660094],[ 0.83720607  2.0682776 ]
2,"[ 0.99118961  2.41450293  0.15161251 -0.47230401 -0.56789608 -0.67836941
 -0.40215454  0.68448093  1.92443484  0.76601302  0.        ]","[[ 0.08101662  0.08604528 -0.06680468 -0.07739349]
 [ 5.70894535  7.83810358  0.          0.        ]]",[ 2.14980578  2.10843038],-3.24385,-0.293877556584,[-0.21736133 -0.24660094],[ 0.98119658  2.04908633]
3,"[ 0.95723609  2.36238002  0.38567144  0.25088396 -0.56789566 -0.67836886
 -0.24947644  1.20098948  1.80808614  1.1908391   0.        ]","[[  0.23373994   0.28096299  -0.06680468  -0.07739349]
 [  9.55067653  11.64098733   0.           0.        ]]",[ 4.23120967  2.20081851],-3.32393,-0.302402100906,[-0.21736133 -0.24660094],[ 1.16577959  2.00138712]
4,"[ 0.84664964  2.20258439  0.71901186  1.18221832 -0.56789524 -0.67836831
 -0.09978363  1.70725622  1.45868431  1.69701203  0.        ]","[[  0.46254281   0.55118219  -0.06680468  -0.07739349]
 [ 13.31729119  15.36848062   0.           0.        ]]",[ 1.10019477  2.00066859],-3.39189,-0.303942943009,[-0.21736133 -0.24660094],[ 1.30663419  1.8395468 ]
5,"[ 0.59932106  1.87011261  1.10265741  2.15221606 -0.56789482 -0.67836775
  0.04702386  2.2034588   0.80034134  2.03804926  0.        ]","[[  0.76594755   0.89520843  -0.06680468  -0.07739349]
 [ 17.01130475  19.02190438   0.           0.        ]]",[ 1.90428474  2.09451701],-3.2395,-0.286882892194,[-0.21736133 -0.24660094],[ 1.46137142  1.38907242]
6,"[ 0.16566035  1.32855655  1.43888263  2.85614317 -0.5678944  -0.6783672
  0.191049    2.68977031 -0.01298378  1.88709501  0.        ]","[[  1.14252842   1.31157314  -0.06680468  -0.07739349]
 [ 20.63530783  22.60254928   0.           0.        ]]",[ 0.77726829  2.46157824],-2.87111,-0.239309518922,[-0.21736133 -0.24660094],[ 1.34418368  0.9327265 ]
7,"[-0.43998611  0.62062545  1.57906109  2.88455711 -0.56789398 -0.67836665
  0.29733058  3.166418   -0.50970748  1.16259587  0.        ]","[[  1.5820616    1.79883706  -0.06680468  -0.07739349]
 [ 23.30959752  26.11210723   0.           0.        ]]",[ 0.75998224  0.88557632],-2.37993,-0.156821875451,[-0.21736133 -0.24660094],[ 0.94322902  0.56022978]
8,"[-1.10854238 -0.07995379  1.38670506  1.88911876 -0.56789356 -0.67836609
  0.39885902  3.57209749 -0.28957076  0.39684481  0.        ]","[[  2.0738854    2.35104906  -0.06680468  -0.07739349]
 [ 25.86428821  29.09922116   0.           0.        ]]",[ 0.96594717 -0.32380828],-1.86467,-0.0608363073933,[-0.21736133 -0.24660094],[ 0.53522235  0.42986822]
9,"[-1.65816702 -0.47741283  0.79381477  0.05429503 -0.56789315 -0.67836554
  0.53068636  3.31948923  0.27547668  0.33670717  0.        ]","[[  2.62446044   2.91437174  -0.06680468  -0.07739349]
 [ 29.18136879  27.23948436   0.           0.        ]]",[-0.17788338 -0.65930452],-1.72149,-0.0801963977768,[-0.21736133 -0.24660094],[ 0.21056855  0.35532898]
