timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.92269991  1.5180487   0.16846261 -0.54930919 -0.15782105  1.02989962
 -0.476977   -0.3394286   1.75369316 -1.26634571  0.        ]","[[ 0.0248509   0.03687427 -0.01822637  0.11924858]
 [-0.00134555 -0.0008177   0.          0.        ]]",[ 3.12746556  4.68887263],-5.88182,-0.253126140655,[-0.88717073 -0.80551028],[ 3.10225201  4.59199524]
1,"[ 0.91981462  1.51533448  0.22898781 -0.45431459 -0.15782102  1.02989928
 -0.32577742  0.28974941  1.7436521  -1.13188728  0.        ]","[[ 0.06449936  0.07657048 -0.01822637  0.11924858]
 [ 3.95303288  3.95725188  0.          0.        ]]",[ 1.73240807  2.85922922],-5.81971,-0.246923150823,[-0.88717073 -0.80551028],[ 1.80516434  3.54828548]
2,"[ 0.89615732  1.49609764  0.40776289 -0.17405222 -0.157821    1.02989894
 -0.17756422  0.9064734   1.66703196 -0.74098034  0.        ]","[[ 0.18245149  0.19464206 -0.01822637  0.11924858]
 [ 7.8293077   7.83697575  0.          0.        ]]",[ 0.52120734  1.25203966],-5.64646,-0.227076387838,[-0.88717073 -0.80551028],[ 0.12375838  2.16099548]
3,"[ 0.819806    1.42853012  0.66619193  0.27264235 -0.15782097  1.0298986
 -0.10468989  1.51109817  1.41786308 -0.19612957  0.        ]","[[  0.35815925   0.38954458  -0.01822637   0.11924858]
 [  9.73521688  11.64058838   0.           0.        ]]",[-1.4932068   0.33916265],-5.37517,-0.1927698866,[-0.88717073 -0.80551028],[-1.41742444  0.61864603]
4,"[ 0.71486202  1.28486992  0.8781641   0.78136338 -0.15782095  1.02989826
 -0.26330672  1.68815657  1.02330047  0.22150043  0.        ]","[[  0.51124179   0.63353213  -0.01822637   0.11924858]
 [  5.58685128  12.75444409   0.           0.        ]]",[-1.1744197  -0.11101288],-5.05682,-0.153819344348,[-0.88717073 -0.80551028],[-1.22099543 -0.04951066]
5,"[ 0.65477842  1.07977014  0.97075522  1.21239973 -0.15782092  1.02989792
 -0.41877154  1.57834833  0.66888677  0.38390449  0.        ]","[[  0.58218497   0.88169033  -0.01822637   0.11924858]
 [  1.52092125  12.06366142   0.           0.        ]]",[-1.05558325 -0.07413516],-4.76594,-0.122125136834,[-0.88717073 -0.80551028],[-0.66399002 -0.4653421 ]
6,"[ 0.66329395  0.8409777   0.95849531  1.51742902 -0.1578209   1.02989759
 -0.57118561  1.49390148  0.43842794  0.3737067   0.        ]","[[  0.57261036   1.11763382  -0.01822637   0.11924858]
 [ -2.4652221   11.53242287   0.           0.        ]]",[ 0.21410317 -0.61810766],-4.54172,-0.0994969284165,[-0.88717073 -0.80551028],[ 0.12911415 -0.72474867]
7,"[ 0.69775592  0.61064097  0.90606779  1.68522799 -0.15782087  1.02989725
 -0.53689191  1.06852135  0.29171981  0.29898327  0.        ]","[[ 0.53230494  1.32143295 -0.01822637  0.11924858]
 [-1.56832966  8.85641729  0.          0.        ]]",[ 0.19156349 -0.49281638],-4.4075,-0.0825062609056,[-0.88717073 -0.80551028],[ 0.17042798 -0.75875968]
8,"[ 0.71675448  0.42573269  0.87498927  1.74888138 -0.15782084  1.02989691
 -0.50669573  0.73043429  0.17325388  0.22439331  0.        ]","[[ 0.50886209  1.47722177 -0.01822637  0.11924858]
 [-0.77860082  6.7295592   0.          0.        ]]",[ 0.20385227 -1.00010218],-4.31501,-0.0681885990545,[-0.88717073 -0.80551028],[ 0.08777785 -0.75908512]
9,"[ 0.72252263  0.31312471  0.86520756  1.75936709 -0.15782082  1.02989657
 -0.47522833  0.07981318  0.09605333  0.17293863  0.        ]","[[ 0.50154755  1.57074683 -0.01822637  0.11924858]
 [ 0.04437473  2.63659164  0.          0.        ]]",[-0.24359757  0.1491161 ],-4.3122,-0.0587470251262,[-0.88717073 -0.80551028],[ 0.14490956 -0.01563913]
10,"[ 0.72935683  0.24306633  0.85339445  1.75532353 -0.15782079  1.02989623
 -0.51212648  0.16539719  0.05557381  0.13572627  0.        ]","[[ 0.49275281  1.62888061 -0.01822637  0.11924858]
 [-0.92063832  3.17498895  0.          0.        ]]",[-0.61335792 -0.15709431],-4.26721,-0.0534016328624,[-0.88717073 -0.80551028],[ 0.21802044 -0.26751816]
11,"[ 0.76086953  0.17504361  0.79542113  1.74360984 -0.15782077  1.02989589
 -0.6042448   0.05658189  0.06146548  0.08665457  0.        ]","[[ 0.45016796  1.68551229 -0.01822637  0.11924858]
 [-3.3298438   2.49044719  0.          0.        ]]",[ 0.94337025  0.5610271 ],-4.31808,-0.0522788720545,[-0.88717073 -0.80551028],[ 0.80251008 -0.03882462]
12,"[ 0.78046192  0.08970621  0.75597349  1.71788019 -0.15782074  1.02989555
 -0.45897374  0.40177891  0.0354737   0.03125863  0.        ]","[[ 0.42169034  1.75710928 -0.01822637  0.11924858]
 [ 0.46947762  4.66203345  0.          0.        ]]",[-0.725302   -0.96036578],-4.21543,-0.0481452650873,[-0.88717073 -0.80551028],[-0.26973009 -0.93455142]
