timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.90909443  1.56673095 -0.0327611  -0.42141919 -0.40880627 -0.01705078
 -0.50280846 -0.34387136  1.99633739 -0.19534965  0.        ]","[[-0.09750681  0.09116415 -0.04740153 -0.00202798]
 [-0.00214651  0.00041551  0.          0.        ]]",[ 0.59338556  2.31070545],-5.36264,-0.257061759728,[-0.82771295 -0.78540075],[ 0.51385725  2.89946318]
1,"[ 0.91233718  1.56139771  0.0032158  -0.32339994 -0.40880618 -0.01705078
 -0.41569692  0.27354364  1.99657365 -0.09925151  0.        ]","[[ -7.40128697e-02   1.30891078e-01  -4.74015332e-02  -2.02798399e-03]
 [  2.34373894e+00   3.95908666e+00   0.00000000e+00   0.00000000e+00]]",[-0.4309297  2.7430112],-5.34676,-0.256951487642,[-0.82771295 -0.78540075],[ 0.4871608   2.59831166]
2,"[ 0.91513759  1.53439049  0.04815555 -0.03555309 -0.4088061  -0.01705077
 -0.48077452  0.8789813   1.9786138   0.09724556  0.        ]","[[ -4.47218186e-02   2.49020986e-01  -4.74015332e-02  -2.02798399e-03]
 [  5.91216081e-01   7.84096368e+00   0.00000000e+00   0.00000000e+00]]",[ 0.62529862  2.98515618],-5.36536,-0.25578739961,[-0.82771295 -0.78540075],[ 0.956285    2.51000142]
3,"[ 0.91669436  1.45429321  0.10425365  0.41904489 -0.40880602 -0.01705077
 -0.3893976   1.47218239  1.90536421  0.38450984  0.        ]","[[ -8.20882885e-03   4.44001189e-01  -4.74015332e-02  -2.02798399e-03]
 [  3.05196639e+00   1.16443869e+01   0.00000000e+00   0.00000000e+00]]",[ 1.10915333  2.35085936],-5.39353,-0.251668047994,[-0.82771295 -0.78540075],[ 0.99185777  2.52803993]
4,"[ 0.90994617  1.27562067  0.25793924  0.97897084 -0.40880594 -0.01705077
 -0.24475253  2.05355865  1.68282093  0.82887451  0.        ]","[[  9.19105038e-02   7.14289240e-01  -4.74015332e-02  -2.02798399e-03]
 [  6.94721195e+00   1.53720005e+01   0.00000000e+00   0.00000000e+00]]",[ 0.23091339  1.93584295],-5.38054,-0.240815787985,[-0.82771295 -0.78540075],[ 0.76884294  2.05295873]
5,"[ 0.87107346  0.95422249  0.48020188  1.51646914 -0.40880585 -0.01705077
 -0.21590346  2.62358173  1.22990968  1.25293752  0.        ]","[[  2.38646999e-01   1.05839946e+00  -4.74015332e-02  -2.02798399e-03]
 [  7.72410702e+00   1.90268342e+01   0.00000000e+00   0.00000000e+00]]",[ 0.19159313  1.23608951],-5.28411,-0.218388793559,[-0.82771295 -0.78540075],[ 0.51297712  1.38458061]
6,"[ 0.79001768  0.47629092  0.71431039  1.82391386 -0.40880577 -0.01705076
 -0.19333953  3.18231808  0.60259518  1.40097334  0.        ]","[[  3.99222748e-01   1.47488044e+00  -4.74015332e-02  -2.02798399e-03]
 [  8.33174549e+00   2.26093208e+01   0.00000000e+00   0.00000000e+00]]",[-0.1778284  -0.28368078],-5.02736,-0.180726271804,[-0.82771295 -0.78540075],[-0.31528747  0.09544688]
7,"[ 0.67299285 -0.04432873  0.92963537  1.69277648 -0.40880569 -0.01705076
 -0.22545861  2.93728974  0.04211673  1.16926225  0.        ]","[[  5.57181053e-01   1.91130433e+00  -4.74015332e-02  -2.02798399e-03]
 [  7.46678813e+00   2.10383025e+01   0.00000000e+00   0.00000000e+00]]",[-1.38577487 -0.63738174],-4.60119,-0.131866498256,[-0.82771295 -0.78540075],[-1.33953977 -1.0566926 ]
8,"[ 0.57300029 -0.44923921  1.06571498  1.19970883 -0.40880561 -0.01705076
 -0.37785008  2.47872725 -0.2226682   0.74799043  0.        ]","[[  6.65345683e-01   2.30257106e+00  -4.74015332e-02  -2.02798399e-03]
 [  3.36293401e+00   1.80981504e+01   0.00000000e+00   0.00000000e+00]]",[-2.9004264  -1.91758803],-3.97475,-0.0846444081052,[-0.82771295 -0.78540075],[-1.93184197 -1.66907406]
9,"[ 0.54580205 -0.69085711  1.09787135  0.5870132  -0.40880552 -0.01705075
 -0.52730045  1.80528836 -0.23863439  0.37833127  0.        ]","[[  6.92226439e-01   2.62121147e+00  -4.74015332e-02  -2.02798399e-03]
 [ -6.61717920e-01   1.37802575e+01   0.00000000e+00   0.00000000e+00]]",[-2.28794189 -0.7599543 ],-3.74264,-0.0496885948758,[-0.82771295 -0.78540075],[-2.01844931 -1.54750204]
