timestep,obs,logstd_action_dist,actions,rewards,original_rewards,human_obs,avg_action_dist
23,"[ 0.01120585 -0.64512411  1.55987263 -0.26371522 -0.90712159 -1.34564174
  1.63572859 -0.48307814  0.44080498  1.32392207  0.        ]",[-0.58337522 -0.58648551],[ 1.23437858  0.58499148],-3.34764,-0.176111149887,"[[ 13.71250821   3.00485562  -0.10501041  -0.15474795]
 [ 62.22462422  -0.7972195    0.           0.        ]]",[ 1.1350143  1.1491518]
24,"[-1.74428838 -0.64454463  1.16301568 -0.2537754  -0.90712116 -1.34564076
  1.73336423 -0.31203225  0.56054506  1.18391173  0.        ]",[-0.58337522 -0.58648551],[ 0.45361243  2.29500809],-3.55221,-0.171078286751,"[[ 14.98436651   3.00158677  -0.10501041  -0.15474795]
 [ 64.95212633   0.38676022   0.           0.        ]]",[ 1.09635651  1.47035956]
25,"[-1.87536801 -0.6451595  -0.76567176 -0.26433831 -0.90712073 -1.34563978
  1.75162478 -0.36144139  0.72153624  1.27256658  0.        ]",[-0.58337522 -0.58648551],[ 2.10242327  1.05228686],-3.50772,-0.190345753698,"[[  1.62885277e+01   3.00506053e+00  -1.05010409e-01  -1.54747951e-01]
 [  6.54622866e+01   4.47492964e-02   0.00000000e+00   0.00000000e+00]]",[ 1.21258116  0.97726178]
26,"[-0.09931246 -0.64516728 -1.39072848 -0.26447784 -0.9071203  -1.3456388
  1.84696412 -0.37071222  0.68184467  1.46661061  0.        ]",[-0.58337522 -0.58648551],[ 1.46078542  0.49054111],-3.54179,-0.204401052826,"[[  1.76244958e+01   3.00510643e+00  -1.05010409e-01  -1.54747951e-01]
 [  6.81256530e+01  -1.94241431e-02   0.00000000e+00   0.00000000e+00]]",[ 0.93972611 -0.00890577]
27,"[ 0.87975028 -0.64499566  0.36774654 -0.26150646 -0.90711988 -1.34563782
  1.94041559 -0.37624179  0.49225853  1.46560876  0.        ]",[-0.58337522 -0.58648551],[ 1.12826652 -0.64877411],-3.37339,-0.19250587459,"[[  1.90132022e+01   3.00412946e+00  -1.05010409e-01  -1.54747951e-01]
 [  7.07362911e+01  -5.77006390e-02   0.00000000e+00   0.00000000e+00]]",[ 1.0128026   0.26858252]
28,"[-0.66178366 -0.63979     1.70049905 -0.17971829 -0.90711945 -1.34563684
  2.0320083  -0.7476537   0.43783163  1.25850866  0.        ]",[-0.58337522 -0.58648551],[ 1.38744042  1.08216957],-3.40872,-0.169799043435,"[[ 20.45360101   2.97718203  -0.10501041  -0.15474795]
 [ 73.29501499  -2.62861511   0.           0.        ]]",[ 1.02720308  1.57028985]
29,"[-2.12138502 -0.63709342  0.182213   -0.14231402 -0.90711902 -1.34563586
  2.12179935 -0.16870455  0.65079068  1.16102594  0.        ]",[-0.58337522 -0.58648551],[ 0.99496516  1.87868863],-3.52583,-0.175688019709,"[[ 21.94466823   2.9648191   -0.10501041  -0.15474795]
 [ 75.8034208    1.37886882   0.           0.        ]]",[ 1.18301046  1.21716917]
30,"[-0.72740767 -0.64696418 -1.48031521 -0.29705196 -0.90711859 -1.34563488
  2.20910465 -0.15228883  0.72517968  1.41298929  0.        ]",[-0.58337522 -0.58648551],[ 0.31493429  0.46520475],-3.5009,-0.202639350356,"[[ 23.48520864   3.01580855  -0.10501041  -0.15474795]
 [ 78.24239851   1.49249806   0.           0.        ]]",[ 0.97963488  0.15577894]
31,"[ 0.89439572 -0.64809731 -0.02820531 -0.31911178 -0.90711816 -1.3456339
  2.19828871 -0.40450677  0.51941582  1.46794509  0.        ]",[-0.58337522 -0.58648551],[ 0.96828794  0.41952995],-3.41862,-0.194303931426,"[[ 25.04702604   3.02304793  -0.10501041  -0.15474795]
 [ 77.94034639  -0.25335366   0.           0.        ]]",[ 0.91455781  0.09496546]
32,"[-0.49870246 -0.64691767  1.69693343 -0.29618292 -0.90711773 -1.34563292
  2.28028758 -0.42453888  0.46546374  1.26804705  0.        ]",[-0.58337522 -0.58648551],[ 0.39204293  1.55554801],-3.37952,-0.172377407949,"[[ 26.62881683   3.01552329  -0.10501041  -0.15474795]
 [ 80.23110125  -0.39201667   0.           0.        ]]",[ 0.93426573  1.22231472]
33,"[-2.12172882 -0.64593712  0.17389935 -0.27812829 -0.9071173  -1.34563194
  2.27899172 -0.39850654  0.65979295  1.20581183  0.        ]",[-0.58337522 -0.58648551],[ 1.2155609   0.34160888],-3.51988,-0.180124471364,"[[ 28.23307665   3.00959321  -0.10501041  -0.15474795]
 [ 80.19500333  -0.21182188   0.           0.        ]]",[ 1.11567903  1.3223412 ]
34,"[-0.58789214 -0.64529643 -1.48480846 -0.26676362 -0.90711687 -1.34563096
  2.3638876  -0.38973974  0.71329309  1.42708442  0.        ]",[-0.58337522 -0.58648551],[ 0.47155401  0.83857802],-3.50588,-0.203041355229,"[[ 29.86077273   3.00585809  -0.10501041  -0.15474795]
 [ 82.56670231  -0.15113905   0.           0.        ]]",[ 0.9494313   0.18114614]
35,"[ 0.89261721 -0.64498597  0.26488408 -0.26137122 -0.90711645 -1.34562998
  2.37220589 -0.37457843  0.49987117  1.4722117   0.        ]",[-0.58337522 -0.58648551],[ 1.29813071  0.11644219],-3.37892,-0.193570922499,"[[  3.15144394e+01   3.00408517e+00  -1.05010409e-01  -1.54747951e-01]
 [  8.27991897e+01  -4.61934174e-02   0.00000000e+00   0.00000000e+00]]",[ 0.98172963  0.20369983]
36,"[-0.92215064 -0.64475582  1.66737331 -0.25741967 -0.90711602 -1.345629
  2.45525591 -0.37750736  0.4773488   1.23304323  0.        ]",[-0.58337522 -0.58648551],[-0.20576559  1.19200589],-3.43785,-0.169904702665,"[[  3.31937020e+01   3.00278570e+00  -1.05010409e-01  -1.54747951e-01]
 [  8.51193420e+01  -6.64681728e-02   0.00000000e+00   0.00000000e+00]]",[ 0.95848024  1.32168508]
37,"[-2.04934814 -0.64472597 -0.38312018 -0.25691332 -0.90711559 -1.34562802
  2.36576868 -0.36471832  0.70024823  1.23428671  0.        ]",[-0.58337522 -0.58648551],[ 1.47289453  1.02939494],-3.51275,-0.185539626412,"[[  3.48710081e+01   3.00261919e+00  -1.05010409e-01  -1.54747951e-01]
 [  8.26195990e+01   2.20565973e-02   0.00000000e+00   0.00000000e+00]]",[ 1.12229192  1.10235846]
38,"[ 0.00257845 -0.64481927 -1.34757532 -0.25851426 -0.90711516 -1.34562704
  2.44894616 -0.36425761  0.67506194  1.47420075  0.        ]",[-0.58337522 -0.58648551],[ 0.7478048   0.31295623],-3.50605,-0.204631150662,"[[  3.65467147e+01   3.00314574e+00  -1.05010409e-01  -1.54747951e-01]
 [  8.49433166e+01   2.52449403e-02   0.00000000e+00   0.00000000e+00]]",[ 0.931463   -0.03763282]
39,"[ 0.66963422 -0.64476251  0.95352861 -0.25754602 -0.90711473 -1.34562606
  2.49473268 -0.37292461  0.45530073  1.41722252  0.        ]",[-0.58337522 -0.58648551],[ 0.63783917  1.59590189],-3.29706,-0.185796173975,"[[  3.82584156e+01   3.00282733e+00  -1.05010409e-01  -1.54747951e-01]
 [  8.62225121e+01  -3.47486835e-02   0.00000000e+00   0.00000000e+00]]",[ 0.95418394  0.53165513]
40,"[-1.60950762 -0.64477203  1.30472689 -0.2577129  -0.9071143  -1.34562507
  2.52402731 -0.36482174  0.54130055  1.18813839  0.        ]",[-0.58337522 -0.58648551],[ 0.86643243  2.71025683],-3.54609,-0.170113779313,"[[  3.99910781e+01   3.00288224e+00  -1.05010409e-01  -1.54747951e-01]
 [  8.70410053e+01   2.13384832e-02   0.00000000e+00   0.00000000e+00]]",[ 0.99788678  1.44116259]
41,"[-1.54119374 -0.64485185 -1.14800228 -0.25908543 -0.90711387 -1.34562409
  2.58514    -0.36495489  0.73636737  1.32142452  0.        ]",[-0.58337522 -0.58648551],[ 0.24837391  0.56685492],-3.47168,-0.195573144597,"[[  4.17490287e+01   3.00333364e+00  -1.05010409e-01  -1.54747951e-01]
 [  8.87483617e+01   2.04161111e-02   0.00000000e+00   0.00000000e+00]]",[ 1.00795746  0.63538146]
42,"[ 0.73873988 -0.64482779 -0.60774776 -0.25867647 -0.90711345 -1.34562311
  2.55744551 -0.37073569  0.57817706  1.5039169   0.        ]",[-0.58337522 -0.58648551],[ 0.99515363  0.13319619],-3.46847,-0.201188511148,"[[  4.35162349e+01   3.00319917e+00  -1.05010409e-01  -1.54747951e-01]
 [  8.79748412e+01  -1.95992563e-02   0.00000000e+00   0.00000000e+00]]",[ 0.93350208 -0.07496363]
43,"[-0.22982449 -0.6446761   1.64973648 -0.25608588 -0.90711302 -1.34562213
  2.63613926 -0.37497954  0.44362797  1.29821835  0.        ]",[-0.58337522 -0.58648551],[ 0.44717542  1.50564678],-3.30608,-0.173862740561,"[[  4.52977901e+01   3.00234719e+00  -1.05010409e-01  -1.54747951e-01]
 [  9.01733473e+01  -4.89758207e-02   0.00000000e+00   0.00000000e+00]]",[ 0.96577394  1.06997895]
44,"[-2.12261625 -0.64468974  0.14447549 -0.25632247 -0.90711259 -1.34562115
  2.63561081 -0.36355456  0.66104587  1.20006707  0.        ]",[-0.58337522 -0.58648551],[ 0.7706269   0.77967022],-3.51231,-0.17973400822,"[[  4.71011104e+01   3.00242503e+00  -1.05010409e-01  -1.54747951e-01]
 [  9.01587361e+01   3.01068546e-02   0.00000000e+00   0.00000000e+00]]",[ 1.08884108  1.26150417]
45,"[-0.27828285 -0.64476124 -1.44579754 -0.25754819 -0.90711216 -1.34562017
  2.68093478 -0.36607568  0.69740235  1.45334845  0.        ]",[-0.58337522 -0.58648551],[-0.00539166 -1.01789757],-3.44828,-0.204269646493,"[[  4.89169905e+01   3.00282818e+00  -1.05010409e-01  -1.54747951e-01]
 [  9.14250498e+01   1.26549562e-02   0.00000000e+00   0.00000000e+00]]",[ 0.92510641  0.03895831]
46,"[ 0.74173623 -0.63674431  0.81781021 -0.13771647 -0.90711173 -1.34561919
  2.61536289 -0.93893019  0.45165315  1.46907596  0.        ]",[-0.58337522 -0.58648551],[ 1.66085035  0.20173103],-3.29808,-0.190558613645,"[[ 50.7271148    2.96329823  -0.10501041  -0.15474795]
 [ 89.5934019   -3.95263013   0.           0.        ]]",[ 1.01257205  0.92782193]
47,"[-1.59059038 -0.61760912  1.32196215  0.07324211 -0.9071113  -1.34561821
  2.69357616 -0.81331522  0.44949598  1.1346632   0.        ]",[-0.58337522 -0.58648551],[ 0.87803846  2.64280355],-3.4721,-0.159163736434,"[[ 52.54090685   2.89297437  -0.10501041  -0.15474795]
 [ 91.77850837  -3.08312952   0.           0.        ]]",[ 1.13771045  1.9460423 ]
48,"[-1.44584577 -0.61055311 -1.22029806  0.13679746 -0.90711087 -1.34561723
  2.75297193 -0.23386799  0.82406126  1.23941264  0.        ]",[-0.58337522 -0.58648551],[ 2.18205829  0.43460116],-3.54588,-0.195566376497,"[[ 54.39312537   2.87155649  -0.10501041  -0.15474795]
 [ 93.43794656   0.92778619   0.           0.        ]]",[ 1.2352103  0.6096698]
49,"[ 0.8469431  -0.6219483  -0.31002828  0.03114887 -0.90711044 -1.34561625
  2.82849422  0.01068636  0.5878686   1.58597048  0.        ]",[-0.58337522 -0.58648551],[ 0.87844571 -0.45035743],-3.49294,-0.209451841423,"[[ 56.28305369   2.90709509  -0.10501041  -0.15474795]
 [ 95.54790861   2.62058356   0.           0.        ]]",[ 1.26499534 -0.16636825]
