timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.90465556  1.71672205  0.03189054 -0.56025723 -0.38993397  1.35359561
 -0.54208933 -0.35550308  1.91862553 -1.69358933  0.        ]","[[-0.05556357  0.03755318 -0.04586291  0.15645719]
 [-0.00035925  0.00433306  0.          0.        ]]",[ 4.52857573  3.85174324],-5.06277,-0.303761485894,[-0.7036103  -0.73806745],[ 4.6269269   4.15302801]
1,"[ 0.90686945  1.71389538  0.09389519 -0.45215703 -0.38993388  1.35359481
 -0.39880649  0.23902099  1.91819703 -1.56964717  0.        ]","[[-0.01589559  0.07735138 -0.04586291  0.15645719]
 [ 3.95399987  3.96230069  0.          0.        ]]",[ 3.90891187  3.68054335],-5.00441,-0.297058499384,[-0.7036103  -0.73806745],[ 3.71939611  3.34585333]
2,"[ 0.89893235  1.69403309  0.27814667 -0.13380038 -0.38993378  1.353594
 -0.25835365  0.82177697  1.87249395 -1.20571571  0.        ]","[[ 0.1020757   0.19552294 -0.04586291  0.15645719]
 [ 7.83025634  7.84192456  0.          0.        ]]",[ 1.92049404  1.88004119],-4.86449,-0.275235264815,[-0.7036103  -0.73806745],[ 2.19143844  2.229985  ]
3,"[ 0.83873778  1.62450556  0.5762331   0.37333285 -0.38993369  1.3535932
 -0.12066391  1.39298849  1.65895058 -0.65321156  0.        ]","[[  0.29680621   0.39051604  -0.04586291   0.15645719]
 [ 11.63025603  11.64469628   0.           0.        ]]",[ 0.56406669  0.16746414],-4.59494,-0.23368251531,[-0.7036103  -0.73806745],[ 0.04490948  0.77212918]
4,"[ 0.67701469  1.48188057  0.93567265  0.93560429 -0.38993359  1.35359239
 -0.04811487  1.45780085  1.18549228 -0.11841051  0.        ]","[[  0.54949918   0.62773953  -0.04586291   0.15645719]
 [ 13.6324841   12.07618257   0.           0.        ]]",[-0.51994981 -0.17646158],-4.14245,-0.173345522871,[-0.7036103  -0.73806745],[-1.34532046 -0.27829081]
5,"[ 0.43443142  1.28800038  1.23955223  1.39932937 -0.3899335   1.35359159
 -0.1323673   1.3169811   0.58589254  0.14921734  0.        ]","[[  0.7988195    0.85985716  -0.04586291   0.15645719]
 [ 11.30726195  11.13869811   0.           0.        ]]",[-1.96952924 -1.03331625],-3.49642,-0.108818784488,[-0.7036103  -0.73806745],[-1.98330188 -1.22493744]
6,"[ 0.2108672   1.1063387   1.42046096  1.68504432 -0.38993341  1.35359079
 -0.28376005  0.68922926  0.11598907  0.15796992  0.        ]","[[ 0.98304568  1.04069994 -0.04586291  0.15645719]
 [ 7.12908288  6.95952129  0.          0.        ]]",[-0.85431776 -1.18290729],-3.12357,-0.0590408555997,[-0.7036103  -0.73806745],[-1.55523312 -1.20394588]
7,"[ 0.06665919  0.99886992  1.50583475  1.80848476 -0.38993331  1.35358998
 -0.41130427  0.07389117 -0.13665909  0.09513016  0.        ]","[[ 1.09031123  1.1387884  -0.04586291  0.15645719]
 [ 3.60908143  2.86298656  0.          0.        ]]",[-1.41722802 -0.9652534 ],-2.99322,-0.0313709337474,[-0.7036103  -0.73806745],[-0.9963063  -0.71098167]
8,"[ 0.02226935  0.97817584  1.52810252  1.82897478 -0.38993322  1.35358918
 -0.55722889 -0.50856974 -0.200001    0.07504043  0.        ]","[[ 1.12208632  1.15714229 -0.04586291  0.15645719]
 [-0.41818765 -1.01467268  0.          0.        ]]",[-0.33205722  0.56576957],-2.99584,-0.024639616046,[-0.7036103  -0.73806745],[-0.0974856   0.31176764]
9,"[ 0.05234005  0.97547025  1.51320961  1.831578   -0.38993312  1.35358837
 -0.60455885 -0.16900087 -0.16853411  0.07895016  0.        ]","[[ 1.10061679  1.15953056 -0.04586291  0.15645719]
 [-1.72441655  1.24596266  0.          0.        ]]",[ 0.04701839 -0.5359721 ],-3.01697,-0.0275399148974,[-0.7036103  -0.73806745],[ 0.08152992 -0.19163948]
