timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 0.90452484  1.93345623  0.21209744 -0.68380327 -0.63577325 -0.14341654
 -0.58552377 -0.36871262  2.09359631  0.17922669  0.        ]","[[ 0.05812506 -0.00086149 -0.07458092 -0.01611491]
 [-0.00334002 -0.0027848   0.          0.        ]]",[ 0.61404062  2.23457144],-4.25203,-0.285629190093,[-0.54526889 -0.56875801],[ 1.11338258  2.6267271 ]
1,"[ 0.90195494  1.932483    0.25062828 -0.56039218 -0.63577301 -0.1434165
 -0.49873356  0.20076823  2.08686575  0.26534035  0.        ]","[[ 0.08241506  0.03880172 -0.07458092 -0.01611491]
 [ 2.4242633   3.95591601  0.          0.        ]]",[ 1.19576477  2.12416069],-4.25334,-0.285923727609,[-0.54526889 -0.56875801],[ 0.79163855  2.21072912]
2,"[ 0.88532549  1.91761172  0.38890698 -0.19497691 -0.63577278 -0.14341646
 -0.35907166  0.75889111  2.03517999  0.54602496  0.        ]","[[ 0.17009491  0.1568468  -0.07458092 -0.01611491]
 [ 6.33074069  7.83566367  0.          0.        ]]",[ 0.1594385   1.55036725],-4.30097,-0.285614738052,[-0.54526889 -0.56875801],[ 0.29200971  1.91360283]
3,"[ 0.83898589  1.85444842  0.59235359  0.39110996 -0.63577254 -0.14341642
 -0.34104185  1.30614818  1.86707801  0.95122251  0.        ]","[[  0.30176891   0.3517291   -0.07458092  -0.01611491]
 [  6.83504922  11.63988238   0.           0.        ]]",[-0.30271214  1.97400779],-4.36073,-0.280994706672,[-0.54526889 -0.56875801],[ 0.49038953  1.94666791]
4,"[ 0.772978    1.69181241  0.77553996  1.13212271 -0.63577231 -0.14341638
 -0.38871245  1.8426625   1.5572505   1.31577733  0.        ]","[[  0.42509046   0.62194664  -0.07458092  -0.01611491]
 [  5.50165324  15.36943288   0.           0.        ]]",[ 0.37890795  1.427862  ],-4.35315,-0.268322104379,[-0.54526889 -0.56875801],[ 0.8619563   2.01386619]
5,"[ 0.68560221  1.37675028  0.94966303  1.87906345 -0.63577207 -0.14341634
 -0.33899381  2.36841189  1.09560306  1.54899162  0.        ]","[[  5.49073955e-01   9.66004469e-01  -7.45809224e-02  -1.61149118e-02]
 [  6.89232858e+00   1.90241680e+01   0.00000000e+00   0.00000000e+00]]",[ 1.1066239   1.95167195],-4.18284,-0.243497130924,[-0.54526889 -0.56875801],[ 0.91802984  1.38667631]
6,"[ 0.52787269  0.88467588  1.17458909  2.37605126 -0.63577183 -0.14341631
 -0.20232156  2.88364472  0.48058449  1.53838076  0.        ]","[[  7.25271364e-01   1.38242372e+00  -7.45809224e-02  -1.61149118e-02]
 [  1.07151806e+01   2.26058230e+01   0.00000000e+00   0.00000000e+00]]",[ 1.31489462  0.2554976 ],-3.76011,-0.199992390626,[-0.54526889 -0.56875801],[ 0.51550239  0.31956336]
7,"[ 0.24315562  0.29959586  1.43792685  2.31885366 -0.6357716  -0.14341627
 -0.06824478  2.96460153 -0.08421686  1.14620266  0.        ]","[[  9.77199732e-01   1.84018716e+00  -7.45809224e-02  -1.61149118e-02]
 [  1.44654348e+01   2.31686432e+01   0.00000000e+00   0.00000000e+00]]",[ 0.067848   -0.35037935],-3.2288,-0.136596087542,[-0.54526889 -0.56875801],[-0.24037689 -0.7797007 ]
8,"[-0.14798243 -0.20223863  1.63684522  1.67045825 -0.63577136 -0.14341623
 -0.06871997  2.69891926 -0.2748647   0.53984524  0.        ]","[[  1.26637794e+00   2.28502977e+00  -7.45809224e-02  -1.61149118e-02]
 [  1.44521429e+01   2.13218048e+01   0.00000000e+00   0.00000000e+00]]",[-0.61868979 -1.94794011],-2.56696,-0.0677870075582,[-0.54526889 -0.56875801],[-0.93024695 -1.29714656]
9,"[-0.53512882 -0.50505728  1.70850501  0.73970948 -0.63577113 -0.14341619
 -0.16643204  2.0685214  -0.09896275  0.10770126  0.        ]","[[  1.52800320e+00   2.66749763e+00  -7.45809224e-02  -1.61149118e-02]
 [  1.17190437e+01   1.69396326e+01   0.00000000e+00   0.00000000e+00]]",[-1.0527064   0.02128974],-2.42547,-0.0318770056279,[-0.54526889 -0.56875801],[-1.17257965 -1.06354523]
